ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=6, adv_interval_ms=100
427,ADV,-45,e0:5a:1b:15:c4:ca,MF0000
928,ADV,-40,e0:5a:1b:15:c4:ca,MF0000
1438,ADV,-40,e0:5a:1b:15:c4:ca,MF0000
2449,ADV,-40,e0:5a:1b:15:c4:ca,MF0000
2961,ADV,-44,e0:5a:1b:15:c4:ca,MF0000
3467,ADV,-40,e0:5a:1b:15:c4:ca,MF0000
3970,ADV,-39,e0:5a:1b:15:c4:ca,MF0000
4481,ADV,-43,e0:5a:1b:15:c4:ca,MF0000
5487,ADV,-38,e0:5a:1b:15:c4:ca,MF0002
5995,ADV,-39,e0:5a:1b:15:c4:ca,MF0003
6504,ADV,-35,e0:5a:1b:15:c4:ca,MF0004
7011,ADV,-43,e0:5a:1b:15:c4:ca,MF0005
7499,ADV,-40,e0:5a:1b:15:c4:ca,MF0006
8002,ADV,-39,e0:5a:1b:15:c4:ca,MF0007
8511,ADV,-43,e0:5a:1b:15:c4:ca,MF0008
9014,ADV,-40,e0:5a:1b:15:c4:ca,MF0009
9518,ADV,-39,e0:5a:1b:15:c4:ca,MF000A
10028,ADV,-43,e0:5a:1b:15:c4:ca,MF000B
10538,ADV,-36,e0:5a:1b:15:c4:ca,MF000C
11038,ADV,-38,e0:5a:1b:15:c4:ca,MF000D
12047,ADV,-38,e0:5a:1b:15:c4:ca,MF000F
12578,ADV,-43,e0:5a:1b:15:c4:ca,MF0010
13047,ADV,-39,e0:5a:1b:15:c4:ca,MF0011
13550,ADV,-35,e0:5a:1b:15:c4:ca,MF0012
14060,ADV,-43,e0:5a:1b:15:c4:ca,MF0013
14565,ADV,-36,e0:5a:1b:15:c4:ca,MF0014
15073,ADV,-34,e0:5a:1b:15:c4:ca,MF0015
15581,ADV,-43,e0:5a:1b:15:c4:ca,MF0016
16080,ADV,-36,e0:5a:1b:15:c4:ca,MF0017
16588,ADV,-35,e0:5a:1b:15:c4:ca,MF0018
17598,ADV,-35,e0:5a:1b:15:c4:ca,MF001A
