ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=3
1661,ADV,-40,e0:5a:1b:15:c4:ca,MF0000
3671,ADV,-43,e0:5a:1b:15:c4:ca,MF0000
5675,ADV,-49,e0:5a:1b:15:c4:ca,MF0000
7681,ADV,-41,e0:5a:1b:15:c4:ca,MF0000
9688,ADV,-48,e0:5a:1b:15:c4:ca,MF0000
11698,ADV,-40,e0:5a:1b:15:c4:ca,MF0001
13694,ADV,-46,e0:5a:1b:15:c4:ca,MF0002
15696,ADV,-48,e0:5a:1b:15:c4:ca,MF0003
17703,ADV,-42,e0:5a:1b:15:c4:ca,MF0004
19708,ADV,-46,e0:5a:1b:15:c4:ca,MF0005
21719,ADV,-48,e0:5a:1b:15:c4:ca,MF0006
23731,ADV,-42,e0:5a:1b:15:c4:ca,MF0007
25726,ADV,-47,e0:5a:1b:15:c4:ca,MF0008
27731,ADV,-48,e0:5a:1b:15:c4:ca,MF0009
29755,ADV,-45,e0:5a:1b:15:c4:ca,MF000A
31741,ADV,-47,e0:5a:1b:15:c4:ca,MF000B
33750,ADV,-41,e0:5a:1b:15:c4:ca,MF000C
37757,ADV,-48,e0:5a:1b:15:c4:ca,MF000E
39771,ADV,-42,e0:5a:1b:15:c4:ca,MF000F
41766,ADV,-46,e0:5a:1b:15:c4:ca,MF0010
43781,ADV,-48,e0:5a:1b:15:c4:ca,MF0011
45775,ADV,-41,e0:5a:1b:15:c4:ca,MF0012
49788,ADV,-41,e0:5a:1b:15:c4:ca,MF0014
53795,ADV,-48,e0:5a:1b:15:c4:ca,MF0016
55796,ADV,-41,e0:5a:1b:15:c4:ca,MF0017
57803,ADV,-45,e0:5a:1b:15:c4:ca,MF0018
59814,ADV,-48,e0:5a:1b:15:c4:ca,MF0019
61815,ADV,-42,e0:5a:1b:15:c4:ca,MF001A
63823,ADV,-46,e0:5a:1b:15:c4:ca,MF001B
67831,ADV,-42,e0:5a:1b:15:c4:ca,MF001D
69846,ADV,-48,e0:5a:1b:15:c4:ca,MF001E
71849,ADV,-42,e0:5a:1b:15:c4:ca,MF001F
73843,ADV,-46,e0:5a:1b:15:c4:ca,MF0020
75853,ADV,-48,e0:5a:1b:15:c4:ca,MF0021
77856,ADV,-41,e0:5a:1b:15:c4:ca,MF0022
79859,ADV,-46,e0:5a:1b:15:c4:ca,MF0023
81862,ADV,-49,e0:5a:1b:15:c4:ca,MF0024
83881,ADV,-41,e0:5a:1b:15:c4:ca,MF0025
85875,ADV,-47,e0:5a:1b:15:c4:ca,MF0026
87876,ADV,-48,e0:5a:1b:15:c4:ca,MF0027
89881,ADV,-40,e0:5a:1b:15:c4:ca,MF0028
95893,ADV,-45,e0:5a:1b:15:c4:ca,MF002B
97897,ADV,-48,e0:5a:1b:15:c4:ca,MF002C
99896,ADV,-41,e0:5a:1b:15:c4:ca,MF002D
101905,ADV,-45,e0:5a:1b:15:c4:ca,MF002E
103910,ADV,-48,e0:5a:1b:15:c4:ca,MF002F
105915,ADV,-42,e0:5a:1b:15:c4:ca,MF0030
107917,ADV,-44,e0:5a:1b:15:c4:ca,MF0031
109923,ADV,-49,e0:5a:1b:15:c4:ca,MF0032
111928,ADV,-41,e0:5a:1b:15:c4:ca,MF0033
113930,ADV,-47,e0:5a:1b:15:c4:ca,MF0034
115946,ADV,-41,e0:5a:1b:15:c4:ca,MF0035
117953,ADV,-46,e0:5a:1b:15:c4:ca,MF0036
119957,ADV,-47,e0:5a:1b:15:c4:ca,MF0037
121957,ADV,-43,e0:5a:1b:15:c4:ca,MF0038
123962,ADV,-43,e0:5a:1b:15:c4:ca,MF0039
125973,ADV,-48,e0:5a:1b:15:c4:ca,MF003A
129981,ADV,-45,e0:5a:1b:15:c4:ca,MF003C
133979,ADV,-42,e0:5a:1b:15:c4:ca,MF003E
137996,ADV,-42,e0:5a:1b:15:c4:ca,MF0040
139994,ADV,-43,e0:5a:1b:15:c4:ca,MF0041
142013,ADV,-48,e0:5a:1b:15:c4:ca,MF0042
144013,ADV,-42,e0:5a:1b:15:c4:ca,MF0043
146019,ADV,-43,e0:5a:1b:15:c4:ca,MF0044
148030,ADV,-48,e0:5a:1b:15:c4:ca,MF0045
150028,ADV,-41,e0:5a:1b:15:c4:ca,MF0046
156038,ADV,-46,e0:5a:1b:15:c4:ca,MF0049
158046,ADV,-49,e0:5a:1b:15:c4:ca,MF004A
162056,ADV,-44,e0:5a:1b:15:c4:ca,MF004C
168062,ADV,-45,e0:5a:1b:15:c4:ca,MF004F
170069,ADV,-50,e0:5a:1b:15:c4:ca,MF0050
172073,ADV,-42,e0:5a:1b:15:c4:ca,MF0051
174077,ADV,-44,e0:5a:1b:15:c4:ca,MF0052
176080,ADV,-48,e0:5a:1b:15:c4:ca,MF0053
178078,ADV,-42,e0:5a:1b:15:c4:ca,MF0054
180086,ADV,-49,e0:5a:1b:15:c4:ca,MF0055
182089,ADV,-41,e0:5a:1b:15:c4:ca,MF0056
184095,ADV,-44,e0:5a:1b:15:c4:ca,MF0057
186097,ADV,-48,e0:5a:1b:15:c4:ca,MF0058
188113,ADV,-42,e0:5a:1b:15:c4:ca,MF0059
190106,ADV,-43,e0:5a:1b:15:c4:ca,MF005A
192123,ADV,-48,e0:5a:1b:15:c4:ca,MF005B
194112,ADV,-42,e0:5a:1b:15:c4:ca,MF005C
196123,ADV,-45,e0:5a:1b:15:c4:ca,MF005D
198123,ADV,-48,e0:5a:1b:15:c4:ca,MF005E
202131,ADV,-44,e0:5a:1b:15:c4:ca,MF0060
206139,ADV,-43,e0:5a:1b:15:c4:ca,MF0062
208150,ADV,-48,e0:5a:1b:15:c4:ca,MF0063
210153,ADV,-42,e0:5a:1b:15:c4:ca,MF0064
212161,ADV,-45,e0:5a:1b:15:c4:ca,MF0065
214177,ADV,-48,e0:5a:1b:15:c4:ca,MF0066
216176,ADV,-41,e0:5a:1b:15:c4:ca,MF0067
218195,ADV,-48,e0:5a:1b:15:c4:ca,MF0068
220201,ADV,-42,e0:5a:1b:15:c4:ca,MF0069
222197,ADV,-43,e0:5a:1b:15:c4:ca,MF006A
224204,ADV,-48,e0:5a:1b:15:c4:ca,MF006B
226208,ADV,-41,e0:5a:1b:15:c4:ca,MF006C
228217,ADV,-44,e0:5a:1b:15:c4:ca,MF006D
230224,ADV,-48,e0:5a:1b:15:c4:ca,MF006E
232220,ADV,-42,e0:5a:1b:15:c4:ca,MF006F
234230,ADV,-43,e0:5a:1b:15:c4:ca,MF0070
236238,ADV,-41,e0:5a:1b:15:c4:ca,MF0071
238249,ADV,-44,e0:5a:1b:15:c4:ca,MF0072
240263,ADV,-48,e0:5a:1b:15:c4:ca,MF0073
242263,ADV,-42,e0:5a:1b:15:c4:ca,MF0074
244271,ADV,-43,e0:5a:1b:15:c4:ca,MF0075
246277,ADV,-48,e0:5a:1b:15:c4:ca,MF0076
248275,ADV,-42,e0:5a:1b:15:c4:ca,MF0077
250286,ADV,-48,e0:5a:1b:15:c4:ca,MF0078
252286,ADV,-41,e0:5a:1b:15:c4:ca,MF0079
254300,ADV,-47,e0:5a:1b:15:c4:ca,MF007A
256304,ADV,-43,e0:5a:1b:15:c4:ca,MF007B
258315,ADV,-42,e0:5a:1b:15:c4:ca,MF007C
260314,ADV,-46,e0:5a:1b:15:c4:ca,MF007D
262320,ADV,-48,e0:5a:1b:15:c4:ca,MF007E
264318,ADV,-42,e0:5a:1b:15:c4:ca,MF007F
266329,ADV,-43,e0:5a:1b:15:c4:ca,MF0080
268338,ADV,-41,e0:5a:1b:15:c4:ca,MF0081
270343,ADV,-43,e0:5a:1b:15:c4:ca,MF0082
272346,ADV,-49,e0:5a:1b:15:c4:ca,MF0083
274349,ADV,-42,e0:5a:1b:15:c4:ca,MF0084
276363,ADV,-47,e0:5a:1b:15:c4:ca,MF0085
278358,ADV,-47,e0:5a:1b:15:c4:ca,MF0086
280363,ADV,-41,e0:5a:1b:15:c4:ca,MF0087
282374,ADV,-42,e0:5a:1b:15:c4:ca,MF0088
284374,ADV,-47,e0:5a:1b:15:c4:ca,MF0089
286373,ADV,-42,e0:5a:1b:15:c4:ca,MF008A
290398,ADV,-41,e0:5a:1b:15:c4:ca,MF008C
292399,ADV,-42,e0:5a:1b:15:c4:ca,MF008D
294409,ADV,-46,e0:5a:1b:15:c4:ca,MF008E
296410,ADV,-41,e0:5a:1b:15:c4:ca,MF008F
298429,ADV,-45,e0:5a:1b:15:c4:ca,MF0090
300431,ADV,-47,e0:5a:1b:15:c4:ca,MF0091
302438,ADV,-44,e0:5a:1b:15:c4:ca,MF0092
304464,ADV,-47,e0:5a:1b:15:c4:ca,MF0093
306443,ADV,-41,e0:5a:1b:15:c4:ca,MF0094
308446,ADV,-43,e0:5a:1b:15:c4:ca,MF0095
310454,ADV,-47,e0:5a:1b:15:c4:ca,MF0096
312464,ADV,-41,e0:5a:1b:15:c4:ca,MF0097
314456,ADV,-44,e0:5a:1b:15:c4:ca,MF0098
316466,ADV,-47,e0:5a:1b:15:c4:ca,MF0099
318463,ADV,-42,e0:5a:1b:15:c4:ca,MF009A
320470,ADV,-45,e0:5a:1b:15:c4:ca,MF009B
322476,ADV,-47,e0:5a:1b:15:c4:ca,MF009C
324474,ADV,-41,e0:5a:1b:15:c4:ca,MF009D
326480,ADV,-45,e0:5a:1b:15:c4:ca,MF009E
328487,ADV,-41,e0:5a:1b:15:c4:ca,MF009F
330500,ADV,-45,e0:5a:1b:15:c4:ca,MF00A0
332500,ADV,-48,e0:5a:1b:15:c4:ca,MF00A1
334511,ADV,-43,e0:5a:1b:15:c4:ca,MF00A2
336509,ADV,-46,e0:5a:1b:15:c4:ca,MF00A3
338517,ADV,-49,e0:5a:1b:15:c4:ca,MF00A4
340514,ADV,-43,e0:5a:1b:15:c4:ca,MF00A5
342517,ADV,-45,e0:5a:1b:15:c4:ca,MF00A6
344531,ADV,-48,e0:5a:1b:15:c4:ca,MF00A7
348529,ADV,-45,e0:5a:1b:15:c4:ca,MF00A9
350537,ADV,-43,e0:5a:1b:15:c4:ca,MF00AA
352547,ADV,-44,e0:5a:1b:15:c4:ca,MF00AB
354553,ADV,-49,e0:5a:1b:15:c4:ca,MF00AC
356558,ADV,-43,e0:5a:1b:15:c4:ca,MF00AD
360578,ADV,-47,e0:5a:1b:15:c4:ca,MF00AF
362578,ADV,-42,e0:5a:1b:15:c4:ca,MF00B0
364581,ADV,-46,e0:5a:1b:15:c4:ca,MF00B1
366587,ADV,-41,e0:5a:1b:15:c4:ca,MF00B2
368592,ADV,-44,e0:5a:1b:15:c4:ca,MF00B3
370592,ADV,-48,e0:5a:1b:15:c4:ca,MF00B4
372599,ADV,-42,e0:5a:1b:15:c4:ca,MF00B5
374609,ADV,-44,e0:5a:1b:15:c4:ca,MF00B6
376612,ADV,-49,e0:5a:1b:15:c4:ca,MF00B7
378621,ADV,-41,e0:5a:1b:15:c4:ca,MF00B8
380631,ADV,-46,e0:5a:1b:15:c4:ca,MF00B9
386640,ADV,-49,e0:5a:1b:15:c4:ca,MF00BC
388666,ADV,-41,e0:5a:1b:15:c4:ca,MF00BD
390645,ADV,-43,e0:5a:1b:15:c4:ca,MF00BE
392647,ADV,-48,e0:5a:1b:15:c4:ca,MF00BF
394654,ADV,-43,e0:5a:1b:15:c4:ca,MF00C0
396649,ADV,-47,e0:5a:1b:15:c4:ca,MF00C2
398669,ADV,-48,e0:5a:1b:15:c4:ca,MF00C3
400658,ADV,-42,e0:5a:1b:15:c4:ca,MF00C4
402663,ADV,-47,e0:5a:1b:15:c4:ca,MF00C5
404681,ADV,-48,e0:5a:1b:15:c4:ca,MF00C6
406674,ADV,-41,e0:5a:1b:15:c4:ca,MF00C7
410689,ADV,-42,e0:5a:1b:15:c4:ca,MF00C9
412709,ADV,-42,e0:5a:1b:15:c4:ca,MF00CA
414712,ADV,-48,e0:5a:1b:15:c4:ca,MF00CB
418721,ADV,-42,e0:5a:1b:15:c4:ca,MF00CD
420731,ADV,-48,e0:5a:1b:15:c4:ca,MF00CE
422726,ADV,-40,e0:5a:1b:15:c4:ca,MF00CF
424729,ADV,-44,e0:5a:1b:15:c4:ca,MF00D0
426731,ADV,-51,e0:5a:1b:15:c4:ca,MF00D1
428729,ADV,-43,e0:5a:1b:15:c4:ca,MF00D2
430738,ADV,-48,e0:5a:1b:15:c4:ca,MF00D3
434742,ADV,-48,e0:5a:1b:15:c4:ca,MF00D5
436756,ADV,-48,e0:5a:1b:15:c4:ca,MF00D6
438746,ADV,-42,e0:5a:1b:15:c4:ca,MF00D7
440759,ADV,-47,e0:5a:1b:15:c4:ca,MF00D8
442755,ADV,-47,e0:5a:1b:15:c4:ca,MF00D9
444755,ADV,-42,e0:5a:1b:15:c4:ca,MF00DA
446766,ADV,-47,e0:5a:1b:15:c4:ca,MF00DB
448772,ADV,-47,e0:5a:1b:15:c4:ca,MF00DC
450775,ADV,-42,e0:5a:1b:15:c4:ca,MF00DD
452779,ADV,-48,e0:5a:1b:15:c4:ca,MF00DE
456794,ADV,-48,e0:5a:1b:15:c4:ca,MF00E0
458797,ADV,-48,e0:5a:1b:15:c4:ca,MF00E1
460794,ADV,-42,e0:5a:1b:15:c4:ca,MF00E2
462797,ADV,-48,e0:5a:1b:15:c4:ca,MF00E3
464808,ADV,-48,e0:5a:1b:15:c4:ca,MF00E4
466827,ADV,-42,e0:5a:1b:15:c4:ca,MF00E5
468824,ADV,-48,e0:5a:1b:15:c4:ca,MF00E6
470822,ADV,-48,e0:5a:1b:15:c4:ca,MF00E7
474831,ADV,-47,e0:5a:1b:15:c4:ca,MF00E9
478835,ADV,-48,e0:5a:1b:15:c4:ca,MF00EB
480844,ADV,-48,e0:5a:1b:15:c4:ca,MF00EC
482841,ADV,-42,e0:5a:1b:15:c4:ca,MF00ED
486846,ADV,-48,e0:5a:1b:15:c4:ca,MF00EF
488844,ADV,-42,e0:5a:1b:15:c4:ca,MF00F0
490853,ADV,-47,e0:5a:1b:15:c4:ca,MF00F1
494878,ADV,-41,e0:5a:1b:15:c4:ca,MF00F3
496876,ADV,-47,e0:5a:1b:15:c4:ca,MF00F4
498880,ADV,-48,e0:5a:1b:15:c4:ca,MF00F5
500885,ADV,-48,e0:5a:1b:15:c4:ca,MF00F6
502887,ADV,-49,e0:5a:1b:15:c4:ca,MF00F7
504886,ADV,-42,e0:5a:1b:15:c4:ca,MF00F8
506897,ADV,-47,e0:5a:1b:15:c4:ca,MF00F9
508907,ADV,-48,e0:5a:1b:15:c4:ca,MF00FA
510913,ADV,-42,e0:5a:1b:15:c4:ca,MF00FB
512909,ADV,-48,e0:5a:1b:15:c4:ca,MF00FC
514920,ADV,-48,e0:5a:1b:15:c4:ca,MF00FD
516917,ADV,-42,e0:5a:1b:15:c4:ca,MF00FE
