ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=2
1342,ADV,-49,e0:5a:1b:15:c4:ca,MF0000
5361,ADV,-48,e0:5a:1b:15:c4:ca,MF0000
7356,ADV,-40,e0:5a:1b:15:c4:ca,MF0000
9366,ADV,-44,e0:5a:1b:15:c4:ca,MF0000
11370,ADV,-48,e0:5a:1b:15:c4:ca,MF0001
13369,ADV,-42,e0:5a:1b:15:c4:ca,MF0002
15377,ADV,-47,e0:5a:1b:15:c4:ca,MF0003
17388,ADV,-48,e0:5a:1b:15:c4:ca,MF0004
21394,ADV,-47,e0:5a:1b:15:c4:ca,MF0006
25403,ADV,-46,e0:5a:1b:15:c4:ca,MF0008
27406,ADV,-47,e0:5a:1b:15:c4:ca,MF0009
29409,ADV,-39,e0:5a:1b:15:c4:ca,MF000A
31425,ADV,-45,e0:5a:1b:15:c4:ca,MF000B
33416,ADV,-47,e0:5a:1b:15:c4:ca,MF000C
35418,ADV,-42,e0:5a:1b:15:c4:ca,MF000D
37428,ADV,-46,e0:5a:1b:15:c4:ca,MF000E
39439,ADV,-48,e0:5a:1b:15:c4:ca,MF000F
41440,ADV,-42,e0:5a:1b:15:c4:ca,MF0010
47449,ADV,-46,e0:5a:1b:15:c4:ca,MF0013
49455,ADV,-48,e0:5a:1b:15:c4:ca,MF0014
53462,ADV,-47,e0:5a:1b:15:c4:ca,MF0016
55468,ADV,-47,e0:5a:1b:15:c4:ca,MF0017
57477,ADV,-42,e0:5a:1b:15:c4:ca,MF0018
59476,ADV,-48,e0:5a:1b:15:c4:ca,MF0019
61477,ADV,-47,e0:5a:1b:15:c4:ca,MF001A
63490,ADV,-41,e0:5a:1b:15:c4:ca,MF001B
65494,ADV,-47,e0:5a:1b:15:c4:ca,MF001C
67494,ADV,-82,e0:5a:1b:15:c4:ca,MF001D
69494,ADV,-42,e0:5a:1b:15:c4:ca,MF001E
71513,ADV,-48,e0:5a:1b:15:c4:ca,MF001F
73510,ADV,-42,e0:5a:1b:15:c4:ca,MF0020
75508,ADV,-48,e0:5a:1b:15:c4:ca,MF0021
77513,ADV,-47,e0:5a:1b:15:c4:ca,MF0022
79512,ADV,-42,e0:5a:1b:15:c4:ca,MF0023
81520,ADV,-47,e0:5a:1b:15:c4:ca,MF0024
83521,ADV,-47,e0:5a:1b:15:c4:ca,MF0025
87538,ADV,-47,e0:5a:1b:15:c4:ca,MF0027
91552,ADV,-47,e0:5a:1b:15:c4:ca,MF0029
93557,ADV,-47,e0:5a:1b:15:c4:ca,MF002A
95560,ADV,-42,e0:5a:1b:15:c4:ca,MF002B
97561,ADV,-47,e0:5a:1b:15:c4:ca,MF002C
99564,ADV,-48,e0:5a:1b:15:c4:ca,MF002D
101561,ADV,-41,e0:5a:1b:15:c4:ca,MF002E
103562,ADV,-47,e0:5a:1b:15:c4:ca,MF002F
