ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2B_SCAN90, cond_id=5, tag=s4_fixed500, subject=uccs_d2_scan90_d2b
12,3080,148500,457.4
21,3216,55200,177.5
31,3216,55500,178.5
41,3216,55900,179.8
51,3216,54900,176.6
61,3220,56000,180.3
71,3216,54700,175.9
81,3216,56100,180.4
91,3216,54600,175.6
101,3216,56100,180.4
111,3216,54500,175.3
121,3016,139900,421.9
131,3216,54600,175.6
141,3220,56000,180.3
151,3216,54800,176.2
161,3216,55900,179.8
171,3216,55200,177.5
181,3216,55600,178.8
191,3216,55200,177.5
201,3216,55500,178.5
211,3216,56000,180.1
221,3076,139900,430.3
231,3216,56100,180.4
241,3212,54600,175.4
251,3216,56100,180.4
261,3216,54600,175.6
271,3216,56100,180.4
281,3216,54500,175.3
291,3216,56100,180.4
301,3216,54500,175.3
311,3216,55800,179.5
321,3216,57200,184.0
331,3216,55900,179.8
341,3216,55200,177.5
351,3216,55500,178.5
361,3216,55400,178.2
371,3216,55300,177.8
381,3216,56000,180.1
391,3216,54700,175.9
401,3216,56100,180.4
411,3216,54500,175.3
421,3216,56100,180.4
431,2980,131800,392.8
441,3216,56100,180.4
451,3216,54600,175.6
461,3216,56100,180.4
471,3216,54500,175.3
481,3216,55600,178.8
491,3216,55100,177.2
501,3216,55600,178.8
511,3216,55100,177.2
521,3216,55500,178.5
531,3216,55700,179.1
541,3080,165300,509.1
551,3216,56000,180.1
561,3216,54600,175.6
571,3216,56100,180.4
581,3216,54600,175.6
591,3204,56300,180.4
601,3216,54500,175.3
611,3220,56100,180.6
621,3216,54500,175.3
631,3216,56100,180.4
641,3016,157400,474.7
651,3216,55600,178.8
661,3216,55200,177.5
671,3216,55600,178.8
681,3216,55200,177.5
691,3100,55700,172.7
701,3216,55900,179.8
711,3216,54800,176.2
721,3220,56100,180.6
731,3216,54700,175.9
741,3220,56100,180.6
751,3076,209200,643.5
761,3220,56100,180.6
771,3216,54600,175.6
781,3220,56100,180.6
791,3192,69200,220.9
801,3220,56000,180.3
811,3216,54900,176.6
821,3216,55800,179.5
831,3216,55100,177.2
841,3216,55500,178.5
851,3216,55200,177.5
861,3064,59300,181.7
871,3216,56000,180.1
881,3216,54600,175.6
891,3216,60400,194.2
901,3216,54600,175.6
911,3216,56100,180.4
921,3216,54600,175.6
931,3216,56100,180.4
941,3216,54500,175.3
951,3216,56200,180.7
961,3216,56700,182.3
971,3220,55700,179.4
981,3216,55000,176.9
991,3216,55700,179.1
1001,3216,55100,177.2
1011,3216,55400,178.2
1021,3216,55500,178.5
1031,3216,55200,177.5
1041,3216,56000,180.1
1051,3216,54700,175.9
1061,3220,56100,180.6
1071,3004,148100,444.9
1081,3216,56100,180.4
1091,3216,54500,175.3
1101,3220,56100,180.6
1111,3216,54600,175.6
1121,3216,56100,180.4
1131,3216,54600,175.6
1141,3216,55600,178.8
1151,3216,55100,177.2
1161,3216,55500,178.5
1171,3216,55200,177.5
1181,3092,208000,643.1
1191,3216,55800,179.5
1201,3216,54900,176.6
1211,3216,56000,180.1
1221,3216,54600,175.6
1231,3220,56100,180.6
1241,3216,54600,175.6
1251,3216,56100,180.4
1261,3216,54600,175.6
1271,3216,56100,180.4
1281,3148,156500,492.7
1291,3216,56000,180.1
1301,3212,54800,176.0
1311,3216,55500,178.5
1321,3216,55100,177.2
1331,3216,55500,178.5
1341,3216,55200,177.5
1351,3216,55500,178.5
1361,3216,55900,179.8
1371,3216,54800,176.2
1381,3216,56100,180.4
1391,3088,205800,635.5
1401,3220,56100,180.6
1411,3216,54600,175.6
1421,3216,56100,180.4
1431,3216,54600,175.6
1441,3220,56100,180.6
1451,3216,54500,175.3
1461,3220,55800,179.7
1471,3216,54900,176.6
1481,3216,55700,179.1
1491,3216,57400,184.6
1501,3216,55600,178.8
1511,3216,55300,177.8
1521,3216,55400,178.2
1531,3216,56000,180.1
1541,3216,54600,175.6
1551,3220,56100,180.6
1561,3216,54700,175.9
1571,3216,56100,180.4
1581,3216,54500,175.3
1591,3216,60100,193.3
1601,3212,54600,175.4
1611,3216,56200,180.7
1621,3216,54500,175.3
1631,3216,55700,179.1
1641,3216,55100,177.2
1651,3216,55600,178.8
1661,3216,55200,177.5
1671,3216,55500,178.5
1681,3216,55600,178.8
1691,3216,55100,177.2
1701,3084,139000,428.7
1711,3216,54600,175.6
1721,3220,56100,180.6
1731,3216,54500,175.3
1741,3220,56100,180.6
1751,3216,54500,175.3
1761,3216,56100,180.4
1771,3216,54500,175.3
1781,3216,56100,180.4
1791,3216,54600,175.6
1801,3204,74400,238.4
1811,3004,148200,445.2
1821,3216,55500,178.5
1831,3216,55200,177.5
1842,3216,55000,176.9
1851,3216,55900,179.8
1861,3216,54800,176.2
1871,3220,56000,180.3
1881,3216,54600,175.6
1891,3216,56100,180.4
1901,3216,54500,175.3
1911,3220,56100,180.6
1921,3112,55200,171.8
1931,3220,56100,180.6
1941,3216,54500,175.3
1951,3220,55900,180.0
1961,3216,54900,176.6
1971,3216,55700,179.1
1981,3216,55100,177.2
1991,3216,55500,178.5
2001,3216,55300,177.8
2011,3216,55300,177.8
2021,2976,135600,403.5
2031,3216,54700,175.9
2041,3216,56100,180.4
2051,3216,54500,175.3
2061,3220,56100,180.6
2071,3216,54500,175.3
2081,3216,56100,180.4
2091,3216,54500,175.3
2101,3216,56100,180.4
2111,3216,54600,175.6
2121,3216,74200,238.6
2131,3216,55100,177.2
2141,3216,55500,178.5
2151,3216,55200,177.5
2161,3216,55500,178.5
2171,3216,55900,179.8
2181,3216,54800,176.2
