ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2B_SCAN90, cond_id=3, tag=s1_policy, subject=uccs_d2_scan90_d2b
# meta, policy=actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02 ema_alpha=0.20 ccs_inverted=true preamble_guard_ms=100
11,3216,54700,175.9
20,3216,56300,181.1
30,3216,54700,175.9
40,3220,56200,181.0
50,3216,54700,175.9
60,3220,56300,181.3
70,3216,54700,175.9
80,3220,56300,181.3
90,3216,55200,177.5
100,3220,55700,179.4
110,3220,55300,178.1
120,3216,55600,178.8
130,3216,55900,179.8
140,3220,55200,177.7
150,3220,56200,181.0
160,3204,54900,175.9
170,3080,142600,439.2
180,3216,54700,175.9
190,3220,56300,181.3
200,3216,54700,175.9
210,3220,56200,181.0
220,3216,54700,175.9
230,3220,56300,181.3
240,3216,55000,176.9
250,3220,56000,180.3
260,3220,55300,178.1
270,3220,55700,179.4
280,3216,55400,178.2
290,3216,55600,178.8
300,3220,56200,181.0
310,3216,54900,176.6
320,3220,56300,181.3
330,3216,54700,175.9
340,3220,56200,181.0
350,3216,54700,175.9
360,3220,56300,181.3
370,3216,54700,175.9
380,3220,56200,181.0
390,3216,54700,175.9
400,3220,56200,181.0
410,3220,55200,177.7
420,3220,55700,179.4
430,3216,55300,177.8
440,3216,55600,178.8
450,3220,56000,180.3
460,3216,55000,176.9
470,3220,56200,181.0
480,3216,54800,176.2
490,3220,56300,181.3
500,3216,54700,175.9
510,3220,56200,181.0
520,3216,54600,175.6
530,3216,56300,181.1
540,3216,54700,175.9
550,3216,56200,180.7
560,3216,55100,177.2
570,3220,55900,180.0
580,3216,55300,177.8
590,3220,55600,179.0
600,3216,55600,178.8
610,3220,55400,178.4
620,3220,56100,180.6
630,3216,54700,175.9
640,3220,56300,181.3
650,3216,54700,175.9
660,3208,56400,180.9
670,3216,54700,175.9
680,3088,209800,647.9
690,3216,54700,175.9
700,3220,56300,181.3
710,3216,54700,175.9
720,3220,56300,181.3
730,3216,55200,177.5
740,3220,55700,179.4
750,3216,55400,178.2
760,3216,55600,178.8
770,3216,56100,180.4
780,3216,54900,176.6
790,3220,56200,181.0
800,3216,54700,175.9
810,3220,56200,181.0
820,3216,54700,175.9
830,3220,56300,181.3
840,3216,54600,175.6
850,3220,56200,181.0
860,3216,54700,175.9
870,3220,56200,181.0
880,3216,55100,177.2
890,3220,55700,179.4
900,3216,55300,177.8
910,3220,55600,179.0
920,3216,55700,179.1
930,3216,55200,177.5
940,3220,56100,180.6
950,3216,54700,175.9
960,3220,56200,181.0
970,3216,54700,175.9
980,3220,56300,181.3
990,3216,54700,175.9
1000,3220,56300,181.3
1010,3216,54700,175.9
1020,3220,56200,181.0
1030,3216,54800,176.2
1040,3220,56100,180.6
1050,3216,55300,177.8
1060,3220,55700,179.4
1070,3216,55300,177.8
1080,3220,55600,179.0
1090,3216,56100,180.4
1100,3216,54900,176.6
1110,3220,56200,181.0
1120,3216,54700,175.9
1130,3220,56300,181.3
1140,3216,54700,175.9
1150,3220,56300,181.3
1160,3216,71500,229.9
1170,3220,56200,181.0
1180,3216,54700,175.9
1190,3192,56600,180.7
1200,3216,55200,177.5
1210,3220,55700,179.4
1220,3220,55300,178.1
1230,3216,55600,178.8
1240,3216,55900,179.8
1250,3216,55100,177.2
1260,3220,56200,181.0
1270,3216,54700,175.9
1280,3220,56200,181.0
1290,3216,54700,175.9
1300,3220,56300,181.3
1310,3220,54700,176.1
1320,3220,56200,181.0
1330,3216,54600,175.6
1340,3220,56300,181.3
1350,3216,55000,176.9
1360,3220,56000,180.3
1370,3220,55300,178.1
1380,3220,55600,179.0
1390,3216,55400,178.2
1400,3220,55600,179.0
1410,3220,56100,180.6
1420,3216,54800,176.2
1430,3220,56300,181.3
1440,3216,54700,175.9
1450,3216,56200,180.7
1460,3216,54700,175.9
1470,3220,56200,181.0
1480,3216,54700,175.9
1490,3216,56300,181.1
1500,3216,54700,175.9
1510,3220,56300,181.3
1520,3216,55200,177.5
1530,3220,55700,179.4
1540,3216,55400,178.2
1550,3220,55600,179.0
1560,3220,55900,180.0
1570,3220,55000,177.1
1580,3220,56200,181.0
1590,3216,54700,175.9
1600,3220,56200,181.0
1610,3220,54700,176.1
1620,3220,56300,181.3
1630,3216,54700,175.9
1640,3220,56300,181.3
1650,3216,54700,175.9
1660,3220,73600,237.0
1670,3216,55100,177.2
1680,3220,55900,180.0
1690,3084,165900,511.6
1700,3220,55700,179.4
1710,3216,55600,178.8
1720,3220,55500,178.7
1730,3220,56200,181.0
1740,3216,54800,176.2
1750,3220,56300,181.3
1760,3216,54700,175.9
1770,3216,56300,181.1
1780,3216,54700,175.9
1790,3220,56200,181.0
1800,3216,54700,175.9
1810,3220,56300,181.3
1820,3216,54800,176.2
