ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2B_SCAN90, cond_id=4, tag=s4_fixed100, subject=uccs_d2_scan90_d2b
11,3220,56200,181.0
20,3216,54700,175.9
30,3220,56100,180.6
40,3216,54600,175.6
50,3220,56200,181.0
60,3216,54600,175.6
70,3076,142500,438.3
80,3216,54600,175.6
90,3220,55800,179.7
100,3216,55000,176.9
110,3220,55600,179.0
120,3216,55200,177.5
130,3216,55500,178.5
140,3220,55400,178.4
150,3208,54900,176.1
160,3220,56100,180.6
170,3212,54700,175.7
180,3220,56200,181.0
190,3216,54600,175.6
200,3220,56200,181.0
210,3216,54600,175.6
220,3220,56100,180.6
230,3216,54600,175.6
240,3220,56200,181.0
250,3208,149400,479.3
260,3216,55600,178.8
270,3216,55100,177.2
280,3000,160100,480.3
290,3220,55200,177.7
300,3220,55100,177.4
310,3220,55800,179.7
320,3216,54700,175.9
330,3220,56100,180.6
340,3216,54700,175.9
350,3180,56400,179.4
360,3216,54600,175.6
370,3220,56100,180.6
380,3080,144200,444.1
390,3220,56200,181.0
400,3216,54600,175.6
410,3220,56100,180.6
420,3216,54900,176.6
430,3216,55600,178.8
440,3216,55200,177.5
450,3216,82800,266.3
460,3216,55200,177.5
470,3220,54800,176.5
480,3220,56000,180.3
490,3216,110400,355.0
500,3220,56100,180.6
510,3216,54600,175.6
520,3220,56200,181.0
530,3216,54600,175.6
540,3220,56200,181.0
550,3216,54600,175.6
560,3220,56100,180.6
570,3216,54600,175.6
580,3220,55800,179.7
590,3088,201700,622.8
600,3220,55500,178.7
610,3216,55200,177.5
620,3216,55400,178.2
630,3216,55600,178.8
640,3216,54700,175.9
650,3216,56100,180.4
660,3216,54700,175.9
670,3220,56200,181.0
680,3216,54600,175.6
690,3220,56100,180.6
700,3088,130500,403.0
710,3220,56200,181.0
720,3220,54600,175.8
730,3216,56100,180.4
740,3216,54600,175.6
750,3216,55600,178.8
760,3216,55100,177.2
770,3220,55600,179.0
780,3216,55200,177.5
790,3220,55000,177.1
800,3072,142100,436.5
810,3216,54600,175.6
820,3220,56100,180.6
830,3216,54600,175.6
840,3220,56100,180.6
850,3220,54600,175.8
860,3220,56200,181.0
870,3216,54600,175.6
880,3220,56100,180.6
890,3216,54600,175.6
900,3220,55900,180.0
910,3088,205000,633.0
920,3216,55600,178.8
930,3216,55200,177.5
940,3220,55500,178.7
950,3216,55300,177.8
960,3216,54700,175.9
970,3220,56100,180.6
980,3216,54700,175.9
990,3220,56100,180.6
1000,3216,54600,175.6
1010,3076,143000,439.9
1020,3216,54700,175.9
1030,3220,56200,181.0
1040,3216,54600,175.6
1050,3220,56200,181.0
1060,3216,54600,175.6
1070,3220,55700,179.4
1080,3216,55100,177.2
1090,3220,55500,178.7
1100,3216,55200,177.5
1110,3216,56100,180.4
1120,3220,55800,179.7
1130,3216,54600,175.6
1140,3220,56100,180.6
1150,3216,54600,175.6
1160,3128,57100,178.6
