ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2B_SCAN90, cond_id=7, tag=unk, subject=uccs_d2_scan90_d2b
12,3220,56200,181.0
21,3216,54700,175.9
31,3220,56200,181.0
41,3216,54700,175.9
51,3220,56200,181.0
61,3216,54700,175.9
71,3220,56300,181.3
81,3216,54800,176.2
91,3220,56200,181.0
101,3220,55200,177.7
111,3220,55700,179.4
121,3216,55300,177.8
131,3216,55600,178.8
141,3220,55300,178.1
151,3216,54900,176.6
161,3076,143700,442.0
171,3216,54700,175.9
181,3216,56300,181.1
191,3216,54600,175.6
201,3220,56300,181.3
211,3216,54700,175.9
221,3220,56200,181.0
231,3216,54700,175.9
241,3220,56200,181.0
251,3216,55100,177.2
261,3220,55700,179.4
271,3216,55300,177.8
281,3216,55600,178.8
291,3220,55300,178.1
301,3220,55200,177.7
311,3220,55900,180.0
321,3216,54700,175.9
331,3220,56200,181.0
341,3216,54700,175.9
351,3220,56200,181.0
361,3216,54700,175.9
371,3220,56200,181.0
381,3216,54700,175.9
391,3220,56200,181.0
401,3220,54900,176.8
411,3220,56000,180.3
421,3220,55300,178.1
431,3216,55700,179.1
441,3220,55300,178.1
451,3220,55700,179.4
461,3216,55500,178.5
471,3216,54800,176.2
481,3220,56200,181.0
491,3220,54700,176.1
501,3220,56200,181.0
511,3216,54700,175.9
521,3220,56100,180.6
531,3216,54600,175.6
541,3220,56300,181.3
551,3216,54700,175.9
561,3220,56200,181.0
571,3220,55200,177.7
581,3220,55700,179.4
591,3216,55200,177.5
601,3220,55600,179.0
611,3220,55300,178.1
621,3216,55000,176.9
631,3216,56000,180.1
641,3220,54700,176.1
651,3220,56200,181.0
661,3216,54700,175.9
671,3020,158300,478.1
681,3216,54700,175.9
691,3220,56300,181.3
701,3216,54700,175.9
711,3220,56200,181.0
721,3220,55100,177.4
731,3220,55900,180.0
741,3216,55300,177.8
751,3220,55600,179.0
761,3220,55300,178.1
771,3216,55400,178.2
781,3220,55700,179.4
791,3216,54700,175.9
801,3216,56200,180.7
811,3216,54700,175.9
821,3220,56200,181.0
831,3216,54700,175.9
841,3220,56200,181.0
851,3220,54700,176.1
861,3220,56200,181.0
871,3216,54700,175.9
881,3220,56200,181.0
891,3216,55300,177.8
901,3216,55600,178.8
911,3220,55300,178.1
921,3220,55600,179.0
931,3220,55300,178.1
941,3216,54900,176.6
951,3220,56000,180.3
961,3216,54700,175.9
971,3220,56200,181.0
981,3216,54700,175.9
991,3220,56300,181.3
1001,3216,54700,175.9
1011,3220,56300,181.3
1021,3216,54600,175.6
1031,3220,56300,181.3
1041,3216,55100,177.2
1051,3216,55800,179.5
1061,3220,55200,177.7
1071,3220,55500,178.7
1081,3216,55300,177.8
1091,3216,55200,177.5
1101,3216,55900,179.8
1111,3216,54800,176.2
1121,3220,56200,181.0
1131,3216,54700,175.9
1141,3220,56200,181.0
1151,3216,54700,175.9
1161,3216,101400,326.1
1171,3216,54700,175.9
1181,3220,56300,181.3
1191,3216,54900,176.6
1201,3220,56100,180.6
1211,3216,55300,177.8
1221,3220,55700,179.4
1231,3220,55200,177.7
1241,3216,55600,178.8
1251,3220,55500,178.7
1261,3216,54800,176.2
1271,3056,143900,439.8
1281,3216,54700,175.9
1291,3220,56300,181.3
1301,3216,54700,175.9
1311,3220,56300,181.3
1321,3216,54800,176.2
1331,3220,56200,181.0
1341,3216,54700,175.9
1351,3220,56300,181.3
1361,3216,55200,177.5
1371,3220,55700,179.4
1381,2976,134600,400.6
1391,3220,55600,179.0
1401,3216,55300,177.8
1411,3216,55000,176.9
1421,3220,56000,180.3
1431,3216,54800,176.2
1441,3220,56200,181.0
1451,3216,54700,175.9
1461,3216,56300,181.1
1471,3216,54700,175.9
1481,3076,202600,623.2
1491,3216,54700,175.9
1501,3220,56300,181.3
1511,3216,55100,177.2
1521,3220,55900,180.0
1531,3216,55300,177.8
1541,3220,55600,179.0
1551,3216,55300,177.8
1561,3204,55700,178.5
1571,3220,55700,179.4
1581,3216,56500,181.7
1591,3220,56300,181.3
1601,3216,54800,176.2
1611,3220,56200,181.0
1621,3216,54700,175.9
1631,3220,56200,181.0
1641,3216,54600,175.6
1651,3220,56200,181.0
1661,3152,55200,174.0
1671,3220,56200,181.0
1681,3216,55300,177.8
1691,3084,199200,614.3
1701,3216,55200,177.5
1711,3220,55600,179.0
1721,3220,55400,178.4
1731,3216,54900,176.6
1741,3216,56200,180.7
1751,3216,54700,175.9
1761,3172,56600,179.5
1771,3216,54700,175.9
1781,3220,56200,181.0
1791,3216,56800,182.7
1801,3220,56300,181.3
