ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_OFF_v1, trial_index=1, adv_interval_ms=0
12,3272,05"400,0.0
22,3276,059100,193.6
32,3272,05"300,0.0
42,3276,06#100,0.0
52,3272,05"400,0.0
62,3276,06$200,0.0
72,3272,05#000,0.0
82,3272,06'000,0.0
92,3272,05$600,0.0
102,3268,05"600,0.0
112,3272,05'500,0.0
122,3272,05"400,0.0
132,3272,06 200,0.0
142,3272,05"400,0.0
152,3276,06#700,0.0
162,3272,05"800,0.0
172,3272,06%400,0.0
182,3272,05#000,0.0
192,3272,05#300,0.0
202,3276,05%800,0.0
212,3272,05"400,0.0
222,3276,058300,191.0
232,3272,05"400,0.0
242,3276,06!800,0.0
252,3272,05"400,0.0
262,3272,06#700,0.0
272,3272,05"900,0.0
282,3272,06&800,0.0
292,3272,05#600,0.0
302,3268,05"700,0.0
312,3272,05&600,0.0
322,3272,05"400,0.0
332,3272,059200,193.7
342,3272,05"400,0.0
352,3276,06#300,0.0
362,3272,05"500,0.0
372,3272,06$400,0.0
382,3272,05#000,0.0
392,3272,05#300,0.0
402,3272,05$800,0.0
412,3268,05"500,0.0
422,3276,05'800,0.0
432,3272,05"400,0.0
442,3272,06 500,0.0
452,3272,05"400,0.0
462,3276,06#800,0.0
472,3272,05"900,0.0
482,3272,06%700,0.0
492,3276,05#000,0.0
502,3272,05#200,0.0
512,3272,05%900,0.0
522,3272,05"400,0.0
532,3276,058400,191.3
542,3272,05"400,0.0
552,3276,06"000,0.0
562,3272,05"400,0.0
572,3272,06#700,0.0
582,3272,053000,173.4
592,3272,06&900,0.0
602,3272,05#800,0.0
612,3268,05"600,0.0
622,3272,05&800,0.0
632,3272,05"400,0.0
642,3272,059400,194.4
652,3272,05"400,0.0
662,3276,06#500,0.0
672,3272,05"600,0.0
682,3276,06$500,0.0
692,3272,05#000,0.0
702,3272,05#300,0.0
712,3272,05%100,0.0
722,3268,05"500,0.0
732,3276,05'900,0.0
742,3272,05"400,0.0
752,3272,06 800,0.0
762,3272,05"400,0.0
772,3272,06#700,0.0
782,3272,05"900,0.0
792,3272,06&000,0.0
802,3272,05#100,0.0
812,3268,05#000,0.0
822,3272,05&200,0.0
832,3272,05"400,0.0
842,3272,058700,192.1
852,3272,05"400,0.0
862,3276,06"400,0.0
872,3272,05"400,0.0
882,3276,06#800,0.0
892,3272,05#000,0.0
902,3272,06'100,0.0
912,3272,05$100,0.0
922,3268,05"500,0.0
932,3272,05'100,0.0
942,3272,05"400,0.0
952,3272,059700,195.3
962,3272,05"300,0.0
972,3276,06#500,0.0
982,3272,05"700,0.0
992,3276,06$800,0.0
1002,3276,05#000,0.0
1012,3272,05#400,0.0
1022,3272,05%400,0.0
1032,3268,05"400,0.0
1042,3276,058100,190.3
1052,3272,05"300,0.0
1062,3276,06!100,0.0
1072,3272,05"400,0.0
1082,3272,06#700,0.0
1092,3272,05"900,0.0
1102,3272,06&300,0.0
1112,3276,05#200,0.0
1122,3268,05"900,0.0
1132,3276,05&200,0.0
1142,3272,05"300,0.0
1152,3272,058800,192.4
1162,3272,05"400,0.0
1172,3276,06"700,0.0
1182,3272,05"300,0.0
1192,3276,06#900,0.0
1202,3272,05#000,0.0
1212,3276,06'000,0.0
1222,3272,05$200,0.0
1232,3268,05"500,0.0
1242,3276,05'400,0.0
1252,3272,05"400,0.0
1262,3272,059900,196.0
1272,3272,05"400,0.0
1282,3276,06#800,0.0
1292,3272,05"800,0.0
1302,3272,06%000,0.0
1312,3272,05#000,0.0
1322,3272,05#300,0.0
1332,3276,05%600,0.0
1342,3264,05"400,0.0
1352,3272,058000,189.8
1362,3272,05"300,0.0
1372,3276,06!300,0.0
1382,3272,05"400,0.0
1392,3272,06#600,0.0
1402,3272,05"900,0.0
1412,3272,06&500,0.0
1422,3272,05#300,0.0
1432,3268,05"800,0.0
1442,3276,05&400,0.0
1452,3272,05"400,0.0
1462,3276,059000,193.3
1472,3272,05"400,0.0
1482,3276,06"900,0.0
1492,3272,05"400,0.0
1502,3276,06$100,0.0
1512,3272,05#000,0.0
1522,3276,06'000,0.0
1532,3272,05$500,0.0
1542,3268,05"400,0.0
1552,3276,05'500,0.0
1562,3272,05"400,0.0
1572,3276,06 200,0.0
1582,3272,05"400,0.0
1592,3272,063700,208.4
1602,3272,05"800,0.0
1612,3272,06%300,0.0
1622,3272,05#000,0.0
1632,3272,05#300,0.0
1642,3276,05%800,0.0
1652,3272,05"500,0.0
1662,3276,058200,190.7
1672,3272,05"400,0.0
1682,3276,06!700,0.0
1692,3272,05"300,0.0
1702,3272,06#700,0.0
1712,3272,05"900,0.0
1722,3276,06&700,0.0
1732,3272,05#500,0.0
1742,3268,05"700,0.0
1752,3276,05&500,0.0
1762,3272,05"400,0.0
1772,3276,059100,193.6
1782,3272,05"400,0.0
1792,3276,06#100,0.0
1802,3272,05"400,0.0
1812,3276,06$300,0.0
1822,3272,05#000,0.0
1832,3272,05#400,0.0
1842,3272,05$700,0.0
1852,3268,05"500,0.0
1862,3272,05'700,0.0
1872,3272,05"400,0.0
1882,3272,06 400,0.0
1892,3272,05"400,0.0
1902,3272,06#800,0.0
1912,3272,05"900,0.0
1922,3272,06%500,0.0
1932,3272,05#000,0.0
1942,3272,05#200,0.0
1952,3276,05%900,0.0
1962,3272,05"500,0.0
1972,3276,058300,191.0
1982,3272,05"400,0.0
1992,3276,06"000,0.0
2002,3272,05"400,0.0
2012,3272,06#600,0.0
2022,3272,05"900,0.0
2032,3272,06&900,0.0
2042,3272,05#700,0.0
2052,3268,05"700,0.0
2062,3272,05&800,0.0
2072,3272,05"400,0.0
2082,3276,059300,194.3
2092,3272,052400,171.5
2102,3276,06#400,0.0
2112,3272,05"600,0.0
2122,3272,06$500,0.0
2132,3272,05#000,0.0
2142,3272,05#300,0.0
2152,3272,05%000,0.0
2162,3268,05"500,0.0
2172,3272,05'800,0.0
2182,3272,05"300,0.0
2192,3276,06 700,0.0
2202,3272,05"400,0.0
2212,3276,06#600,0.0
2222,3272,05"900,0.0
2232,3272,06%800,0.0
2242,3272,05#000,0.0
2252,3272,05#000,0.0
2262,3272,05&100,0.0
2272,3272,05"400,0.0
2282,3272,058500,191.4
2292,3272,05"400,0.0
2302,3272,06"300,0.0
2312,3272,05"400,0.0
2322,3272,06#800,0.0
2332,3272,05#000,0.0
2342,3272,06'100,0.0
2352,3272,05#900,0.0
2362,3268,05"600,0.0
2372,3272,05'000,0.0
2382,3272,05"500,0.0
2392,3272,059600,195.0
2402,3272,05"400,0.0
2412,3276,06#600,0.0
2422,3272,05"600,0.0
2432,3272,06$700,0.0
2442,3272,05#000,0.0
2452,3272,05#300,0.0
2462,3272,05%300,0.0
2472,3268,05"400,0.0
2482,3276,058000,190.0
2492,3272,05"400,0.0
2502,3276,06!000,0.0
2512,3272,05"400,0.0
2522,3276,06#800,0.0
2532,3272,05#000,0.0
2542,3272,06&200,0.0
2552,3272,05#200,0.0
2562,3268,05"900,0.0
2572,3276,05&000,0.0
2582,3272,05"400,0.0
2592,3276,058700,192.3
2602,3272,05"300,0.0
2612,3276,06"600,0.0
2622,3272,05"400,0.0
2632,3272,06#800,0.0
2642,3272,05#000,0.0
2652,3272,06'000,0.0
2662,3272,05$100,0.0
2672,3268,05"600,0.0
2682,3276,05'300,0.0
2692,3272,05"400,0.0
2702,3276,059800,195.9
2712,3272,05"400,0.0
2722,3276,06#700,0.0
2732,3272,05"700,0.0
2742,3272,06%000,0.0
2752,3272,05#000,0.0
2762,3272,05#300,0.0
2772,3276,05%400,0.0
2782,3268,05"500,0.0
2792,3276,05'900,0.0
2802,3272,05"400,0.0
2812,3276,06!300,0.0
2822,3272,05"400,0.0
2832,3272,06#600,0.0
2842,3272,05"900,0.0
2852,3272,06&400,0.0
2862,3272,05#300,0.0
2872,3272,05"800,0.0
2882,3272,05&300,0.0
2892,3272,05"400,0.0
2902,3276,058900,193.0
2912,3272,05"400,0.0
2922,3272,06"800,0.0
2932,3272,05"400,0.0
2942,3276,06$100,0.0
2952,3272,05"900,0.0
2962,3272,06'000,0.0
2972,3276,05$400,0.0
2982,3268,05"500,0.0
2992,3276,05'400,0.0
3002,3272,05"400,0.0
3012,3272,06 000,0.0
3022,3272,05"300,0.0
3032,3276,06#700,0.0
3042,3272,05"800,0.0
3052,3276,06%200,0.0
3062,3272,05#000,0.0
3072,3272,05#300,0.0
3082,3272,05%700,0.0
3092,3268,052400,171.2
3102,3272,058200,190.4
3112,3272,05"400,0.0
3122,3276,06!500,0.0
3132,3272,05"400,0.0
3142,3272,06#700,0.0
3152,3272,05#000,0.0
3162,3276,06&700,0.0
3172,3272,05#400,0.0
3182,3268,05"800,0.0
3192,3276,05&500,0.0
3202,3272,05"300,0.0
3212,3276,059100,193.6
3222,3272,05"300,0.0
3232,3276,06#100,0.0
3242,3272,05"500,0.0
3252,3272,06$100,0.0
3262,3272,05#000,0.0
3272,3272,06&900,0.0
3282,3272,05$700,0.0
3292,3268,05"500,0.0
3302,3276,05'600,0.0
3312,3272,05"400,0.0
3322,3272,06 300,0.0
3332,3272,05"400,0.0
3342,3276,06#800,0.0
3352,3272,05"800,0.0
3362,3272,06%500,0.0
3372,3272,05#000,0.0
3382,3272,05#300,0.0
3392,3272,05%800,0.0
3402,3272,05"400,0.0
3412,3276,058300,191.0
3422,3272,05"400,0.0
3432,3272,06!900,0.0
3442,3272,05"400,0.0
3452,3276,06#600,0.0
3462,3272,05#000,0.0
3472,3272,06&800,0.0
3482,3272,05#600,0.0
3492,3268,05"700,0.0
3502,3276,05&700,0.0
3512,3272,05"400,0.0
3522,3276,059200,193.9
3532,3272,05"300,0.0
3542,3276,06#400,0.0
3552,3272,05"500,0.0
3562,3272,06$400,0.0
3572,3272,05#000,0.0
3582,3272,05#300,0.0
3592,3272,054900,179.6
3602,3268,05"500,0.0
3612,3272,05'700,0.0
3622,3272,05"400,0.0
3632,3276,06 600,0.0
3642,3272,05"500,0.0
3652,3276,06#700,0.0
3662,3272,05"800,0.0
3672,3272,06%700,0.0
3682,3276,05#000,0.0
3692,3268,05#100,0.0
3702,3272,05&000,0.0
3712,3272,05"400,0.0
3722,3276,058500,191.6
3732,3268,05"400,0.0
3742,3276,06"200,0.0
3752,3272,05"300,0.0
3762,3272,06#700,0.0
3772,3272,05#000,0.0
3782,3272,06'000,0.0
3792,3272,05#900,0.0
3802,3268,05"600,0.0
3812,3276,05'000,0.0
3822,3272,05"400,0.0
3832,3276,059500,194.9
3842,3272,05"400,0.0
3852,3272,06#400,0.0
3862,3272,05"600,0.0
3872,3276,06$600,0.0
3882,3272,05#000,0.0
3892,3272,05#400,0.0
3902,3272,05%100,0.0
3912,3268,05"400,0.0
3922,3276,058000,190.0
3932,3272,05"400,0.0
3942,3276,06 900,0.0
3952,3272,05"400,0.0
3962,3276,06#800,0.0
3972,3272,05"900,0.0
3982,3272,06&100,0.0
3992,3272,05#200,0.0
4002,3272,05#000,0.0
4012,3272,05&000,0.0
4022,3272,05"400,0.0
4032,3276,058600,192.0
4042,3272,05"400,0.0
4052,3272,06"500,0.0
4062,3272,05"400,0.0
4072,3272,06#700,0.0
4082,3272,05"900,0.0
4092,3272,067000,219.2
4102,3272,05$000,0.0
4112,3268,05"600,0.0
4122,3276,05'200,0.0
4132,3272,05"400,0.0
4142,3272,059700,195.3
4152,3272,05"400,0.0
4162,3276,06#700,0.0
4172,3272,05"700,0.0
4182,3272,06$900,0.0
4192,3272,05#000,0.0
4202,3272,05#400,0.0
4212,3272,05%400,0.0
4222,3268,05"500,0.0
4232,3272,05'900,0.0
4242,3272,05"300,0.0
4252,3272,06!200,0.0
4262,3272,05"400,0.0
4272,3276,06#700,0.0
4282,3272,05"900,0.0
