ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_OFF_v1, trial_index=7, adv_interval_ms=0
6,3252,055300,179.8
16,3248,052300,169.9
26,3256,058100,189.2
36,3252,052200,169.8
46,3256,062400,203.2
56,3252,052300,170.1
66,3252,064200,208.8
76,3252,052800,171.7
86,3252,053200,173.0
96,3252,055400,180.2
106,3248,052300,169.9
116,3252,058400,189.9
126,3248,052200,169.5
136,3252,062700,203.9
146,3252,052400,170.4
156,3252,064500,209.8
166,3252,052800,171.7
176,3252,053100,172.7
186,3252,055600,180.8
196,3248,052300,169.9
206,3252,058600,190.6
216,3252,052200,169.8
226,3256,063000,205.1
236,3252,052500,170.7
246,3252,064800,210.7
256,3252,052800,171.7
266,3248,053000,172.1
276,3252,055800,181.5
286,3252,052200,169.8
296,3252,058800,191.2
306,3252,052200,169.8
316,3256,063200,205.8
326,3248,052600,170.8
336,3252,065100,211.7
346,3252,052900,172.0
356,3248,052800,171.5
366,3252,056100,182.4
376,3252,052300,170.1
386,3252,059200,192.5
396,3252,052200,169.8
406,3252,063300,205.9
416,3252,052600,171.1
426,3252,065400,212.7
436,3252,053000,172.4
446,3248,052700,171.2
456,3252,056300,183.1
466,3248,052200,169.5
476,3252,059400,193.2
486,3252,052200,169.8
496,3252,063400,206.2
506,3252,052600,171.1
516,3252,065900,214.3
526,3252,053100,172.7
536,3244,052500,170.3
546,3252,056700,184.4
556,3252,052200,169.8
566,3252,059800,194.5
576,3252,052200,169.8
586,3256,063300,206.1
596,3252,052700,171.4
606,3252,066200,215.3
616,3252,053400,173.7
626,3248,052500,170.5
636,3252,056900,185.0
646,3252,052200,169.8
656,3252,060100,195.4
666,3252,052200,169.8
676,3252,063300,205.9
686,3248,052800,171.5
696,3252,066400,215.9
706,3252,053600,174.3
716,3248,052400,170.2
726,3252,057200,186.0
736,3252,052300,170.1
746,3252,060500,196.7
756,3252,052200,169.8
766,3252,063300,205.9
776,3252,052700,171.4
786,3252,066600,216.6
796,3252,054000,175.6
806,3244,052400,170.0
816,3252,057400,186.7
826,3252,052300,170.1
836,3252,060900,198.0
846,3252,052200,169.8
856,3252,063400,206.2
866,3252,052700,171.4
876,3252,066600,216.6
886,3252,054300,176.6
896,3248,052400,170.2
906,3252,057600,187.3
916,3252,052200,169.8
926,3256,061300,199.6
936,3252,052200,169.8
946,3256,063500,206.8
956,3252,052800,171.7
966,3252,066600,216.6
976,3252,054500,177.2
986,3244,052400,170.0
996,3256,057600,187.5
1006,3252,052300,170.1
1016,3252,061700,200.6
1026,3252,052300,170.1
1036,3252,063600,206.8
1046,3252,052800,171.7
1056,3252,053100,172.7
1066,3252,054900,178.5
1076,3244,052400,170.0
1086,3256,057800,188.2
1096,3248,052300,169.9
1106,3252,062000,201.6
1116,3248,052200,169.5
1126,3252,063900,207.8
