ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_OFF_v1, trial_index=2, adv_interval_ms=0
50,3248,05"600,0.0
51,3264,06'800,0.0
51,3244,069200,224.5
52,3244,069200,224.5
53,3244,06&800,0.0
53,3244,069800,226.4
54,3248,069100,224.4
55,3248,069100,224.4
57,3276,05&000,0.0
57,3248,069800,226.7
59,3252,058900,191.5
70,3272,05"300,0.0
80,3276,06#700,0.0
90,3272,05"900,0.0
100,3276,06%800,0.0
110,3272,05#000,0.0
120,3272,05#000,0.0
130,3276,05%900,0.0
140,3272,05"400,0.0
150,3276,058400,191.3
160,3272,05"300,0.0
170,3276,06"100,0.0
180,3272,05"300,0.0
190,3276,06#700,0.0
200,3272,05"900,0.0
210,3272,06&900,0.0
220,3272,05#800,0.0
230,3268,05"600,0.0
240,3276,05&800,0.0
250,3272,05"300,0.0
260,3276,059400,194.6
270,3272,05"400,0.0
280,3272,06#500,0.0
290,3272,05"600,0.0
300,3272,06$600,0.0
310,3272,05#000,0.0
320,3272,05#300,0.0
330,3272,055100,180.3
340,3268,05"400,0.0
350,3276,05'800,0.0
360,3272,05"400,0.0
370,3276,06 800,0.0
380,3272,05"400,0.0
390,3276,06#700,0.0
400,3276,05"800,0.0
410,3272,06%900,0.0
420,3272,05#100,0.0
430,3272,05#000,0.0
440,3276,05&000,0.0
450,3272,05"400,0.0
460,3276,058500,191.6
470,3272,05"300,0.0
480,3276,06"300,0.0
490,3272,05"400,0.0
500,3272,06#800,0.0
510,3272,05"900,0.0
520,3272,06'000,0.0
530,3276,05$000,0.0
540,3268,05"500,0.0
550,3276,05'000,0.0
560,3272,05"400,0.0
570,3276,059600,195.2
580,3272,05"300,0.0
590,3276,06#600,0.0
600,3272,05"600,0.0
610,3272,06$700,0.0
620,3272,05#000,0.0
630,3272,05#300,0.0
640,3276,05%300,0.0
650,3268,05"400,0.0
660,3272,058000,189.8
670,3272,05"400,0.0
680,3276,06!000,0.0
690,3272,05"300,0.0
700,3276,06#700,0.0
710,3272,05"900,0.0
720,3272,06&100,0.0
730,3276,05#100,0.0
740,3272,05"900,0.0
750,3276,05&100,0.0
760,3272,052300,171.1
770,3276,058600,192.0
780,3272,05"400,0.0
790,3272,06"500,0.0
800,3272,05"400,0.0
810,3276,06#700,0.0
820,3272,05"900,0.0
830,3272,06'000,0.0
840,3276,05$100,0.0
850,3268,05"500,0.0
860,3276,05'200,0.0
870,3272,05"400,0.0
880,3276,059800,195.9
890,3272,05"300,0.0
900,3276,06#700,0.0
910,3272,05"700,0.0
920,3272,06$800,0.0
930,3272,05#000,0.0
940,3272,05#300,0.0
950,3276,05%400,0.0
960,3268,05"400,0.0
970,3276,058000,190.0
980,3272,05"300,0.0
990,3272,06!200,0.0
1000,3272,05"400,0.0
1010,3272,06#600,0.0
1020,3272,05"900,0.0
1030,3272,06&300,0.0
1040,3272,05#200,0.0
1050,3272,05"900,0.0
1060,3276,05&200,0.0
1070,3272,05"400,0.0
1080,3276,058800,192.6
1090,3272,05"400,0.0
1100,3272,06"700,0.0
1110,3272,05"400,0.0
1120,3272,06#900,0.0
1130,3272,05#000,0.0
1140,3272,06'000,0.0
1150,3272,05$200,0.0
1160,3268,05"500,0.0
1170,3276,05'300,0.0
1180,3272,05"300,0.0
1190,3276,059800,195.9
1200,3272,05"300,0.0
1210,3272,06#700,0.0
1220,3272,05"700,0.0
1230,3272,06%000,0.0
1240,3272,05#000,0.0
1250,3276,05#300,0.0
1260,3276,05%600,0.0
1270,3268,05"400,0.0
1280,3276,058100,190.3
1290,3272,05"300,0.0
1300,3276,06!400,0.0
1310,3272,05"300,0.0
1320,3276,06#700,0.0
1330,3272,05"900,0.0
1340,3272,06&500,0.0
1350,3272,05#300,0.0
1360,3272,05"700,0.0
