ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_UCCS_D2B_SCAN90, buf_size=512
# condition_label=P1-09-500
246,ADV,-36,5,P1-09-500,e0:5a:1b:15:c4:ca,5_P1-09-500
765,ADV,-39,10,P1-09-500,e0:5a:1b:15:c4:ca,10_P1-09-500
1241,ADV,-39,15,P1-09-100,e0:5a:1b:15:c4:ca,15_P1-09-100
1353,ADV,-35,16,P1-09-100,e0:5a:1b:15:c4:ca,16_P1-09-100
1465,ADV,-46,17,P1-09-100,e0:5a:1b:15:c4:ca,17_P1-09-100
1587,ADV,-36,18,P1-09-100,e0:5a:1b:15:c4:ca,18_P1-09-100
1681,ADV,-36,19,P1-09-100,e0:5a:1b:15:c4:ca,19_P1-09-100
1776,ADV,-39,20,P1-09-100,e0:5a:1b:15:c4:ca,20_P1-09-100
1885,ADV,-46,21,P1-09-100,e0:5a:1b:15:c4:ca,21_P1-09-100
1984,ADV,-46,22,P1-09-100,e0:5a:1b:15:c4:ca,22_P1-09-100
2085,ADV,-36,23,P1-09-100,e0:5a:1b:15:c4:ca,23_P1-09-100
2306,ADV,-39,25,P1-09-100,e0:5a:1b:15:c4:ca,25_P1-09-100
2400,ADV,-46,26,P1-09-100,e0:5a:1b:15:c4:ca,26_P1-09-100
2617,ADV,-36,28,P1-09-100,e0:5a:1b:15:c4:ca,28_P1-09-100
2724,ADV,-38,29,P1-09-100,e0:5a:1b:15:c4:ca,29_P1-09-100
2944,ADV,-46,31,P1-09-100,e0:5a:1b:15:c4:ca,31_P1-09-100
3038,ADV,-36,32,P1-09-100,e0:5a:1b:15:c4:ca,32_P1-09-100
3133,ADV,-37,33,P1-09-100,e0:5a:1b:15:c4:ca,33_P1-09-100
3236,ADV,-39,34,P1-09-100,e0:5a:1b:15:c4:ca,34_P1-09-100
3345,ADV,-47,35,P1-09-100,e0:5a:1b:15:c4:ca,35_P1-09-100
3450,ADV,-47,36,P1-09-100,e0:5a:1b:15:c4:ca,36_P1-09-100
3559,ADV,-36,37,P1-09-100,e0:5a:1b:15:c4:ca,37_P1-09-100
3660,ADV,-39,39,P1-09-100,e0:5a:1b:15:c4:ca,39_P1-09-100
3886,ADV,-46,41,P1-09-100,e0:5a:1b:15:c4:ca,41_P1-09-100
3984,ADV,-38,42,P1-09-100,e0:5a:1b:15:c4:ca,42_P1-09-100
4088,ADV,-37,43,P1-09-100,e0:5a:1b:15:c4:ca,43_P1-09-100
