ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_UCCS_D2B_SCAN90, buf_size=512
# condition_label=P1-09-500
27,ADV,-47,10,P1-09-500,e0:5a:1b:15:c4:ca,10_P1-09-500
531,ADV,-47,15,P1-09-100,e0:5a:1b:15:c4:ca,15_P1-09-100
633,ADV,-36,16,P1-09-100,e0:5a:1b:15:c4:ca,16_P1-09-100
733,ADV,-36,17,P1-09-100,e0:5a:1b:15:c4:ca,17_P1-09-100
839,ADV,-38,18,P1-09-100,e0:5a:1b:15:c4:ca,18_P1-09-100
946,ADV,-46,19,P1-09-100,e0:5a:1b:15:c4:ca,19_P1-09-100
1050,ADV,-46,20,P1-09-100,e0:5a:1b:15:c4:ca,20_P1-09-100
1169,ADV,-105,21,P1-09-100,e0:5a:1b:15:c4:ca,21_P1-09-100
1254,ADV,-39,22,P1-09-100,e0:5a:1b:15:c4:ca,22_P1-09-100
1372,ADV,-38,23,P1-09-100,e0:5a:1b:15:c4:ca,23_P1-09-100
1467,ADV,-46,24,P1-09-100,e0:5a:1b:15:c4:ca,24_P1-09-100
1565,ADV,-36,25,P1-09-100,e0:5a:1b:15:c4:ca,25_P1-09-100
1675,ADV,-36,26,P1-09-100,e0:5a:1b:15:c4:ca,26_P1-09-100
1777,ADV,-35,27,P1-09-100,e0:5a:1b:15:c4:ca,27_P1-09-100
1886,ADV,-47,28,P1-09-100,e0:5a:1b:15:c4:ca,28_P1-09-100
1985,ADV,-45,29,P1-09-100,e0:5a:1b:15:c4:ca,29_P1-09-100
2101,ADV,-36,30,P1-09-100,e0:5a:1b:15:c4:ca,30_P1-09-100
2302,ADV,-38,32,P1-09-100,e0:5a:1b:15:c4:ca,32_P1-09-100
2405,ADV,-45,33,P1-09-100,e0:5a:1b:15:c4:ca,33_P1-09-100
2512,ADV,-36,34,P1-09-100,e0:5a:1b:15:c4:ca,34_P1-09-100
2639,ADV,-36,35,P1-09-100,e0:5a:1b:15:c4:ca,35_P1-09-100
2721,ADV,-39,36,P1-09-100,e0:5a:1b:15:c4:ca,36_P1-09-100
2938,ADV,-45,38,P1-09-100,e0:5a:1b:15:c4:ca,38_P1-09-100
3255,ADV,-38,42,P1-09-100,e0:5a:1b:15:c4:ca,42_P1-09-100
3375,ADV,-46,43,P1-09-100,e0:5a:1b:15:c4:ca,43_P1-09-100
3564,ADV,-36,45,P1-09-100,e0:5a:1b:15:c4:ca,45_P1-09-100
