ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D4_SCAN90, cond_id=4, tag=s4_ablation_ushuf, subject=uccs_d4_scan90_d4
# meta, ablation=u_shuf u_shuffle_seed=0xD4B40201 policy=actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02 ema_alpha=0.20 ccs_inverted=true
11,3284,56600,185.9
20,3284,55000,180.6
30,3284,56000,183.9
40,3284,55600,182.6
50,3284,55900,183.6
60,3284,55600,182.6
70,3284,55300,181.6
80,3284,56400,185.2
90,3284,55000,180.6
100,3284,56500,185.5
110,3284,55000,180.6
120,3288,56600,186.1
130,3284,55000,180.6
140,3284,56600,185.9
150,3284,55000,180.6
160,3284,56500,185.5
170,3284,55000,180.6
180,3172,142600,452.3
190,3284,55600,182.6
200,3284,55900,183.6
210,3284,55700,182.9
220,3284,55600,182.6
230,3284,56300,184.9
240,3284,55100,180.9
250,3288,56500,185.8
260,3284,55000,180.6
270,3284,56600,185.9
280,3284,55100,180.9
290,3284,56600,185.9
300,3284,55000,180.6
310,3284,56600,185.9
320,3284,55000,180.6
330,3284,56300,184.9
340,3288,55500,182.5
350,3284,55900,183.6
360,3284,55700,182.9
370,3284,55800,183.2
380,3284,56000,183.9
390,3284,55100,180.9
400,3284,56500,185.5
410,3284,55000,180.6
420,3284,56600,185.9
430,3284,55000,180.6
440,3288,56500,185.8
450,3284,55000,180.6
460,3288,56600,186.1
470,3284,55000,180.6
480,3288,56600,186.1
490,3284,55400,181.9
500,3284,56000,183.9
510,3284,55600,182.6
520,3288,55900,183.8
530,3284,55700,182.9
540,3284,55100,180.9
550,3288,56500,185.8
560,3284,55000,180.6
570,3284,56500,185.5
580,3284,55000,180.6
590,3284,56500,185.5
600,3284,55000,180.6
610,3284,56600,185.9
620,3284,55000,180.6
630,3288,56600,186.1
640,3284,55100,180.9
650,3284,55900,183.6
660,3284,55600,182.6
670,3284,55900,183.6
680,3284,55600,182.6
690,3088,132800,410.1
700,3284,56500,185.5
710,3284,55100,180.9
720,3284,56500,185.5
730,3284,55000,180.6
740,3288,56500,185.8
750,3280,55000,180.4
760,3284,56500,185.5
770,3284,55000,180.6
780,3284,56500,185.5
790,3284,55000,180.6
800,3284,56000,183.9
810,3284,55600,182.6
820,3284,56000,183.9
830,3284,55600,182.6
840,3284,55400,181.9
850,3284,56400,185.2
860,3284,55100,180.9
870,3284,56600,185.9
880,3284,55000,180.6
890,3288,56500,185.8
900,3284,55000,180.6
910,3284,56600,185.9
920,3284,55000,180.6
930,3288,56600,186.1
940,3284,54900,180.3
950,3284,56200,184.6
960,3284,55500,182.3
970,3284,56000,183.9
980,3284,55600,182.6
990,3284,55700,182.9
1000,3284,56200,184.6
1010,3284,55000,180.6
1020,3284,56600,185.9
1030,3284,55000,180.6
1040,3284,56600,185.9
1050,3284,55000,180.6
1060,3284,56600,185.9
1070,3284,55000,180.6
1080,3288,56600,186.1
1090,3284,55000,180.6
1100,3288,56400,185.4
1110,3284,55400,181.9
1120,3284,55900,183.6
1130,3284,55600,182.6
1140,3284,55900,183.6
1150,3284,55900,183.6
1160,3284,55100,180.9
1170,3256,58000,188.8
1180,3180,197800,629.0
1190,3284,56600,185.9
1200,3284,55000,180.6
1210,3288,56600,186.1
1220,3284,55000,180.6
1230,3288,56500,185.8
1240,3284,55000,180.6
1250,3284,56600,185.9
1260,3284,55200,181.3
1270,3232,137600,444.7
1280,3288,55700,183.1
1290,3080,108800,335.1
1300,3284,55700,182.9
1310,3284,55200,181.3
1320,3288,56500,185.8
1330,3284,55100,180.9
1340,3284,56600,185.9
1350,3284,55000,180.6
1360,3284,56600,185.9
1370,3280,150100,492.3
1380,3284,56600,185.9
1390,3168,143300,454.0
1400,3288,56600,186.1
1410,3284,55000,180.6
1420,3284,56000,183.9
1430,3284,55600,182.6
1440,3284,56000,183.9
1450,3284,55700,182.9
1460,3284,55300,181.6
1470,3288,57300,188.4
1480,3284,55100,180.9
1490,3284,56600,185.9
1500,3168,142300,450.8
1510,3288,56600,186.1
1520,3284,55100,180.9
1530,3284,56600,185.9
1540,3284,55000,180.6
1550,3284,56600,185.9
1560,3284,55000,180.6
1570,3284,56100,184.2
1580,3284,55500,182.3
1590,3284,56000,183.9
1600,3180,147700,469.7
1610,3284,55500,182.3
1620,3284,56300,184.9
1630,3284,55000,180.6
1640,3288,56600,186.1
1650,3284,55100,180.9
1660,3284,56600,185.9
1670,3284,55000,180.6
1680,3284,56600,185.9
1690,3284,55000,180.6
1700,3284,56600,185.9
1710,3116,142400,443.7
1720,3284,56300,184.9
1730,3284,55500,182.3
1740,3284,56000,183.9
1750,3284,55700,182.9
1760,3284,56000,183.9
1770,3284,56100,184.2
1780,3284,55200,181.3
1790,3284,56600,185.9
1800,3284,55000,180.6
1810,3288,56600,186.1
1820,3176,139400,442.7
1830,3288,56600,186.1
1841,3284,55100,180.9
1850,3288,56600,186.1
1860,3284,55100,180.9
1870,3284,56400,185.2
1880,3284,55300,181.6
