ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D4_SCAN90, cond_id=4, tag=s4_ablation_ushuf, subject=uccs_d4_scan90_d4
# meta, ablation=u_shuf u_shuffle_seed=0xD4B40201 policy=actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02 ema_alpha=0.20 ccs_inverted=true
11,3284,56200,184.6
21,3284,54700,179.6
31,3288,56100,184.5
41,3284,54600,179.3
51,3288,56200,184.8
61,3288,54600,179.5
71,3288,56200,184.8
81,3284,54900,180.3
91,3288,56000,184.1
101,3284,55300,181.6
111,3284,55600,182.6
121,3284,55200,181.3
131,3288,55500,182.5
141,3284,56100,184.2
151,3284,54800,180.0
161,3288,56200,184.8
171,3284,54700,179.6
181,3288,56200,184.8
191,3164,141500,447.7
201,3288,56200,184.8
211,3288,54700,179.9
221,3288,56200,184.8
231,3284,54600,179.3
241,3288,56200,184.8
251,3284,55100,180.9
261,3288,55700,183.1
271,3284,55200,181.3
281,3284,55600,182.6
291,3288,55600,182.8
301,3284,55200,181.3
311,3288,56100,184.5
321,3284,54700,179.6
331,3288,56200,184.8
341,3284,54700,179.6
351,3288,56200,184.8
361,3284,54600,179.3
371,3288,56200,184.8
381,3284,54600,179.3
391,3288,56200,184.8
401,3284,54600,179.3
411,3288,56200,184.8
421,3284,55200,181.3
431,3284,55600,182.6
441,3288,55200,181.5
451,3288,55500,182.5
461,3284,56000,183.9
471,3288,54800,180.2
481,3288,56200,184.8
491,3284,54600,179.3
501,3288,56100,184.5
511,3284,54600,179.3
521,3288,56100,184.5
531,3284,54500,179.0
541,3288,56200,184.8
551,3284,54600,179.3
561,3288,56200,184.8
571,3284,55000,180.6
581,3284,55800,183.2
591,3288,55300,181.8
601,3288,55600,182.8
611,3288,55300,181.8
621,3284,55500,182.3
631,3288,56200,184.8
641,3288,54700,179.9
651,3288,56200,184.8
661,3284,54700,179.6
671,3288,56200,184.8
681,3284,54600,179.3
691,3288,56200,184.8
701,3268,54900,179.4
711,3288,56200,184.8
721,3284,54600,179.3
731,3288,56200,184.8
741,3284,55200,181.3
751,3284,55700,182.9
761,3284,55300,181.6
771,3284,55500,182.3
781,3284,55800,183.2
791,3284,55000,180.6
801,3288,56100,184.5
811,3284,54700,179.6
821,3288,56100,184.5
831,3284,54700,179.6
841,3288,56200,184.8
851,3284,54600,179.3
861,3288,56200,184.8
871,3284,54600,179.3
881,3288,56100,184.5
891,3284,54800,180.0
901,3288,56100,184.5
911,3284,55200,181.3
921,3284,55600,182.6
931,3288,55200,181.5
941,3288,55500,182.5
951,3284,56000,183.9
961,3284,54700,179.6
971,3288,56200,184.8
981,3288,54700,179.9
991,3288,56200,184.8
1001,3284,54600,179.3
1011,3288,56200,184.8
1021,3284,54600,179.3
1031,3288,56200,184.8
1041,3284,54600,179.3
1051,3288,56200,184.8
1061,3284,55100,180.9
1071,3284,55700,182.9
1081,3284,55200,181.3
1091,3288,55500,182.5
1101,3284,55500,182.3
1111,3288,55400,182.2
1121,3288,56200,184.8
1131,3284,54700,179.6
1141,3288,56100,184.5
1151,3284,54700,179.6
1161,3288,56200,184.8
1171,3284,54600,179.3
1181,3252,60600,197.1
1191,3180,177200,563.5
1201,3288,56200,184.8
1211,3284,54700,179.6
1221,3288,56200,184.8
1231,3284,55200,181.3
1241,3284,55600,182.6
1251,3284,55300,181.6
1261,3288,55600,182.8
1271,3284,56000,183.9
1281,3184,62200,198.0
1291,3284,56200,184.6
1301,3164,178200,563.8
1311,3288,56200,184.8
1321,3284,54700,179.6
1331,3288,56200,184.8
1341,3284,54700,179.6
1351,3288,56200,184.8
1361,3284,54700,179.6
1371,3288,56200,184.8
1381,3284,133900,439.7
1391,3288,56000,184.1
1401,3284,142000,466.3
1411,3284,55600,182.6
1421,3284,55300,181.6
1431,3284,55600,182.6
1441,3284,56100,184.2
1451,3284,54700,179.6
1461,3288,56200,184.8
1471,3284,54600,179.3
1481,3256,61100,198.9
1491,3284,54600,179.3
1501,3288,56200,184.8
1511,3128,139700,437.0
1521,3288,56200,184.8
1531,3284,54700,179.6
1541,3288,56200,184.8
1551,3284,55200,181.3
1561,3284,55600,182.6
1571,3284,55200,181.3
1581,3288,55500,182.5
1591,3288,55800,183.5
1601,3288,55200,181.5
1611,3184,211800,674.4
1621,3284,54700,179.6
1631,3288,56200,184.8
1641,3284,54700,179.6
1651,3288,56200,184.8
1661,3284,54700,179.6
1671,3288,56200,184.8
1681,3284,54600,179.3
1691,3288,56200,184.8
1701,3284,54700,179.6
1711,3288,56200,184.8
1721,3180,210300,668.8
1731,3288,55600,182.8
1741,3284,55200,181.3
1751,3288,55600,182.8
1761,3288,56100,184.5
1771,3288,54800,180.2
1781,3288,56200,184.8
1791,3284,54700,179.6
1801,3288,56200,184.8
1811,3284,54700,179.6
1821,3288,56200,184.8
1831,3284,54700,179.6
1842,3288,56300,185.1
1851,3284,54600,179.3
1861,3288,56300,185.1
1871,3284,55200,181.3
1881,3288,55800,183.5
