ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D4_SCAN90, cond_id=5, tag=unk, subject=uccs_d4_scan90_d4
11,3288,56100,184.5
20,3284,55200,181.3
30,3288,55700,183.1
40,3284,55300,181.6
50,3284,55700,182.9
60,3284,55600,182.6
70,3284,54800,180.0
80,3284,56200,184.6
90,3284,54700,179.6
100,3284,56300,184.9
110,3284,54800,180.0
120,3288,56300,185.1
130,3284,54800,180.0
140,3284,56400,185.2
150,3284,54800,180.0
160,3284,56300,184.9
170,3164,142000,449.3
180,3284,55800,183.2
190,3288,55400,182.2
200,3284,55700,182.9
210,3288,55400,182.2
220,3284,55100,180.9
230,3284,56100,184.2
240,3284,54800,180.0
250,3288,56300,185.1
260,3284,54700,179.6
270,3284,56300,184.9
280,3284,54800,180.0
290,3284,56300,184.9
300,3284,54800,180.0
310,3288,56400,185.4
320,3284,54800,180.0
330,3288,56100,184.5
340,3284,55200,181.3
350,3284,55700,182.9
360,3284,55400,181.9
370,3284,55700,182.9
380,3288,55600,182.8
390,3284,54900,180.3
400,3284,56300,184.9
410,3284,54800,180.0
420,3284,56300,184.9
430,3284,54700,179.6
440,3284,56300,184.9
450,3284,54800,180.0
460,3288,56400,185.4
470,3284,54800,180.0
480,3288,56300,185.1
490,3284,54800,180.0
500,3284,55800,183.2
510,3284,55400,181.9
520,3284,55600,182.6
530,3284,55400,181.9
540,3284,55000,180.6
550,3284,56100,184.2
560,3284,54700,179.6
570,3284,56300,184.9
580,3284,54800,180.0
590,3288,56300,185.1
600,3284,54700,179.6
610,3284,56300,184.9
620,3284,54700,179.6
630,3284,56300,184.9
640,3284,54800,180.0
650,3288,56000,184.1
660,3288,55200,181.5
670,3288,55700,183.1
680,3148,180500,568.2
690,3288,55600,182.8
700,3284,55600,182.6
710,3284,54800,180.0
720,3288,56200,184.8
730,3284,54800,180.0
740,3288,56300,185.1
750,3284,54800,180.0
760,3288,56300,185.1
770,3284,54800,180.0
780,3284,56300,184.9
790,3284,54800,180.0
800,3288,56300,185.1
810,3284,54800,180.0
820,3288,55800,183.5
830,3284,55300,181.6
840,3284,55700,182.9
850,3284,55400,181.9
860,3284,55000,180.6
870,3284,56100,184.2
880,3284,54800,180.0
890,3288,56300,185.1
900,3284,54700,179.6
910,3288,56300,185.1
920,3284,54700,179.6
930,3288,56300,185.1
940,3284,54700,179.6
950,3288,56300,185.1
960,3284,54700,179.6
970,3284,56000,183.9
980,3284,55200,181.3
990,3284,55700,182.9
1000,3284,55400,181.9
1010,3284,55500,182.3
1020,3284,55700,182.9
1030,3284,54800,180.0
1040,3288,56300,185.1
1050,3284,54700,179.6
1060,3288,56400,185.4
1070,3284,54800,180.0
1080,3288,56200,184.8
1090,3284,54800,180.0
1100,3288,56300,185.1
1110,3284,54800,180.0
1120,3288,56300,185.1
1130,3284,54900,180.3
1140,3284,55800,183.2
1150,3284,55300,181.6
1160,3172,96700,306.7
1170,3180,207000,658.3
1180,3284,55100,180.9
1190,3284,56200,184.6
1200,3284,54800,180.0
1210,3288,56300,185.1
1220,3284,54800,180.0
1230,3288,56400,185.4
1240,3284,54800,180.0
1250,3288,56300,185.1
1260,3284,55000,180.6
1270,3180,136800,435.0
1280,3284,54800,180.0
1290,3284,56000,183.9
1300,3284,55300,181.6
1310,3284,55700,182.9
1320,3284,55400,181.9
1330,3284,55500,182.3
1340,3284,55800,183.2
1350,3284,54800,180.0
1360,3264,156500,510.8
1370,3284,55000,180.6
1380,3196,57000,182.2
1390,3284,54800,180.0
1400,3288,56300,185.1
1410,3284,54800,180.0
1420,3288,56400,185.4
1430,3284,54700,179.6
1440,3284,56300,184.9
1450,3284,54900,180.3
1460,3276,56000,183.5
1470,3284,55300,181.6
1480,3172,143500,455.2
1490,3284,55400,181.9
1500,3284,54900,180.3
1510,3288,56300,185.1
1520,3284,54800,180.0
1530,3288,56300,185.1
1540,3284,54700,179.6
1550,3288,56300,185.1
1560,3272,73900,241.8
1570,3288,56300,185.1
1580,3168,143700,455.2
1590,3284,56400,185.2
1600,3284,54700,179.6
1610,3284,55900,183.6
1620,3284,55400,181.9
1630,3288,55700,183.1
1640,3284,55400,181.9
1650,3284,55400,181.9
1660,3284,55900,183.6
1670,3284,54900,180.3
1680,3268,157800,515.7
1690,3284,54800,180.0
1700,3288,56400,185.4
1710,3284,54800,180.0
1720,3288,56400,185.4
1730,3284,54900,180.3
1740,3284,56400,185.2
1750,3284,54800,180.0
1760,3288,56300,185.1
1770,3284,55000,180.6
1780,3288,55800,183.5
1790,3168,143200,453.7
1800,3284,55800,183.2
1810,3284,55500,182.3
1820,3284,54900,180.3
1830,3284,56300,184.9
1841,3284,54900,180.3
1850,3288,56400,185.4
1860,3284,54800,180.0
1870,3288,56400,185.4
1880,3284,54800,180.0
1890,3228,157300,507.8
1900,3284,54800,180.0
1910,3288,56300,185.1
1920,3284,54700,179.6
1930,3288,55800,183.5
1940,3284,55400,181.9
1950,3284,55700,182.9
1960,3288,55400,182.2
1970,3284,55000,180.6
1980,3284,56200,184.6
1990,3148,141900,446.7
2000,3288,56300,185.1
2010,3284,54700,179.6
2020,3288,56300,185.1
2030,3284,54800,180.0
2040,3288,56300,185.1
2050,3284,54800,180.0
2060,3284,56400,185.2
2070,3284,54700,179.6
2080,3284,56000,183.9
