ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D4_SCAN90, cond_id=3, tag=s4_policy, subject=uccs_d4_scan90_d4
# meta, policy=actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02 ema_alpha=0.20 ccs_inverted=true
12,3288,56200,184.8
21,3284,54900,180.3
31,3284,55600,182.6
41,3284,55300,181.6
51,3288,55600,182.8
61,3284,55300,181.6
71,3284,55500,182.3
81,3288,56100,184.5
91,3284,54700,179.6
101,3288,56200,184.8
111,3284,54600,179.3
121,3288,56300,185.1
131,3284,54700,179.6
141,3288,56200,184.8
151,3284,54600,179.3
161,3288,56200,184.8
171,3284,54600,179.3
181,3288,55700,183.1
191,3172,136500,433.0
201,3284,55600,182.6
211,3284,55200,181.3
221,3284,55600,182.6
231,3288,55900,183.8
241,3288,55000,180.8
251,3288,56200,184.8
261,3284,54700,179.6
271,3288,56200,184.8
281,3284,54700,179.6
291,3288,56200,184.8
301,3284,54600,179.3
311,3288,56200,184.8
321,3288,54700,179.9
331,3288,56100,184.5
341,3284,55000,180.6
351,3288,55600,182.8
361,3284,55300,181.6
371,3288,55600,182.8
381,3284,55400,181.9
391,3284,55500,182.3
401,3288,56200,184.8
411,3284,54700,179.6
421,3288,56200,184.8
431,3288,54600,179.5
441,3288,56200,184.8
451,3284,54700,179.6
461,3288,56200,184.8
471,3284,54600,179.3
481,3288,56200,184.8
491,3288,54600,179.5
501,3284,55700,182.9
511,3284,55200,181.3
521,3284,55700,182.9
531,3284,55300,181.6
541,3288,55500,182.5
551,3284,56000,183.9
561,3284,54900,180.3
571,3288,56200,184.8
581,3284,54700,179.6
591,3288,56200,184.8
601,3284,54600,179.3
611,3288,56200,184.8
621,3284,54700,179.6
631,3288,56200,184.8
641,3288,54700,179.9
651,3288,56000,184.1
661,3288,55000,180.8
671,3288,55600,182.8
681,3284,55300,181.6
691,3288,55600,182.8
701,3076,144200,443.6
711,3284,55500,182.3
721,3288,56100,184.5
731,3284,54700,179.6
741,3288,56200,184.8
751,3284,54700,179.6
761,3288,56200,184.8
771,3284,54700,179.6
781,3288,56300,185.1
791,3284,54600,179.3
801,3288,56200,184.8
811,3284,54600,179.3
821,3284,55700,182.9
831,3288,55300,181.8
841,3288,55600,182.8
851,3288,55300,181.8
861,3284,55600,182.6
871,3284,56100,184.2
881,3288,54800,180.2
891,3288,56200,184.8
901,3284,54700,179.6
911,3284,56200,184.6
921,3288,54700,179.9
931,3288,56300,185.1
941,3284,54700,179.6
951,3284,56200,184.6
961,3284,54600,179.3
971,3288,55900,183.8
981,3284,55100,180.9
991,3288,55600,182.8
1001,3284,55300,181.6
1011,3288,55600,182.8
1021,3284,55500,182.3
1031,3288,55400,182.2
1041,3288,56200,184.8
1051,3284,54600,179.3
1061,3288,56200,184.8
1071,3284,54600,179.3
1081,3288,56200,184.8
1091,3284,54600,179.3
1101,3288,56200,184.8
1111,3284,54600,179.3
1121,3288,56200,184.8
