ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_UCCS_D2_SCAN90, buf_size=512
# condition_label=F4-03-100
215,ADV,-41,1799,F4-03-100,e0:5a:1b:15:c4:ca,1799_F4-03-100
720,ADV,-51,5,F4-01-500,e0:5a:1b:15:c4:ca,5_F4-01-500
1731,ADV,-50,15,F4-00-500,e0:5a:1b:15:c4:ca,15_F4-00-500
2234,ADV,-51,20,F4-00-500,e0:5a:1b:15:c4:ca,20_F4-00-500
2743,ADV,-50,25,F4-00-500,e0:5a:1b:15:c4:ca,25_F4-00-500
3261,ADV,-50,30,F4-00-500,e0:5a:1b:15:c4:ca,30_F4-00-500
4259,ADV,-43,40,F4-00-500,e0:5a:1b:15:c4:ca,40_F4-00-500
4766,ADV,-43,45,F4-00-500,e0:5a:1b:15:c4:ca,45_F4-00-500
5771,ADV,-42,55,F4-00-500,e0:5a:1b:15:c4:ca,55_F4-00-500
6272,ADV,-42,60,F4-00-500,e0:5a:1b:15:c4:ca,60_F4-00-500
6779,ADV,-43,65,F4-00-500,e0:5a:1b:15:c4:ca,65_F4-00-500
7286,ADV,-40,70,F4-00-500,e0:5a:1b:15:c4:ca,70_F4-00-500
7793,ADV,-40,75,F4-00-500,e0:5a:1b:15:c4:ca,75_F4-00-500
8301,ADV,-40,80,F4-00-500,e0:5a:1b:15:c4:ca,80_F4-00-500
8798,ADV,-40,85,F4-00-500,e0:5a:1b:15:c4:ca,85_F4-00-500
9308,ADV,-41,90,F4-06-500,e0:5a:1b:15:c4:ca,90_F4-06-500
9806,ADV,-41,95,F4-07-500,e0:5a:1b:15:c4:ca,95_F4-07-500
10810,ADV,-50,105,F4-11-500,e0:5a:1b:15:c4:ca,105_F4-11-500
11319,ADV,-51,110,F4-11-500,e0:5a:1b:15:c4:ca,110_F4-11-500
11817,ADV,-51,115,F4-11-500,e0:5a:1b:15:c4:ca,115_F4-11-500
12336,ADV,-51,120,F4-10-500,e0:5a:1b:15:c4:ca,120_F4-10-500
12836,ADV,-50,125,F4-10-500,e0:5a:1b:15:c4:ca,125_F4-10-500
13341,ADV,-51,130,F4-10-500,e0:5a:1b:15:c4:ca,130_F4-10-500
13842,ADV,-42,135,F4-10-500,e0:5a:1b:15:c4:ca,135_F4-10-500
14344,ADV,-42,140,F4-10-500,e0:5a:1b:15:c4:ca,140_F4-10-500
15359,ADV,-43,150,F4-10-500,e0:5a:1b:15:c4:ca,150_F4-10-500
15866,ADV,-43,155,F4-10-500,e0:5a:1b:15:c4:ca,155_F4-10-500
17384,ADV,-40,170,F4-10-500,e0:5a:1b:15:c4:ca,170_F4-10-500
18897,ADV,-40,185,F4-10-500,e0:5a:1b:15:c4:ca,185_F4-10-500
19405,ADV,-40,190,F4-10-500,e0:5a:1b:15:c4:ca,190_F4-10-500
20414,ADV,-50,200,F4-10-500,e0:5a:1b:15:c4:ca,200_F4-10-500
20920,ADV,-50,205,F4-10-500,e0:5a:1b:15:c4:ca,205_F4-10-500
21423,ADV,-50,210,F4-10-500,e0:5a:1b:15:c4:ca,210_F4-10-500
21925,ADV,-49,215,F4-10-500,e0:5a:1b:15:c4:ca,215_F4-10-500
22432,ADV,-50,220,F4-10-500,e0:5a:1b:15:c4:ca,220_F4-10-500
22939,ADV,-50,225,F4-10-500,e0:5a:1b:15:c4:ca,225_F4-10-500
23440,ADV,-43,230,F4-10-500,e0:5a:1b:15:c4:ca,230_F4-10-500
23948,ADV,-43,235,F4-10-500,e0:5a:1b:15:c4:ca,235_F4-10-500
24452,ADV,-43,240,F4-10-500,e0:5a:1b:15:c4:ca,240_F4-10-500
24974,ADV,-43,245,F4-06-500,e0:5a:1b:15:c4:ca,245_F4-06-500
25966,ADV,-43,255,F4-06-500,e0:5a:1b:15:c4:ca,255_F4-06-500
26976,ADV,-40,265,F4-06-500,e0:5a:1b:15:c4:ca,265_F4-06-500
27500,ADV,-40,270,F4-06-500,e0:5a:1b:15:c4:ca,270_F4-06-500
27981,ADV,-40,275,F4-06-500,e0:5a:1b:15:c4:ca,275_F4-06-500
28986,ADV,-40,285,F4-06-500,e0:5a:1b:15:c4:ca,285_F4-06-500
29488,ADV,-40,290,F4-06-500,e0:5a:1b:15:c4:ca,290_F4-06-500
30504,ADV,-51,300,F4-06-500,e0:5a:1b:15:c4:ca,300_F4-06-500
31008,ADV,-50,305,F4-06-500,e0:5a:1b:15:c4:ca,305_F4-06-500
31523,ADV,-50,310,F4-06-500,e0:5a:1b:15:c4:ca,310_F4-06-500
32022,ADV,-50,315,F4-06-500,e0:5a:1b:15:c4:ca,315_F4-06-500
32526,ADV,-50,320,F4-06-500,e0:5a:1b:15:c4:ca,320_F4-06-500
33544,ADV,-42,330,F4-06-500,e0:5a:1b:15:c4:ca,330_F4-06-500
34556,ADV,-43,340,F4-07-500,e0:5a:1b:15:c4:ca,340_F4-07-500
35058,ADV,-43,345,F4-07-500,e0:5a:1b:15:c4:ca,345_F4-07-500
35558,ADV,-43,350,F4-07-500,e0:5a:1b:15:c4:ca,350_F4-07-500
36575,ADV,-40,360,F4-07-500,e0:5a:1b:15:c4:ca,360_F4-07-500
37094,ADV,-40,365,F4-11-500,e0:5a:1b:15:c4:ca,365_F4-11-500
37589,ADV,-40,370,F4-11-500,e0:5a:1b:15:c4:ca,370_F4-11-500
38096,ADV,-40,375,F4-11-500,e0:5a:1b:15:c4:ca,375_F4-11-500
38598,ADV,-40,380,F4-04-500,e0:5a:1b:15:c4:ca,380_F4-04-500
39614,ADV,-50,390,F4-04-500,e0:5a:1b:15:c4:ca,390_F4-04-500
40115,ADV,-50,395,F4-04-500,e0:5a:1b:15:c4:ca,395_F4-04-500
41125,ADV,-51,405,F4-04-500,e0:5a:1b:15:c4:ca,405_F4-04-500
42141,ADV,-51,415,F4-04-500,e0:5a:1b:15:c4:ca,415_F4-04-500
42645,ADV,-43,420,F4-04-500,e0:5a:1b:15:c4:ca,420_F4-04-500
43151,ADV,-42,425,F4-04-500,e0:5a:1b:15:c4:ca,425_F4-04-500
43656,ADV,-43,430,F4-10-500,e0:5a:1b:15:c4:ca,430_F4-10-500
44166,ADV,-42,435,F4-10-500,e0:5a:1b:15:c4:ca,435_F4-10-500
44662,ADV,-43,440,F4-10-500,e0:5a:1b:15:c4:ca,440_F4-10-500
46185,ADV,-40,455,F4-10-500,e0:5a:1b:15:c4:ca,455_F4-10-500
46685,ADV,-40,460,F4-10-500,e0:5a:1b:15:c4:ca,460_F4-10-500
47696,ADV,-40,470,F4-10-500,e0:5a:1b:15:c4:ca,470_F4-10-500
48203,ADV,-40,475,F4-10-500,e0:5a:1b:15:c4:ca,475_F4-10-500
49210,ADV,-52,485,F4-10-500,e0:5a:1b:15:c4:ca,485_F4-10-500
49719,ADV,-51,490,F4-10-500,e0:5a:1b:15:c4:ca,490_F4-10-500
50228,ADV,-50,495,F4-10-500,e0:5a:1b:15:c4:ca,495_F4-10-500
50746,ADV,-50,500,F4-10-500,e0:5a:1b:15:c4:ca,500_F4-10-500
51239,ADV,-50,505,F4-10-500,e0:5a:1b:15:c4:ca,505_F4-10-500
