ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=2
44,ADV,-54,e0:5a:1b:15:c4:ca,MF0013
139,ADV,-56,e0:5a:1b:15:c4:ca,MF0014
238,ADV,-48,e0:5a:1b:15:c4:ca,MF0015
343,ADV,-54,e0:5a:1b:15:c4:ca,MF0016
460,ADV,-54,e0:5a:1b:15:c4:ca,MF0017
574,ADV,-58,e0:5a:1b:15:c4:ca,MF0018
674,ADV,-49,e0:5a:1b:15:c4:ca,MF0019
776,ADV,-52,e0:5a:1b:15:c4:ca,MF001A
893,ADV,-57,e0:5a:1b:15:c4:ca,MF001C
985,ADV,-49,e0:5a:1b:15:c4:ca,MF001D
1098,ADV,-52,e0:5a:1b:15:c4:ca,MF001E
1197,ADV,-59,e0:5a:1b:15:c4:ca,MF001F
1305,ADV,-59,e0:5a:1b:15:c4:ca,MF0020
1411,ADV,-48,e0:5a:1b:15:c4:ca,MF0021
1519,ADV,-53,e0:5a:1b:15:c4:ca,MF0022
1625,ADV,-57,e0:5a:1b:15:c4:ca,MF0023
1727,ADV,-49,e0:5a:1b:15:c4:ca,MF0024
1831,ADV,-53,e0:5a:1b:15:c4:ca,MF0025
2042,ADV,-48,e0:5a:1b:15:c4:ca,MF0027
2141,ADV,-53,e0:5a:1b:15:c4:ca,MF0028
2248,ADV,-57,e0:5a:1b:15:c4:ca,MF0029
2354,ADV,-58,e0:5a:1b:15:c4:ca,MF002A
2454,ADV,-48,e0:5a:1b:15:c4:ca,MF002B
2562,ADV,-52,e0:5a:1b:15:c4:ca,MF002C
2658,ADV,-57,e0:5a:1b:15:c4:ca,MF002D
2768,ADV,-49,e0:5a:1b:15:c4:ca,MF002E
2873,ADV,-54,e0:5a:1b:15:c4:ca,MF002F
2973,ADV,-59,e0:5a:1b:15:c4:ca,MF0031
3083,ADV,-49,e0:5a:1b:15:c4:ca,MF0032
3182,ADV,-51,e0:5a:1b:15:c4:ca,MF0033
3288,ADV,-59,e0:5a:1b:15:c4:ca,MF0034
3392,ADV,-49,e0:5a:1b:15:c4:ca,MF0035
3496,ADV,-52,e0:5a:1b:15:c4:ca,MF0036
3612,ADV,-51,e0:5a:1b:15:c4:ca,MF0037
3816,ADV,-49,e0:5a:1b:15:c4:ca,MF0039
4028,ADV,-101,e0:5a:1b:15:c4:ca,MF003B
4136,ADV,-48,e0:5a:1b:15:c4:ca,MF003C
4248,ADV,-54,e0:5a:1b:15:c4:ca,MF003D
4560,ADV,-49,e0:5a:1b:15:c4:ca,MF0040
4670,ADV,-51,e0:5a:1b:15:c4:ca,MF0041
4772,ADV,-57,e0:5a:1b:15:c4:ca,MF0042
4872,ADV,-49,e0:5a:1b:15:c4:ca,MF0044
4982,ADV,-54,e0:5a:1b:15:c4:ca,MF0045
5081,ADV,-58,e0:5a:1b:15:c4:ca,MF0046
5184,ADV,-49,e0:5a:1b:15:c4:ca,MF0047
5288,ADV,-54,e0:5a:1b:15:c4:ca,MF0048
5494,ADV,-48,e0:5a:1b:15:c4:ca,MF004A
5613,ADV,-48,e0:5a:1b:15:c4:ca,MF004B
5721,ADV,-51,e0:5a:1b:15:c4:ca,MF004C
5816,ADV,-56,e0:5a:1b:15:c4:ca,MF004D
5915,ADV,-48,e0:5a:1b:15:c4:ca,MF004E
6029,ADV,-54,e0:5a:1b:15:c4:ca,MF004F
6128,ADV,-57,e0:5a:1b:15:c4:ca,MF0050
6239,ADV,-48,e0:5a:1b:15:c4:ca,MF0051
6345,ADV,-54,e0:5a:1b:15:c4:ca,MF0052
6544,ADV,-49,e0:5a:1b:15:c4:ca,MF0054
6649,ADV,-52,e0:5a:1b:15:c4:ca,MF0055
