ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=3
156,ADV,-55,e0:5a:1b:15:c4:ca,MF0015
262,ADV,-47,e0:5a:1b:15:c4:ca,MF0016
363,ADV,-55,e0:5a:1b:15:c4:ca,MF0017
464,ADV,-56,e0:5a:1b:15:c4:ca,MF0018
568,ADV,-46,e0:5a:1b:15:c4:ca,MF0019
783,ADV,-55,e0:5a:1b:15:c4:ca,MF001B
895,ADV,-54,e0:5a:1b:15:c4:ca,MF001C
998,ADV,-46,e0:5a:1b:15:c4:ca,MF001D
1110,ADV,-58,e0:5a:1b:15:c4:ca,MF001E
1212,ADV,-54,e0:5a:1b:15:c4:ca,MF001F
1306,ADV,-47,e0:5a:1b:15:c4:ca,MF0020
1414,ADV,-51,e0:5a:1b:15:c4:ca,MF0022
1517,ADV,-56,e0:5a:1b:15:c4:ca,MF0023
1624,ADV,-48,e0:5a:1b:15:c4:ca,MF0024
1728,ADV,-56,e0:5a:1b:15:c4:ca,MF0025
1823,ADV,-55,e0:5a:1b:15:c4:ca,MF0026
1931,ADV,-47,e0:5a:1b:15:c4:ca,MF0027
2044,ADV,-46,e0:5a:1b:15:c4:ca,MF0028
2148,ADV,-51,e0:5a:1b:15:c4:ca,MF0029
2257,ADV,-51,e0:5a:1b:15:c4:ca,MF002A
2361,ADV,-46,e0:5a:1b:15:c4:ca,MF002B
2471,ADV,-52,e0:5a:1b:15:c4:ca,MF002C
2667,ADV,-47,e0:5a:1b:15:c4:ca,MF002E
2779,ADV,-52,e0:5a:1b:15:c4:ca,MF002F
2879,ADV,-51,e0:5a:1b:15:c4:ca,MF0030
2978,ADV,-46,e0:5a:1b:15:c4:ca,MF0031
3094,ADV,-46,e0:5a:1b:15:c4:ca,MF0032
3205,ADV,-54,e0:5a:1b:15:c4:ca,MF0033
3311,ADV,-50,e0:5a:1b:15:c4:ca,MF0035
3412,ADV,-47,e0:5a:1b:15:c4:ca,MF0036
3518,ADV,-57,e0:5a:1b:15:c4:ca,MF0037
3623,ADV,-52,e0:5a:1b:15:c4:ca,MF0038
3728,ADV,-47,e0:5a:1b:15:c4:ca,MF0039
3832,ADV,-51,e0:5a:1b:15:c4:ca,MF003A
3955,ADV,-52,e0:5a:1b:15:c4:ca,MF003B
4042,ADV,-51,e0:5a:1b:15:c4:ca,MF003C
4141,ADV,-46,e0:5a:1b:15:c4:ca,MF003D
4246,ADV,-52,e0:5a:1b:15:c4:ca,MF003E
4351,ADV,-53,e0:5a:1b:15:c4:ca,MF003F
4448,ADV,-47,e0:5a:1b:15:c4:ca,MF0040
4561,ADV,-54,e0:5a:1b:15:c4:ca,MF0041
4661,ADV,-51,e0:5a:1b:15:c4:ca,MF0042
4767,ADV,-47,e0:5a:1b:15:c4:ca,MF0043
4873,ADV,-53,e0:5a:1b:15:c4:ca,MF0044
4981,ADV,-52,e0:5a:1b:15:c4:ca,MF0045
5082,ADV,-46,e0:5a:1b:15:c4:ca,MF0046
5198,ADV,-46,e0:5a:1b:15:c4:ca,MF0047
5314,ADV,-54,e0:5a:1b:15:c4:ca,MF0048
5405,ADV,-52,e0:5a:1b:15:c4:ca,MF0049
5512,ADV,-46,e0:5a:1b:15:c4:ca,MF004B
5619,ADV,-54,e0:5a:1b:15:c4:ca,MF004C
5720,ADV,-52,e0:5a:1b:15:c4:ca,MF004D
5828,ADV,-46,e0:5a:1b:15:c4:ca,MF004E
6044,ADV,-54,e0:5a:1b:15:c4:ca,MF0050
6141,ADV,-54,e0:5a:1b:15:c4:ca,MF0051
6244,ADV,-47,e0:5a:1b:15:c4:ca,MF0052
6352,ADV,-53,e0:5a:1b:15:c4:ca,MF0053
6458,ADV,-52,e0:5a:1b:15:c4:ca,MF0054
6562,ADV,-46,e0:5a:1b:15:c4:ca,MF0055
6677,ADV,-54,e0:5a:1b:15:c4:ca,MF0056
6778,ADV,-50,e0:5a:1b:15:c4:ca,MF0057
7093,ADV,-55,e0:5a:1b:15:c4:ca,MF005A
7189,ADV,-50,e0:5a:1b:15:c4:ca,MF005B
7294,ADV,-46,e0:5a:1b:15:c4:ca,MF005C
7407,ADV,-53,e0:5a:1b:15:c4:ca,MF005D
7509,ADV,-50,e0:5a:1b:15:c4:ca,MF005F
7613,ADV,-46,e0:5a:1b:15:c4:ca,MF0060
7729,ADV,-56,e0:5a:1b:15:c4:ca,MF0061
7824,ADV,-50,e0:5a:1b:15:c4:ca,MF0062
8147,ADV,-56,e0:5a:1b:15:c4:ca,MF0065
8242,ADV,-50,e0:5a:1b:15:c4:ca,MF0066
8340,ADV,-46,e0:5a:1b:15:c4:ca,MF0067
8449,ADV,-57,e0:5a:1b:15:c4:ca,MF0068
8555,ADV,-50,e0:5a:1b:15:c4:ca,MF0069
8660,ADV,-46,e0:5a:1b:15:c4:ca,MF006A
8773,ADV,-56,e0:5a:1b:15:c4:ca,MF006B
8877,ADV,-50,e0:5a:1b:15:c4:ca,MF006C
8979,ADV,-46,e0:5a:1b:15:c4:ca,MF006D
9194,ADV,-54,e0:5a:1b:15:c4:ca,MF006F
9301,ADV,-51,e0:5a:1b:15:c4:ca,MF0070
9402,ADV,-46,e0:5a:1b:15:c4:ca,MF0071
9514,ADV,-56,e0:5a:1b:15:c4:ca,MF0073
9619,ADV,-50,e0:5a:1b:15:c4:ca,MF0074
9830,ADV,-57,e0:5a:1b:15:c4:ca,MF0076
9930,ADV,-49,e0:5a:1b:15:c4:ca,MF0077
10040,ADV,-50,e0:5a:1b:15:c4:ca,MF0078
10144,ADV,-46,e0:5a:1b:15:c4:ca,MF0079
