ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=2
27,ADV,-51,e0:5a:1b:15:c4:ca,MF0000
535,ADV,-44,e0:5a:1b:15:c4:ca,MF0000
1034,ADV,-48,e0:5a:1b:15:c4:ca,MF0000
1538,ADV,-54,e0:5a:1b:15:c4:ca,MF0000
2036,ADV,-43,e0:5a:1b:15:c4:ca,MF0001
2545,ADV,-48,e0:5a:1b:15:c4:ca,MF0002
3050,ADV,-53,e0:5a:1b:15:c4:ca,MF0003
3553,ADV,-43,e0:5a:1b:15:c4:ca,MF0004
4068,ADV,-49,e0:5a:1b:15:c4:ca,MF0005
4569,ADV,-51,e0:5a:1b:15:c4:ca,MF0006
5574,ADV,-49,e0:5a:1b:15:c4:ca,MF0008
6075,ADV,-42,e0:5a:1b:15:c4:ca,MF0009
7086,ADV,-51,e0:5a:1b:15:c4:ca,MF000B
7601,ADV,-44,e0:5a:1b:15:c4:ca,MF000C
8088,ADV,-50,e0:5a:1b:15:c4:ca,MF000D
8596,ADV,-52,e0:5a:1b:15:c4:ca,MF000E
9098,ADV,-46,e0:5a:1b:15:c4:ca,MF000F
9601,ADV,-47,e0:5a:1b:15:c4:ca,MF0010
10610,ADV,-45,e0:5a:1b:15:c4:ca,MF0012
11118,ADV,-47,e0:5a:1b:15:c4:ca,MF0013
11618,ADV,-54,e0:5a:1b:15:c4:ca,MF0014
12117,ADV,-45,e0:5a:1b:15:c4:ca,MF0015
12637,ADV,-50,e0:5a:1b:15:c4:ca,MF0016
13132,ADV,-43,e0:5a:1b:15:c4:ca,MF0017
13635,ADV,-49,e0:5a:1b:15:c4:ca,MF0018
14154,ADV,-50,e0:5a:1b:15:c4:ca,MF0019
14647,ADV,-44,e0:5a:1b:15:c4:ca,MF001A
15668,ADV,-52,e0:5a:1b:15:c4:ca,MF001C
16162,ADV,-46,e0:5a:1b:15:c4:ca,MF001D
16668,ADV,-48,e0:5a:1b:15:c4:ca,MF001E
17683,ADV,-48,e0:5a:1b:15:c4:ca,MF0020
18689,ADV,-43,e0:5a:1b:15:c4:ca,MF0022
19199,ADV,-48,e0:5a:1b:15:c4:ca,MF0023
19692,ADV,-49,e0:5a:1b:15:c4:ca,MF0024
20197,ADV,-43,e0:5a:1b:15:c4:ca,MF0025
20699,ADV,-47,e0:5a:1b:15:c4:ca,MF0026
21203,ADV,-51,e0:5a:1b:15:c4:ca,MF0027
22210,ADV,-45,e0:5a:1b:15:c4:ca,MF0029
22716,ADV,-56,e0:5a:1b:15:c4:ca,MF002A
23214,ADV,-43,e0:5a:1b:15:c4:ca,MF002B
23728,ADV,-57,e0:5a:1b:15:c4:ca,MF002C
24745,ADV,-44,e0:5a:1b:15:c4:ca,MF002E
25249,ADV,-54,e0:5a:1b:15:c4:ca,MF002F
25756,ADV,-43,e0:5a:1b:15:c4:ca,MF0030
26254,ADV,-46,e0:5a:1b:15:c4:ca,MF0031
27259,ADV,-44,e0:5a:1b:15:c4:ca,MF0033
28279,ADV,-46,e0:5a:1b:15:c4:ca,MF0035
28781,ADV,-48,e0:5a:1b:15:c4:ca,MF0036
29790,ADV,-45,e0:5a:1b:15:c4:ca,MF0038
30296,ADV,-47,e0:5a:1b:15:c4:ca,MF0039
31300,ADV,-43,e0:5a:1b:15:c4:ca,MF003B
31805,ADV,-48,e0:5a:1b:15:c4:ca,MF003C
32307,ADV,-50,e0:5a:1b:15:c4:ca,MF003D
32811,ADV,-43,e0:5a:1b:15:c4:ca,MF003E
33331,ADV,-49,e0:5a:1b:15:c4:ca,MF003F
34339,ADV,-49,e0:5a:1b:15:c4:ca,MF0041
35345,ADV,-45,e0:5a:1b:15:c4:ca,MF0043
35849,ADV,-49,e0:5a:1b:15:c4:ca,MF0044
36360,ADV,-51,e0:5a:1b:15:c4:ca,MF0045
36853,ADV,-44,e0:5a:1b:15:c4:ca,MF0046
37356,ADV,-48,e0:5a:1b:15:c4:ca,MF0047
38368,ADV,-44,e0:5a:1b:15:c4:ca,MF0049
38877,ADV,-51,e0:5a:1b:15:c4:ca,MF004A
39389,ADV,-46,e0:5a:1b:15:c4:ca,MF004B
39889,ADV,-48,e0:5a:1b:15:c4:ca,MF004C
40393,ADV,-50,e0:5a:1b:15:c4:ca,MF004D
40891,ADV,-47,e0:5a:1b:15:c4:ca,MF004E
41401,ADV,-47,e0:5a:1b:15:c4:ca,MF004F
41905,ADV,-56,e0:5a:1b:15:c4:ca,MF0050
42407,ADV,-43,e0:5a:1b:15:c4:ca,MF0051
43925,ADV,-46,e0:5a:1b:15:c4:ca,MF0054
44432,ADV,-56,e0:5a:1b:15:c4:ca,MF0055
45439,ADV,-48,e0:5a:1b:15:c4:ca,MF0057
45951,ADV,-53,e0:5a:1b:15:c4:ca,MF0058
46451,ADV,-42,e0:5a:1b:15:c4:ca,MF0059
46954,ADV,-48,e0:5a:1b:15:c4:ca,MF005A
47962,ADV,-43,e0:5a:1b:15:c4:ca,MF005C
48977,ADV,-42,e0:5a:1b:15:c4:ca,MF005F
49481,ADV,-48,e0:5a:1b:15:c4:ca,MF0060
49985,ADV,-53,e0:5a:1b:15:c4:ca,MF0061
50486,ADV,-42,e0:5a:1b:15:c4:ca,MF0062
50998,ADV,-48,e0:5a:1b:15:c4:ca,MF0063
51494,ADV,-50,e0:5a:1b:15:c4:ca,MF0064
51991,ADV,-42,e0:5a:1b:15:c4:ca,MF0065
52494,ADV,-48,e0:5a:1b:15:c4:ca,MF0066
52999,ADV,-51,e0:5a:1b:15:c4:ca,MF0067
53497,ADV,-43,e0:5a:1b:15:c4:ca,MF0068
54006,ADV,-47,e0:5a:1b:15:c4:ca,MF0069
54515,ADV,-54,e0:5a:1b:15:c4:ca,MF006A
55013,ADV,-43,e0:5a:1b:15:c4:ca,MF006B
55525,ADV,-52,e0:5a:1b:15:c4:ca,MF006C
56026,ADV,-43,e0:5a:1b:15:c4:ca,MF006D
56538,ADV,-47,e0:5a:1b:15:c4:ca,MF006E
57068,ADV,-57,e0:5a:1b:15:c4:ca,MF006F
57542,ADV,-43,e0:5a:1b:15:c4:ca,MF0070
58051,ADV,-47,e0:5a:1b:15:c4:ca,MF0071
58553,ADV,-51,e0:5a:1b:15:c4:ca,MF0072
59055,ADV,-42,e0:5a:1b:15:c4:ca,MF0073
59568,ADV,-48,e0:5a:1b:15:c4:ca,MF0074
60577,ADV,-48,e0:5a:1b:15:c4:ca,MF0076
61084,ADV,-50,e0:5a:1b:15:c4:ca,MF0077
61590,ADV,-42,e0:5a:1b:15:c4:ca,MF0078
62098,ADV,-48,e0:5a:1b:15:c4:ca,MF0079
62605,ADV,-51,e0:5a:1b:15:c4:ca,MF007A
63103,ADV,-44,e0:5a:1b:15:c4:ca,MF007B
63610,ADV,-47,e0:5a:1b:15:c4:ca,MF007C
64116,ADV,-50,e0:5a:1b:15:c4:ca,MF007D
64617,ADV,-41,e0:5a:1b:15:c4:ca,MF007E
65126,ADV,-51,e0:5a:1b:15:c4:ca,MF007F
65632,ADV,-43,e0:5a:1b:15:c4:ca,MF0080
66136,ADV,-49,e0:5a:1b:15:c4:ca,MF0081
66638,ADV,-55,e0:5a:1b:15:c4:ca,MF0082
67134,ADV,-44,e0:5a:1b:15:c4:ca,MF0083
67646,ADV,-49,e0:5a:1b:15:c4:ca,MF0084
68151,ADV,-50,e0:5a:1b:15:c4:ca,MF0085
68653,ADV,-44,e0:5a:1b:15:c4:ca,MF0086
69159,ADV,-48,e0:5a:1b:15:c4:ca,MF0087
69668,ADV,-49,e0:5a:1b:15:c4:ca,MF0088
70168,ADV,-43,e0:5a:1b:15:c4:ca,MF0089
71677,ADV,-47,e0:5a:1b:15:c4:ca,MF008C
