ms,mv,uA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=1
16,3328,56$00,0.2
26,3332,64!00,0.2
36,3328,56#00,0.2
46,3332,68"00,0.2
56,3328,56&00,0.2
66,3328,69$00,0.2
76,3328,57 00,0.2
86,3328,72%00,0.2
96,3332,58$00,0.2
106,3328,56$00,0.2
116,3328,61&00,0.2
126,3328,56#00,0.2
136,3332,64!00,0.2
146,3328,56$00,0.2
156,3328,68!00,0.2
166,3328,56&00,0.2
176,3328,69#00,0.2
186,3328,57 00,0.2
196,3328,72#00,0.2
206,3328,58#00,0.2
216,3328,56%00,0.2
226,3332,61$00,0.2
236,3328,56$00,0.2
246,3332,64 00,0.2
256,3328,56#00,0.2
266,3320,69&00,0.2
276,3328,56&00,0.2
286,3328,69#00,0.2
296,3328,57 00,0.2
306,3304,17#700,0.1
316,3332,60!00,0.2
326,3328,56$00,0.2
336,3332,62'00,0.2
346,3328,56$00,0.2
356,3332,65%00,0.2
366,3328,56$00,0.2
376,3332,69!00,0.2
386,3328,56800,1890.3
396,3328,70$00,0.2
406,3328,57 00,0.2
416,3328,72$00,0.2
426,3332,60 00,0.2
436,3324,56$00,0.2
446,3328,62%00,0.2
456,3328,56$00,0.2
466,3332,65$00,0.2
476,3328,56$00,0.2
486,3332,69"00,0.2
496,3328,56900,1893.6
506,3332,70"00,0.2
516,3328,57 00,0.2
526,3328,72$00,0.2
536,3332,59800,1992.5
546,3324,56$00,0.2
556,3328,62%00,0.2
566,3332,56$00,0.2
576,3332,65#00,0.2
586,3332,56$00,0.2
596,3332,69!00,0.2
606,3328,56900,1893.6
616,3332,70!00,0.2
626,3332,57 00,0.2
636,3328,72%00,0.2
646,3332,59'00,0.2
656,3328,56%00,0.2
666,3332,62%00,0.2
676,3328,56%00,0.2
686,3332,65"00,0.2
696,3328,56%00,0.2
706,3332,69!00,0.2
716,3328,56900,1893.6
726,3332,70!00,0.2
736,3328,57!00,0.2
746,3332,72&00,0.2
756,3332,59&00,0.2
766,3328,11"600,0.0
776,3328,62'00,0.2
786,3328,56%00,0.2
796,3332,65#00,0.2
806,3328,56%00,0.2
816,3240,17#200,0.1
826,3328,57!00,0.2
836,3332,71'00,0.2
846,3332,57&00,0.2
856,3328,56800,1890.3
866,3332,60800,2025.9
876,3332,56%00,0.2
886,3328,63#00,0.2
896,3328,56%00,0.2
906,3328,67 00,0.2
916,3328,56%00,0.2
926,3328,69"00,0.2
936,3328,57!00,0.2
946,3328,71&00,0.2
956,3328,57%00,0.2
966,3328,56800,1890.3
976,3328,60'00,0.2
986,3328,56%00,0.2
996,3332,63!00,0.2
1006,3328,56%00,0.2
1016,3328,66900,2226.4
1026,3328,56%00,0.2
1036,3328,69#00,0.2
1046,3328,57!00,0.2
1056,3328,71%00,0.2
1066,3332,57%00,0.2
1076,3328,56800,1890.3
1086,3328,60'00,0.2
1096,3328,56%00,0.2
1106,3328,63 00,0.2
1116,3328,56$00,0.2
1126,3332,66'00,0.2
1136,3328,56$00,0.2
1146,3328,69#00,0.2
1156,3328,57!00,0.2
1166,3328,71$00,0.2
1176,3328,57#00,0.2
1186,3328,56900,1893.6
1196,3332,60'00,0.2
1206,3328,56$00,0.2
1216,3328,63 00,0.2
1226,3332,56%00,0.2
1236,3332,66%00,0.2
1246,3328,56$00,0.2
1256,3328,69$00,0.2
1266,3312,65&00,0.2
1276,3328,71%00,0.2
1286,3328,57$00,0.2
1296,3328,56900,1893.6
1306,3328,60'00,0.2
1316,3268,139000,454.3
1326,3332,64%00,0.2
1336,3328,56%00,0.2
1346,3328,68%00,0.2
1356,3328,56'00,0.2
1366,3328,69&00,0.2
1376,3328,57!00,0.2
1386,3332,72&00,0.2
1396,3328,58'00,0.2
1406,3328,56&00,0.2
1416,3328,61800,2056.7
1426,3328,56%00,0.2
1436,3332,64#00,0.2
1446,3328,56$00,0.2
1456,3328,68%00,0.2
1466,3328,56%00,0.2
1476,3328,69%00,0.2
1486,3328,57!00,0.2
1496,3328,72%00,0.2
1506,3332,58&00,0.2
1516,3328,56%00,0.2
1526,3328,61'00,0.2
