ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2_SCAN90, cond_id=6, tag=s4_policy, subject=uccs_d2_scan90
# meta, policy=actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02 ema_alpha=0.20
12,3232,54800,177.1
21,3236,56100,181.5
31,3232,54800,177.1
41,3236,56200,181.9
51,3232,54600,176.5
61,3236,56100,181.5
71,3232,54700,176.8
81,3236,56200,181.9
91,3232,54600,176.5
101,3236,56200,181.9
111,3232,54600,176.5
121,3232,55800,180.3
131,3232,55100,178.1
141,3236,55500,179.6
151,3232,55200,178.4
161,3236,55500,179.6
171,3236,55700,180.2
181,3024,130900,395.8
191,3236,56100,181.5
201,3232,54700,176.8
211,3236,56200,181.9
221,3232,54700,176.8
231,3236,56200,181.9
241,3232,54700,176.8
251,3236,56200,181.9
261,3236,54700,177.0
271,3236,56200,181.9
281,3232,54700,176.8
291,3232,55600,179.7
301,3232,55200,178.4
311,3232,55600,179.7
321,3232,55200,178.4
331,3236,55500,179.6
341,3236,56000,181.2
351,3236,54800,177.3
361,3236,56200,181.9
371,3236,54700,177.0
381,3236,56200,181.9
391,3232,54600,176.5
401,3236,56200,181.9
411,3232,54700,176.8
421,3236,56200,181.9
431,3232,54700,176.8
441,3236,55800,180.6
451,3232,55100,178.1
461,3236,55600,179.9
471,3232,55300,178.7
481,3236,55500,179.6
491,3232,55500,179.4
501,3236,55300,179.0
511,3236,56100,181.5
521,3232,54700,176.8
531,3236,56200,181.9
541,3232,54600,176.5
551,3236,56200,181.9
561,3232,54700,176.8
571,3236,56200,181.9
581,3232,54700,176.8
591,3236,56200,181.9
601,3232,54600,176.5
611,3232,55600,179.7
621,3232,55200,178.4
631,3236,55500,179.6
641,3232,55200,178.4
651,3236,55600,179.9
661,3232,56000,181.0
671,3236,54900,177.7
681,3236,58200,188.3
691,3232,54800,177.1
701,3232,56200,181.6
711,3232,54600,176.5
721,3236,56200,181.9
731,3232,54600,176.5
741,3236,56100,181.5
751,3236,54700,177.0
761,3236,56000,181.2
771,3232,55100,178.1
781,3236,55600,179.9
791,3236,55200,178.6
801,3236,55600,179.9
811,3232,55400,179.1
821,3232,55500,179.4
831,3236,56000,181.2
841,3232,54700,176.8
851,3236,56100,181.5
861,3232,54700,176.8
871,3236,56200,181.9
881,3232,54600,176.5
891,3236,56200,181.9
901,3232,54600,176.5
911,3232,56200,181.6
921,3232,54600,176.5
931,3232,55700,180.0
941,3236,55200,178.6
951,3232,55600,179.7
961,3232,55200,178.4
971,3232,55500,179.4
981,3232,55900,180.7
991,3232,54900,177.4
1001,3236,56200,181.9
1011,3232,54700,176.8
1021,3236,56100,181.5
1031,3232,54600,176.5
1041,3236,56200,181.9
1051,3232,54600,176.5
1061,3236,56200,181.9
1071,3232,54600,176.5
1081,3236,56100,181.5
1091,3232,54900,177.4
1101,3236,55600,179.9
1111,3232,55100,178.1
1121,3236,55600,179.9
1131,3232,55300,178.7
1141,3232,55600,179.7
1151,3232,56100,181.3
1161,3232,54700,176.8
1171,3224,72800,234.7
1181,3184,55100,175.4
1191,3236,56200,181.9
1201,3232,54600,176.5
1211,3236,56200,181.9
1221,3232,54600,176.5
1231,3232,56200,181.6
1241,3232,54600,176.5
1251,3236,55700,180.2
1261,3232,55100,178.1
1271,3232,55500,179.4
1281,3120,134700,420.3
1291,3236,55600,179.9
1301,3232,55800,180.3
1311,3232,55100,178.1
1321,3236,56200,181.9
1331,3232,54700,176.8
1341,3236,56200,181.9
1351,3232,54600,176.5
1361,3232,56200,181.6
1371,3236,54700,177.0
1381,3232,97800,316.1
1391,3232,54600,176.5
1401,3236,56200,181.9
1411,3232,54800,177.1
1421,3236,55600,179.9
1431,3236,55200,178.6
1441,3232,55600,179.7
1451,3236,55300,179.0
