ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2_SCAN90, cond_id=0, tag=unk, subject=uccs_d2_scan90
12,3296,4500,14.8
21,3296,4500,14.8
31,3296,4500,14.8
41,3296,4400,14.5
51,3296,4400,14.5
61,3296,4400,14.5
71,3296,4400,14.5
81,3296,4400,14.5
91,3296,4400,14.5
101,3296,4400,14.5
111,3296,4500,14.8
121,3296,4600,15.2
131,3300,4400,14.5
141,3300,4500,14.8
151,3296,4400,14.5
161,3296,4400,14.5
171,3296,4400,14.5
181,3296,4500,14.8
191,3296,4400,14.5
201,3296,4400,14.5
211,3296,4400,14.5
221,3296,4700,15.5
231,3296,4300,14.2
241,3296,4400,14.5
251,3296,4400,14.5
261,3296,4400,14.5
271,3296,4400,14.5
281,3296,4400,14.5
291,3296,4400,14.5
301,3296,4400,14.5
311,3296,4500,14.8
321,3296,4400,14.5
331,3296,4600,15.2
341,3296,4400,14.5
351,3296,4500,14.8
361,3296,4400,14.5
371,3300,4500,14.8
381,3296,4400,14.5
391,3296,4400,14.5
401,3296,4500,14.8
411,3296,4400,14.5
421,3296,4400,14.5
431,3296,4400,14.5
441,3296,4500,14.8
451,3300,4400,14.5
461,3300,4500,14.8
471,3296,4400,14.5
481,3300,4400,14.5
491,3296,4400,14.5
501,3296,4500,14.8
511,3296,4400,14.5
521,3296,4500,14.8
531,3296,4400,14.5
541,3296,4600,15.2
551,3296,4400,14.5
561,3296,4500,14.8
571,3296,4400,14.5
581,3296,4400,14.5
591,3296,4500,14.8
601,3296,4400,14.5
611,3300,4400,14.5
621,3296,4500,14.8
631,3296,4500,14.8
641,3296,4300,14.2
651,3296,4600,15.2
661,3300,4400,14.5
671,3296,4400,14.5
681,3296,4400,14.5
691,3300,4500,14.8
701,3296,4400,14.5
711,3296,4400,14.5
721,3296,4500,14.8
731,3296,4400,14.5
741,3296,4500,14.8
751,3300,4400,14.5
761,3296,4600,15.2
771,3296,4400,14.5
781,3296,4400,14.5
791,3296,4400,14.5
801,3296,4500,14.8
811,3296,4500,14.8
821,3296,4500,14.8
831,3296,4400,14.5
841,3296,4500,14.8
851,3296,4400,14.5
861,3296,4600,15.2
871,3296,4400,14.5
881,3296,4400,14.5
891,3296,4500,14.8
901,3296,4400,14.5
911,3296,4500,14.8
921,3296,4400,14.5
931,3296,4500,14.8
941,3296,4400,14.5
951,3296,4400,14.5
961,3296,4500,14.8
971,3296,4600,15.2
981,3296,4500,14.8
991,3296,4500,14.8
1001,3296,4400,14.5
1011,3296,4500,14.8
1021,3296,4400,14.5
1031,3296,4400,14.5
1041,3296,4500,14.8
1051,3296,4400,14.5
1061,3296,4500,14.8
1071,3296,4600,15.2
1081,3296,4400,14.5
1091,3296,4400,14.5
1101,3296,4400,14.5
1111,3296,4400,14.5
1121,3296,4400,14.5
1131,3296,4400,14.5
1141,3296,4500,14.8
1151,3296,4400,14.5
1161,3296,4500,14.8
1171,3296,4400,14.5
1181,3296,4600,15.2
1191,3296,4400,14.5
1201,3296,4400,14.5
1211,3296,4500,14.8
1221,3296,4400,14.5
1231,3296,4500,14.8
1241,3296,4400,14.5
1251,3296,4400,14.5
1261,3296,4500,14.8
1271,3300,4500,14.8
1281,3296,4500,14.8
1291,3296,4400,14.5
1301,3296,4400,14.5
1311,3296,4400,14.5
1321,3296,4400,14.5
1331,3296,4500,14.8
1341,3296,4400,14.5
1351,3296,4500,14.8
1361,3296,4400,14.5
1371,3296,4500,14.8
1381,3296,4400,14.5
1391,3296,4500,14.8
1401,3296,4400,14.5
1411,3296,4500,14.8
1421,3296,4500,14.8
1431,3296,4400,14.5
1441,3296,4400,14.5
1451,3296,4400,14.5
1461,3296,4500,14.8
1471,3296,4400,14.5
1481,3296,4400,14.5
1491,3296,4400,14.5
1501,3296,4600,15.2
1511,3296,4400,14.5
1521,3296,4400,14.5
1531,3296,4400,14.5
1541,3296,4500,14.8
1551,3296,4400,14.5
1561,3296,4400,14.5
1571,3296,4400,14.5
1581,3296,4400,14.5
1591,3296,4400,14.5
1601,3296,4500,14.8
1611,3296,4500,14.8
1621,3296,4500,14.8
1631,3296,4400,14.5
1641,3296,4400,14.5
1651,3296,4500,14.8
1661,3296,4400,14.5
1671,3296,4500,14.8
1681,3296,4400,14.5
1691,3296,4400,14.5
1701,3296,4500,14.8
1711,3296,4800,15.8
1721,3296,4400,14.5
1731,3296,4400,14.5
1741,3296,4500,14.8
1751,3296,4400,14.5
1761,3296,4400,14.5
1771,3296,4400,14.5
1781,3296,4400,14.5
1791,3296,4400,14.5
1801,3296,4500,14.8
1811,3296,4500,14.8
1821,3296,4500,14.8
1831,3296,4400,14.5
1841,3296,4400,14.5
1851,3296,4400,14.5
1861,3296,4400,14.5
1871,3296,4400,14.5
1881,3296,4400,14.5
1891,3300,4500,14.8
1901,3296,4400,14.5
1911,3296,4400,14.5
1921,3296,4500,14.8
1931,3296,4400,14.5
1941,3296,4400,14.5
1951,3296,4400,14.5
1961,3296,4400,14.5
1971,3296,4400,14.5
1981,3296,4400,14.5
1991,3296,4500,14.8
2001,3296,4400,14.5
2011,3296,4500,14.8
2022,3296,4800,15.8
2031,3296,4500,14.8
2041,3296,4500,14.8
2051,3296,4500,14.8
2061,3296,4500,14.8
2071,3296,4500,14.8
2081,3296,4500,14.8
2091,3296,4500,14.8
2101,3296,4600,15.2
2111,3296,4500,14.8
2121,3296,4700,15.5
2131,3296,4500,14.8
2141,3296,4600,15.2
2151,3296,4500,14.8
2161,3296,4500,14.8
2171,3296,4500,14.8
2181,3296,4500,14.8
2191,3296,4500,14.8
2201,3296,4500,14.8
2211,3296,4500,14.8
2221,3296,4700,15.5
2231,3296,4600,15.2
2241,3296,4500,14.8
2251,3296,4600,15.2
2261,3296,4500,14.8
2271,3296,4600,15.2
2281,3296,4600,15.2
2291,3296,4500,14.8
2301,3296,4500,14.8
2311,3296,4600,15.2
2321,3296,4500,14.8
2331,3300,4800,15.8
2341,3296,4500,14.8
2351,3296,4500,14.8
2361,3296,4500,14.8
2371,3296,4600,15.2
2381,3296,4600,15.2
2391,3296,4500,14.8
2401,3296,4500,14.8
2411,3300,4500,14.8
2421,3296,4600,15.2
2431,3296,4700,15.5
2441,3296,4500,14.8
2451,3296,4500,14.8
2461,3296,4600,15.2
2471,3296,4500,14.8
2481,3296,4500,14.8
2491,3296,4500,14.8
2501,3296,4500,14.8
2511,3296,4600,15.2
2521,3296,4500,14.8
2531,3296,4500,14.8
2541,3296,4600,15.2
2551,3296,4600,15.2
2561,3296,4500,14.8
2571,3296,4500,14.8
2581,3296,4500,14.8
2591,3296,4500,14.8
2601,3296,4500,14.8
2611,3296,4600,15.2
2621,3296,4500,14.8
2631,3296,4600,15.2
2641,3296,4600,15.2
2651,3296,4500,14.8
2661,3296,4500,14.8
2671,3296,4500,14.8
2681,3296,4500,14.8
2691,3296,4600,15.2
2701,3296,4600,15.2
2711,3296,4600,15.2
2721,3296,4500,14.8
2731,3296,4500,14.8
2741,3296,4600,15.2
2751,3296,4700,15.5
2761,3296,4600,15.2
2771,3296,4500,14.8
2781,3296,4600,15.2
2791,3300,4500,14.8
2801,3296,4500,14.8
2811,3296,4500,14.8
2821,3296,4500,14.8
2831,3296,4500,14.8
2841,3296,4500,14.8
2851,3296,4800,15.8
2861,3296,4500,14.8
2871,3296,4600,15.2
2881,3296,4500,14.8
2891,3296,4600,15.2
2901,3296,4500,14.8
2911,3296,4600,15.2
2921,3300,4500,14.8
2931,3300,4600,15.2
2941,3296,4500,14.8
2951,3296,4700,15.5
2961,3300,4600,15.2
2971,3296,4500,14.8
2981,3296,4500,14.8
2991,3296,4500,14.8
3001,3296,4500,14.8
3011,3296,4500,14.8
3021,3296,4500,14.8
3031,3296,4500,14.8
3041,3296,4600,15.2
3051,3296,4500,14.8
3061,3296,4500,14.8
3071,3296,4500,14.8
3081,3296,4500,14.8
3091,3296,4500,14.8
3101,3296,4600,15.2
3111,3296,4600,15.2
3121,3296,4600,15.2
3131,3300,4600,15.2
3141,3296,4500,14.8
3151,3296,4500,14.8
3161,3296,4600,15.2
3171,3296,4500,14.8
3181,3296,4500,14.8
3191,3296,4600,15.2
3201,3296,4500,14.8
3211,3296,4500,14.8
3221,3296,4500,14.8
3231,3296,4500,14.8
3241,3296,4500,14.8
3251,3296,4500,14.8
3261,3296,4600,15.2
3271,3296,4600,15.2
3281,3296,4500,14.8
3291,3296,4500,14.8
3301,3296,4500,14.8
3311,3296,4500,14.8
3321,3296,4500,14.8
3331,3296,4500,14.8
3341,3296,4500,14.8
3351,3296,4500,14.8
3361,3300,4600,15.2
3371,3296,4700,15.5
3381,3296,4500,14.8
3391,3296,4500,14.8
3401,3296,4600,15.2
3411,3296,4500,14.8
3421,3296,4500,14.8
3431,3296,4500,14.8
3441,3296,4500,14.8
3451,3296,4500,14.8
3461,3296,4500,14.8
3471,3300,4500,14.8
3481,3296,4600,15.2
3491,3296,4500,14.8
3501,3296,4500,14.8
3511,3296,4600,15.2
3521,3296,4400,14.5
3531,3296,4400,14.5
3541,3296,4500,14.8
3551,3296,4600,15.2
3561,3296,4500,14.8
3571,3296,4600,15.2
3581,3296,4500,14.8
3591,3296,4600,15.2
