ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2_SCAN90, cond_id=5, tag=s4_fixed500, subject=uccs_d2_scan90
12,3232,56100,181.3
21,3232,54600,176.5
31,3232,56200,181.6
41,3232,54600,176.5
51,3232,56200,181.6
61,3232,54600,176.5
71,3236,56100,181.5
81,3232,54600,176.5
91,3232,55800,180.3
101,3232,55000,177.8
111,3232,55500,179.4
121,3232,55200,178.4
131,3232,55500,179.4
141,3228,55400,178.8
151,3232,54600,176.5
161,3232,56100,181.3
171,3228,54600,176.2
181,3132,61700,193.2
191,3232,54600,176.5
201,3120,207400,647.1
211,3228,54600,176.2
221,3232,56100,181.3
231,3232,54700,176.8
241,3232,56200,181.6
251,3232,54600,176.5
261,3232,55600,179.7
271,3232,55100,178.1
281,3232,55500,179.4
291,3232,55200,178.4
301,3232,55200,178.4
311,3232,55700,180.0
321,3232,54700,176.8
331,3232,56200,181.6
341,3232,54600,176.5
351,3232,56100,181.3
361,3232,54600,176.5
371,3232,56200,181.6
381,3232,54600,176.5
391,3232,56200,181.6
401,3228,54600,176.2
411,3232,56100,181.3
421,3232,54700,176.8
431,3232,55500,179.4
441,3232,55100,178.1
451,3232,55500,179.4
461,3232,55200,178.4
471,3232,54900,177.4
481,3232,56000,181.0
491,3228,54600,176.2
501,3232,56100,181.3
511,3232,54600,176.5
521,3232,56100,181.3
531,3232,54600,176.5
541,3232,56100,181.3
551,3232,54600,176.5
561,3232,56100,181.3
571,3232,54600,176.5
581,3232,56000,181.0
591,3232,54900,177.4
601,3232,55600,179.7
611,3232,55200,178.4
621,3232,55500,179.4
631,3232,55300,178.7
641,3232,54700,176.8
651,3232,56100,181.3
661,3228,54600,176.2
671,3232,56100,181.3
681,3120,62400,194.7
691,3232,56100,181.3
701,3084,173000,533.5
711,3232,56200,181.6
721,3232,54600,176.5
731,3232,56100,181.3
741,3232,54600,176.5
751,3232,55700,180.0
761,3232,55200,178.4
771,3232,55500,179.4
781,3232,55300,178.7
791,3232,55300,178.7
801,3232,55700,180.0
811,3232,54600,176.5
821,3232,56100,181.3
831,3232,54500,176.1
841,3236,56100,181.5
851,3232,54700,176.8
861,3232,56200,181.6
871,3232,54600,176.5
881,3232,56200,181.6
891,3232,54600,176.5
901,3232,56200,181.6
911,3228,54600,176.2
921,3232,55600,179.7
931,3232,55100,178.1
941,3232,55500,179.4
951,3232,55200,178.4
961,3232,54900,177.4
971,3232,55900,180.7
981,3232,54600,176.5
991,3232,56100,181.3
1001,3232,54600,176.5
1011,3232,56100,181.3
1021,3232,54600,176.5
1031,3236,56100,181.5
1041,3232,54700,176.8
1051,3232,56200,181.6
1061,3232,54600,176.5
1071,3232,56000,181.0
1081,3228,54900,177.2
1091,3232,55500,179.4
1101,3232,55100,178.1
1111,3232,55500,179.4
1121,3232,55300,178.7
1131,3232,54700,176.8
1141,3232,56100,181.3
1151,3232,54600,176.5
1161,3232,56200,181.6
1171,3232,54600,176.5
1181,3196,56300,179.9
1191,3232,54600,176.5
1201,3232,56100,181.3
1211,3000,130600,391.8
1221,3232,56100,181.3
1231,3232,54600,176.5
1241,3232,55800,180.3
1251,3232,55100,178.1
1261,3232,55500,179.4
1271,3232,55200,178.4
