ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2_SCAN90, cond_id=6, tag=s4_policy, subject=uccs_d2_scan90
# meta, policy=actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02 ema_alpha=0.20
12,3228,54600,176.2
21,3232,56100,181.3
31,3228,54600,176.2
41,3232,56200,181.6
51,3232,54600,176.5
61,3232,56000,181.0
71,3228,54900,177.2
81,3232,55900,180.7
91,3232,55200,178.4
101,3232,55500,179.4
111,3232,55300,178.7
121,3232,55500,179.4
131,3236,56100,181.5
141,3228,54700,176.6
151,3232,56200,181.6
161,3232,54600,176.5
171,3232,56100,181.3
181,3232,54600,176.5
191,3104,144100,447.3
201,3232,54600,176.5
211,3232,56200,181.6
221,3232,54600,176.5
231,3232,55700,180.0
241,3232,55100,178.1
251,3232,55600,179.7
261,3232,55200,178.4
271,3232,55500,179.4
281,3232,55700,180.0
291,3232,55100,178.1
301,3232,56100,181.3
311,3232,54600,176.5
321,3232,56200,181.6
331,3232,54600,176.5
341,3232,56200,181.6
351,3228,54600,176.2
361,3232,56100,181.3
371,3228,54600,176.2
381,3232,56200,181.6
391,3232,54700,176.8
401,3232,56100,181.3
411,3232,55200,178.4
421,3232,55600,179.7
431,3232,55200,178.4
441,3232,55500,179.4
451,3232,56000,181.0
461,3232,54700,176.8
471,3232,56100,181.3
481,3232,54600,176.5
491,3232,56100,181.3
501,3228,54600,176.2
511,3232,56200,181.6
521,3232,54600,176.5
531,3232,56200,181.6
541,3232,54600,176.5
551,3236,55900,180.9
561,3232,55000,177.8
571,3232,55800,180.3
581,3232,55300,178.7
591,3232,55500,179.4
601,3232,55500,179.4
611,3232,55400,179.1
621,3232,56200,181.6
631,3232,54700,176.8
641,3236,56200,181.9
651,3232,54600,176.5
661,3232,56100,181.3
671,3232,54600,176.5
681,3220,56400,181.6
691,3232,54600,176.5
701,3056,155800,476.1
711,3232,54600,176.5
721,3232,56200,181.6
731,3232,55200,178.4
741,3232,55600,179.7
751,3232,55200,178.4
761,3232,55500,179.4
771,3232,55900,180.7
781,3232,54900,177.4
791,3232,56200,181.6
801,3232,54700,176.8
811,3232,56200,181.6
821,3232,54600,176.5
831,3232,56200,181.6
841,3232,54600,176.5
851,3232,56100,181.3
861,3232,54600,176.5
871,3232,56100,181.3
881,3232,54900,177.4
891,3232,56000,181.0
901,3232,55100,178.1
911,3232,55600,179.7
921,3232,55200,178.4
931,3232,55600,179.7
941,3232,56100,181.3
951,3232,54700,176.8
961,3236,56200,181.9
971,3232,54600,176.5
981,3232,56200,181.6
991,3232,54600,176.5
1001,3232,56100,181.3
1011,3232,54600,176.5
1021,3232,56200,181.6
1031,3228,54600,176.2
1041,3232,55700,180.0
1051,3228,55200,178.2
1061,3232,55700,180.0
1071,3232,55200,178.4
1081,3232,55600,179.7
1091,3232,55700,180.0
1101,3232,55200,178.4
1111,3232,56100,181.3
1121,3232,54600,176.5
1131,3232,56200,181.6
1141,3232,54600,176.5
1151,3236,56200,181.9
1161,3232,54600,176.5
1171,3232,56200,181.6
1181,3228,66100,213.4
1191,3112,153300,477.1
1201,3228,54700,176.6
1211,3232,56200,181.6
1221,3232,55200,178.4
1231,3232,55600,179.7
1241,3232,55200,178.4
1251,3232,55600,179.7
1261,3232,56000,181.0
1271,3232,54900,177.4
1281,3192,56500,180.3
1291,3232,54600,176.5
1301,3232,56200,181.6
1311,3232,54600,176.5
1321,3232,56200,181.6
1331,3232,54600,176.5
1341,3232,56300,182.0
1351,3232,54600,176.5
1361,3232,55900,180.7
1371,3232,54900,177.4
1381,3232,55800,180.3
1391,3232,55200,178.4
1401,3112,139900,435.4
1411,3232,55400,179.1
1421,3232,55500,179.4
1431,3232,56100,181.3
1441,3228,54600,176.2
1451,3232,56100,181.3
