ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2_SCAN90, cond_id=3, tag=s1_policy, subject=uccs_d2_scan90
# meta, policy=actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02 ema_alpha=0.20
11,3232,55100,178.1
20,3232,55200,178.4
30,3232,55500,179.4
40,3228,55000,177.5
50,3232,56000,181.0
60,3232,54500,176.1
70,3232,56100,181.3
80,3232,54500,176.1
90,3232,56100,181.3
100,3232,54500,176.1
110,3232,56100,181.3
120,3232,54500,176.1
130,3232,56000,181.0
140,3232,54400,175.8
150,3104,82200,255.1
160,3060,154400,472.5
170,3232,55400,179.1
180,3232,55100,178.1
190,3232,55100,178.1
200,3232,55700,180.0
210,3232,54900,177.4
220,3232,56000,181.0
230,3232,54500,176.1
240,3232,56100,181.3
250,3232,54600,176.5
260,3232,56000,181.0
270,3232,54500,176.1
280,3232,56000,181.0
290,3232,54500,176.1
300,3232,56100,181.3
310,3232,54600,176.5
320,3232,55500,179.4
330,3232,55100,178.1
340,3232,55400,179.1
350,3232,55100,178.1
360,3232,54900,177.4
370,3232,55800,180.3
380,3232,54800,177.1
390,3232,56000,181.0
400,3232,54600,176.5
410,3232,56000,181.0
420,3232,54500,176.1
430,3232,56100,181.3
440,3232,54500,176.1
450,3232,56100,181.3
460,3232,54500,176.1
470,3236,56100,181.5
480,3232,54600,176.5
490,3232,55400,179.1
500,3232,55100,178.1
510,3232,55400,179.1
520,3232,55100,178.1
530,3232,54700,176.8
540,3232,55800,180.3
550,3232,54700,176.8
560,3232,56000,181.0
570,3232,54500,176.1
580,3232,56100,181.3
590,3232,54500,176.1
600,3232,56000,181.0
610,3232,54500,176.1
620,3232,56000,181.0
630,3232,54500,176.1
640,3232,56000,181.0
650,3204,66400,212.7
660,3112,140700,437.9
670,3232,55100,178.1
680,3232,55400,179.1
690,3232,55100,178.1
700,3232,55400,179.1
710,3236,55900,180.9
720,3232,54700,176.8
730,3232,56100,181.3
740,3232,54500,176.1
750,3232,56100,181.3
760,3232,54500,176.1
770,3236,56100,181.5
780,3232,54500,176.1
790,3232,56000,181.0
800,3232,54500,176.1
810,3236,55700,180.2
820,3232,54900,177.4
830,3232,55400,179.1
840,3232,55100,178.1
850,3236,55400,179.3
860,3232,55200,178.4
870,3232,55400,179.1
880,3232,56000,181.0
890,3232,54600,176.5
900,3232,56100,181.3
910,3232,54500,176.1
920,3236,56000,181.2
930,3232,54500,176.1
940,3232,56000,181.0
950,3232,54400,175.8
960,3232,56000,181.0
970,3232,54400,175.8
980,3232,55700,180.0
990,3232,54900,177.4
1000,3232,55400,179.1
1010,3232,55100,178.1
1020,3232,55400,179.1
1030,3232,55300,178.7
1040,3232,55300,178.7
1050,3232,56000,181.0
1060,3232,54500,176.1
1070,3232,56000,181.0
1080,3232,54400,175.8
1090,3236,56100,181.5
1100,3232,54500,176.1
1110,3236,56000,181.2
1120,3232,54500,176.1
1130,3232,56100,181.3
1140,3232,54400,175.8
1150,3232,83700,270.5
1160,3084,166500,513.5
1170,3232,55500,179.4
1180,3232,55100,178.1
1190,3232,55300,178.7
1200,3232,55400,179.1
1210,3232,55200,178.4
1220,3232,56000,181.0
1230,3232,54600,176.5
1240,3232,56100,181.3
1250,3232,54500,176.1
1260,3236,56000,181.2
1270,3072,76600,235.3
1280,3232,56100,181.3
1290,3232,54500,176.1
1300,3232,56000,181.0
1310,3232,54500,176.1
1320,3232,55600,179.7
1330,3232,55000,177.8
1340,3232,55400,179.1
1350,3232,55100,178.1
1360,3232,55100,178.1
1370,3024,137800,416.7
1380,3232,55000,177.8
1390,3232,56000,181.0
1400,3232,54500,176.1
1410,3232,56100,181.3
1420,3232,54500,176.1
1430,3232,56100,181.3
1440,3232,54500,176.1
1450,3232,56000,181.0
1460,3232,54500,176.1
1470,3112,144800,450.6
1480,3232,54600,176.5
1490,3232,55600,179.7
1500,3232,55100,178.1
1510,3232,55500,179.4
1520,3236,55100,178.3
1530,3232,55000,177.8
1540,3232,55800,180.3
1550,3232,54900,177.4
1560,3232,56000,181.0
1570,3232,54500,176.1
1580,3124,211000,659.2
1590,3232,54600,176.5
1600,3232,56100,181.3
1610,3232,54500,176.1
1620,3236,56100,181.5
1630,3232,54500,176.1
1640,3236,56100,181.5
1650,3232,54600,176.5
1660,3232,55500,179.4
1670,3232,55200,178.4
1680,3088,141500,437.0
1690,3232,55200,178.4
1700,3232,55400,179.1
1710,3232,55900,180.7
1720,3232,54700,176.8
1730,3232,56000,181.0
1740,3232,54600,176.5
1750,3232,56100,181.3
1760,3232,54600,176.5
1770,3232,56100,181.3
1780,3232,54500,176.1
1790,3112,144200,448.8
1800,3232,54500,176.1
1810,3232,56100,181.3
1820,3232,54700,176.8
1830,3232,55500,179.4
1841,3232,55200,178.4
1850,3232,55400,179.1
1860,3116,62800,195.7
1870,3232,55400,179.1
1880,3232,56000,181.0
1890,3084,89800,276.9
1900,3232,56100,181.3
1910,3232,54500,176.1
1920,3232,56100,181.3
1930,3232,54400,175.8
