ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D1_SCAN90, cond_id=1, interval_ms=100, tag=fixed100, subject=uccs_d1_scan90
12,3292,-2700,-8.9
21,3292,-2700,-8.9
31,3292,-2700,-8.9
41,3292,-2700,-8.9
51,3292,-2700,-8.9
61,3292,-2600,-8.6
71,3292,-2700,-8.9
81,3292,-2700,-8.9
91,3292,-2700,-8.9
101,3292,-2700,-8.9
111,3292,-2700,-8.9
121,3292,-2600,-8.6
131,3292,-2700,-8.9
141,3292,-2700,-8.9
151,3292,-2700,-8.9
161,3292,-2700,-8.9
171,3292,-2700,-8.9
181,3292,-2700,-8.9
191,3292,-2700,-8.9
201,3292,-2700,-8.9
211,3292,-2700,-8.9
221,3292,-2600,-8.6
231,3292,-2700,-8.9
241,3292,-2700,-8.9
251,3292,-2700,-8.9
261,3292,-2700,-8.9
271,3292,-2700,-8.9
281,3292,-2700,-8.9
291,3292,-2700,-8.9
301,3292,-2700,-8.9
311,3292,-2600,-8.6
321,3292,-2700,-8.9
331,3292,-2700,-8.9
341,3292,-2700,-8.9
351,3292,-2700,-8.9
361,3292,-2700,-8.9
371,3292,-2700,-8.9
381,3292,-2700,-8.9
391,3292,-2700,-8.9
401,3292,-2700,-8.9
411,3292,-2600,-8.6
421,3292,-2600,-8.6
431,3292,-2700,-8.9
441,3292,-2600,-8.6
451,3292,-2700,-8.9
461,3292,-2700,-8.9
471,3292,-2700,-8.9
481,3292,-2600,-8.6
491,3292,-2700,-8.9
501,3292,-2700,-8.9
511,3292,-2700,-8.9
521,3292,-2700,-8.9
531,3292,-2700,-8.9
541,3292,-2700,-8.9
551,3292,-2700,-8.9
561,3292,-2700,-8.9
571,3292,-2700,-8.9
581,3292,-2700,-8.9
591,3292,-2700,-8.9
601,3292,-2700,-8.9
611,3292,-2600,-8.6
621,3292,-2700,-8.9
631,3292,-2600,-8.6
641,3292,-2700,-8.9
651,3292,-2600,-8.6
661,3292,-2700,-8.9
671,3292,-2700,-8.9
681,3292,-2700,-8.9
691,3292,-2700,-8.9
701,3292,-2700,-8.9
711,3292,-2700,-8.9
721,3292,-2700,-8.9
731,3292,-2700,-8.9
741,3292,-2700,-8.9
751,3292,-2700,-8.9
761,3292,-2600,-8.6
771,3292,-2600,-8.6
781,3292,-2600,-8.6
791,3292,-2700,-8.9
801,3292,-2600,-8.6
811,3292,-2700,-8.9
821,3292,-2700,-8.9
831,3292,-2700,-8.9
841,3292,-2700,-8.9
851,3292,-2700,-8.9
861,3292,-2700,-8.9
871,3292,-2600,-8.6
881,3292,-2700,-8.9
891,3292,-2700,-8.9
901,3292,-2700,-8.9
911,3292,-2700,-8.9
921,3292,-2700,-8.9
931,3292,-2700,-8.9
941,3292,-2700,-8.9
951,3292,-2700,-8.9
961,3292,-2700,-8.9
971,3292,-2600,-8.6
981,3292,-2600,-8.6
991,3292,-2700,-8.9
1001,3292,-2600,-8.6
1011,3292,-2700,-8.9
1021,3292,-2700,-8.9
1031,3292,-2700,-8.9
1041,3292,-2600,-8.6
1051,3292,-2700,-8.9
1061,3292,-2700,-8.9
1071,3292,-2700,-8.9
1081,3292,-2600,-8.6
1091,3288,-2700,-8.9
1101,3292,-2600,-8.6
1111,3292,-2700,-8.9
1121,3292,-2700,-8.9
1131,3292,-2700,-8.9
1141,3292,-2600,-8.6
1151,3292,-2700,-8.9
1161,3292,-2600,-8.6
1171,3292,-2700,-8.9
1181,3292,-2700,-8.9
1191,3292,-2700,-8.9
1201,3292,-2700,-8.9
1211,3292,-2700,-8.9
1221,3292,-2700,-8.9
1231,3292,-2700,-8.9
1241,3292,-2700,-8.9
1251,3292,-2700,-8.9
1261,3292,-2700,-8.9
1271,3292,-2700,-8.9
1281,3292,-2700,-8.9
1291,3292,-2600,-8.6
1301,3292,-2700,-8.9
1311,3292,-2600,-8.6
1321,3292,-2700,-8.9
1331,3292,-2600,-8.6
1341,3292,-2700,-8.9
1351,3292,-2700,-8.9
1361,3292,-2600,-8.6
1371,3292,-2700,-8.9
1381,3292,-2700,-8.9
1391,3292,-2700,-8.9
1401,3292,-2600,-8.6
1411,3292,-2700,-8.9
1421,3292,-2700,-8.9
1431,3292,-2700,-8.9
1441,3292,-2700,-8.9
1451,3292,-2700,-8.9
1461,3292,-2600,-8.6
1471,3292,-2700,-8.9
1481,3292,-2700,-8.9
1491,3292,-2700,-8.9
1501,3292,-2600,-8.6
1511,3292,-2600,-8.6
1521,3292,-2700,-8.9
1531,3292,-2700,-8.9
1541,3292,-2700,-8.9
1551,3292,-2600,-8.6
1561,3292,-2700,-8.9
1571,3292,-2600,-8.6
1581,3292,-2600,-8.6
1591,3292,-1800,-5.9
1601,3292,-1300,-4.3
1611,3292,-2300,-7.6
1621,3292,-2300,-7.6
1631,3292,-2100,-6.9
1641,3292,-2300,-7.6
1651,3292,-2600,-8.6
1661,3292,-2700,-8.9
1671,3292,-2700,-8.9
1681,3292,-2700,-8.9
1691,3292,-2600,-8.6
1701,3292,-2700,-8.9
1711,3292,-2700,-8.9
1721,3292,-2700,-8.9
1731,3292,-2700,-8.9
1741,3292,-2700,-8.9
1751,3292,-2700,-8.9
1761,3292,-2600,-8.6
1771,3292,-2700,-8.9
1781,3292,-2600,-8.6
1791,3292,-2500,-8.2
1801,3292,-2900,-9.5
1811,3292,-2700,-8.9
1821,3292,-2200,-7.2
1831,3292,-2600,-8.6
1841,3292,-1400,-4.6
1851,3292,-2700,-8.9
1861,3292,-2500,-8.2
1871,3292,-2700,-8.9
1881,3292,-2700,-8.9
1891,3292,-2500,-8.2
1901,3292,-2700,-8.9
1911,3292,-2600,-8.6
1921,3292,-2200,-7.2
1932,3292,-1600,-5.3
1941,3292,-2700,-8.9
1951,3292,-2400,-7.9
1961,3292,-2600,-8.6
1971,3292,-3300,-10.9
1981,3292,-2400,-7.9
1991,3292,-2700,-8.9
2001,3292,-2600,-8.6
2011,3292,-2500,-8.2
2021,3292,-2600,-8.6
2031,3292,-2700,-8.9
2041,3292,-2600,-8.6
2051,3292,-2200,-7.2
2061,3292,-2800,-9.2
2071,3292,-2700,-8.9
2081,3292,-1700,-5.6
2091,3292,-2300,-7.6
2101,3292,-2500,-8.2
2111,3292,-2100,-6.9
2121,3292,-3000,-9.9
2131,3292,-2700,-8.9
2141,3292,-2800,-9.2
2151,3292,-2100,-6.9
2161,3292,-2700,-8.9
2171,3292,-2500,-8.2
2181,3292,-2500,-8.2
2191,3292,-2900,-9.5
2201,3292,-2600,-8.6
2211,3292,-2600,-8.6
2221,3288,-2700,-8.9
2231,3292,-2600,-8.6
2241,3288,-1900,-6.2
2251,3288,-3000,-9.9
2261,3292,-2800,-9.2
2271,3292,-2400,-7.9
2281,3292,-2600,-8.6
2291,3292,-2300,-7.6
2301,3292,-2700,-8.9
2311,3292,-2600,-8.6
2321,3292,-2700,-8.9
2331,3292,-2300,-7.6
2341,3292,-1300,-4.3
2351,3292,-3200,-10.5
2361,3292,-2500,-8.2
2371,3292,-3700,-12.2
2381,3292,-2600,-8.6
2391,3292,-2700,-8.9
2401,3288,-2800,-9.2
2411,3292,-2700,-8.9
2421,3292,-2800,-9.2
2431,3292,-2800,-9.2
2441,3292,-2800,-9.2
2451,3292,-2800,-9.2
2461,3292,-2700,-8.9
2471,3292,-2800,-9.2
2481,3292,-2800,-9.2
2491,3292,-2700,-8.9
2501,3292,-2700,-8.9
2511,3292,-2700,-8.9
2521,3292,-2700,-8.9
2531,3292,-2700,-8.9
2541,3288,-2800,-9.2
2551,3292,-2800,-9.2
2561,3292,-2800,-9.2
2571,3292,-2700,-8.9
2581,3292,-2700,-8.9
2591,3292,-2700,-8.9
2601,3292,-2700,-8.9
2611,3292,-2700,-8.9
2621,3292,-2800,-9.2
2631,3292,-2600,-8.6
2641,3292,-2800,-9.2
2651,3292,-2800,-9.2
2661,3288,-2800,-9.2
2671,3292,-2600,-8.6
2681,3288,-2700,-8.9
2691,3292,-2600,-8.6
2701,3292,-2600,-8.6
2711,3292,-2600,-8.6
2721,3292,-2600,-8.6
2731,3292,-2300,-7.6
2741,3292,-2200,-7.2
2751,3292,-2600,-8.6
2761,3292,-2600,-8.6
2771,3292,-2500,-8.2
2781,3292,-2300,-7.6
2791,3288,-2700,-8.9
2801,3292,-2600,-8.6
2811,3288,-2600,-8.5
2821,3292,-2600,-8.6
2831,3292,-2700,-8.9
2841,3292,-2600,-8.6
2851,3292,-2700,-8.9
2861,3292,-2700,-8.9
2871,3292,-2700,-8.9
2881,3288,-2700,-8.9
2891,3292,-2700,-8.9
2901,3292,-2700,-8.9
2911,3292,-2700,-8.9
2921,3292,-2700,-8.9
2931,3292,-2700,-8.9
2941,3292,-2700,-8.9
2951,3292,-2700,-8.9
2961,3292,-2700,-8.9
2971,3292,-2700,-8.9
2981,3292,-2700,-8.9
2991,3292,-2700,-8.9
3001,3292,-2700,-8.9
3011,3292,-2700,-8.9
3021,3292,-2600,-8.6
3031,3292,-2700,-8.9
3041,3292,-2700,-8.9
3051,3292,-2700,-8.9
3061,3292,-2700,-8.9
3071,3292,-2600,-8.6
3081,3292,-2700,-8.9
3091,3292,-2700,-8.9
3101,3292,-2700,-8.9
3111,3292,-2700,-8.9
3121,3292,-2700,-8.9
3131,3292,-2700,-8.9
3141,3292,-2700,-8.9
