ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2_SCAN90, cond_id=2, tag=s1_fixed500, subject=uccs_d2_scan90
12,3296,4400,14.5
21,3296,4500,14.8
31,3296,4400,14.5
41,3296,4400,14.5
51,3296,4500,14.8
61,3296,4400,14.5
71,3296,4500,14.8
81,3296,4400,14.5
91,3296,4500,14.8
101,3296,4400,14.5
111,3296,4400,14.5
121,3296,4400,14.5
131,3296,4500,14.8
141,3300,4400,14.5
151,3296,4500,14.8
161,3296,4500,14.8
171,3296,4400,14.5
181,3296,4400,14.5
191,3296,4500,14.8
201,3296,4500,14.8
211,3296,4400,14.5
221,3296,4500,14.8
231,3296,4400,14.5
241,3296,4500,14.8
251,3296,4400,14.5
261,3296,4500,14.8
271,3296,4400,14.5
281,3296,4500,14.8
291,3296,4500,14.8
301,3296,4500,14.8
311,3296,4500,14.8
321,3300,4400,14.5
331,3296,4500,14.8
341,3296,4400,14.5
351,3300,4400,14.5
361,3296,4400,14.5
371,3296,4400,14.5
381,3296,4500,14.8
391,3296,4500,14.8
401,3296,4400,14.5
411,3296,4600,15.2
421,3296,4400,14.5
431,3296,4500,14.8
441,3296,4400,14.5
451,3296,4400,14.5
461,3296,4500,14.8
471,3296,4400,14.5
481,3296,4400,14.5
491,3296,4500,14.8
501,3296,4500,14.8
511,3300,4400,14.5
521,3296,4400,14.5
531,3300,4500,14.8
541,3296,4400,14.5
551,3296,4400,14.5
561,3296,4400,14.5
571,3296,4400,14.5
581,3300,4500,14.8
591,3296,4400,14.5
601,3296,4500,14.8
611,3296,4400,14.5
621,3296,4400,14.5
631,3296,4400,14.5
641,3296,4400,14.5
651,3296,4400,14.5
661,3296,4400,14.5
671,3296,4400,14.5
681,3300,4400,14.5
691,3296,4400,14.5
701,3296,4400,14.5
711,3296,4500,14.8
721,3296,4400,14.5
731,3296,4400,14.5
741,3296,4400,14.5
751,3296,4400,14.5
761,3296,4400,14.5
771,3296,4500,14.8
781,3296,4500,14.8
791,3300,4400,14.5
801,3296,4500,14.8
811,3296,4400,14.5
821,3296,4500,14.8
831,3300,4500,14.8
841,3296,4500,14.8
851,3296,4400,14.5
861,3296,4500,14.8
871,3296,4300,14.2
881,3296,4500,14.8
891,3296,4400,14.5
901,3296,4500,14.8
911,3296,4600,15.2
921,3296,4500,14.8
931,3296,4500,14.8
941,3296,4500,14.8
951,3296,4300,14.2
961,3296,4400,14.5
971,3300,4400,14.5
981,3296,4500,14.8
991,3296,4500,14.8
1001,3296,4400,14.5
1011,3296,4400,14.5
1021,3296,4400,14.5
1031,3296,4400,14.5
1041,3296,4400,14.5
1051,3296,4400,14.5
1061,3296,4500,14.8
1071,3296,4400,14.5
1081,3296,4500,14.8
1091,3296,4500,14.8
1101,3296,4400,14.5
1111,3296,4400,14.5
1121,3296,4500,14.8
1131,3296,4500,14.8
