prog_id,ms,mV,uA,p_mW,tick_raw
# meta, firmware=TXSD_DeltaE_Sweep, program_id=TXSD_DELTAE_SWEEP_20260115, build=Jan 16 2026 04:21:45
TXSD_DELTAE_SWEEP_20260115,12,3240,51900,168.2,0
TXSD_DELTAE_SWEEP_20260115,21,3244,53300,172.9,0
TXSD_DELTAE_SWEEP_20260115,31,3244,52300,169.7,0
TXSD_DELTAE_SWEEP_20260115,41,3244,52900,171.6,0
TXSD_DELTAE_SWEEP_20260115,51,3240,52500,170.1,0
TXSD_DELTAE_SWEEP_20260115,61,3244,52800,171.3,0
TXSD_DELTAE_SWEEP_20260115,71,3244,53100,172.3,0
TXSD_DELTAE_SWEEP_20260115,81,3240,52100,168.8,0
TXSD_DELTAE_SWEEP_20260115,91,3244,53400,173.2,0
TXSD_DELTAE_SWEEP_20260115,101,3240,52000,168.5,0
TXSD_DELTAE_SWEEP_20260115,111,3244,53400,173.2,0
TXSD_DELTAE_SWEEP_20260115,121,3240,51900,168.2,0
TXSD_DELTAE_SWEEP_20260115,131,3244,53400,173.2,0
TXSD_DELTAE_SWEEP_20260115,141,3240,51900,168.2,0
TXSD_DELTAE_SWEEP_20260115,151,3244,53500,173.6,0
TXSD_DELTAE_SWEEP_20260115,161,3240,51900,168.2,0
TXSD_DELTAE_SWEEP_20260115,171,3244,53500,173.6,0
TXSD_DELTAE_SWEEP_20260115,181,3244,52300,169.7,0
TXSD_DELTAE_SWEEP_20260115,191,3244,53000,171.9,0
TXSD_DELTAE_SWEEP_20260115,201,3240,52400,169.8,0
TXSD_DELTAE_SWEEP_20260115,211,3244,52800,171.3,0
TXSD_DELTAE_SWEEP_20260115,221,3240,53100,172.0,0
TXSD_DELTAE_SWEEP_20260115,231,3244,52200,169.3,0
TXSD_DELTAE_SWEEP_20260115,241,3244,53400,173.2,0
TXSD_DELTAE_SWEEP_20260115,251,3240,52000,168.5,0
TXSD_DELTAE_SWEEP_20260115,261,3244,53400,173.2,0
TXSD_DELTAE_SWEEP_20260115,271,3240,52000,168.5,0
TXSD_DELTAE_SWEEP_20260115,281,3244,53400,173.2,0
TXSD_DELTAE_SWEEP_20260115,291,3240,51900,168.2,0
TXSD_DELTAE_SWEEP_20260115,301,3244,53400,173.2,0
TXSD_DELTAE_SWEEP_20260115,311,3240,51900,168.2,0
TXSD_DELTAE_SWEEP_20260115,321,3244,53400,173.2,0
TXSD_DELTAE_SWEEP_20260115,331,3240,52400,169.8,0
TXSD_DELTAE_SWEEP_20260115,341,3244,53100,172.3,0
TXSD_DELTAE_SWEEP_20260115,351,3240,52500,170.1,0
TXSD_DELTAE_SWEEP_20260115,361,3244,52900,171.6,0
TXSD_DELTAE_SWEEP_20260115,371,3240,53100,172.0,0
TXSD_DELTAE_SWEEP_20260115,381,3240,52300,169.5,0
TXSD_DELTAE_SWEEP_20260115,391,3244,53400,173.2,0
TXSD_DELTAE_SWEEP_20260115,401,3240,52000,168.5,0
TXSD_DELTAE_SWEEP_20260115,411,3244,53400,173.2,0
TXSD_DELTAE_SWEEP_20260115,421,3240,52000,168.5,0
TXSD_DELTAE_SWEEP_20260115,431,3244,53400,173.2,0
TXSD_DELTAE_SWEEP_20260115,441,3240,52000,168.5,0
TXSD_DELTAE_SWEEP_20260115,451,3244,53500,173.6,0
TXSD_DELTAE_SWEEP_20260115,461,3240,52000,168.5,0
TXSD_DELTAE_SWEEP_20260115,471,3244,53200,172.6,0
TXSD_DELTAE_SWEEP_20260115,481,3240,52300,169.5,0
TXSD_DELTAE_SWEEP_20260115,491,3244,53100,172.3,0
TXSD_DELTAE_SWEEP_20260115,501,3240,52500,170.1,0
TXSD_DELTAE_SWEEP_20260115,511,3240,52900,171.4,0
TXSD_DELTAE_SWEEP_20260115,521,3240,53000,171.7,0
TXSD_DELTAE_SWEEP_20260115,531,3240,52400,169.8,0
TXSD_DELTAE_SWEEP_20260115,541,3244,53400,173.2,0
TXSD_DELTAE_SWEEP_20260115,551,3240,52100,168.8,0
TXSD_DELTAE_SWEEP_20260115,561,3244,53400,173.2,0
TXSD_DELTAE_SWEEP_20260115,571,3240,52000,168.5,0
TXSD_DELTAE_SWEEP_20260115,581,3244,53500,173.6,0
TXSD_DELTAE_SWEEP_20260115,591,3240,52000,168.5,0
TXSD_DELTAE_SWEEP_20260115,601,3244,53500,173.6,0
TXSD_DELTAE_SWEEP_20260115,611,3240,51900,168.2,0
TXSD_DELTAE_SWEEP_20260115,621,3244,53200,172.6,0
TXSD_DELTAE_SWEEP_20260115,631,3240,52300,169.5,0
TXSD_DELTAE_SWEEP_20260115,641,3244,53100,172.3,0
TXSD_DELTAE_SWEEP_20260115,651,3244,52500,170.3,0
TXSD_DELTAE_SWEEP_20260115,661,3240,52900,171.4,0
TXSD_DELTAE_SWEEP_20260115,671,3244,52900,171.6,0
TXSD_DELTAE_SWEEP_20260115,681,3244,52500,170.3,0
TXSD_DELTAE_SWEEP_20260115,691,3244,53300,172.9,0
TXSD_DELTAE_SWEEP_20260115,701,3240,52100,168.8,0
TXSD_DELTAE_SWEEP_20260115,711,3244,53400,173.2,0
TXSD_DELTAE_SWEEP_20260115,721,3240,52000,168.5,0
TXSD_DELTAE_SWEEP_20260115,731,3244,53500,173.6,0
TXSD_DELTAE_SWEEP_20260115,741,3240,52000,168.5,0
TXSD_DELTAE_SWEEP_20260115,751,3244,53500,173.6,0
TXSD_DELTAE_SWEEP_20260115,761,3240,51900,168.2,0
TXSD_DELTAE_SWEEP_20260115,771,3244,53200,172.6,0
TXSD_DELTAE_SWEEP_20260115,781,3240,52300,169.5,0
TXSD_DELTAE_SWEEP_20260115,793,3244,52900,171.6,0
TXSD_DELTAE_SWEEP_20260115,801,3244,52400,170.0,0
TXSD_DELTAE_SWEEP_20260115,811,3244,52900,171.6,0
TXSD_DELTAE_SWEEP_20260115,821,3244,52900,171.6,0
TXSD_DELTAE_SWEEP_20260115,831,3244,52600,170.6,0
TXSD_DELTAE_SWEEP_20260115,841,3244,53300,172.9,0
TXSD_DELTAE_SWEEP_20260115,851,3240,52100,168.8,0
TXSD_DELTAE_SWEEP_20260115,861,3244,53400,173.2,0
TXSD_DELTAE_SWEEP_20260115,871,3240,52000,168.5,0
TXSD_DELTAE_SWEEP_20260115,881,3244,53400,173.2,0
TXSD_DELTAE_SWEEP_20260115,891,3240,52000,168.5,0
TXSD_DELTAE_SWEEP_20260115,901,3244,53500,173.6,0
TXSD_DELTAE_SWEEP_20260115,911,3240,51900,168.2,0
TXSD_DELTAE_SWEEP_20260115,921,3244,53300,172.9,0
TXSD_DELTAE_SWEEP_20260115,931,3240,52200,169.1,0
TXSD_DELTAE_SWEEP_20260115,941,3244,53100,172.3,0
TXSD_DELTAE_SWEEP_20260115,951,3244,52500,170.3,0
TXSD_DELTAE_SWEEP_20260115,961,3240,52900,171.4,0
TXSD_DELTAE_SWEEP_20260115,971,3240,52800,171.1,0
TXSD_DELTAE_SWEEP_20260115,981,3240,52600,170.4,0
TXSD_DELTAE_SWEEP_20260115,991,3244,53300,172.9,0
TXSD_DELTAE_SWEEP_20260115,1001,3240,52100,168.8,0
TXSD_DELTAE_SWEEP_20260115,1011,3244,53400,173.2,0
TXSD_DELTAE_SWEEP_20260115,1021,3240,52000,168.5,0
