ms,event,rssi,addr,mfd
 firmware=RX_CCS_E2, program_id=RX_CCS_E2_20260121, trial_index=3, scan_interval_ms=100, scan_window_ms=90, active_scan=0, dup_filter=0, buf_size=512, build=Jan 22 2026 00:57:13
100,ADV,-42,e0:5a:1b:15:b2:ee,MF0000
209,ADV,-36,e0:5a:1b:15:b2:ee,MF0000
316,ADV,-33,e0:5a:1b:15:b2:ee,MF0000
417,ADV,-42,e0:5a:1b:15:b2:ee,MF0000
834,ADV,-33,e0:5a:1b:15:b2:ee,MF0003
939,ADV,-42,e0:5a:1b:15:b2:ee,MF0004
1053,ADV,-36,e0:5a:1b:15:b2:ee,MF0005
1150,ADV,-34,e0:5a:1b:15:b2:ee,MF0006
1255,ADV,-42,e0:5a:1b:15:b2:ee,MF0007
1363,ADV,-36,e0:5a:1b:15:b2:ee,MF0008
1461,ADV,-33,e0:5a:1b:15:b2:ee,MF000A
1565,ADV,-42,e0:5a:1b:15:b2:ee,MF000B
1678,ADV,-36,e0:5a:1b:15:b2:ee,MF000C
1769,ADV,-34,e0:5a:1b:15:b2:ee,MF000D
1871,ADV,-42,e0:5a:1b:15:b2:ee,MF000E
1975,ADV,-36,e0:5a:1b:15:b2:ee,MF000F
2076,ADV,-34,e0:5a:1b:15:b2:ee,MF0010
2189,ADV,-42,e0:5a:1b:15:b2:ee,MF0011
2397,ADV,-34,e0:5a:1b:15:b2:ee,MF0013
2495,ADV,-42,e0:5a:1b:15:b2:ee,MF0014
2606,ADV,-37,e0:5a:1b:15:b2:ee,MF0015
2704,ADV,-34,e0:5a:1b:15:b2:ee,MF0016
2814,ADV,-42,e0:5a:1b:15:b2:ee,MF0017
3142,ADV,-37,e0:5a:1b:15:b2:ee,MF001A
3236,ADV,-33,e0:5a:1b:15:b2:ee,MF001B
3343,ADV,-42,e0:5a:1b:15:b2:ee,MF001C
3453,ADV,-36,e0:5a:1b:15:b2:ee,MF001D
3560,ADV,-33,e0:5a:1b:15:b2:ee,MF001E
3669,ADV,-42,e0:5a:1b:15:b2:ee,MF0020
3782,ADV,-36,e0:5a:1b:15:b2:ee,MF0021
3879,ADV,-34,e0:5a:1b:15:b2:ee,MF0022
3988,ADV,-42,e0:5a:1b:15:b2:ee,MF0023
4099,ADV,-36,e0:5a:1b:15:b2:ee,MF0024
4206,ADV,-33,e0:5a:1b:15:b2:ee,MF0025
4317,ADV,-42,e0:5a:1b:15:b2:ee,MF0026
4531,ADV,-42,e0:5a:1b:15:b2:ee,MF0028
4640,ADV,-37,e0:5a:1b:15:b2:ee,MF0029
4752,ADV,-34,e0:5a:1b:15:b2:ee,MF002A
4848,ADV,-42,e0:5a:1b:15:b2:ee,MF002B
4954,ADV,-37,e0:5a:1b:15:b2:ee,MF002C
5054,ADV,-34,e0:5a:1b:15:b2:ee,MF002D
5162,ADV,-42,e0:5a:1b:15:b2:ee,MF002E
5270,ADV,-36,e0:5a:1b:15:b2:ee,MF0030
5365,ADV,-34,e0:5a:1b:15:b2:ee,MF0031
5471,ADV,-42,e0:5a:1b:15:b2:ee,MF0032
5581,ADV,-37,e0:5a:1b:15:b2:ee,MF0033
5686,ADV,-33,e0:5a:1b:15:b2:ee,MF0034
5794,ADV,-42,e0:5a:1b:15:b2:ee,MF0035
5901,ADV,-36,e0:5a:1b:15:b2:ee,MF0036
5998,ADV,-34,e0:5a:1b:15:b2:ee,MF0037
6107,ADV,-43,e0:5a:1b:15:b2:ee,MF0038
