ms,event,rssi,addr,mfd
 firmware=RX_CCS_E2, program_id=RX_CCS_E2_20260121, trial_index=1, scan_interval_ms=100, scan_window_ms=90, active_scan=0, dup_filter=0, buf_size=512, build=Jan 22 2026 00:57:13
325,ADV,-35,e0:5a:1b:15:b2:ee,MF0000
526,ADV,-39,e0:5a:1b:15:b2:ee,MF0000
630,ADV,-35,e0:5a:1b:15:b2:ee,MF0001
741,ADV,-33,e0:5a:1b:15:b2:ee,MF0002
846,ADV,-40,e0:5a:1b:15:b2:ee,MF0003
947,ADV,-35,e0:5a:1b:15:b2:ee,MF0004
1041,ADV,-33,e0:5a:1b:15:b2:ee,MF0005
1153,ADV,-40,e0:5a:1b:15:b2:ee,MF0006
1253,ADV,-35,e0:5a:1b:15:b2:ee,MF0007
1358,ADV,-34,e0:5a:1b:15:b2:ee,MF0008
1466,ADV,-41,e0:5a:1b:15:b2:ee,MF000A
1577,ADV,-35,e0:5a:1b:15:b2:ee,MF000B
1675,ADV,-33,e0:5a:1b:15:b2:ee,MF000C
1781,ADV,-41,e0:5a:1b:15:b2:ee,MF000D
1893,ADV,-35,e0:5a:1b:15:b2:ee,MF000E
1992,ADV,-33,e0:5a:1b:15:b2:ee,MF000F
2090,ADV,-40,e0:5a:1b:15:b2:ee,MF0010
2196,ADV,-35,e0:5a:1b:15:b2:ee,MF0011
2296,ADV,-33,e0:5a:1b:15:b2:ee,MF0012
2829,ADV,-74,e0:5a:1b:15:b2:ee,MF0017
2928,ADV,-41,e0:5a:1b:15:b2:ee,MF0018
3141,ADV,-34,e0:5a:1b:15:b2:ee,MF001A
3353,ADV,-35,e0:5a:1b:15:b2:ee,MF001C
3448,ADV,-34,e0:5a:1b:15:b2:ee,MF001D
3549,ADV,-40,e0:5a:1b:15:b2:ee,MF001E
3676,ADV,-35,e0:5a:1b:15:b2:ee,MF001F
3757,ADV,-33,e0:5a:1b:15:b2:ee,MF0020
3868,ADV,-40,e0:5a:1b:15:b2:ee,MF0021
3965,ADV,-35,e0:5a:1b:15:b2:ee,MF0023
4064,ADV,-35,e0:5a:1b:15:b2:ee,MF0024
4171,ADV,-39,e0:5a:1b:15:b2:ee,MF0025
4280,ADV,-34,e0:5a:1b:15:b2:ee,MF0026
4379,ADV,-34,e0:5a:1b:15:b2:ee,MF0027
4489,ADV,-39,e0:5a:1b:15:b2:ee,MF0028
4590,ADV,-34,e0:5a:1b:15:b2:ee,MF0029
4692,ADV,-34,e0:5a:1b:15:b2:ee,MF002A
4801,ADV,-39,e0:5a:1b:15:b2:ee,MF002B
5125,ADV,-33,e0:5a:1b:15:b2:ee,MF002E
5223,ADV,-33,e0:5a:1b:15:b2:ee,MF002F
5329,ADV,-40,e0:5a:1b:15:b2:ee,MF0030
5432,ADV,-34,e0:5a:1b:15:b2:ee,MF0031
5532,ADV,-32,e0:5a:1b:15:b2:ee,MF0032
5643,ADV,-39,e0:5a:1b:15:b2:ee,MF0033
5741,ADV,-34,e0:5a:1b:15:b2:ee,MF0034
5842,ADV,-33,e0:5a:1b:15:b2:ee,MF0035
5949,ADV,-40,e0:5a:1b:15:b2:ee,MF0036
6066,ADV,-34,e0:5a:1b:15:b2:ee,MF0037
6154,ADV,-33,e0:5a:1b:15:b2:ee,MF0038
6253,ADV,-41,e0:5a:1b:15:b2:ee,MF0039
