ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=6, adv_interval_ms=100
27,3172,141000,447.3
37,3252,055800,181.5
47,3252,061000,198.4
57,3248,081800,265.7
67,3252,064700,210.4
77,3252,055700,181.1
87,3252,067100,218.2
97,3252,056300,183.1
107,3252,071000,230.9
117,3252,057600,187.3
127,3252,055800,181.5
137,3112,141000,438.8
147,3252,055700,181.1
157,3236,066100,213.9
167,3252,055700,181.1
177,3252,067400,219.2
187,3256,056300,183.3
197,3256,070700,230.2
207,3252,058800,191.2
217,3252,055700,181.1
227,3252,061400,199.7
237,3172,140500,445.7
247,3256,067100,218.5
257,3236,069100,223.6
267,3252,068600,223.1
277,3252,056300,183.1
287,3252,056600,184.1
297,3256,059400,193.4
307,3252,055700,181.1
317,3252,062400,202.9
327,3252,055700,181.1
337,3176,147400,468.1
347,3252,056400,183.4
357,3248,079800,259.2
367,3252,056600,184.1
377,3252,056000,182.1
387,3252,060200,195.8
397,3252,055700,181.1
407,3252,063400,206.2
417,3252,055700,181.1
427,3252,067400,219.2
437,3252,056300,183.1
447,3100,149300,462.8
457,3224,060100,193.8
467,3252,055800,181.5
477,3252,061000,198.4
487,3252,055700,181.1
497,3256,064700,210.7
507,3252,055800,181.5
517,3252,067000,217.9
527,3252,056300,183.1
537,3256,071000,231.2
547,3108,139200,432.6
557,3248,085700,278.4
567,3256,061500,200.2
577,3252,055700,181.1
587,3256,066000,214.9
597,3252,055700,181.1
607,3256,067400,219.5
617,3252,056400,183.4
627,3252,070700,229.9
637,3256,058800,191.5
647,3248,055800,181.2
657,3228,062600,202.1
667,3252,055800,181.5
677,3252,067200,218.5
687,3252,056000,182.1
697,3252,068500,222.8
707,3252,056400,183.4
717,3252,056600,184.1
727,3252,059400,193.2
737,3252,055800,181.5
747,3256,062400,203.2
757,3168,243500,771.4
767,3256,067500,219.8
777,3252,056300,183.1
787,3252,069900,227.3
797,3252,056500,183.7
807,3252,056100,182.4
817,3256,060100,195.7
827,3252,055800,181.5
837,3256,063300,206.1
847,3252,055700,181.1
857,3244,068900,223.5
867,3196,056900,181.9
877,3252,071000,230.9
887,3256,057600,187.5
897,3252,055800,181.5
907,3252,061100,198.7
917,3252,055800,181.5
927,3256,064700,210.7
937,3252,055800,181.5
947,3252,067100,218.2
957,3232,064100,207.2
967,3180,148300,471.6
977,3252,059000,191.9
987,3252,055800,181.5
997,3252,061800,201.0
1007,3252,055800,181.5
1017,3256,066600,216.8
1027,3256,055700,181.4
1037,3252,067800,220.5
1047,3252,056400,183.4
1057,3252,088000,286.2
1067,3192,156400,499.2
1077,3252,055800,181.5
1087,3256,062700,204.2
1097,3252,055800,181.5
1107,3256,067300,219.1
1117,3252,056200,182.8
1127,3252,069100,224.7
1137,3252,056400,183.4
1147,3252,056400,183.4
1157,3228,060200,194.3
1167,3252,055700,181.1
1177,3148,200600,631.5
1187,3252,055700,181.1
1197,3252,067200,218.5
1207,3252,056300,183.1
1217,3252,070400,228.9
1227,3252,056800,184.7
1237,3252,055900,181.8
1247,3256,060600,197.3
1257,3248,082500,268.0
1267,3256,064000,208.4
1277,3172,144700,459.0
1287,3252,067100,218.2
1297,3252,056400,183.4
1307,3252,071000,230.9
1317,3252,058100,188.9
1327,3248,055700,180.9
1337,3256,061200,199.3
1347,3252,055700,181.1
1357,3236,065400,211.6
1367,3252,055700,181.1
1377,3176,155700,494.5
1387,3252,056400,183.4
1397,3252,056700,184.4
1407,3256,059100,192.4
1417,3252,055800,181.5
1427,3256,061700,200.9
1437,3252,055700,181.1
1447,3252,066600,216.6
1457,3236,070000,226.5
1467,3252,068000,221.1
1477,3252,056300,183.1
1487,3096,137500,425.7
1497,3256,059500,193.7
1507,3252,055700,181.1
1517,3256,062700,204.2
1527,3252,055700,181.1
1537,3256,067400,219.5
1547,3252,056200,182.8
1557,3248,075700,245.9
1567,3252,056300,183.1
1577,3252,056400,183.4
1587,3100,139900,433.7
