ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=19, adv_interval_ms=100
43,3252,063900,207.8
53,3252,055400,180.2
63,3252,066800,217.2
73,3252,056000,182.1
83,3252,069800,227.0
93,3252,056300,183.1
103,3252,055600,180.8
113,3256,059600,194.1
123,3252,055300,179.8
133,3252,062600,203.6
143,3252,055400,180.2
153,3256,066900,217.8
163,3252,055800,181.5
173,3252,068500,222.8
183,3252,056000,182.1
193,3252,056200,182.8
203,3252,058900,191.5
213,3252,084300,274.1
223,3252,061700,200.6
233,3252,055300,179.8
243,3256,066200,215.5
253,3252,055400,180.2
263,3256,067200,218.8
273,3252,056000,182.1
283,3252,070300,228.6
293,3252,058200,189.3
303,3252,055300,179.8
313,3256,060900,198.3
323,3252,055300,179.8
333,3256,064800,211.0
343,3252,055300,179.8
353,3252,066600,216.6
363,3252,056000,182.1
373,3256,070500,229.5
383,3252,056900,185.0
393,3252,055400,180.2
403,3252,060300,196.1
413,3252,055300,179.8
423,3252,063400,206.2
433,3252,055400,180.2
443,3256,066900,217.8
453,3252,055900,181.8
463,3256,069300,225.6
473,3252,056000,182.1
483,3252,055900,181.8
493,3120,171100,533.8
503,3252,055400,180.2
513,3252,063100,205.2
523,3252,055400,180.2
533,3256,067000,218.2
543,3252,055800,181.5
553,3252,069000,224.4
563,3252,056000,182.1
573,3252,056100,182.4
583,3252,059000,191.9
593,3252,055300,179.8
603,3252,062000,201.6
613,3252,055400,180.2
623,3256,066600,216.8
633,3252,055500,180.5
643,3252,067500,219.5
653,3252,056000,182.1
663,3252,056300,183.1
673,3252,058600,190.6
683,3248,055400,179.9
693,3256,061000,198.6
703,3252,055400,180.2
713,3236,076700,248.2
723,3252,055400,180.2
733,3256,066700,217.2
743,3252,056000,182.1
753,3252,070600,229.6
763,3256,057400,186.9
773,3248,055400,179.9
783,3252,060700,197.4
793,3252,055400,180.2
803,3256,063900,208.1
813,3252,055400,180.2
823,3252,066800,217.2
833,3252,056000,182.1
843,3252,069800,227.0
853,3252,056300,183.1
863,3252,055700,181.1
873,3256,059600,194.1
883,3252,055300,179.8
893,3256,062600,203.8
903,3252,055400,180.2
913,3252,066900,217.6
923,3252,055700,181.1
933,3252,068300,222.1
943,3252,056000,182.1
953,3252,056300,183.1
963,3256,058800,191.5
973,3252,055400,180.2
983,3256,061500,200.2
993,3252,055400,180.2
1003,3100,143400,444.5
1013,3252,055700,181.1
1023,3252,068100,221.5
