ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=2, adv_interval_ms=100
18,3256,061900,201.5
28,3252,055500,180.5
38,3252,066800,217.2
48,3252,055700,181.1
58,3252,068100,221.5
68,3252,056100,182.4
78,3252,149300,485.5
88,3256,059600,194.1
98,3252,055500,180.5
108,3232,063200,204.3
118,3252,055500,180.5
128,3256,067100,218.5
138,3252,056000,182.1
148,3252,069600,226.3
158,3256,056200,183.0
168,3252,055800,181.5
178,3180,191000,607.4
188,3252,055500,180.5
198,3252,064300,209.1
208,3240,072900,236.2
218,3252,066900,217.6
228,3256,056100,182.7
238,3256,070800,230.5
248,3252,057400,186.7
258,3252,055500,180.5
268,3256,060900,198.3
278,3152,135300,426.5
288,3252,065800,214.0
298,3252,055500,180.5
308,3244,067800,219.9
318,3252,056100,182.4
328,3252,056400,183.4
338,3256,058700,191.1
348,3252,055400,180.2
358,3252,061400,199.7
368,3252,055500,180.5
378,3220,168500,542.6
388,3252,055900,181.8
398,3252,068600,223.1
408,3228,060800,196.3
418,3252,056300,183.1
428,3256,059300,193.1
438,3252,055500,180.5
448,3256,062400,203.2
458,3252,055400,180.2
468,3256,067100,218.5
478,3252,055900,181.8
488,3172,156500,496.4
498,3252,056500,183.7
508,3252,086400,281.0
518,3256,060400,196.7
528,3252,055500,180.5
538,3256,063700,207.4
548,3252,055400,180.2
558,3256,067000,218.2
568,3252,056100,182.4
578,3256,070400,229.2
588,3256,056800,184.9
598,3144,140200,440.8
608,3228,061700,199.2
618,3252,055500,180.5
628,3252,065200,212.0
638,3252,055500,180.5
648,3256,066800,217.5
658,3252,056100,182.4
668,3252,070500,229.3
678,3256,058100,189.2
688,3252,055500,180.5
698,3256,061100,198.9
708,3088,136100,420.3
718,3256,066700,217.2
728,3252,055600,180.8
738,3252,068000,221.1
748,3256,056100,182.7
758,3252,056400,183.4
768,3256,058900,191.8
778,3252,055500,180.5
788,3256,061900,201.5
798,3252,055500,180.5
808,3140,214500,673.5
818,3252,056000,182.1
828,3252,069300,225.4
838,3252,056200,182.8
848,3252,055900,181.8
858,3252,059700,194.1
868,3252,055500,180.5
878,3252,063000,204.9
888,3252,055500,180.5
898,3252,067200,218.5
908,3232,065500,211.7
918,3184,241200,768.0
928,3252,057400,186.7
938,3248,055600,180.6
948,3256,060900,198.3
958,3252,055500,180.5
968,3252,064700,210.4
978,3252,055500,180.5
988,3252,066800,217.2
998,3252,056100,182.4
1009,3252,120700,392.5
1018,3172,145000,459.9
1028,3252,055500,180.5
1038,3252,061400,199.7
1048,3252,055500,180.5
1058,3252,066100,215.0
1068,3252,055500,180.5
1078,3252,067400,219.2
1088,3252,056100,182.4
1098,3252,056500,183.7
1108,3224,059800,192.8
1118,3156,064500,203.6
1128,3256,062400,203.2
1138,3252,055500,180.5
1148,3252,067100,218.2
1158,3252,055900,181.8
1168,3252,068800,223.7
1178,3256,056200,183.0
1188,3252,056200,182.8
1198,3256,059400,193.4
1208,3252,083500,271.5
1218,3256,065200,212.3
1228,3252,055600,180.8
1238,3256,067000,218.2
1248,3252,056100,182.4
1258,3252,070300,228.6
1268,3252,056800,184.7
1278,3248,055600,180.6
1288,3252,060500,196.7
1298,3252,055500,180.5
1308,3232,064000,206.8
1318,3252,055500,180.5
1328,3220,067100,216.1
1338,3252,056100,182.4
1348,3252,070600,229.6
1358,3252,058100,188.9
1368,3248,055500,180.3
1378,3252,061000,198.4
1388,3252,055400,180.2
1398,3256,065400,212.9
1408,3240,071300,231.0
1418,3252,067100,218.2
1428,3252,056100,182.4
1438,3248,164800,535.3
1448,3256,058900,191.8
1458,3252,055500,180.5
1468,3252,061900,201.3
1478,3252,055500,180.5
1488,3252,066700,216.9
1498,3252,055700,181.1
1508,3244,068400,221.9
1518,3252,056100,182.4
1528,3252,056400,183.4
1538,3252,151900,494.0
1548,3256,055500,180.7
1558,3256,063000,205.1
1568,3252,055400,180.2
1578,3252,067200,218.5
1588,3252,056000,182.1
1598,3252,069700,226.7
1608,3224,059800,192.8
1618,3252,055800,181.5
1628,3256,060100,195.7
1638,3252,055500,180.5
1648,3120,154300,481.4
1658,3256,055500,180.7
1668,3252,066700,216.9
1678,3252,056100,182.4
1688,3256,070800,230.5
1698,3252,057400,186.7
1708,3252,086200,280.3
1718,3256,061000,198.6
1728,3252,055500,180.5
1738,3256,064700,210.7
1748,3252,055500,180.5
1758,3252,067400,219.2
1768,3256,056200,183.0
1778,3252,056500,183.7
1788,3252,058800,191.2
1798,3252,055500,180.5
1808,3228,061900,199.8
1818,3252,055500,180.5
1828,3252,066300,215.6
1838,3252,055500,180.5
1848,3252,067700,220.2
1858,3140,072600,228.0
1868,3252,056300,183.1
1878,3252,059300,192.8
1888,3252,055600,180.8
1898,3252,062500,203.2
1908,3244,076500,248.2
1918,3252,067200,218.5
1928,3252,056000,182.1
1938,3252,069000,224.4
1948,3252,056100,182.4
1958,3252,056100,182.4
1968,3256,060500,197.0
1978,3252,055500,180.5
1988,3252,063700,207.2
1998,3252,055500,180.5
2008,3244,068000,220.6
2018,3252,056100,182.4
2028,3256,070500,229.5
2038,3252,056900,185.0
2048,3252,055600,180.8
2058,3256,060700,197.6
2068,3100,131000,406.1
