ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_UCCS_D2B_SCAN90, buf_size=512
# condition_label=F4-03-500
261,ADV,-42,1795,F4-03-500,e0:5a:1b:15:c4:ca,1795_F4-03-500
1261,ADV,-36,10,P4-01-500,e0:5a:1b:15:c4:ca,10_P4-01-500
1754,ADV,-39,15,P4-00-100,e0:5a:1b:15:c4:ca,15_P4-00-100
1861,ADV,-39,16,P4-00-100,e0:5a:1b:15:c4:ca,16_P4-00-100
1962,ADV,-34,17,P4-00-100,e0:5a:1b:15:c4:ca,17_P4-00-100
2081,ADV,-43,18,P4-00-100,e0:5a:1b:15:c4:ca,18_P4-00-100
2174,ADV,-42,19,P4-00-100,e0:5a:1b:15:c4:ca,19_P4-00-100
2276,ADV,-36,20,P4-00-100,e0:5a:1b:15:c4:ca,20_P4-00-100
2383,ADV,-34,21,P4-00-100,e0:5a:1b:15:c4:ca,21_P4-00-100
2490,ADV,-33,22,P4-00-100,e0:5a:1b:15:c4:ca,22_P4-00-100
2694,ADV,-36,24,P4-00-100,e0:5a:1b:15:c4:ca,24_P4-00-100
2802,ADV,-36,25,P4-00-100,e0:5a:1b:15:c4:ca,25_P4-00-100
2909,ADV,-34,26,P4-00-100,e0:5a:1b:15:c4:ca,26_P4-00-100
3019,ADV,-42,27,P4-00-100,e0:5a:1b:15:c4:ca,27_P4-00-100
3116,ADV,-43,28,P4-00-100,e0:5a:1b:15:c4:ca,28_P4-00-100
3218,ADV,-39,29,P4-00-100,e0:5a:1b:15:c4:ca,29_P4-00-100
3536,ADV,-43,32,P4-00-100,e0:5a:1b:15:c4:ca,32_P4-00-100
3626,ADV,-43,33,P4-00-100,e0:5a:1b:15:c4:ca,33_P4-00-100
3733,ADV,-36,34,P4-00-100,e0:5a:1b:15:c4:ca,34_P4-00-100
3829,ADV,-34,35,P4-00-100,e0:5a:1b:15:c4:ca,35_P4-00-100
3945,ADV,-34,36,P4-00-100,e0:5a:1b:15:c4:ca,36_P4-00-100
4040,ADV,-42,37,P4-00-100,e0:5a:1b:15:c4:ca,37_P4-00-100
4141,ADV,-36,38,P4-00-100,e0:5a:1b:15:c4:ca,38_P4-00-100
4257,ADV,-36,39,P4-00-100,e0:5a:1b:15:c4:ca,39_P4-00-100
4454,ADV,-42,41,P4-00-100,e0:5a:1b:15:c4:ca,41_P4-00-100
4559,ADV,-42,42,P4-00-100,e0:5a:1b:15:c4:ca,42_P4-00-100
4664,ADV,-36,43,P4-00-100,e0:5a:1b:15:c4:ca,43_P4-00-100
4775,ADV,-34,44,P4-00-100,e0:5a:1b:15:c4:ca,44_P4-00-100
4878,ADV,-34,46,P4-00-100,e0:5a:1b:15:c4:ca,46_P4-00-100
4986,ADV,-43,47,P4-00-100,e0:5a:1b:15:c4:ca,47_P4-00-100
5193,ADV,-36,49,P4-00-100,e0:5a:1b:15:c4:ca,49_P4-00-100
5301,ADV,-34,50,P4-00-100,e0:5a:1b:15:c4:ca,50_P4-00-100
5513,ADV,-42,52,P4-00-100,e0:5a:1b:15:c4:ca,52_P4-00-100
5610,ADV,-39,53,P4-00-100,e0:5a:1b:15:c4:ca,53_P4-00-100
5934,ADV,-42,56,P4-00-100,e0:5a:1b:15:c4:ca,56_P4-00-100
6099,ADV,-36,58,P4-00-500,e0:5a:1b:15:c4:ca,58_P4-00-500
6598,ADV,-36,63,P4-00-500,e0:5a:1b:15:c4:ca,63_P4-00-500
7105,ADV,-37,68,P4-00-500,e0:5a:1b:15:c4:ca,68_P4-00-500
7616,ADV,-36,73,P4-00-500,e0:5a:1b:15:c4:ca,73_P4-00-500
