ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_UCCS_D2B_SCAN90, buf_size=512
# condition_label=F4-03-100
204,ADV,-36,1799,F4-03-100,e0:5a:1b:15:c4:ca,1799_F4-03-100
713,ADV,-36,5,F4-01-500,e0:5a:1b:15:c4:ca,5_F4-01-500
1215,ADV,-36,10,F4-01-500,e0:5a:1b:15:c4:ca,10_F4-01-500
1712,ADV,-36,15,F4-00-500,e0:5a:1b:15:c4:ca,15_F4-00-500
2213,ADV,-37,20,F4-00-500,e0:5a:1b:15:c4:ca,20_F4-00-500
2716,ADV,-36,25,F4-00-500,e0:5a:1b:15:c4:ca,25_F4-00-500
3732,ADV,-34,35,F4-00-500,e0:5a:1b:15:c4:ca,35_F4-00-500
4236,ADV,-33,40,F4-00-500,e0:5a:1b:15:c4:ca,40_F4-00-500
4741,ADV,-34,45,F4-00-500,e0:5a:1b:15:c4:ca,45_F4-00-500
5749,ADV,-33,55,F4-00-500,e0:5a:1b:15:c4:ca,55_F4-00-500
6761,ADV,-42,65,F4-00-500,e0:5a:1b:15:c4:ca,65_F4-00-500
7293,ADV,-42,70,F4-00-500,e0:5a:1b:15:c4:ca,70_F4-00-500
7774,ADV,-42,75,F4-00-500,e0:5a:1b:15:c4:ca,75_F4-00-500
8275,ADV,-42,80,F4-00-500,e0:5a:1b:15:c4:ca,80_F4-00-500
8786,ADV,-42,85,F4-00-500,e0:5a:1b:15:c4:ca,85_F4-00-500
9798,ADV,-36,95,F4-07-500,e0:5a:1b:15:c4:ca,95_F4-07-500
10299,ADV,-36,100,F4-11-500,e0:5a:1b:15:c4:ca,100_F4-11-500
10799,ADV,-36,105,F4-11-500,e0:5a:1b:15:c4:ca,105_F4-11-500
11305,ADV,-37,110,F4-11-500,e0:5a:1b:15:c4:ca,110_F4-11-500
11808,ADV,-36,115,F4-11-500,e0:5a:1b:15:c4:ca,115_F4-11-500
12317,ADV,-36,120,F4-10-500,e0:5a:1b:15:c4:ca,120_F4-10-500
13325,ADV,-34,130,F4-10-500,e0:5a:1b:15:c4:ca,130_F4-10-500
14341,ADV,-33,140,F4-10-500,e0:5a:1b:15:c4:ca,140_F4-10-500
15354,ADV,-34,150,F4-10-500,e0:5a:1b:15:c4:ca,150_F4-10-500
16361,ADV,-42,160,F4-10-500,e0:5a:1b:15:c4:ca,160_F4-10-500
16876,ADV,-42,165,F4-10-500,e0:5a:1b:15:c4:ca,165_F4-10-500
17374,ADV,-43,170,F4-10-500,e0:5a:1b:15:c4:ca,170_F4-10-500
17884,ADV,-43,175,F4-10-500,e0:5a:1b:15:c4:ca,175_F4-10-500
18387,ADV,-42,180,F4-10-500,e0:5a:1b:15:c4:ca,180_F4-10-500
19392,ADV,-37,190,F4-10-500,e0:5a:1b:15:c4:ca,190_F4-10-500
19894,ADV,-36,195,F4-10-500,e0:5a:1b:15:c4:ca,195_F4-10-500
20398,ADV,-36,200,F4-10-500,e0:5a:1b:15:c4:ca,200_F4-10-500
20906,ADV,-36,205,F4-10-500,e0:5a:1b:15:c4:ca,205_F4-10-500
21414,ADV,-36,210,F4-10-500,e0:5a:1b:15:c4:ca,210_F4-10-500
21922,ADV,-36,215,F4-10-500,e0:5a:1b:15:c4:ca,215_F4-10-500
22423,ADV,-34,220,F4-10-500,e0:5a:1b:15:c4:ca,220_F4-10-500
22934,ADV,-34,225,F4-10-500,e0:5a:1b:15:c4:ca,225_F4-10-500
23444,ADV,-33,230,F4-10-500,e0:5a:1b:15:c4:ca,230_F4-10-500
23948,ADV,-33,235,F4-10-500,e0:5a:1b:15:c4:ca,235_F4-10-500
24449,ADV,-33,240,F4-10-500,e0:5a:1b:15:c4:ca,240_F4-10-500
24950,ADV,-34,245,F4-06-500,e0:5a:1b:15:c4:ca,245_F4-06-500
25963,ADV,-42,255,F4-06-500,e0:5a:1b:15:c4:ca,255_F4-06-500
26470,ADV,-42,260,F4-06-500,e0:5a:1b:15:c4:ca,260_F4-06-500
26972,ADV,-42,265,F4-06-500,e0:5a:1b:15:c4:ca,265_F4-06-500
27484,ADV,-42,270,F4-06-500,e0:5a:1b:15:c4:ca,270_F4-06-500
27983,ADV,-42,275,F4-06-500,e0:5a:1b:15:c4:ca,275_F4-06-500
28484,ADV,-42,280,F4-06-500,e0:5a:1b:15:c4:ca,280_F4-06-500
28988,ADV,-36,285,F4-06-500,e0:5a:1b:15:c4:ca,285_F4-06-500
29489,ADV,-36,290,F4-06-500,e0:5a:1b:15:c4:ca,290_F4-06-500
29999,ADV,-36,295,F4-06-500,e0:5a:1b:15:c4:ca,295_F4-06-500
30506,ADV,-37,300,F4-06-500,e0:5a:1b:15:c4:ca,300_F4-06-500
31006,ADV,-36,305,F4-06-500,e0:5a:1b:15:c4:ca,305_F4-06-500
33028,ADV,-34,325,F4-06-500,e0:5a:1b:15:c4:ca,325_F4-06-500
33535,ADV,-34,330,F4-06-500,e0:5a:1b:15:c4:ca,330_F4-06-500
34044,ADV,-34,335,F4-06-500,e0:5a:1b:15:c4:ca,335_F4-06-500
34550,ADV,-32,340,F4-07-500,e0:5a:1b:15:c4:ca,340_F4-07-500
35554,ADV,-42,350,F4-07-500,e0:5a:1b:15:c4:ca,350_F4-07-500
36058,ADV,-42,355,F4-07-500,e0:5a:1b:15:c4:ca,355_F4-07-500
36566,ADV,-43,360,F4-07-500,e0:5a:1b:15:c4:ca,360_F4-07-500
37573,ADV,-42,370,F4-11-500,e0:5a:1b:15:c4:ca,370_F4-11-500
38080,ADV,-42,375,F4-11-500,e0:5a:1b:15:c4:ca,375_F4-11-500
38587,ADV,-36,380,F4-04-500,e0:5a:1b:15:c4:ca,380_F4-04-500
39094,ADV,-36,385,F4-04-500,e0:5a:1b:15:c4:ca,385_F4-04-500
39594,ADV,-36,390,F4-04-500,e0:5a:1b:15:c4:ca,390_F4-04-500
40613,ADV,-36,400,F4-04-500,e0:5a:1b:15:c4:ca,400_F4-04-500
41114,ADV,-36,405,F4-04-500,e0:5a:1b:15:c4:ca,405_F4-04-500
41624,ADV,-33,410,F4-04-500,e0:5a:1b:15:c4:ca,410_F4-04-500
42144,ADV,-33,415,F4-04-500,e0:5a:1b:15:c4:ca,415_F4-04-500
43144,ADV,-34,425,F4-04-500,e0:5a:1b:15:c4:ca,425_F4-04-500
43659,ADV,-34,430,F4-10-500,e0:5a:1b:15:c4:ca,430_F4-10-500
44150,ADV,-33,435,F4-10-500,e0:5a:1b:15:c4:ca,435_F4-10-500
45186,ADV,-43,445,F4-10-500,e0:5a:1b:15:c4:ca,445_F4-10-500
45666,ADV,-41,450,F4-10-500,e0:5a:1b:15:c4:ca,450_F4-10-500
46179,ADV,-42,455,F4-10-500,e0:5a:1b:15:c4:ca,455_F4-10-500
46690,ADV,-41,460,F4-10-500,e0:5a:1b:15:c4:ca,460_F4-10-500
47181,ADV,-43,465,F4-10-500,e0:5a:1b:15:c4:ca,465_F4-10-500
47683,ADV,-42,470,F4-10-500,e0:5a:1b:15:c4:ca,470_F4-10-500
48199,ADV,-36,475,F4-10-500,e0:5a:1b:15:c4:ca,475_F4-10-500
49204,ADV,-39,485,F4-10-500,e0:5a:1b:15:c4:ca,485_F4-10-500
49716,ADV,-35,490,F4-10-500,e0:5a:1b:15:c4:ca,490_F4-10-500
50203,ADV,-39,495,F4-10-500,e0:5a:1b:15:c4:ca,495_F4-10-500
50713,ADV,-39,500,F4-10-500,e0:5a:1b:15:c4:ca,500_F4-10-500
51723,ADV,-34,510,F4-10-500,e0:5a:1b:15:c4:ca,510_F4-10-500
52241,ADV,-33,515,F4-10-500,e0:5a:1b:15:c4:ca,515_F4-10-500
52740,ADV,-34,520,F4-10-500,e0:5a:1b:15:c4:ca,520_F4-10-500
53243,ADV,-34,525,F4-10-500,e0:5a:1b:15:c4:ca,525_F4-10-500
53745,ADV,-34,530,F4-10-500,e0:5a:1b:15:c4:ca,530_F4-10-500
54759,ADV,-42,540,F4-10-500,e0:5a:1b:15:c4:ca,540_F4-10-500
55264,ADV,-42,545,F4-10-500,e0:5a:1b:15:c4:ca,545_F4-10-500
55767,ADV,-42,550,F4-10-500,e0:5a:1b:15:c4:ca,550_F4-10-500
56270,ADV,-42,555,F4-10-500,e0:5a:1b:15:c4:ca,555_F4-10-500
56777,ADV,-43,560,F4-10-500,e0:5a:1b:15:c4:ca,560_F4-10-500
57282,ADV,-42,565,F4-10-500,e0:5a:1b:15:c4:ca,565_F4-10-500
58287,ADV,-36,575,F4-10-500,e0:5a:1b:15:c4:ca,575_F4-10-500
58795,ADV,-36,580,F4-10-500,e0:5a:1b:15:c4:ca,580_F4-10-500
59293,ADV,-37,585,F4-10-500,e0:5a:1b:15:c4:ca,585_F4-10-500
59798,ADV,-36,590,F4-10-500,e0:5a:1b:15:c4:ca,590_F4-10-500
60304,ADV,-36,595,F4-10-500,e0:5a:1b:15:c4:ca,595_F4-10-500
60803,ADV,-37,600,F4-10-500,e0:5a:1b:15:c4:ca,600_F4-10-500
61309,ADV,-34,605,F4-03-500,e0:5a:1b:15:c4:ca,605_F4-03-500
61818,ADV,-34,610,F4-03-500,e0:5a:1b:15:c4:ca,610_F4-03-500
62318,ADV,-34,615,F4-07-500,e0:5a:1b:15:c4:ca,615_F4-07-500
62817,ADV,-34,620,F4-07-500,e0:5a:1b:15:c4:ca,620_F4-07-500
63318,ADV,-34,625,F4-07-500,e0:5a:1b:15:c4:ca,625_F4-07-500
63825,ADV,-34,630,F4-07-500,e0:5a:1b:15:c4:ca,630_F4-07-500
64831,ADV,-42,645,F4-03-500,e0:5a:1b:15:c4:ca,645_F4-03-500
65331,ADV,-43,650,F4-03-500,e0:5a:1b:15:c4:ca,650_F4-03-500
65833,ADV,-42,655,F4-03-500,e0:5a:1b:15:c4:ca,655_F4-03-500
66850,ADV,-43,665,F4-03-500,e0:5a:1b:15:c4:ca,665_F4-03-500
67350,ADV,-42,670,F4-03-500,e0:5a:1b:15:c4:ca,670_F4-03-500
68355,ADV,-36,680,F4-09-500,e0:5a:1b:15:c4:ca,680_F4-09-500
68856,ADV,-39,685,F4-09-500,e0:5a:1b:15:c4:ca,685_F4-09-500
69360,ADV,-37,690,F4-09-500,e0:5a:1b:15:c4:ca,690_F4-09-500
69864,ADV,-36,695,F4-09-500,e0:5a:1b:15:c4:ca,695_F4-09-500
70360,ADV,-36,700,F4-09-500,e0:5a:1b:15:c4:ca,700_F4-09-500
70866,ADV,-36,705,F4-09-500,e0:5a:1b:15:c4:ca,705_F4-09-500
71879,ADV,-34,715,F4-08-500,e0:5a:1b:15:c4:ca,715_F4-08-500
72389,ADV,-34,720,F4-08-500,e0:5a:1b:15:c4:ca,720_F4-08-500
72896,ADV,-34,725,F4-07-500,e0:5a:1b:15:c4:ca,725_F4-07-500
73400,ADV,-34,730,F4-07-500,e0:5a:1b:15:c4:ca,730_F4-07-500
73898,ADV,-34,735,F4-07-500,e0:5a:1b:15:c4:ca,735_F4-07-500
74401,ADV,-33,740,F4-07-500,e0:5a:1b:15:c4:ca,740_F4-07-500
74905,ADV,-42,745,F4-07-500,e0:5a:1b:15:c4:ca,745_F4-07-500
75403,ADV,-42,750,F4-07-500,e0:5a:1b:15:c4:ca,750_F4-07-500
75920,ADV,-42,755,F4-07-500,e0:5a:1b:15:c4:ca,755_F4-07-500
76418,ADV,-42,760,F4-07-500,e0:5a:1b:15:c4:ca,760_F4-07-500
76924,ADV,-42,765,F4-07-500,e0:5a:1b:15:c4:ca,765_F4-07-500
77432,ADV,-42,770,F4-07-500,e0:5a:1b:15:c4:ca,770_F4-07-500
78444,ADV,-36,780,F4-00-500,e0:5a:1b:15:c4:ca,780_F4-00-500
78944,ADV,-36,785,F4-00-500,e0:5a:1b:15:c4:ca,785_F4-00-500
79451,ADV,-36,790,F4-00-500,e0:5a:1b:15:c4:ca,790_F4-00-500
79957,ADV,-36,795,F4-00-500,e0:5a:1b:15:c4:ca,795_F4-00-500
80469,ADV,-36,800,F4-07-500,e0:5a:1b:15:c4:ca,800_F4-07-500
81474,ADV,-33,810,F4-07-500,e0:5a:1b:15:c4:ca,810_F4-07-500
81974,ADV,-34,815,F4-07-500,e0:5a:1b:15:c4:ca,815_F4-07-500
82483,ADV,-34,820,F4-07-500,e0:5a:1b:15:c4:ca,820_F4-07-500
82986,ADV,-34,825,F4-07-500,e0:5a:1b:15:c4:ca,825_F4-07-500
83484,ADV,-33,830,F4-07-500,e0:5a:1b:15:c4:ca,830_F4-07-500
83993,ADV,-34,835,F4-07-500,e0:5a:1b:15:c4:ca,835_F4-07-500
85004,ADV,-43,845,F4-07-500,e0:5a:1b:15:c4:ca,845_F4-07-500
85505,ADV,-42,850,F4-07-500,e0:5a:1b:15:c4:ca,850_F4-07-500
86013,ADV,-43,855,F4-07-500,e0:5a:1b:15:c4:ca,855_F4-07-500
86520,ADV,-42,860,F4-04-500,e0:5a:1b:15:c4:ca,860_F4-04-500
87524,ADV,-43,870,F4-04-500,e0:5a:1b:15:c4:ca,870_F4-04-500
88028,ADV,-36,875,F4-04-500,e0:5a:1b:15:c4:ca,875_F4-04-500
89034,ADV,-38,885,F4-04-500,e0:5a:1b:15:c4:ca,885_F4-04-500
89532,ADV,-36,890,F4-04-500,e0:5a:1b:15:c4:ca,890_F4-04-500
90040,ADV,-36,895,F4-04-500,e0:5a:1b:15:c4:ca,895_F4-04-500
91562,ADV,-33,910,F4-04-500,e0:5a:1b:15:c4:ca,910_F4-04-500
92064,ADV,-33,915,F4-04-500,e0:5a:1b:15:c4:ca,915_F4-04-500
92578,ADV,-33,920,F4-04-500,e0:5a:1b:15:c4:ca,920_F4-04-500
93074,ADV,-34,925,F4-04-500,e0:5a:1b:15:c4:ca,925_F4-04-500
93585,ADV,-34,930,F4-04-500,e0:5a:1b:15:c4:ca,930_F4-04-500
