ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_UCCS_D2_SCAN90, buf_size=512
# condition_label=F4-03-100
185,ADV,-43,1799,F4-03-100,e0:5a:1b:15:c4:ca,1799_F4-03-100
1202,ADV,-44,10,F4-01-500,e0:5a:1b:15:c4:ca,10_F4-01-500
1705,ADV,-45,15,F4-00-500,e0:5a:1b:15:c4:ca,15_F4-00-500
2218,ADV,-44,20,F4-00-500,e0:5a:1b:15:c4:ca,20_F4-00-500
2731,ADV,-44,25,F4-00-500,e0:5a:1b:15:c4:ca,25_F4-00-500
3226,ADV,-45,30,F4-00-500,e0:5a:1b:15:c4:ca,30_F4-00-500
3730,ADV,-54,35,F4-00-500,e0:5a:1b:15:c4:ca,35_F4-00-500
4238,ADV,-54,40,F4-00-500,e0:5a:1b:15:c4:ca,40_F4-00-500
4738,ADV,-55,45,F4-00-500,e0:5a:1b:15:c4:ca,45_F4-00-500
5241,ADV,-53,50,F4-00-500,e0:5a:1b:15:c4:ca,50_F4-00-500
5745,ADV,-51,55,F4-00-500,e0:5a:1b:15:c4:ca,55_F4-00-500
6254,ADV,-55,60,F4-00-500,e0:5a:1b:15:c4:ca,60_F4-00-500
7260,ADV,-42,70,F4-00-500,e0:5a:1b:15:c4:ca,70_F4-00-500
7760,ADV,-43,75,F4-00-500,e0:5a:1b:15:c4:ca,75_F4-00-500
8275,ADV,-43,80,F4-00-500,e0:5a:1b:15:c4:ca,80_F4-00-500
8761,ADV,-42,85,F4-00-500,e0:5a:1b:15:c4:ca,85_F4-00-500
9287,ADV,-42,90,F4-06-500,e0:5a:1b:15:c4:ca,90_F4-06-500
10786,ADV,-45,105,F4-11-500,e0:5a:1b:15:c4:ca,105_F4-11-500
11296,ADV,-44,110,F4-11-500,e0:5a:1b:15:c4:ca,110_F4-11-500
11794,ADV,-45,115,F4-11-500,e0:5a:1b:15:c4:ca,115_F4-11-500
12304,ADV,-46,120,F4-10-500,e0:5a:1b:15:c4:ca,120_F4-10-500
12820,ADV,-45,125,F4-10-500,e0:5a:1b:15:c4:ca,125_F4-10-500
13819,ADV,-52,135,F4-10-500,e0:5a:1b:15:c4:ca,135_F4-10-500
14329,ADV,-55,140,F4-10-500,e0:5a:1b:15:c4:ca,140_F4-10-500
14846,ADV,-55,145,F4-10-500,e0:5a:1b:15:c4:ca,145_F4-10-500
15337,ADV,-51,150,F4-10-500,e0:5a:1b:15:c4:ca,150_F4-10-500
15841,ADV,-55,155,F4-10-500,e0:5a:1b:15:c4:ca,155_F4-10-500
16341,ADV,-51,160,F4-10-500,e0:5a:1b:15:c4:ca,160_F4-10-500
17345,ADV,-43,170,F4-10-500,e0:5a:1b:15:c4:ca,170_F4-10-500
17855,ADV,-43,175,F4-10-500,e0:5a:1b:15:c4:ca,175_F4-10-500
18365,ADV,-43,180,F4-10-500,e0:5a:1b:15:c4:ca,180_F4-10-500
18866,ADV,-43,185,F4-10-500,e0:5a:1b:15:c4:ca,185_F4-10-500
19380,ADV,-42,190,F4-10-500,e0:5a:1b:15:c4:ca,190_F4-10-500
20890,ADV,-45,205,F4-10-500,e0:5a:1b:15:c4:ca,205_F4-10-500
21381,ADV,-45,210,F4-10-500,e0:5a:1b:15:c4:ca,210_F4-10-500
21892,ADV,-46,215,F4-10-500,e0:5a:1b:15:c4:ca,215_F4-10-500
22401,ADV,-45,220,F4-10-500,e0:5a:1b:15:c4:ca,220_F4-10-500
22894,ADV,-45,225,F4-10-500,e0:5a:1b:15:c4:ca,225_F4-10-500
23904,ADV,-51,235,F4-10-500,e0:5a:1b:15:c4:ca,235_F4-10-500
24411,ADV,-54,240,F4-10-500,e0:5a:1b:15:c4:ca,240_F4-10-500
24915,ADV,-55,245,F4-06-500,e0:5a:1b:15:c4:ca,245_F4-06-500
25416,ADV,-54,250,F4-06-500,e0:5a:1b:15:c4:ca,250_F4-06-500
26932,ADV,-43,265,F4-06-500,e0:5a:1b:15:c4:ca,265_F4-06-500
27452,ADV,-43,270,F4-06-500,e0:5a:1b:15:c4:ca,270_F4-06-500
27938,ADV,-42,275,F4-06-500,e0:5a:1b:15:c4:ca,275_F4-06-500
28451,ADV,-42,280,F4-06-500,e0:5a:1b:15:c4:ca,280_F4-06-500
28950,ADV,-43,285,F4-06-500,e0:5a:1b:15:c4:ca,285_F4-06-500
29450,ADV,-43,290,F4-06-500,e0:5a:1b:15:c4:ca,290_F4-06-500
30460,ADV,-45,300,F4-06-500,e0:5a:1b:15:c4:ca,300_F4-06-500
30960,ADV,-45,305,F4-06-500,e0:5a:1b:15:c4:ca,305_F4-06-500
31462,ADV,-45,310,F4-06-500,e0:5a:1b:15:c4:ca,310_F4-06-500
31969,ADV,-45,315,F4-06-500,e0:5a:1b:15:c4:ca,315_F4-06-500
32477,ADV,-44,320,F4-06-500,e0:5a:1b:15:c4:ca,320_F4-06-500
32989,ADV,-44,325,F4-06-500,e0:5a:1b:15:c4:ca,325_F4-06-500
33495,ADV,-54,330,F4-06-500,e0:5a:1b:15:c4:ca,330_F4-06-500
34000,ADV,-52,335,F4-06-500,e0:5a:1b:15:c4:ca,335_F4-06-500
34501,ADV,-55,340,F4-07-500,e0:5a:1b:15:c4:ca,340_F4-07-500
35009,ADV,-55,345,F4-07-500,e0:5a:1b:15:c4:ca,345_F4-07-500
35519,ADV,-54,350,F4-07-500,e0:5a:1b:15:c4:ca,350_F4-07-500
36023,ADV,-54,355,F4-07-500,e0:5a:1b:15:c4:ca,355_F4-07-500
37040,ADV,-42,365,F4-11-500,e0:5a:1b:15:c4:ca,365_F4-11-500
37547,ADV,-42,370,F4-11-500,e0:5a:1b:15:c4:ca,370_F4-11-500
38557,ADV,-43,380,F4-04-500,e0:5a:1b:15:c4:ca,380_F4-04-500
39066,ADV,-42,385,F4-04-500,e0:5a:1b:15:c4:ca,385_F4-04-500
40075,ADV,-44,395,F4-04-500,e0:5a:1b:15:c4:ca,395_F4-04-500
40577,ADV,-45,400,F4-04-500,e0:5a:1b:15:c4:ca,400_F4-04-500
41080,ADV,-44,405,F4-04-500,e0:5a:1b:15:c4:ca,405_F4-04-500
41590,ADV,-46,410,F4-04-500,e0:5a:1b:15:c4:ca,410_F4-04-500
42109,ADV,-45,415,F4-04-500,e0:5a:1b:15:c4:ca,415_F4-04-500
43103,ADV,-54,425,F4-04-500,e0:5a:1b:15:c4:ca,425_F4-04-500
43619,ADV,-55,430,F4-10-500,e0:5a:1b:15:c4:ca,430_F4-10-500
44118,ADV,-54,435,F4-10-500,e0:5a:1b:15:c4:ca,435_F4-10-500
44626,ADV,-52,440,F4-10-500,e0:5a:1b:15:c4:ca,440_F4-10-500
45134,ADV,-56,445,F4-10-500,e0:5a:1b:15:c4:ca,445_F4-10-500
46150,ADV,-43,455,F4-10-500,e0:5a:1b:15:c4:ca,455_F4-10-500
46651,ADV,-42,460,F4-10-500,e0:5a:1b:15:c4:ca,460_F4-10-500
47152,ADV,-43,465,F4-10-500,e0:5a:1b:15:c4:ca,465_F4-10-500
48170,ADV,-43,475,F4-10-500,e0:5a:1b:15:c4:ca,475_F4-10-500
