ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_UCCS_D2_SCAN90, buf_size=512
# condition_label=P1-08-100
28,ADV,-52,1799,P1-08-100,e0:5a:1b:15:c4:ca,1799_P1-08-100
148,ADV,-55,1,F4-01-100,e0:5a:1b:15:c4:ca,1_F4-01-100
229,ADV,-43,2,F4-01-100,e0:5a:1b:15:c4:ca,2_F4-01-100
358,ADV,-45,3,F4-01-100,e0:5a:1b:15:c4:ca,3_F4-01-100
443,ADV,-46,4,F4-01-100,e0:5a:1b:15:c4:ca,4_F4-01-100
552,ADV,-57,5,F4-01-100,e0:5a:1b:15:c4:ca,5_F4-01-100
652,ADV,-43,6,F4-01-100,e0:5a:1b:15:c4:ca,6_F4-01-100
757,ADV,-43,7,F4-01-100,e0:5a:1b:15:c4:ca,7_F4-01-100
863,ADV,-45,8,F4-01-100,e0:5a:1b:15:c4:ca,8_F4-01-100
970,ADV,-57,9,F4-01-100,e0:5a:1b:15:c4:ca,9_F4-01-100
1069,ADV,-56,10,F4-01-100,e0:5a:1b:15:c4:ca,10_F4-01-100
1176,ADV,-43,11,F4-01-100,e0:5a:1b:15:c4:ca,11_F4-01-100
1288,ADV,-45,12,F4-01-100,e0:5a:1b:15:c4:ca,12_F4-01-100
1404,ADV,-45,13,F4-00-100,e0:5a:1b:15:c4:ca,13_F4-00-100
1503,ADV,-54,14,F4-00-100,e0:5a:1b:15:c4:ca,14_F4-00-100
1702,ADV,-43,16,F4-00-100,e0:5a:1b:15:c4:ca,16_F4-00-100
1805,ADV,-46,17,F4-00-100,e0:5a:1b:15:c4:ca,17_F4-00-100
2025,ADV,-56,19,F4-00-100,e0:5a:1b:15:c4:ca,19_F4-00-100
2126,ADV,-43,20,F4-00-100,e0:5a:1b:15:c4:ca,20_F4-00-100
2344,ADV,-44,23,F4-00-100,e0:5a:1b:15:c4:ca,23_F4-00-100
2451,ADV,-52,24,F4-00-100,e0:5a:1b:15:c4:ca,24_F4-00-100
2655,ADV,-43,26,F4-00-100,e0:5a:1b:15:c4:ca,26_F4-00-100
2765,ADV,-45,27,F4-00-100,e0:5a:1b:15:c4:ca,27_F4-00-100
2980,ADV,-56,29,F4-00-100,e0:5a:1b:15:c4:ca,29_F4-00-100
3181,ADV,-43,31,F4-00-100,e0:5a:1b:15:c4:ca,31_F4-00-100
3308,ADV,-46,32,F4-00-100,e0:5a:1b:15:c4:ca,32_F4-00-100
3392,ADV,-57,33,F4-00-100,e0:5a:1b:15:c4:ca,33_F4-00-100
3495,ADV,-55,34,F4-00-100,e0:5a:1b:15:c4:ca,34_F4-00-100
3696,ADV,-45,36,F4-00-100,e0:5a:1b:15:c4:ca,36_F4-00-100
3798,ADV,-45,37,F4-00-100,e0:5a:1b:15:c4:ca,37_F4-00-100
3903,ADV,-55,38,F4-00-100,e0:5a:1b:15:c4:ca,38_F4-00-100
4018,ADV,-43,39,F4-00-100,e0:5a:1b:15:c4:ca,39_F4-00-100
4121,ADV,-43,40,F4-00-100,e0:5a:1b:15:c4:ca,40_F4-00-100
4219,ADV,-45,41,F4-00-100,e0:5a:1b:15:c4:ca,41_F4-00-100
4439,ADV,-54,43,F4-00-100,e0:5a:1b:15:c4:ca,43_F4-00-100
4542,ADV,-43,44,F4-00-100,e0:5a:1b:15:c4:ca,44_F4-00-100
4752,ADV,-44,46,F4-00-100,e0:5a:1b:15:c4:ca,46_F4-00-100
4852,ADV,-53,47,F4-00-100,e0:5a:1b:15:c4:ca,47_F4-00-100
5061,ADV,-43,49,F4-00-100,e0:5a:1b:15:c4:ca,49_F4-00-100
5163,ADV,-46,50,F4-00-100,e0:5a:1b:15:c4:ca,50_F4-00-100
5385,ADV,-55,53,F4-00-100,e0:5a:1b:15:c4:ca,53_F4-00-100
5489,ADV,-43,54,F4-00-100,e0:5a:1b:15:c4:ca,54_F4-00-100
5581,ADV,-42,55,F4-00-100,e0:5a:1b:15:c4:ca,55_F4-00-100
5697,ADV,-45,56,F4-00-100,e0:5a:1b:15:c4:ca,56_F4-00-100
5794,ADV,-54,57,F4-00-100,e0:5a:1b:15:c4:ca,57_F4-00-100
5898,ADV,-56,58,F4-00-100,e0:5a:1b:15:c4:ca,58_F4-00-100
6006,ADV,-43,59,F4-00-100,e0:5a:1b:15:c4:ca,59_F4-00-100
6104,ADV,-45,60,F4-00-100,e0:5a:1b:15:c4:ca,60_F4-00-100
6208,ADV,-46,61,F4-00-100,e0:5a:1b:15:c4:ca,61_F4-00-100
6315,ADV,-57,62,F4-00-100,e0:5a:1b:15:c4:ca,62_F4-00-100
6427,ADV,-44,63,F4-00-100,e0:5a:1b:15:c4:ca,63_F4-00-100
6529,ADV,-43,64,F4-00-100,e0:5a:1b:15:c4:ca,64_F4-00-100
6632,ADV,-45,65,F4-00-100,e0:5a:1b:15:c4:ca,65_F4-00-100
6746,ADV,-52,66,F4-00-100,e0:5a:1b:15:c4:ca,66_F4-00-100
6848,ADV,-55,67,F4-00-100,e0:5a:1b:15:c4:ca,67_F4-00-100
6950,ADV,-43,68,F4-00-100,e0:5a:1b:15:c4:ca,68_F4-00-100
7058,ADV,-43,69,F4-00-100,e0:5a:1b:15:c4:ca,69_F4-00-100
7166,ADV,-44,70,F4-00-100,e0:5a:1b:15:c4:ca,70_F4-00-100
7275,ADV,-56,71,F4-00-100,e0:5a:1b:15:c4:ca,71_F4-00-100
