ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_UCCS_D2_SCAN90, buf_size=512
# condition_label=F100
4,ADV,-50,519,F100,e0:5a:1b:15:c4:ca,519_F100
105,ADV,-47,619,F100,e0:5a:1b:15:c4:ca,619_F100
209,ADV,-61,719,F100,e0:5a:1b:15:c4:ca,719_F100
313,ADV,-66,819,F100,e0:5a:1b:15:c4:ca,819_F100
433,ADV,-48,919,F100,e0:5a:1b:15:c4:ca,919_F100
520,ADV,-48,1019,F100,e0:5a:1b:15:c4:ca,1019_F100
638,ADV,-49,1119,F100,e0:5a:1b:15:c4:ca,1119_F100
746,ADV,-58,1219,F100,e0:5a:1b:15:c4:ca,1219_F100
833,ADV,-47,1319,F100,e0:5a:1b:15:c4:ca,1319_F100
1045,ADV,-47,1519,F100,e0:5a:1b:15:c4:ca,1519_F100
1252,ADV,-60,1719,F100,e0:5a:1b:15:c4:ca,1719_F100
1356,ADV,-49,1819,F100,e0:5a:1b:15:c4:ca,1819_F100
1564,ADV,-48,2019,F100,e0:5a:1b:15:c4:ca,2019_F100
1668,ADV,-63,2119,F100,e0:5a:1b:15:c4:ca,2119_F100
1771,ADV,-65,2219,F100,e0:5a:1b:15:c4:ca,2219_F100
1868,ADV,-48,2319,F100,e0:5a:1b:15:c4:ca,2319_F100
1975,ADV,-49,2419,F100,e0:5a:1b:15:c4:ca,2419_F100
2074,ADV,-49,2519,F100,e0:5a:1b:15:c4:ca,2519_F100
2182,ADV,-62,2619,F100,e0:5a:1b:15:c4:ca,2619_F100
2289,ADV,-48,2719,F100,e0:5a:1b:15:c4:ca,2719_F100
2398,ADV,-48,2919,F100,e0:5a:1b:15:c4:ca,2919_F100
2506,ADV,-50,3019,F100,e0:5a:1b:15:c4:ca,3019_F100
2617,ADV,-64,3119,F100,e0:5a:1b:15:c4:ca,3119_F100
2729,ADV,-65,3219,F100,e0:5a:1b:15:c4:ca,3219_F100
2820,ADV,-48,3319,F100,e0:5a:1b:15:c4:ca,3319_F100
2927,ADV,-49,3419,F100,e0:5a:1b:15:c4:ca,3419_F100
3027,ADV,-49,3519,F100,e0:5a:1b:15:c4:ca,3519_F100
3139,ADV,-64,3619,F100,e0:5a:1b:15:c4:ca,3619_F100
3241,ADV,-48,3719,F100,e0:5a:1b:15:c4:ca,3719_F100
3365,ADV,-48,3819,F100,e0:5a:1b:15:c4:ca,3819_F100
3452,ADV,-47,3919,F100,e0:5a:1b:15:c4:ca,3919_F100
3555,ADV,-63,4019,F100,e0:5a:1b:15:c4:ca,4019_F100
3656,ADV,-65,4119,F100,e0:5a:1b:15:c4:ca,4119_F100
3763,ADV,-48,4219,F100,e0:5a:1b:15:c4:ca,4219_F100
3870,ADV,-48,4319,F100,e0:5a:1b:15:c4:ca,4319_F100
3980,ADV,-48,4419,F100,e0:5a:1b:15:c4:ca,4419_F100
4082,ADV,-67,4519,F100,e0:5a:1b:15:c4:ca,4519_F100
4287,ADV,-48,4719,F100,e0:5a:1b:15:c4:ca,4719_F100
4397,ADV,-48,4919,F100,e0:5a:1b:15:c4:ca,4919_F100
4604,ADV,-62,5119,F100,e0:5a:1b:15:c4:ca,5119_F100
4922,ADV,-48,5419,F100,e0:5a:1b:15:c4:ca,5419_F100
5128,ADV,-67,5619,F100,e0:5a:1b:15:c4:ca,5619_F100
5235,ADV,-47,5719,F100,e0:5a:1b:15:c4:ca,5719_F100
5338,ADV,-47,5819,F100,e0:5a:1b:15:c4:ca,5819_F100
5442,ADV,-48,5919,F100,e0:5a:1b:15:c4:ca,5919_F100
5547,ADV,-64,6019,F100,e0:5a:1b:15:c4:ca,6019_F100
5659,ADV,-48,6119,F100,e0:5a:1b:15:c4:ca,6119_F100
5757,ADV,-47,6219,F100,e0:5a:1b:15:c4:ca,6219_F100
5861,ADV,-49,6319,F100,e0:5a:1b:15:c4:ca,6319_F100
5963,ADV,-66,6419,F100,e0:5a:1b:15:c4:ca,6419_F100
6174,ADV,-48,6619,F100,e0:5a:1b:15:c4:ca,6619_F100
6269,ADV,-47,6719,F100,e0:5a:1b:15:c4:ca,6719_F100
6375,ADV,-48,6819,F100,e0:5a:1b:15:c4:ca,6819_F100
6482,ADV,-66,6919,F100,e0:5a:1b:15:c4:ca,6919_F100
6693,ADV,-48,7119,F100,e0:5a:1b:15:c4:ca,7119_F100
6797,ADV,-48,7319,F100,e0:5a:1b:15:c4:ca,7319_F100
7017,ADV,-67,7519,F100,e0:5a:1b:15:c4:ca,7519_F100
7109,ADV,-47,7619,F100,e0:5a:1b:15:c4:ca,7619_F100
7331,ADV,-49,7819,F100,e0:5a:1b:15:c4:ca,7819_F100
7434,ADV,-66,7919,F100,e0:5a:1b:15:c4:ca,7919_F100
7531,ADV,-68,8019,F100,e0:5a:1b:15:c4:ca,8019_F100
7737,ADV,-48,8219,F100,e0:5a:1b:15:c4:ca,8219_F100
7850,ADV,-48,8319,F100,e0:5a:1b:15:c4:ca,8319_F100
7955,ADV,-66,8419,F100,e0:5a:1b:15:c4:ca,8419_F100
8062,ADV,-47,8519,F100,e0:5a:1b:15:c4:ca,8519_F100
8158,ADV,-47,8619,F100,e0:5a:1b:15:c4:ca,8619_F100
8267,ADV,-46,8719,F100,e0:5a:1b:15:c4:ca,8719_F100
8373,ADV,-65,8819,F100,e0:5a:1b:15:c4:ca,8819_F100
8476,ADV,-68,8919,F100,e0:5a:1b:15:c4:ca,8919_F100
8580,ADV,-46,9019,F100,e0:5a:1b:15:c4:ca,9019_F100
8681,ADV,-49,9119,F100,e0:5a:1b:15:c4:ca,9119_F100
8781,ADV,-47,9219,F100,e0:5a:1b:15:c4:ca,9219_F100
8888,ADV,-67,9319,F100,e0:5a:1b:15:c4:ca,9319_F100
9090,ADV,-48,9519,F100,e0:5a:1b:15:c4:ca,9519_F100
9195,ADV,-49,9719,F100,e0:5a:1b:15:c4:ca,9719_F100
9400,ADV,-59,9919,F100,e0:5a:1b:15:c4:ca,9919_F100
9502,ADV,-47,10019,F100,e0:5a:1b:15:c4:ca,10019_F100
9608,ADV,-49,10119,F100,e0:5a:1b:15:c4:ca,10119_F100
9717,ADV,-55,10219,F100,e0:5a:1b:15:c4:ca,10219_F100
9829,ADV,-53,10319,F100,e0:5a:1b:15:c4:ca,10319_F100
9931,ADV,-54,10419,F100,e0:5a:1b:15:c4:ca,10419_F100
10025,ADV,-50,10519,F100,e0:5a:1b:15:c4:ca,10519_F100
10236,ADV,-50,10719,F100,e0:5a:1b:15:c4:ca,10719_F100
10344,ADV,-52,10819,F100,e0:5a:1b:15:c4:ca,10819_F100
10455,ADV,-50,10919,F100,e0:5a:1b:15:c4:ca,10919_F100
