ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D4B_SCAN70, cond_id=2, cond_id_raw=2, tag=s4_fixed500, subject=uccs_d4b_scan70
11,3292,55500,182.7
21,3292,55700,183.4
31,3292,55600,183.0
41,3292,55900,184.0
51,3292,55100,181.4
61,3292,56000,184.4
71,3292,55100,181.4
81,3292,56100,184.7
91,3292,55200,181.7
101,3292,56100,184.7
111,3292,55100,181.4
121,3292,56100,184.7
131,3292,55100,181.4
141,3292,56000,184.4
151,3292,55400,182.4
161,3292,55500,182.7
171,3292,55600,183.0
181,3292,55500,182.7
191,3264,59700,194.9
201,3196,184600,590.0
211,3276,56300,184.4
221,3288,55100,181.2
231,3292,56100,184.7
241,3292,55100,181.4
251,3292,56100,184.7
261,3292,55100,181.4
271,3292,56100,184.7
281,3292,55100,181.4
291,3292,56100,184.7
301,3292,55400,182.4
311,3292,55600,183.0
321,3292,55700,183.4
331,3292,55500,182.7
341,3292,55800,183.7
351,3292,55200,181.7
361,3292,56100,184.7
371,3292,55200,181.7
381,3292,56100,184.7
391,3292,63000,207.4
401,3292,56000,184.4
411,3292,55100,181.4
421,3292,56100,184.7
431,3292,55100,181.4
441,3292,56000,184.4
451,3292,55400,182.4
461,3292,55500,182.7
471,3292,55700,183.4
481,3292,55500,182.7
491,3272,56000,183.2
501,3292,55200,181.7
511,3292,56100,184.7
521,3292,55100,181.4
531,3292,56100,184.7
541,3292,55100,181.4
551,3292,56100,184.7
561,3292,55100,181.4
571,3292,56100,184.7
581,3292,55100,181.4
591,3292,56200,185.0
601,3292,55400,182.4
611,3292,55600,183.0
621,3292,55600,183.0
631,3292,55500,182.7
641,3292,55700,183.4
651,3292,55100,181.4
661,3292,56100,184.7
671,3292,55100,181.4
681,3292,56000,184.4
691,3292,63100,207.7
701,3192,145000,462.8
711,3288,55200,181.5
721,3292,56000,184.4
731,3292,55100,181.4
741,3292,56100,184.7
751,3292,55300,182.0
761,3292,55500,182.7
771,3292,55700,183.4
781,3292,55600,183.0
791,3268,56000,183.0
801,3292,55200,181.7
811,3292,56100,184.7
821,3292,55100,181.4
831,3292,56000,184.4
841,3288,55100,181.2
851,3292,56100,184.7
861,3288,55200,181.5
871,3292,56000,184.4
881,3292,55200,181.7
891,3292,56200,185.0
901,3292,55300,182.0
911,3292,55600,183.0
921,3292,55700,183.4
931,3292,55500,182.7
941,3292,55800,183.7
951,3288,55200,181.5
961,3292,56100,184.7
971,3292,55200,181.7
981,3292,56100,184.7
991,3292,63900,210.4
1001,3292,56000,184.4
1011,3292,55200,181.7
1021,3292,56100,184.7
1031,3288,55100,181.2
1041,3292,56100,184.7
1051,3288,55300,181.8
1061,3292,55500,182.7
1071,3292,55700,183.4
1081,3292,55500,182.7
1091,3272,56000,183.2
1101,3292,55200,181.7
1111,3292,56000,184.4
1121,3288,55100,181.2
1131,3292,56100,184.7
1141,3292,55100,181.4
1151,3292,56100,184.7
1161,3292,55100,181.4
1171,3292,56100,184.7
1181,3288,55100,181.2
1191,3292,56200,185.0
1201,3292,55200,181.7
1211,3188,174500,556.3
1221,3292,55700,183.4
1231,3292,55500,182.7
1241,3292,55700,183.4
1251,3292,55200,181.7
1261,3292,56000,184.4
1271,3292,55100,181.4
1281,3292,56100,184.7
1291,3292,64300,211.7
1301,3292,56000,184.4
1311,3292,55200,181.7
1321,3292,56100,184.7
1331,3292,55100,181.4
1341,3292,56100,184.7
1351,3292,55200,181.7
1361,3292,55600,183.0
1371,3292,55700,183.4
1381,3292,55500,182.7
1391,3268,56000,183.0
1401,3292,55200,181.7
1411,3292,56100,184.7
1421,3292,55100,181.4
1431,3292,56100,184.7
1441,3292,55100,181.4
1451,3292,56100,184.7
1461,3292,55100,181.4
1471,3292,56100,184.7
1481,3292,55100,181.4
1491,3292,56200,185.0
1501,3292,55200,181.7
1511,3292,55500,182.7
1521,3292,55700,183.4
1531,3292,55500,182.7
1541,3292,55700,183.4
1551,3292,55200,181.7
1561,3292,56000,184.4
1571,3292,55100,181.4
1581,3292,56100,184.7
1591,3292,64000,210.7
1601,3292,56000,184.4
1611,3292,55100,181.4
1621,3292,56100,184.7
1631,3292,55100,181.4
1641,3292,56100,184.7
1651,3292,55100,181.4
1661,3292,55600,183.0
1671,3292,55700,183.4
1681,3288,55500,182.5
1691,3268,56100,183.3
1701,3292,55200,181.7
1711,3180,146000,464.3
1721,3292,55200,181.7
1731,3292,56100,184.7
1741,3292,55200,181.7
1751,3292,56100,184.7
1761,3292,55200,181.7
1771,3292,56100,184.7
1781,3292,55100,181.4
1791,3292,56200,185.0
1801,3292,55100,181.4
1811,3292,55600,183.0
1821,3292,55600,183.0
1831,3292,55500,182.7
1842,3292,56000,184.4
1851,3288,55200,181.5
1861,3292,56100,184.7
1871,3292,55100,181.4
1881,3292,56000,184.4
1891,3292,64200,211.3
1901,3292,56100,184.7
1911,3292,55100,181.4
1921,3292,56100,184.7
1931,3292,55100,181.4
1941,3292,56100,184.7
1951,3292,55300,182.0
1961,3292,55500,182.7
1971,3292,55700,183.4
1981,3292,55400,182.4
1991,3272,56000,183.2
2001,3292,55200,181.7
2011,3292,56100,184.7
2021,3292,55100,181.4
2031,3292,56000,184.4
2041,3292,55200,181.7
2051,3292,56100,184.7
2061,3292,55100,181.4
2071,3292,56100,184.7
2081,3292,55100,181.4
2091,3292,56100,184.7
2101,3292,55400,182.4
2111,3292,55500,182.7
2121,3292,55700,183.4
2131,3292,55400,182.4
2141,3292,55900,184.0
2151,3292,55100,181.4
2161,3292,56100,184.7
2171,3292,55100,181.4
2181,3288,56100,184.5
2191,3292,62800,206.7
2201,3292,56100,184.7
2211,3288,55100,181.2
2221,3292,56200,185.0
2231,3292,55200,181.7
2241,3292,55700,183.4
2251,3292,55600,183.0
2261,3292,55600,183.0
2271,3292,55600,183.0
2281,3292,55300,182.0
2291,3272,56300,184.2
2301,3292,55100,181.4
2311,3292,56100,184.7
2321,3288,55200,181.5
2331,3292,56100,184.7
2341,3292,55100,181.4
2351,3292,56100,184.7
2361,3292,55100,181.4
2371,3292,56000,184.4
2381,3292,55100,181.4
2391,3288,55700,183.1
