ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=10, adv_interval_ms=100
7,3316,06'700,0.0
17,3220,13&200,0.0
27,3312,07!400,0.0
37,3312,05'300,0.0
47,3312,05&700,0.0
57,3312,06 600,0.0
67,3308,08$300,0.0
77,3316,06#600,0.0
87,3312,05&300,0.0
97,3316,06'700,0.0
107,3312,05&400,0.0
117,3312,069400,229.9
127,3312,057500,190.4
137,3308,05&700,0.0
147,3316,06 600,0.0
157,3312,05&300,0.0
167,3284,06#800,0.0
177,3312,05&300,0.0
187,3316,06'700,0.0
197,3312,05&400,0.0
207,3312,069300,229.5
217,3312,05&900,0.0
228,3212,15'200,0.0
237,3316,06 500,0.0
247,3312,05&400,0.0
257,3312,06#200,0.0
267,3300,078600,259.4
277,3312,06'500,0.0
287,3312,05&400,0.0
297,3312,069200,229.2
307,3312,05&900,0.0
317,3312,07"200,0.0
327,3312,058600,194.1
337,3308,05&600,0.0
347,3316,06#200,0.0
357,3312,05&300,0.0
367,3292,06'500,0.0
377,3312,05&300,0.0
387,3316,069300,229.8
397,3312,05&900,0.0
407,3312,07"200,0.0
417,3312,058600,194.1
427,3308,05&400,0.0
437,3224,14!900,0.0
447,3312,05&300,0.0
457,3312,06'200,0.0
467,3292,07!300,0.0
477,3312,069300,229.5
487,3312,05&900,0.0
497,3316,07"100,0.0
507,3312,058400,193.4
517,3308,05&400,0.0
527,3312,06!700,0.0
537,3212,14"000,0.0
547,3312,06'000,0.0
557,3312,05&400,0.0
567,3300,07 300,0.0
577,3312,05&900,0.0
587,3312,07"200,0.0
597,3312,058400,193.4
607,3308,05&500,0.0
617,3312,06!800,0.0
627,3312,05&300,0.0
636,3304,15'900,0.0
647,3312,05&400,0.0
657,3312,069200,229.2
667,3284,06$600,0.0
677,3312,07"100,0.0
687,3316,058300,193.3
697,3308,05&500,0.0
707,3312,061600,204.0
717,3312,05&400,0.0
727,3312,06$300,0.0
737,3312,05&400,0.0
747,3312,069600,230.5
757,3312,05'000,0.0
767,3308,07'100,0.0
777,3312,058200,192.8
787,3308,05&500,0.0
797,3316,06!500,0.0
807,3312,05&300,0.0
817,3316,06$100,0.0
827,3312,05&400,0.0
837,3316,068600,227.5
848,3208,14$600,0.0
857,3312,07!800,0.0
867,3280,06!100,0.0
877,3308,05&600,0.0
887,3312,06!400,0.0
897,3312,05&400,0.0
907,3316,06$000,0.0
917,3312,05&400,0.0
927,3316,068400,226.8
937,3312,05&600,0.0
947,3316,069600,230.8
957,3176,139700,443.7
967,3308,08&400,0.0
977,3316,06!300,0.0
987,3312,05&300,0.0
997,3312,06$000,0.0
1007,3312,05&400,0.0
