ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=1, adv_interval_ms=100
15,3328,08"700,0.0
25,3332,06$100,0.0
35,3332,05&000,0.0
45,3332,068300,227.6
55,3332,05&400,0.0
65,3332,069300,230.9
75,3332,05&700,0.0
85,3332,07!800,0.0
95,3332,059100,196.9
105,3328,05&100,0.0
115,3332,06!800,0.0
125,3332,05&000,0.0
135,3332,06$900,0.0
145,3264,14&200,0.0
155,3332,068900,229.6
165,3332,05&600,0.0
175,3332,07!900,0.0
185,3332,058400,194.6
195,3332,05&100,0.0
205,3332,06!500,0.0
215,3332,05&000,0.0
225,3332,06$200,0.0
235,3332,05&000,0.0
245,3332,068400,227.9
255,3332,05&400,0.0
265,3332,069500,231.6
275,3332,05&600,0.0
285,3332,07!800,0.0
295,3332,059300,197.6
305,3328,05&100,0.0
315,3336,06!900,0.0
325,3332,05&100,0.0
335,3332,06%200,0.0
345,3332,05&000,0.0
355,3332,068500,228.2
365,3332,05&600,0.0
375,3332,07 300,0.0
385,3332,05&800,0.0
395,3332,05&700,0.0
405,3332,059800,199.3
415,3332,05&000,0.0
425,3332,06"400,0.0
435,3332,05&000,0.0
445,3332,06&100,0.0
455,3332,05&000,0.0
465,3332,068600,228.6
475,3332,05&600,0.0
485,3332,07!300,0.0
495,3332,05'200,0.0
505,3332,05&300,0.0
515,3308,06!200,0.0
525,3332,05&000,0.0
535,3332,06#200,0.0
545,3332,05&000,0.0
555,3332,06'400,0.0
565,3332,05&100,0.0
575,3332,068800,229.2
585,3332,05&600,0.0
595,3332,07!900,0.0
605,3332,058200,193.9
615,3328,05&200,0.0
625,3332,06!400,0.0
635,3332,05&000,0.0
645,3260,15!400,0.0
655,3332,05&000,0.0
665,3332,068600,228.6
675,3332,05&600,0.0
685,3332,07!500,0.0
695,3336,05'600,0.0
705,3332,05&300,0.0
715,3332,06 700,0.0
725,3332,05&100,0.0
735,3336,06#400,0.0
745,3332,05&000,0.0
755,3332,06'500,0.0
765,3332,05&100,0.0
775,3332,068900,229.6
785,3332,05&600,0.0
795,3332,07!900,0.0
805,3332,058500,194.9
815,3328,05&300,0.0
825,3336,06!500,0.0
835,3332,05&000,0.0
845,3336,06$200,0.0
855,3332,05&100,0.0
865,3332,068400,227.9
875,3332,05&500,0.0
885,3336,069400,231.5
895,3332,05&600,0.0
905,3332,07!700,0.0
915,3332,059300,197.6
925,3328,05&100,0.0
935,3332,06!800,0.0
945,3332,05&000,0.0
955,3332,06%100,0.0
965,3332,05&100,0.0
975,3336,068500,228.5
985,3332,05&600,0.0
995,3332,07 300,0.0
1005,3332,05&700,0.0
