ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=2, adv_interval_ms=100
9,3332,05&600,0.0
19,3336,059900,199.8
29,3332,05&000,0.0
39,3336,06"300,0.0
49,3332,05&000,0.0
59,3332,06&100,0.0
69,3332,05&000,0.0
79,3332,068600,228.6
89,3332,05&600,0.0
99,3332,07"000,0.0
109,3332,059200,197.3
119,3332,05&100,0.0
129,3336,06!800,0.0
139,3332,05&000,0.0
149,3336,06$700,0.0
159,3332,05&000,0.0
169,3332,068500,228.2
179,3336,05&500,0.0
189,3336,069700,232.5
199,3336,05&600,0.0
209,3332,07!600,0.0
219,3336,059300,197.8
229,3328,05&000,0.0
239,3336,06!900,0.0
249,3332,05&000,0.0
259,3332,06%000,0.0
269,3332,05&000,0.0
279,3332,068400,227.9
289,3332,05&500,0.0
299,3336,07 000,0.0
309,3332,05&600,0.0
319,3332,07!500,0.0
329,3332,059600,198.6
339,3332,05&100,0.0
349,3332,06"000,0.0
359,3332,05&000,0.0
369,3336,06%400,0.0
379,3332,05&000,0.0
389,3336,068600,228.8
399,3336,05&500,0.0
409,3332,07 300,0.0
419,3332,056700,188.9
429,3332,05&700,0.0
439,3308,06 900,0.0
449,3332,05&000,0.0
459,3336,06"400,0.0
469,3332,05&000,0.0
479,3336,06&000,0.0
489,3332,05&000,0.0
499,3332,068600,228.6
509,3332,05&600,0.0
519,3336,07 900,0.0
529,3332,05'000,0.0
539,3332,05&400,0.0
549,3332,06 000,0.0
559,3332,05&000,0.0
569,3336,06"600,0.0
579,3332,05&000,0.0
589,3336,06&300,0.0
599,3336,05&000,0.0
609,3244,148100,480.4
619,3332,05&700,0.0
629,3332,07!600,0.0
639,3332,059400,197.9
649,3332,05&100,0.0
659,3336,06!800,0.0
669,3332,05&000,0.0
679,3336,06%100,0.0
689,3332,05%900,0.0
699,3332,068500,228.2
709,3332,05&500,0.0
719,3332,07 000,0.0
729,3332,05&600,0.0
739,3332,07!500,0.0
749,3336,059500,198.5
759,3332,05&100,0.0
769,3336,06"000,0.0
779,3332,05&000,0.0
789,3332,06%400,0.0
799,3332,05&000,0.0
809,3336,068500,228.5
819,3332,05&600,0.0
829,3332,07 300,0.0
839,3332,05&700,0.0
849,3332,05&600,0.0
859,3336,059800,199.5
869,3332,05&100,0.0
879,3332,06"200,0.0
889,3332,05&000,0.0
899,3336,06%800,0.0
909,3332,05&000,0.0
919,3332,068600,228.6
929,3332,05&500,0.0
939,3328,07!600,0.0
949,3336,05'000,0.0
959,3332,05&400,0.0
969,3336,06 100,0.0
979,3332,05&000,0.0
989,3336,06"600,0.0
999,3332,056000,186.6
1009,3336,06&400,0.0
1019,3332,05&000,0.0
1029,3332,068600,228.6
1039,3332,05&500,0.0
1049,3336,07!200,0.0
1059,3332,05'200,0.0
1069,3332,05&300,0.0
1079,3332,06 200,0.0
1089,3332,05&000,0.0
1099,3336,06"800,0.0
1109,3264,14!600,0.0
1119,3336,068600,228.8
1129,3332,05&500,0.0
1139,3332,07 000,0.0
1149,3336,05&700,0.0
1159,3332,07!500,0.0
1169,3336,059600,198.8
1179,3332,05&000,0.0
1189,3336,06"000,0.0
1199,3332,05&000,0.0
1209,3336,06%300,0.0
1219,3332,05&000,0.0
1229,3332,068600,228.6
1239,3332,05&500,0.0
1249,3332,07 300,0.0
1259,3332,05&700,0.0
1269,3332,05&700,0.0
1279,3336,059700,199.2
1289,3332,05&000,0.0
1299,3336,06"100,0.0
1309,3332,05&000,0.0
1319,3336,06%700,0.0
1329,3332,05&000,0.0
1339,3336,068600,228.8
1349,3336,05&600,0.0
1359,3332,07 600,0.0
1369,3332,05&800,0.0
1379,3332,05&500,0.0
1389,3332,059900,199.6
1399,3332,05&000,0.0
1409,3336,06"400,0.0
1419,3332,05&000,0.0
1429,3332,06&000,0.0
1439,3320,07"400,0.0
1449,3336,068900,229.9
1459,3332,05&600,0.0
1469,3332,07!200,0.0
1479,3332,05'100,0.0
1489,3332,05&300,0.0
1499,3336,06 200,0.0
1509,3332,05&000,0.0
1519,3332,06"800,0.0
1529,3332,05&000,0.0
1539,3336,06&600,0.0
1549,3332,05&000,0.0
1559,3336,068600,228.8
1569,3332,05&600,0.0
1579,3332,07!400,0.0
1589,3332,05'400,0.0
1599,3332,05&200,0.0
1609,3336,06 400,0.0
1619,3264,14%300,0.0
1629,3336,06%300,0.0
1639,3332,05&100,0.0
1649,3336,068600,228.8
1659,3332,05&500,0.0
1669,3332,07 300,0.0
1679,3332,05&700,0.0
1689,3332,05&700,0.0
1699,3332,059800,199.3
1709,3332,05&100,0.0
1719,3332,06"100,0.0
1729,3332,05&000,0.0
1739,3332,06%600,0.0
1749,3332,05&000,0.0
1759,3336,068600,228.8
1769,3332,05&600,0.0
1779,3336,07 600,0.0
1789,3332,05&800,0.0
1799,3332,05&600,0.0
1809,3332,059900,199.6
1819,3332,05&100,0.0
1829,3332,06"300,0.0
1839,3336,05&000,0.0
1849,3336,06&000,0.0
1859,3332,05&000,0.0
1869,3332,068600,228.6
1879,3332,05&600,0.0
1889,3332,07 900,0.0
1899,3332,05'000,0.0
1909,3332,05&400,0.0
1919,3332,06 000,0.0
1929,3332,05%900,0.0
1939,3312,06#200,0.0
1949,3332,05&000,0.0
1959,3332,06&500,0.0
1969,3332,05&000,0.0
1979,3332,068600,228.6
1989,3332,05&600,0.0
1999,3332,07!400,0.0
2009,3336,05'300,0.0
2019,3332,05&200,0.0
2029,3332,06 400,0.0
2039,3332,05&000,0.0
