ms,mV,µA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=1, adv_interval_ms=100
12,3312,05&100,0.0
23,3240,07!100,0.0
32,3312,05&800,0.0
43,3308,09#800,0.0
52,3312,06 000,0.0
62,3312,05&000,0.0
72,3312,06"600,0.0
82,3312,05&100,0.0
92,3312,06&500,0.0
102,3312,05&000,0.0
112,3312,068900,228.2
122,3312,05&700,0.0
133,3260,07"400,0.0
143,3280,06!000,0.0
152,3312,05&100,0.0
162,3312,06"400,0.0
172,3312,05&100,0.0
182,3316,06&200,0.0
192,3312,05&100,0.0
202,3312,068900,228.2
212,3312,05&600,0.0
222,3312,07!300,0.0
232,3312,05'400,0.0
243,3248,21%500,0.1
252,3316,062100,205.9
262,3312,05&100,0.0
272,3316,06%700,0.0
282,3312,05&100,0.0
292,3312,068800,227.9
302,3312,05&700,0.0
312,3312,07 900,0.0
322,3312,05'100,0.0
332,3312,05&500,0.0
343,3180,15'800,0.0
352,3312,05&100,0.0
362,3312,06%200,0.0
372,3312,05&100,0.0
382,3316,068800,228.1
392,3312,05&600,0.0
402,3312,07 500,0.0
412,3312,05&800,0.0
422,3312,05&600,0.0
432,3312,06 000,0.0
443,3236,179600,581.2
452,3316,06$800,0.0
462,3312,05&100,0.0
472,3312,068700,227.5
482,3312,05&600,0.0
492,3312,07 100,0.0
502,3312,05&700,0.0
512,3312,07!700,0.0
522,3316,059800,198.3
532,3312,05&200,0.0
543,3284,06#000,0.0
553,3192,14 800,0.0
562,3316,068700,227.8
572,3312,05&500,0.0
582,3316,07 000,0.0
592,3312,05&700,0.0
602,3312,07!800,0.0
612,3316,059700,198.0
622,3312,05&200,0.0
632,3312,06"100,0.0
643,3304,08 300,0.0
652,3316,06&000,0.0
663,3112,13$800,0.0
672,3312,069700,230.8
682,3312,05&700,0.0
692,3312,07"000,0.0
702,3316,059500,197.3
712,3308,05&100,0.0
722,3312,06"100,0.0
732,3312,05&100,0.0
743,3292,06%700,0.0
752,3312,05&100,0.0
763,3296,16&300,0.1
772,3312,05&600,0.0
782,3312,07!900,0.0
792,3316,059300,196.6
802,3308,05&200,0.0
812,3312,06"000,0.0
822,3312,05&100,0.0
832,3316,06%300,0.0
843,3296,073600,242.6
852,3316,068900,228.5
862,3312,05&600,0.0
873,3248,07"800,0.0
882,3312,059200,196.1
892,3308,05&200,0.0
902,3312,06!900,0.0
912,3312,05&100,0.0
922,3312,06%100,0.0
932,3312,05&100,0.0
943,3296,07 800,0.0
952,3312,05&600,0.0
962,3312,07 600,0.0
972,3312,05&900,0.0
983,3308,05&500,0.0
992,3316,06!900,0.0
1002,3312,05&100,0.0
1012,3316,06$900,0.0
1022,3312,05&100,0.0
1032,3316,068600,227.5
1043,3288,06'600,0.0
1052,3312,07 500,0.0
1062,3312,05&900,0.0
1072,3312,05&600,0.0
1082,3312,06 000,0.0
1093,3312,05&300,0.0
1102,3312,06$800,0.0
1112,3312,05&100,0.0
1122,3312,068700,227.5
1132,3312,05&600,0.0
1143,3304,078700,260.0
1152,3312,05&800,0.0
1162,3312,07!500,0.0
1172,3316,059900,198.6
1182,3312,05&100,0.0
1193,3312,13 600,0.0
1202,3312,05&100,0.0
1212,3312,068500,226.9
1222,3312,05&500,0.0
1232,3312,069900,231.5
1243,3280,06!600,0.0
1252,3312,07!700,0.0
1262,3312,059800,198.1
1272,3312,05&100,0.0
1282,3312,06"300,0.0
1292,3312,05&100,0.0
1303,3212,148600,477.3
1312,3312,05&500,0.0
1322,3312,069700,230.8
1332,3312,05&700,0.0
1343,3308,089500,296.1
1352,3312,059700,197.7
1362,3312,05&100,0.0
1372,3312,06"200,0.0
1382,3312,05&200,0.0
1392,3312,06%800,0.0
1402,3312,05&000,0.0
1413,3216,21#500,0.1
1422,3312,05&800,0.0
1432,3312,07!700,0.0
1443,3280,06!000,0.0
1452,3312,05&100,0.0
1462,3312,06"300,0.0
1472,3312,05&000,0.0
1482,3312,06&000,0.0
1492,3312,05&100,0.0
1502,3312,068900,228.2
1513,3212,13$200,0.0
1522,3312,07!900,0.0
1532,3312,059700,197.7
1543,3308,10"600,0.0
1552,3312,06"400,0.0
1562,3312,05&000,0.0
1572,3312,06&000,0.0
1582,3312,05&000,0.0
1592,3312,069000,228.5
1602,3312,05&700,0.0
1613,3124,15#100,0.0
1622,3312,059700,197.7
1632,3312,05&200,0.0
1643,3280,06"900,0.0
1652,3312,05&100,0.0
1662,3312,06%900,0.0
1672,3312,05&000,0.0
1682,3312,068900,228.2
1692,3312,05&600,0.0
1702,3312,07!200,0.0
1712,3312,05'300,0.0
1723,3308,05&400,0.0
1732,3312,06"200,0.0
1743,3304,08 500,0.0
1752,3312,06%900,0.0
1762,3312,05&100,0.0
1772,3312,068900,228.2
1782,3312,05&700,0.0
1792,3312,07!200,0.0
1802,3312,05'300,0.0
1812,3308,05&300,0.0
