ms,mV,µA,p_mW
# meta, firmware=TXSD_1201, trial_index=auto, adv_interval_ms=0
12,3308,56700,187.6
21,3304,55100,182.1
31,3308,56600,187.2
41,3308,55100,182.3
51,3308,56700,187.6
61,3304,55100,182.1
71,3308,56700,187.6
81,3304,55800,184.4
91,3308,56000,185.2
101,3308,55800,184.6
111,3308,56000,185.2
121,3308,56600,187.2
131,3304,55200,182.4
141,3308,56700,187.6
151,3304,55100,182.1
161,3308,56700,187.6
171,3304,55100,182.1
181,3244,56900,184.6
191,3304,55100,182.1
201,3304,56700,187.3
211,3304,55100,182.1
221,3308,56700,187.6
231,3304,55700,184.0
241,3304,56000,185.0
251,3304,55800,184.4
261,3308,56000,185.2
271,3308,56700,187.6
281,3308,55100,182.3
291,3308,56700,187.6
301,3304,55100,182.1
311,3308,56700,187.6
321,3304,55100,182.1
331,3220,142300,458.2
341,3304,55100,182.1
351,3308,56700,187.6
361,3304,55200,182.4
371,3308,56600,187.2
381,3304,55800,184.4
391,3308,56000,185.2
401,3308,55800,184.6
411,3308,56000,185.2
421,3304,56700,187.3
431,3308,55200,182.6
441,3308,56700,187.6
451,3304,55100,182.1
461,3308,56700,187.6
471,3304,55100,182.1
481,3308,56600,187.2
491,3304,55100,182.1
501,3308,56700,187.6
511,3304,55400,183.0
521,3304,56400,186.3
531,3308,55700,184.3
541,3308,56100,185.6
551,3304,55900,184.7
561,3308,56000,185.2
571,3308,56700,187.6
581,3304,55100,182.1
591,3308,56600,187.2
601,3304,55100,182.1
611,3308,56600,187.2
621,3304,55200,182.4
631,3308,56700,187.6
641,3304,55100,182.1
651,3308,56600,187.2
661,3304,55600,183.7
671,3308,56200,185.9
681,3292,156900,516.5
691,3304,56000,185.0
701,3308,56100,185.6
711,3308,55700,184.3
721,3308,56600,187.2
731,3304,55100,182.1
741,3308,56600,187.2
751,3304,55100,182.1
761,3308,56700,187.6
771,3304,55100,182.1
781,3308,56700,187.6
791,3304,55000,181.7
801,3308,56700,187.6
811,3304,55700,184.0
821,3308,56000,185.2
831,3304,55700,184.0
841,3224,142100,458.1
851,3308,56400,186.6
861,3308,55400,183.3
871,3304,56700,187.3
881,3304,55100,182.1
891,3304,56700,187.3
901,3304,55100,182.1
911,3308,56700,187.6
921,3308,55100,182.3
931,3308,56700,187.6
941,3304,55100,182.1
951,3308,56700,187.6
961,3304,55700,184.0
971,3308,56000,185.2
981,3308,55800,184.6
991,3304,56000,185.0
1001,3304,56600,187.0
1011,3304,55300,182.7
1021,3308,56700,187.6
1031,3304,55100,182.1
1041,3308,56700,187.6
1051,3304,55100,182.1
1061,3308,56700,187.6
1071,3308,55100,182.3
1081,3308,56700,187.6
1091,3308,55100,182.3
1101,3308,56700,187.6
1111,3304,55700,184.0
1121,3304,56000,185.0
1131,3304,55700,184.0
1141,3308,56000,185.2
1151,3308,56600,187.2
1161,3304,55100,182.1
1171,3308,56600,187.2
1181,3308,100900,333.8
1191,3308,56600,187.2
1201,3308,55100,182.3
1211,3304,56700,187.3
1221,3304,55100,182.1
1231,3308,56700,187.6
1241,3304,55100,182.1
1251,3304,56600,187.0
1261,3308,55800,184.6
1271,3304,56000,185.0
1281,3308,55700,184.3
1291,3308,56000,185.2
1301,3308,56700,187.6
1311,3304,55100,182.1
1321,3308,56600,187.2
1331,3304,55100,182.1
1341,3308,56600,187.2
1351,3228,220500,711.8
1361,3308,56700,187.6
1371,3308,55100,182.3
1381,3308,56700,187.6
1391,3308,55400,183.3
1401,3308,56400,186.6
1411,3308,55800,184.6
1421,3308,56000,185.2
1431,3304,55800,184.4
1441,3308,56000,185.2
1451,3304,56600,187.0
1461,3304,55100,182.1
1471,3308,56600,187.2
1481,3304,55100,182.1
1491,3308,56600,187.2
1501,3304,55100,182.1
1511,3308,56700,187.6
1521,3304,55100,182.1
1531,3308,56700,187.6
1541,3304,55600,183.7
1551,3308,56200,185.9
1561,3308,55800,184.6
1571,3308,56100,185.6
1581,3304,56200,185.7
1591,3304,55800,184.4
1601,3308,56600,187.2
1611,3304,55100,182.1
1621,3308,56700,187.6
1631,3304,55100,182.1
1641,3308,56700,187.6
1651,3304,55100,182.1
1661,3308,56700,187.6
1671,3304,55100,182.1
1681,3292,58100,191.3
1691,3304,55700,184.0
1701,3304,56100,185.4
1711,3308,55700,184.3
1721,3304,56000,185.0
1731,3304,56400,186.3
1741,3304,55400,183.0
1751,3308,56700,187.6
1761,3304,55100,182.1
1771,3308,56700,187.6
1781,3304,55100,182.1
1791,3308,56700,187.6
1801,3308,55100,182.3
1813,3308,56400,186.6
1821,3304,55000,181.7
1831,3308,56700,187.6
1841,3308,55700,184.3
1851,3236,223300,722.6
1861,3308,55800,184.6
1871,3304,56100,185.4
1881,3304,56500,186.7
1891,3304,55100,182.1
1901,3308,56700,187.6
1911,3304,55100,182.1
1921,3308,56700,187.6
1931,3304,55100,182.1
1941,3308,56700,187.6
1951,3304,55100,182.1
1961,3308,56700,187.6
1971,3304,55100,182.1
1981,3304,56700,187.3
1991,3304,55800,184.4
2001,3304,56100,185.4
2011,3308,55800,184.6
2021,3304,56000,185.0
2031,3308,56600,187.2
2041,3304,55200,182.4
2051,3308,56700,187.6
2061,3304,55100,182.1
2071,3304,56700,187.3
2081,3304,55100,182.1
2091,3308,56700,187.6
2101,3304,55100,182.1
2111,3308,56700,187.6
2121,3308,55200,182.6
2131,3308,56600,187.2
2141,3304,55800,184.4
2151,3308,56100,185.6
2161,3304,55800,184.4
2171,3308,56000,185.2
2181,3284,152500,500.8
2191,3304,55100,182.1
2201,3308,56700,187.6
2211,3304,55100,182.1
2221,3308,56700,187.6
2231,3304,55100,182.1
2241,3308,56700,187.6
2251,3304,55200,182.4
2261,3308,56700,187.6
2271,3304,55400,183.0
2281,3308,56500,186.9
2291,3308,55800,184.6
2301,3308,56100,185.6
2311,3304,55800,184.4
2321,3304,56000,185.0
2331,3308,56700,187.6
2341,3308,55200,182.6
2351,3224,145800,470.1
2361,3308,55100,182.3
2371,3304,56700,187.3
2381,3304,55200,182.4
2391,3308,56700,187.6
2401,3304,55100,182.1
2411,3308,56700,187.6
2421,3304,55500,183.4
2431,3304,56300,186.0
2441,3308,55700,184.3
2451,3308,56000,185.2
2461,3304,56100,185.4
2471,3304,55700,184.0
2481,3308,56700,187.6
2491,3308,55100,182.3
2501,3308,56700,187.6
2511,3304,55100,182.1
2521,3308,56600,187.2
2531,3304,55100,182.1
2541,3304,56700,187.3
2551,3304,55200,182.4
2561,3308,56700,187.6
2571,3304,55700,184.0
2581,3308,56200,185.9
2591,3304,55800,184.4
2601,3308,56000,185.2
2611,3308,56400,186.6
2621,3304,55400,183.0
2631,3308,56600,187.2
2641,3304,55100,182.1
2651,3308,56600,187.2
2661,3308,55100,182.3
2671,3308,56600,187.2
2681,3304,124700,412.0
2691,3304,56800,187.7
2701,3304,55100,182.1
2711,3308,56700,187.6
2721,3304,55800,184.4
2731,3308,56100,185.6
2741,3308,55700,184.3
2751,3308,56000,185.2
2761,3304,56600,187.0
2771,3304,55200,182.4
2781,3308,56600,187.2
2791,3304,55100,182.1
2801,3308,56700,187.6
2811,3304,55100,182.1
2821,3308,56700,187.6
2831,3304,55100,182.1
2841,3304,56700,187.3
2851,3304,57200,189.0
2861,3308,56700,187.6
2871,3304,55800,184.4
2881,3308,56100,185.6
2891,3304,55800,184.4
2901,3308,56000,185.2
2911,3304,56700,187.3
2921,3304,55200,182.4
2931,3308,56700,187.6
2941,3304,55100,182.1
2951,3308,56700,187.6
2961,3304,55100,182.1
2971,3308,56800,187.9
2981,3308,55100,182.3
2991,3308,56700,187.6
3001,3304,55100,182.1
3011,3308,56700,187.6
3021,3304,55700,184.0
3031,3304,56100,185.4
3041,3304,55700,184.0
3051,3304,56100,185.4
3061,3308,56700,187.6
3071,3304,55100,182.1
3081,3308,56700,187.6
3091,3304,55100,182.1
3101,3308,56700,187.6
3111,3304,55100,182.1
3121,3308,56700,187.6
3131,3304,55100,182.1
3141,3308,56700,187.6
3151,3304,55300,182.7
3161,3308,56400,186.6
3171,3308,55800,184.6
3181,3300,68200,225.1
3191,3308,55800,184.6
3201,3308,56000,185.2
3211,3308,56600,187.2
3221,3304,55100,182.1
3231,3308,56600,187.2
3241,3304,55100,182.1
3251,3308,56700,187.6
3261,3304,55000,181.7
3271,3308,56700,187.6
3281,3304,55100,182.1
3291,3304,56700,187.3
3301,3304,55500,183.4
3311,3308,56200,185.9
3321,3308,55700,184.3
3331,3308,56000,185.2
3341,3308,56100,185.6
3351,3308,55800,184.6
3361,3188,136600,435.5
3371,3304,55100,182.1
3381,3308,56700,187.6
3391,3304,55000,181.7
3401,3308,56600,187.2
3411,3304,55100,182.1
3421,3308,56600,187.2
3431,3304,55100,182.1
3441,3308,56700,187.6
3451,3304,55600,183.7
3461,3308,56000,185.2
3471,3304,55800,184.4
3481,3304,56100,185.4
3491,3308,56400,186.6
3501,3304,55400,183.0
3511,3308,56700,187.6
3521,3308,55100,182.3
3531,3308,56700,187.6
3541,3304,55100,182.1
3551,3308,56700,187.6
3561,3304,55100,182.1
3571,3308,56600,187.2
3581,3304,55100,182.1
3591,3308,56700,187.6
3601,3304,55800,184.4
3611,3308,56100,185.6
3621,3308,55700,184.3
3631,3308,56100,185.6
3641,3308,56600,187.2
3651,3304,55300,182.7
3661,3308,56700,187.6
3671,3304,55200,182.4
3681,3260,57000,185.8
3691,3304,55100,182.1
3701,3308,56700,187.6
3711,3304,55100,182.1
3721,3308,56700,187.6
3731,3308,55100,182.3
3741,3308,56700,187.6
3751,3308,55800,184.6
