ms,mV,µA,p_mW
# meta, firmware=TXSD_1201, trial_index=auto, adv_interval_ms=0
12,3304,55600,183.7
21,3308,56000,185.2
31,3308,55700,184.3
41,3304,55300,182.7
51,3304,56600,187.0
61,3304,55000,181.7
71,3308,56700,187.6
81,3304,55100,182.1
91,3308,56600,187.2
101,3304,55000,181.7
111,3308,56600,187.2
121,3308,55000,181.9
131,3308,56700,187.6
141,3308,55600,183.9
151,3308,56000,185.2
161,3308,55700,184.3
171,3308,55900,184.9
181,3308,55700,184.3
191,3308,55100,182.3
201,3308,56600,187.2
211,3308,55100,182.3
221,3308,56600,187.2
231,3304,57500,190.0
241,3308,56700,187.6
251,3304,55100,182.1
261,3308,56700,187.6
271,3304,55100,182.1
281,3308,56600,187.2
291,3304,55600,183.7
301,3308,56000,185.2
311,3304,55700,184.0
321,3308,56100,185.6
331,3308,55900,184.9
341,3304,55100,182.1
351,3308,56600,187.2
361,3308,55100,182.3
371,3308,56600,187.2
381,3304,55100,182.1
391,3308,56600,187.2
401,3304,55100,182.1
411,3308,56600,187.2
421,3304,55400,183.0
431,3304,56400,186.3
441,3308,55700,184.3
451,3308,56000,185.2
461,3304,55800,184.4
471,3304,55900,184.7
481,3308,56200,185.9
491,3308,55100,182.3
501,3308,56600,187.2
511,3304,55100,182.1
521,3304,56600,187.0
531,3304,55000,181.7
541,3308,56600,187.2
551,3304,55000,181.7
561,3308,56600,187.2
571,3308,55600,183.9
581,3308,56100,185.6
591,3304,55700,184.0
601,3308,56000,185.2
611,3304,56200,185.7
621,3304,55500,183.4
631,3308,56500,186.9
641,3304,55100,182.1
651,3308,56600,187.2
661,3308,55000,181.9
671,3304,56600,187.0
681,3304,55000,181.7
691,3308,56600,187.2
701,3304,55000,181.7
711,3308,56600,187.2
721,3304,55700,184.0
731,3304,56000,185.0
741,3236,135300,437.8
751,3304,56000,185.0
761,3308,55700,184.3
771,3308,55300,182.9
781,3308,56600,187.2
791,3304,55100,182.1
801,3308,56700,187.6
811,3304,55100,182.1
821,3308,56700,187.6
831,3304,55000,181.7
841,3304,56600,187.0
851,3304,55100,182.1
861,3304,56600,187.0
871,3308,55700,184.3
881,3304,56000,185.0
891,3304,55700,184.0
901,3304,55900,184.7
911,3308,55700,184.3
921,3304,55100,182.1
931,3308,56600,187.2
941,3304,55000,181.7
951,3308,56600,187.2
961,3304,55000,181.7
971,3308,56600,187.2
981,3304,55100,182.1
991,3308,56700,187.6
1001,3304,55100,182.1
1011,3304,56600,187.0
1021,3308,55700,184.3
1031,3304,56000,185.0
1041,3304,55700,184.0
1051,3308,56000,185.2
1061,3308,55800,184.6
1071,3304,55200,182.4
1081,3308,56700,187.6
1091,3304,55100,182.1
1101,3308,56600,187.2
1111,3304,55000,181.7
1121,3308,56600,187.2
1131,3304,55100,182.1
1141,3308,56700,187.6
1151,3304,55300,182.7
1161,3304,56300,186.0
1171,3304,55700,184.0
1181,3304,56000,185.0
1191,3304,55800,184.4
1201,3304,55800,184.4
1211,3308,56300,186.2
1221,3308,55000,181.9
1231,3308,56600,187.2
1241,3304,55100,182.1
1251,3224,57600,185.7
1261,3304,55100,182.1
1271,3308,56700,187.6
1281,3304,55100,182.1
1291,3308,56600,187.2
1301,3304,55600,183.7
1311,3308,56100,185.6
1321,3304,55700,184.0
1331,3304,56000,185.0
1341,3308,55700,184.3
1351,3304,55400,183.0
1361,3304,56600,187.0
1371,3308,55100,182.3
1381,3308,56700,187.6
1391,3304,55100,182.1
1401,3308,56600,187.2
1411,3308,55000,181.9
1421,3308,56600,187.2
1431,3304,55100,182.1
1441,3308,56700,187.6
1451,3308,55700,184.3
1461,3308,56000,185.2
1471,3308,55700,184.3
1481,3308,56100,185.6
1491,3308,55700,184.3
1501,3308,55200,182.6
1511,3308,56600,187.2
1521,3308,55100,182.3
1531,3308,56600,187.2
1541,3304,55000,181.7
1551,3308,56600,187.2
1561,3304,55100,182.1
1571,3308,56700,187.6
1581,3304,55000,181.7
