ms,mV,µA,p_mW
# meta, firmware=TXSD_1201, trial_index=auto, adv_interval_ms=0
12,3304,56200,185.7
21,3304,56600,187.0
31,3308,55400,183.3
41,3308,56800,187.9
51,3304,55200,182.4
61,3308,56800,187.9
71,3308,55200,182.6
81,3308,56800,187.9
91,3304,55300,182.7
101,3308,56800,187.9
111,3224,143900,463.9
121,3308,56900,188.2
131,3308,55900,184.9
141,3308,56200,185.9
151,3304,56000,185.0
161,3304,56200,185.7
171,3308,56800,187.9
181,3304,55400,183.0
191,3308,56900,188.2
201,3304,55300,182.7
211,3304,56800,187.7
221,3304,55300,182.7
231,3304,56800,187.7
241,3308,55300,182.9
251,3308,56800,187.9
261,3304,55500,183.4
271,3308,56700,187.6
281,3304,55900,184.7
291,3304,56200,185.7
301,3304,56000,185.0
311,3304,56100,185.4
321,3308,56900,188.2
331,3304,55300,182.7
341,3304,56800,187.7
351,3308,55300,182.9
361,3308,56900,188.2
371,3308,55300,182.9
381,3304,56800,187.7
391,3304,55300,182.7
401,3308,56800,187.9
411,3304,55800,184.4
421,3304,56300,186.0
431,3308,55900,184.9
441,3304,56200,185.7
451,3304,56600,187.0
461,3304,55400,183.0
471,3304,56800,187.7
481,3304,55200,182.4
491,3308,56800,187.9
501,3308,55200,182.6
511,3308,56800,187.9
521,3304,55200,182.4
531,3308,56800,187.9
541,3304,55200,182.4
551,3308,56800,187.9
561,3308,55900,184.9
571,3304,56200,185.7
581,3308,55900,184.9
591,3304,56200,185.7
601,3308,56800,187.9
611,3308,55200,182.6
621,3252,57200,186.0
631,3304,55300,182.7
641,3304,56800,187.7
651,3304,55200,182.4
661,3308,56800,187.9
671,3304,55300,182.7
681,3308,56800,187.9
691,3304,55600,183.7
701,3308,56500,186.9
711,3304,55900,184.7
721,3308,56200,185.9
731,3304,56100,185.4
741,3308,56000,185.2
751,3308,56800,187.9
761,3304,55200,182.4
771,3304,56900,188.0
781,3308,55300,182.9
791,3308,56900,188.2
801,3304,55300,182.7
811,3308,56800,187.9
821,3308,55300,182.9
831,3308,56800,187.9
841,3308,55800,184.6
851,3304,56300,186.0
861,3304,55900,184.7
871,3304,56100,185.4
881,3304,56700,187.3
891,3304,55500,183.4
901,3308,56900,188.2
911,3304,55300,182.7
921,3308,56900,188.2
931,3304,55300,182.7
941,3308,56800,187.9
951,3304,55300,182.7
961,3308,56800,187.9
971,3304,55300,182.7
981,3308,56900,188.2
991,3304,55900,184.7
1001,3304,56200,185.7
1011,3304,55900,184.7
1021,3308,56200,185.9
1031,3304,56800,187.7
1041,3304,55300,182.7
1051,3308,56800,187.9
1061,3304,55300,182.7
1071,3308,56900,188.2
1081,3304,55300,182.7
1091,3308,56800,187.9
1101,3304,55200,182.4
1111,3308,56900,188.2
1121,3224,208700,672.8
1131,3308,56500,186.9
1141,3308,55900,184.9
1151,3308,56200,185.9
1161,3308,56100,185.6
1171,3308,55900,184.9
1181,3308,56800,187.9
1191,3304,55300,182.7
1201,3308,56800,187.9
1211,3304,55200,182.4
1221,3308,56900,188.2
1231,3308,55300,182.9
1241,3308,56800,187.9
1251,3304,55300,182.7
1261,3304,56800,187.7
1271,3304,55800,184.4
1281,3308,56200,185.9
1291,3308,55900,184.9
1301,3304,56100,185.4
1311,3304,56700,187.3
1321,3308,55400,183.3
1331,3304,56900,188.0
1341,3304,55200,182.4
1351,3308,56800,187.9
1361,3304,55300,182.7
1371,3308,56900,188.2
1381,3304,55200,182.4
1391,3308,56800,187.9
1401,3304,55300,182.7
1411,3308,56800,187.9
1421,3308,55900,184.9
1431,3304,56200,185.7
1441,3308,55900,184.9
1451,3304,56200,185.7
1461,3308,56800,187.9
1471,3308,55300,182.9
1481,3308,56800,187.9
1491,3304,55300,182.7
1501,3308,56900,188.2
1511,3304,55200,182.4
1521,3304,56900,188.0
1531,3304,55300,182.7
1541,3304,56800,187.7
1551,3304,55600,183.7
1561,3308,56500,186.9
1571,3304,55900,184.7
1581,3308,56200,185.9
1591,3308,56200,185.9
1601,3304,55800,184.4
1611,3308,56900,188.2
1621,3304,83900,277.2
1631,3308,56800,187.9
1641,3304,55300,182.7
1651,3308,56900,188.2
1661,3304,55200,182.4
1671,3308,56800,187.9
1681,3304,55200,182.4
1691,3308,56900,188.2
1701,3304,55800,184.4
1711,3304,56200,185.7
1721,3308,55900,184.9
1731,3304,56200,185.7
1741,3304,56700,187.3
1751,3304,55400,183.0
1761,3308,56800,187.9
1771,3304,55300,182.7
1781,3308,56900,188.2
1791,3304,55200,182.4
1801,3304,56800,187.7
1813,3308,55300,182.9
1821,3308,56800,187.9
1831,3304,55200,182.4
1841,3308,56800,187.9
1851,3308,55900,184.9
1861,3308,56100,185.6
1871,3304,55900,184.7
1881,3308,56100,185.6
1891,3308,56800,187.9
1901,3308,55300,182.9
1911,3308,56900,188.2
1921,3304,55300,182.7
1931,3308,56900,188.2
