ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B
1,ADV,-42,e0:5a:1b:15:c4:ca,MF0007
96,ADV,-32,e0:5a:1b:15:c4:ca,MF0009
207,ADV,-34,e0:5a:1b:15:c4:ca,MF000A
305,ADV,-42,e0:5a:1b:15:c4:ca,MF000B
415,ADV,-42,e0:5a:1b:15:c4:ca,MF000C
518,ADV,-33,e0:5a:1b:15:c4:ca,MF000D
638,ADV,-34,e0:5a:1b:15:c4:ca,MF000E
735,ADV,-41,e0:5a:1b:15:c4:ca,MF000F
839,ADV,-33,e0:5a:1b:15:c4:ca,MF0010
941,ADV,-35,e0:5a:1b:15:c4:ca,MF0011
1057,ADV,-42,e0:5a:1b:15:c4:ca,MF0012
1157,ADV,-34,e0:5a:1b:15:c4:ca,MF0013
1263,ADV,-33,e0:5a:1b:15:c4:ca,MF0014
1378,ADV,-35,e0:5a:1b:15:c4:ca,MF0015
1489,ADV,-42,e0:5a:1b:15:c4:ca,MF0016
1579,ADV,-33,e0:5a:1b:15:c4:ca,MF0017
1694,ADV,-35,e0:5a:1b:15:c4:ca,MF0018
1799,ADV,-42,e0:5a:1b:15:c4:ca,MF001A
1907,ADV,-33,e0:5a:1b:15:c4:ca,MF001B
2007,ADV,-34,e0:5a:1b:15:c4:ca,MF001C
2220,ADV,-42,e0:5a:1b:15:c4:ca,MF001E
2327,ADV,-33,e0:5a:1b:15:c4:ca,MF001F
2431,ADV,-34,e0:5a:1b:15:c4:ca,MF0020
2539,ADV,-42,e0:5a:1b:15:c4:ca,MF0021
2647,ADV,-33,e0:5a:1b:15:c4:ca,MF0022
2751,ADV,-35,e0:5a:1b:15:c4:ca,MF0023
2857,ADV,-42,e0:5a:1b:15:c4:ca,MF0024
3166,ADV,-34,e0:5a:1b:15:c4:ca,MF0027
3274,ADV,-42,e0:5a:1b:15:c4:ca,MF0028
3382,ADV,-33,e0:5a:1b:15:c4:ca,MF0029
3488,ADV,-34,e0:5a:1b:15:c4:ca,MF002A
3591,ADV,-42,e0:5a:1b:15:c4:ca,MF002B
3693,ADV,-33,e0:5a:1b:15:c4:ca,MF002D
3800,ADV,-35,e0:5a:1b:15:c4:ca,MF002E
3907,ADV,-42,e0:5a:1b:15:c4:ca,MF002F
4108,ADV,-35,e0:5a:1b:15:c4:ca,MF0031
4317,ADV,-41,e0:5a:1b:15:c4:ca,MF0033
4424,ADV,-33,e0:5a:1b:15:c4:ca,MF0034
4529,ADV,-34,e0:5a:1b:15:c4:ca,MF0035
4640,ADV,-41,e0:5a:1b:15:c4:ca,MF0036
4846,ADV,-34,e0:5a:1b:15:c4:ca,MF0038
4947,ADV,-42,e0:5a:1b:15:c4:ca,MF0039
5048,ADV,-33,e0:5a:1b:15:c4:ca,MF003A
5150,ADV,-34,e0:5a:1b:15:c4:ca,MF003B
5257,ADV,-41,e0:5a:1b:15:c4:ca,MF003C
5373,ADV,-42,e0:5a:1b:15:c4:ca,MF003D
5467,ADV,-33,e0:5a:1b:15:c4:ca,MF003E
5567,ADV,-35,e0:5a:1b:15:c4:ca,MF003F
5676,ADV,-42,e0:5a:1b:15:c4:ca,MF0040
5776,ADV,-32,e0:5a:1b:15:c4:ca,MF0041
5882,ADV,-34,e0:5a:1b:15:c4:ca,MF0042
6007,ADV,-42,e0:5a:1b:15:c4:ca,MF0043
6087,ADV,-33,e0:5a:1b:15:c4:ca,MF0044
6190,ADV,-35,e0:5a:1b:15:c4:ca,MF0046
