ms,mv,uA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2
10,3320,63#00,0.2
12,3320,66#00,0.2
14,3324,69$00,0.2
16,3320,73900,245.3
18,3320,75800,251.7
20,3320,77900,258.6
22,3316,62'00,0.2
24,3316,62'00,0.2
26,3320,62900,208.8
28,3320,63"00,0.2
30,3320,66%00,0.2
32,3320,69&00,0.2
34,3316,74$00,0.2
36,3320,76#00,0.3
38,3320,63#00,0.2
40,3312,62&00,0.2
42,3316,62&00,0.2
44,3320,63 00,0.2
46,3320,63#00,0.2
48,3320,66800,221.8
50,3324,70 00,0.2
52,3320,74'00,0.2
54,3320,76%00,0.3
56,3320,63 00,0.2
58,3316,62'00,0.2
60,3320,62'00,0.2
62,3320,63!00,0.2
64,3320,63%00,0.2
66,3320,67!00,0.2
68,3320,70$00,0.2
70,3320,74900,248.7
72,3316,16&800,0.1
74,3252,148300,482.3
76,3248,15$300,0.0
78,3224,17#400,0.1
80,3248,61$00,0.2
82,3324,59800,1987.8
84,3324,62800,2087.5
86,3324,67 00,0.2
88,3324,69%00,0.2
90,3324,72$00,0.2
92,3324,56800,1888.0
94,3320,56800,1885.8
96,3324,56'00,0.2
98,3328,57"00,0.2
100,3324,59900,1991.1
102,3324,62800,2087.5
104,3328,67!00,0.2
106,3324,69$00,0.2
108,3324,72$00,0.2
110,3324,56800,1888.0
112,3320,56'00,0.2
114,3324,56'00,0.2
116,3324,57#00,0.2
118,3328,60 00,0.2
120,3328,62800,2090.0
122,3328,67!00,0.2
124,3324,69%00,0.2
126,3324,72$00,0.2
128,3320,56800,1885.8
130,3320,56'00,0.2
132,3324,56800,1888.0
134,3300,57900,1910.7
136,3308,60&00,0.2
138,3328,63!00,0.2
140,3328,67%00,0.2
142,3328,69&00,0.2
144,3324,72#00,0.2
146,3320,56800,1885.8
148,3320,56'00,0.2
150,3324,56800,1888.0
152,3324,57#00,0.2
154,3328,60"00,0.2
156,3324,63!00,0.2
158,3324,67%00,0.2
160,3328,69%00,0.2
162,3328,72$00,0.2
164,3316,56800,1883.5
166,3320,56'00,0.2
168,3324,56800,1888.0
170,3324,57#00,0.2
172,3328,60 00,0.2
174,3324,65800,2187.2
176,3260,15$600,0.0
178,3260,22%200,0.1
180,3204,13&900,0.0
182,3264,22%900,0.1
184,3324,56800,1888.0
186,3324,57"00,0.2
188,3328,57'00,0.2
190,3328,61#00,0.2
192,3328,64%00,0.2
194,3328,69"00,0.2
196,3328,71 00,0.2
198,3324,57!00,0.2
200,3320,56800,1885.8
202,3324,56800,1888.0
204,3328,57"00,0.2
206,3328,57%00,0.2
208,3328,61!00,0.2
210,3328,64#00,0.2
212,3328,69!00,0.2
214,3328,70'00,0.2
216,3324,57"00,0.2
218,3320,56800,1885.8
220,3320,56800,1885.8
222,3328,57!00,0.2
224,3324,57$00,0.2
226,3328,60800,2023.4
228,3328,64 00,0.2
230,3328,68800,2289.7
232,3328,70$00,0.2
234,3328,88$00,0.3
236,3244,72'00,0.2
238,3324,56'00,0.2
240,3328,57!00,0.2
242,3328,57#00,0.2
244,3328,60800,2023.4
246,3328,63900,2126.6
248,3328,68&00,0.2
250,3328,70#00,0.2
252,3328,72 00,0.2
254,3320,56'00,0.2
256,3320,56'00,0.2
258,3328,57 00,0.2
260,3328,57#00,0.2
262,3328,60&00,0.2
264,3328,63'00,0.2
266,3328,68"00,0.2
268,3328,70 00,0.2
270,3324,72"00,0.2
272,3320,56800,1885.8
274,3320,56'00,0.2
276,3324,76#00,0.3
278,3264,14$200,0.0
280,3228,16!200,0.1
282,3272,14$200,0.0
283,3188,14%400,0.0
286,3328,71#00,0.2
288,3324,57 00,0.2
290,3320,56800,1885.8
292,3324,56'00,0.2
294,3328,57"00,0.2
296,3328,57'00,0.2
298,3328,61$00,0.2
300,3328,64'00,0.2
302,3328,69"00,0.2
304,3324,71 00,0.2
306,3324,57!00,0.2
308,3320,56'00,0.2
310,3324,56'00,0.2
312,3328,57!00,0.2
314,3328,57&00,0.2
316,3328,61!00,0.2
318,3328,64#00,0.2
320,3328,69!00,0.2
322,3328,70&00,0.2
324,3328,57#00,0.2
326,3320,56800,1885.8
328,3324,56'00,0.2
330,3324,57!00,0.2
332,3328,57400,1910.3
334,3316,61600,2042.7
336,3320,64500,2141.4
338,3328,68900,2293.0
340,3328,70$00,0.2
342,3328,72 00,0.2
344,3320,56'00,0.2
346,3324,56'00,0.2
348,3328,57 00,0.2
350,3328,57$00,0.2
352,3328,60'00,0.2
354,3328,63800,2123.3
356,3328,68%00,0.2
358,3328,70!00,0.2
360,3328,72!00,0.2
362,3320,56800,1885.8
364,3320,56800,1885.8
366,3328,57 00,0.2
368,3328,57#00,0.2
370,3328,60%00,0.2
372,3328,63%00,0.2
374,3328,68!00,0.2
376,3324,69800,2320.2
378,3324,72#00,0.2
380,3320,56800,1885.8
382,3324,56'00,0.2
384,3328,58800,1956.9
386,3256,14$400,0.0
388,3260,14"800,0.0
