ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B
39,ADV,-35,e0:5a:1b:15:c4:ca,MF0007
151,ADV,-42,e0:5a:1b:15:c4:ca,MF0008
248,ADV,-33,e0:5a:1b:15:c4:ca,MF0009
356,ADV,-36,e0:5a:1b:15:c4:ca,MF000B
466,ADV,-41,e0:5a:1b:15:c4:ca,MF000C
568,ADV,-33,e0:5a:1b:15:c4:ca,MF000D
679,ADV,-35,e0:5a:1b:15:c4:ca,MF000E
772,ADV,-42,e0:5a:1b:15:c4:ca,MF000F
877,ADV,-33,e0:5a:1b:15:c4:ca,MF0010
979,ADV,-36,e0:5a:1b:15:c4:ca,MF0011
1194,ADV,-42,e0:5a:1b:15:c4:ca,MF0013
1302,ADV,-32,e0:5a:1b:15:c4:ca,MF0014
1409,ADV,-36,e0:5a:1b:15:c4:ca,MF0015
1531,ADV,-41,e0:5a:1b:15:c4:ca,MF0016
1618,ADV,-33,e0:5a:1b:15:c4:ca,MF0017
1716,ADV,-35,e0:5a:1b:15:c4:ca,MF0018
1928,ADV,-33,e0:5a:1b:15:c4:ca,MF001A
2052,ADV,-33,e0:5a:1b:15:c4:ca,MF001B
2237,ADV,-42,e0:5a:1b:15:c4:ca,MF001D
2345,ADV,-33,e0:5a:1b:15:c4:ca,MF001E
2456,ADV,-35,e0:5a:1b:15:c4:ca,MF001F
2573,ADV,-42,e0:5a:1b:15:c4:ca,MF0021
2661,ADV,-33,e0:5a:1b:15:c4:ca,MF0022
2769,ADV,-35,e0:5a:1b:15:c4:ca,MF0023
2878,ADV,-42,e0:5a:1b:15:c4:ca,MF0024
2988,ADV,-41,e0:5a:1b:15:c4:ca,MF0025
3091,ADV,-33,e0:5a:1b:15:c4:ca,MF0026
3194,ADV,-35,e0:5a:1b:15:c4:ca,MF0027
3296,ADV,-42,e0:5a:1b:15:c4:ca,MF0028
3400,ADV,-33,e0:5a:1b:15:c4:ca,MF0029
