ms,mv,uA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2
11,3240,19 900,0.1
13,3328,57%00,0.2
15,3328,61!00,0.2
17,3328,64"00,0.2
19,3328,68900,2293.0
21,3328,70&00,0.2
23,3324,57 00,0.2
25,3324,56%00,0.2
27,3324,56%00,0.2
29,3328,57 00,0.2
31,3328,57!00,0.2
33,3328,60&00,0.2
35,3328,63800,2123.3
37,3328,68&00,0.2
39,3328,70'00,0.2
41,3320,72 00,0.2
43,3320,56&00,0.2
45,3324,56%00,0.2
47,3328,56900,1893.6
49,3328,57!00,0.2
51,3328,60%00,0.2
53,3328,63&00,0.2
55,3328,68"00,0.2
57,3328,69800,2322.9
59,3328,72!00,0.2
61,3320,56&00,0.2
63,3324,56%00,0.2
65,3328,56'00,0.2
67,3328,57"00,0.2
69,3328,60"00,0.2
71,3328,63!00,0.2
73,3328,67&00,0.2
75,3328,69$00,0.2
77,3328,72$00,0.2
79,3320,56%00,0.2
81,3324,56%00,0.2
83,3324,56&00,0.2
85,3328,57"00,0.2
87,3328,59900,1993.5
89,3328,62800,2090.0
91,3328,67 00,0.2
93,3328,69#00,0.2
95,3328,72$00,0.2
97,3324,56&00,0.2
99,3324,56%00,0.2
101,3328,56%00,0.2
103,3328,57!00,0.2
105,3328,59#00,0.2
107,3328,62&00,0.2
109,3328,66$00,0.2
111,3328,70 00,0.2
113,3264,16 100,0.1
114,3252,16 100,0.1
117,3268,13'200,0.0
119,3240,19"900,0.1
121,3328,57"00,0.2
123,3328,60$00,0.2
125,3328,63#00,0.2
127,3328,67900,2259.7
129,3328,69&00,0.2
131,3328,72#00,0.2
133,3320,56&00,0.2
135,3320,56%00,0.2
137,3324,56&00,0.2
139,3308,57%00,0.2
141,3284,62900,2065.6
143,3328,63!00,0.2
145,3328,67%00,0.2
147,3328,69%00,0.2
149,3328,72$00,0.2
151,3324,56&00,0.2
153,3320,56%00,0.2
155,3324,56%00,0.2
157,3328,57!00,0.2
159,3328,59800,1990.1
161,3328,62'00,0.2
163,3328,66900,2226.4
165,3328,69#00,0.2
167,3328,72$00,0.2
169,3324,56&00,0.2
171,3320,56&00,0.2
173,3324,56%00,0.2
175,3328,57!00,0.2
177,3328,59"00,0.2
179,3328,62%00,0.2
181,3328,66$00,0.2
183,3328,69#00,0.2
185,3328,72#00,0.2
187,3324,56&00,0.2
189,3320,56%00,0.2
191,3324,56&00,0.2
193,3328,57!00,0.2
195,3328,58&00,0.2
197,3328,62#00,0.2
199,3328,65800,2189.8
201,3328,69"00,0.2
203,3328,72 00,0.2
205,3328,56&00,0.2
207,3324,56%00,0.2
209,3324,56%00,0.2
211,3324,57 00,0.2
213,3328,58"00,0.2
215,3324,63"00,0.2
217,3264,15"300,0.0
219,3264,22&700,0.1
221,3208,15#500,0.0
223,3304,19&000,0.1
225,3324,56&00,0.2
227,3324,56&00,0.2
229,3328,57!00,0.2
231,3328,59$00,0.2
233,3328,62&00,0.2
235,3328,66&00,0.2
237,3328,69$00,0.2
239,3328,72%00,0.2
241,3324,109900,365.3
243,3324,56%00,0.2
245,3324,56%00,0.2
247,3328,57!00,0.2
249,3328,59"00,0.2
251,3328,62%00,0.2
253,3328,66"00,0.2
255,3328,69#00,0.2
257,3328,72#00,0.2
259,3324,56'00,0.2
261,3324,56&00,0.2
263,3324,56%00,0.2
265,3328,57!00,0.2
267,3328,58&00,0.2
269,3328,62#00,0.2
271,3328,65'00,0.2
273,3328,69"00,0.2
275,3328,72 00,0.2
277,3328,56&00,0.2
279,3320,56%00,0.2
281,3324,56%00,0.2
283,3328,57 00,0.2
285,3328,58"00,0.2
287,3328,61900,2060.0
289,3328,65!00,0.2
291,3328,69"00,0.2
293,3324,71%00,0.2
295,3328,56800,1890.3
297,3320,56&00,0.2
299,3324,56&00,0.2
301,3328,57!00,0.2
303,3328,57'00,0.2
305,3328,61$00,0.2
307,3328,64'00,0.2
309,3328,69!00,0.2
311,3328,71 00,0.2
313,3324,56800,1888.0
315,3320,56&00,0.2
317,3324,56&00,0.2
319,3328,57 00,0.2
321,3328,57$00,0.2
323,3324,11'100,0.0
325,3264,15#200,0.0
327,3208,15"100,0.0
329,3264,16"700,0.1
331,3324,99 00,0.3
333,3320,56%00,0.2
335,3324,56&00,0.2
337,3328,57!00,0.2
339,3308,58800,1945.1
341,3296,63 00,0.2
343,3328,65&00,0.2
345,3328,69"00,0.2
347,3328,72 00,0.2
349,3324,56'00,0.2
351,3320,56&00,0.2
353,3324,56%00,0.2
355,3328,57!00,0.2
357,3328,58!00,0.2
359,3328,61900,2060.0
361,3328,65 00,0.2
363,3328,69"00,0.2
365,3328,71&00,0.2
367,3324,56800,1888.0
369,3320,56&00,0.2
371,3324,56&00,0.2
373,3328,57!00,0.2
375,3328,57'00,0.2
377,3328,61#00,0.2
379,3328,64'00,0.2
381,3328,69"00,0.2
383,3328,70900,2359.6
385,3328,56800,1890.3
387,3320,56&00,0.2
389,3324,56%00,0.2
391,3328,57!00,0.2
393,3328,57#00,0.2
395,3328,61 00,0.2
397,3328,64!00,0.2
399,3328,69 00,0.2
401,3328,70%00,0.2
403,3328,57 00,0.2
405,3320,56&00,0.2
407,3324,56%00,0.2
409,3328,56900,1893.6
411,3324,57!00,0.2
413,3328,60&00,0.2
415,3328,63&00,0.2
417,3328,68%00,0.2
419,3328,70 00,0.2
421,3328,72 00,0.2
423,3320,56%00,0.2
425,3324,56%00,0.2
427,3328,56800,1890.3
429,3328,57!00,0.2
431,3292,16"400,0.1
433,3264,15"700,0.0
435,3272,148300,485.2
437,3268,239200,781.7
439,3324,73 00,0.2
441,3256,94%00,0.3
443,3324,56%00,0.2
445,3328,57!00,0.2
447,3328,57'00,0.2
449,3328,61#00,0.2
451,3328,64%00,0.2
453,3328,69!00,0.2
455,3328,70900,2359.6
457,3324,56900,1891.4
459,3320,56&00,0.2
461,3324,56%00,0.2
463,3328,57 00,0.2
465,3328,57#00,0.2
467,3328,60800,2023.4
469,3328,64 00,0.2
471,3328,68900,2293.0
473,3328,70$00,0.2
475,3324,57 00,0.2
477,3320,56&00,0.2
479,3324,56%00,0.2
481,3328,56900,1893.6
483,3328,57"00,0.2
485,3328,60%00,0.2
487,3328,63'00,0.2
489,3328,68$00,0.2
491,3328,70 00,0.2
493,3324,72!00,0.2
495,3320,56%00,0.2
497,3320,56%00,0.2
499,3328,56800,1890.3
501,3328,57!00,0.2
503,3328,60300,2006.8
505,3328,63200,2103.3
507,3328,67800,2256.4
509,3328,69&00,0.2
511,3328,72#00,0.2
513,3320,56&00,0.2
515,3324,56&00,0.2
517,3328,56&00,0.2
519,3328,57!00,0.2
521,3328,60 00,0.2
523,3328,62800,2090.0
525,3328,67"00,0.2
527,3328,69#00,0.2
529,3328,72%00,0.2
531,3324,56&00,0.2
533,3244,14#900,0.0
534,3256,16 300,0.1
537,3264,21"700,0.1
540,3184,148800,473.8
541,3328,63900,2126.6
543,3328,68800,2289.7
545,3328,70#00,0.2
547,3328,71900,2392.8
549,3320,56&00,0.2
551,3324,56%00,0.2
553,3328,56900,1893.6
555,3328,57!00,0.2
557,3328,60%00,0.2
559,3328,63%00,0.2
561,3328,68"00,0.2
563,3328,69800,2322.9
565,3328,72!00,0.2
567,3320,56&00,0.2
569,3324,56%00,0.2
571,3324,56'00,0.2
573,3328,57!00,0.2
575,3328,60"00,0.2
577,3328,63 00,0.2
579,3328,67&00,0.2
581,3328,69%00,0.2
583,3328,72$00,0.2
585,3324,56'00,0.2
587,3320,56&00,0.2
589,3324,56%00,0.2
591,3328,57!00,0.2
593,3328,59800,1990.1
595,3328,62800,2090.0
597,3328,67 00,0.2
599,3328,69$00,0.2
601,3324,72%00,0.2
603,3324,56'00,0.2
605,3320,56&00,0.2
607,3328,56%00,0.2
609,3328,57!00,0.2
611,3328,59#00,0.2
613,3328,62'00,0.2
615,3328,66$00,0.2
617,3328,69#00,0.2
619,3328,72$00,0.2
621,3324,56&00,0.2
623,3324,56&00,0.2
625,3324,56&00,0.2
627,3328,57 00,0.2
629,3328,58800,1956.9
631,3328,62#00,0.2
633,3328,65800,2189.8
635,3328,69$00,0.2
637,3328,74'00,0.2
640,3248,169900,551.8
641,3252,14'800,0.0
643,3268,13&100,0.0
645,3268,228500,746.7
647,3328,60"00,0.2
649,3328,63!00,0.2
651,3328,67$00,0.2
653,3328,69$00,0.2
655,3328,72#00,0.2
657,3324,56'00,0.2
659,3324,56&00,0.2
661,3324,56$00,0.2
663,3328,57!00,0.2
665,3328,59'00,0.2
667,3328,62&00,0.2
669,3328,66900,2226.4
671,3328,69#00,0.2
673,3324,72$00,0.2
675,3324,56%00,0.2
677,3320,56%00,0.2
679,3328,56&00,0.2
681,3328,57!00,0.2
683,3328,59!00,0.2
685,3328,62&00,0.2
687,3328,66#00,0.2
689,3328,69#00,0.2
691,3324,72#00,0.2
693,3324,56'00,0.2
695,3320,56%00,0.2
697,3324,56&00,0.2
699,3328,57!00,0.2
701,3328,58&00,0.2
703,3328,62#00,0.2
705,3328,65&00,0.2
707,3328,69"00,0.2
709,3328,71900,2392.8
711,3324,56'00,0.2
713,3320,56%00,0.2
715,3324,56%00,0.2
717,3328,57 00,0.2
719,3328,58!00,0.2
721,3328,61900,2060.0
723,3328,65!00,0.2
725,3328,69!00,0.2
