ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B
129,ADV,-41,e0:5a:1b:15:c4:ca,MF0009
234,ADV,-32,e0:5a:1b:15:c4:ca,MF000A
330,ADV,-34,e0:5a:1b:15:c4:ca,MF000B
438,ADV,-40,e0:5a:1b:15:c4:ca,MF000C
539,ADV,-32,e0:5a:1b:15:c4:ca,MF000D
653,ADV,-34,e0:5a:1b:15:c4:ca,MF000F
750,ADV,-41,e0:5a:1b:15:c4:ca,MF0010
859,ADV,-32,e0:5a:1b:15:c4:ca,MF0011
969,ADV,-34,e0:5a:1b:15:c4:ca,MF0012
1068,ADV,-41,e0:5a:1b:15:c4:ca,MF0013
1170,ADV,-32,e0:5a:1b:15:c4:ca,MF0014
1267,ADV,-34,e0:5a:1b:15:c4:ca,MF0015
1381,ADV,-34,e0:5a:1b:15:c4:ca,MF0016
1480,ADV,-41,e0:5a:1b:15:c4:ca,MF0017
1579,ADV,-32,e0:5a:1b:15:c4:ca,MF0018
1679,ADV,-34,e0:5a:1b:15:c4:ca,MF0019
1783,ADV,-41,e0:5a:1b:15:c4:ca,MF001A
1889,ADV,-32,e0:5a:1b:15:c4:ca,MF001B
1990,ADV,-34,e0:5a:1b:15:c4:ca,MF001C
2100,ADV,-41,e0:5a:1b:15:c4:ca,MF001D
2202,ADV,-32,e0:5a:1b:15:c4:ca,MF001E
2413,ADV,-41,e0:5a:1b:15:c4:ca,MF0020
2515,ADV,-33,e0:5a:1b:15:c4:ca,MF0021
2617,ADV,-34,e0:5a:1b:15:c4:ca,MF0022
2850,ADV,-41,e0:5a:1b:15:c4:ca,MF0024
2953,ADV,-33,e0:5a:1b:15:c4:ca,MF0025
3046,ADV,-35,e0:5a:1b:15:c4:ca,MF0027
3159,ADV,-42,e0:5a:1b:15:c4:ca,MF0028
3265,ADV,-33,e0:5a:1b:15:c4:ca,MF0029
3369,ADV,-34,e0:5a:1b:15:c4:ca,MF002A
3578,ADV,-41,e0:5a:1b:15:c4:ca,MF002C
3684,ADV,-33,e0:5a:1b:15:c4:ca,MF002D
3788,ADV,-34,e0:5a:1b:15:c4:ca,MF002E
3894,ADV,-41,e0:5a:1b:15:c4:ca,MF002F
3996,ADV,-32,e0:5a:1b:15:c4:ca,MF0030
4102,ADV,-34,e0:5a:1b:15:c4:ca,MF0031
4219,ADV,-41,e0:5a:1b:15:c4:ca,MF0032
4310,ADV,-33,e0:5a:1b:15:c4:ca,MF0033
4409,ADV,-35,e0:5a:1b:15:c4:ca,MF0034
4518,ADV,-41,e0:5a:1b:15:c4:ca,MF0035
4619,ADV,-33,e0:5a:1b:15:c4:ca,MF0036
4728,ADV,-32,e0:5a:1b:15:c4:ca,MF0037
4834,ADV,-34,e0:5a:1b:15:c4:ca,MF0038
4944,ADV,-41,e0:5a:1b:15:c4:ca,MF003A
5052,ADV,-33,e0:5a:1b:15:c4:ca,MF003B
5156,ADV,-34,e0:5a:1b:15:c4:ca,MF003C
5256,ADV,-41,e0:5a:1b:15:c4:ca,MF003D
5358,ADV,-33,e0:5a:1b:15:c4:ca,MF003E
5465,ADV,-35,e0:5a:1b:15:c4:ca,MF003F
5679,ADV,-41,e0:5a:1b:15:c4:ca,MF0041
5780,ADV,-32,e0:5a:1b:15:c4:ca,MF0042
5888,ADV,-35,e0:5a:1b:15:c4:ca,MF0043
5999,ADV,-41,e0:5a:1b:15:c4:ca,MF0044
6100,ADV,-33,e0:5a:1b:15:c4:ca,MF0045
6213,ADV,-35,e0:5a:1b:15:c4:ca,MF0046
6303,ADV,-41,e0:5a:1b:15:c4:ca,MF0047
6411,ADV,-33,e0:5a:1b:15:c4:ca,MF0048
6511,ADV,-35,e0:5a:1b:15:c4:ca,MF0049
6615,ADV,-41,e0:5a:1b:15:c4:ca,MF004A
6828,ADV,-33,e0:5a:1b:15:c4:ca,MF004C
6929,ADV,-34,e0:5a:1b:15:c4:ca,MF004D
7043,ADV,-42,e0:5a:1b:15:c4:ca,MF004E
7153,ADV,-32,e0:5a:1b:15:c4:ca,MF0050
7250,ADV,-34,e0:5a:1b:15:c4:ca,MF0051
7362,ADV,-41,e0:5a:1b:15:c4:ca,MF0052
7469,ADV,-33,e0:5a:1b:15:c4:ca,MF0053
7575,ADV,-33,e0:5a:1b:15:c4:ca,MF0054
7683,ADV,-35,e0:5a:1b:15:c4:ca,MF0055
7791,ADV,-41,e0:5a:1b:15:c4:ca,MF0056
7901,ADV,-33,e0:5a:1b:15:c4:ca,MF0057
7999,ADV,-35,e0:5a:1b:15:c4:ca,MF0058
8119,ADV,-41,e0:5a:1b:15:c4:ca,MF0059
8205,ADV,-33,e0:5a:1b:15:c4:ca,MF005A
8314,ADV,-34,e0:5a:1b:15:c4:ca,MF005B
8417,ADV,-41,e0:5a:1b:15:c4:ca,MF005C
8519,ADV,-32,e0:5a:1b:15:c4:ca,MF005D
