ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=5
910,ADV,-46,e0:5a:1b:15:c4:ca,MF0000
1926,ADV,-54,e0:5a:1b:15:c4:ca,MF0000
2920,ADV,-55,e0:5a:1b:15:c4:ca,MF0000
3925,ADV,-46,e0:5a:1b:15:c4:ca,MF0000
4928,ADV,-51,e0:5a:1b:15:c4:ca,MF0000
5934,ADV,-56,e0:5a:1b:15:c4:ca,MF0001
7944,ADV,-46,e0:5a:1b:15:c4:ca,MF0003
8950,ADV,-54,e0:5a:1b:15:c4:ca,MF0004
9953,ADV,-55,e0:5a:1b:15:c4:ca,MF0005
11968,ADV,-54,e0:5a:1b:15:c4:ca,MF0007
12971,ADV,-55,e0:5a:1b:15:c4:ca,MF0008
15989,ADV,-55,e0:5a:1b:15:c4:ca,MF000B
16992,ADV,-55,e0:5a:1b:15:c4:ca,MF000C
18001,ADV,-46,e0:5a:1b:15:c4:ca,MF000D
19000,ADV,-54,e0:5a:1b:15:c4:ca,MF000E
20001,ADV,-56,e0:5a:1b:15:c4:ca,MF000F
21001,ADV,-46,e0:5a:1b:15:c4:ca,MF0010
22009,ADV,-54,e0:5a:1b:15:c4:ca,MF0011
23014,ADV,-55,e0:5a:1b:15:c4:ca,MF0012
24027,ADV,-46,e0:5a:1b:15:c4:ca,MF0013
26034,ADV,-55,e0:5a:1b:15:c4:ca,MF0015
27045,ADV,-56,e0:5a:1b:15:c4:ca,MF0016
28046,ADV,-46,e0:5a:1b:15:c4:ca,MF0017
29056,ADV,-52,e0:5a:1b:15:c4:ca,MF0018
30051,ADV,-56,e0:5a:1b:15:c4:ca,MF0019
31055,ADV,-46,e0:5a:1b:15:c4:ca,MF001A
32066,ADV,-54,e0:5a:1b:15:c4:ca,MF001B
33069,ADV,-55,e0:5a:1b:15:c4:ca,MF001C
34075,ADV,-46,e0:5a:1b:15:c4:ca,MF001D
35083,ADV,-54,e0:5a:1b:15:c4:ca,MF001E
36084,ADV,-56,e0:5a:1b:15:c4:ca,MF001F
37089,ADV,-56,e0:5a:1b:15:c4:ca,MF0020
38101,ADV,-46,e0:5a:1b:15:c4:ca,MF0021
39103,ADV,-52,e0:5a:1b:15:c4:ca,MF0022
40097,ADV,-56,e0:5a:1b:15:c4:ca,MF0023
41098,ADV,-47,e0:5a:1b:15:c4:ca,MF0024
42105,ADV,-54,e0:5a:1b:15:c4:ca,MF0025
43104,ADV,-56,e0:5a:1b:15:c4:ca,MF0026
44105,ADV,-46,e0:5a:1b:15:c4:ca,MF0027
45115,ADV,-51,e0:5a:1b:15:c4:ca,MF0028
46126,ADV,-55,e0:5a:1b:15:c4:ca,MF0029
47132,ADV,-47,e0:5a:1b:15:c4:ca,MF002A
49145,ADV,-55,e0:5a:1b:15:c4:ca,MF002C
51152,ADV,-46,e0:5a:1b:15:c4:ca,MF002E
52168,ADV,-52,e0:5a:1b:15:c4:ca,MF002F
53159,ADV,-55,e0:5a:1b:15:c4:ca,MF0030
54166,ADV,-47,e0:5a:1b:15:c4:ca,MF0031
55175,ADV,-52,e0:5a:1b:15:c4:ca,MF0032
56178,ADV,-56,e0:5a:1b:15:c4:ca,MF0033
57182,ADV,-46,e0:5a:1b:15:c4:ca,MF0034
59205,ADV,-51,e0:5a:1b:15:c4:ca,MF0036
60203,ADV,-56,e0:5a:1b:15:c4:ca,MF0037
61202,ADV,-46,e0:5a:1b:15:c4:ca,MF0038
62212,ADV,-55,e0:5a:1b:15:c4:ca,MF0039
63213,ADV,-56,e0:5a:1b:15:c4:ca,MF003A
64215,ADV,-45,e0:5a:1b:15:c4:ca,MF003B
65226,ADV,-55,e0:5a:1b:15:c4:ca,MF003C
66221,ADV,-55,e0:5a:1b:15:c4:ca,MF003D
67223,ADV,-46,e0:5a:1b:15:c4:ca,MF003E
68229,ADV,-54,e0:5a:1b:15:c4:ca,MF003F
69230,ADV,-55,e0:5a:1b:15:c4:ca,MF0040
70232,ADV,-46,e0:5a:1b:15:c4:ca,MF0041
72243,ADV,-55,e0:5a:1b:15:c4:ca,MF0043
73247,ADV,-55,e0:5a:1b:15:c4:ca,MF0044
74248,ADV,-47,e0:5a:1b:15:c4:ca,MF0045
75263,ADV,-52,e0:5a:1b:15:c4:ca,MF0046
76262,ADV,-55,e0:5a:1b:15:c4:ca,MF0047
78271,ADV,-54,e0:5a:1b:15:c4:ca,MF0049
79272,ADV,-57,e0:5a:1b:15:c4:ca,MF004A
80280,ADV,-46,e0:5a:1b:15:c4:ca,MF004B
81284,ADV,-52,e0:5a:1b:15:c4:ca,MF004C
83298,ADV,-56,e0:5a:1b:15:c4:ca,MF004E
84297,ADV,-47,e0:5a:1b:15:c4:ca,MF004F
85308,ADV,-54,e0:5a:1b:15:c4:ca,MF0050
86320,ADV,-56,e0:5a:1b:15:c4:ca,MF0051
87323,ADV,-46,e0:5a:1b:15:c4:ca,MF0052
88334,ADV,-51,e0:5a:1b:15:c4:ca,MF0053
90357,ADV,-56,e0:5a:1b:15:c4:ca,MF0055
91358,ADV,-47,e0:5a:1b:15:c4:ca,MF0056
94356,ADV,-46,e0:5a:1b:15:c4:ca,MF0059
95366,ADV,-52,e0:5a:1b:15:c4:ca,MF005A
96369,ADV,-56,e0:5a:1b:15:c4:ca,MF005B
97377,ADV,-46,e0:5a:1b:15:c4:ca,MF005C
99390,ADV,-54,e0:5a:1b:15:c4:ca,MF005E
100392,ADV,-56,e0:5a:1b:15:c4:ca,MF005F
101394,ADV,-47,e0:5a:1b:15:c4:ca,MF0060
