ms,mv,uA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2, trial_index=6
16,3264,67!00,0.2
26,3260,56$00,0.2
36,3184,23"100,0.1
46,3264,58800,1919.2
56,3260,56 00,0.2
66,3264,62'00,0.2
76,3264,56!00,0.2
86,3268,68#00,0.2
96,3264,56&00,0.2
106,3264,70800,2310.9
116,3264,57'00,0.2
126,3264,56"00,0.2
136,3264,62!00,0.2
146,3264,56!00,0.2
156,3264,66900,2183.6
166,3248,69$00,0.2
176,3264,70 00,0.2
186,3264,56900,1857.2
196,3264,56#00,0.2
206,3264,61%00,0.2
216,3264,56!00,0.2
226,3264,65900,2151.0
236,3264,56!00,0.2
246,3264,69 00,0.2
256,3264,56'00,0.2
266,3264,71'00,0.2
276,3264,60$00,0.2
286,3264,56!00,0.2
296,3264,64%00,0.2
306,3264,56!00,0.2
316,3264,68900,2248.9
326,3264,56'00,0.2
336,3264,72!00,0.2
346,3264,59800,1951.9
356,3264,56!00,0.2
366,3264,63$00,0.2
376,3264,56!00,0.2
386,3264,68800,2245.6
396,3264,56'00,0.2
406,3264,71'00,0.2
416,3264,58%00,0.2
426,3260,56!00,0.2
436,3264,62%00,0.2
446,3264,56"00,0.2
456,3264,67900,2216.3
466,3264,56%00,0.2
476,3264,70%00,0.2
486,3264,57$00,0.2
496,3260,56#00,0.2
506,3264,61900,2020.4
516,3264,56!00,0.2
526,3264,66%00,0.2
535,3260,61800,2014.7
546,3264,71'00,0.2
556,3264,58$00,0.2
566,3260,56"00,0.2
576,3264,62$00,0.2
586,3264,56!00,0.2
596,3264,67800,2213.0
606,3264,56%00,0.2
616,3264,70$00,0.2
626,3264,57"00,0.2
636,3260,56"00,0.2
646,3268,61900,2022.9
656,3264,56!00,0.2
666,3248,66&00,0.2
676,3264,56"00,0.2
686,3264,69%00,0.2
696,3264,56800,1854.0
706,3264,56%00,0.2
716,3264,61 00,0.2
726,3264,56!00,0.2
736,3264,65#00,0.2
746,3264,56!00,0.2
756,3264,68900,2248.9
766,3264,56800,1854.0
776,3264,71900,2346.8
786,3264,60!00,0.2
796,3264,56!00,0.2
806,3264,64 00,0.2
816,3264,56!00,0.2
826,3264,68'00,0.2
836,3264,56'00,0.2
846,3264,72!00,0.2
856,3264,59#00,0.2
866,3264,56"00,0.2
