ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=10
344,ADV,-50,e0:5a:1b:15:c4:ca,MF000E
852,ADV,-51,e0:5a:1b:15:c4:ca,MF000F
1354,ADV,-48,e0:5a:1b:15:c4:ca,MF0010
1861,ADV,-50,e0:5a:1b:15:c4:ca,MF0011
2368,ADV,-51,e0:5a:1b:15:c4:ca,MF0012
3373,ADV,-49,e0:5a:1b:15:c4:ca,MF0014
3885,ADV,-47,e0:5a:1b:15:c4:ca,MF0015
4388,ADV,-51,e0:5a:1b:15:c4:ca,MF0016
4899,ADV,-55,e0:5a:1b:15:c4:ca,MF0017
5413,ADV,-48,e0:5a:1b:15:c4:ca,MF0018
5911,ADV,-48,e0:5a:1b:15:c4:ca,MF0019
6416,ADV,-54,e0:5a:1b:15:c4:ca,MF001A
6919,ADV,-49,e0:5a:1b:15:c4:ca,MF001B
7922,ADV,-52,e0:5a:1b:15:c4:ca,MF001D
8440,ADV,-51,e0:5a:1b:15:c4:ca,MF001E
8939,ADV,-51,e0:5a:1b:15:c4:ca,MF001F
9445,ADV,-48,e0:5a:1b:15:c4:ca,MF0020
9948,ADV,-51,e0:5a:1b:15:c4:ca,MF0021
10455,ADV,-51,e0:5a:1b:15:c4:ca,MF0022
10962,ADV,-48,e0:5a:1b:15:c4:ca,MF0023
11467,ADV,-49,e0:5a:1b:15:c4:ca,MF0024
11973,ADV,-54,e0:5a:1b:15:c4:ca,MF0025
12991,ADV,-53,e0:5a:1b:15:c4:ca,MF0027
13496,ADV,-48,e0:5a:1b:15:c4:ca,MF0028
13991,ADV,-50,e0:5a:1b:15:c4:ca,MF0029
14493,ADV,-51,e0:5a:1b:15:c4:ca,MF002A
15018,ADV,-48,e0:5a:1b:15:c4:ca,MF002B
15510,ADV,-49,e0:5a:1b:15:c4:ca,MF002C
16016,ADV,-51,e0:5a:1b:15:c4:ca,MF002D
16521,ADV,-48,e0:5a:1b:15:c4:ca,MF002E
17027,ADV,-49,e0:5a:1b:15:c4:ca,MF002F
17537,ADV,-47,e0:5a:1b:15:c4:ca,MF0030
18055,ADV,-49,e0:5a:1b:15:c4:ca,MF0031
18552,ADV,-51,e0:5a:1b:15:c4:ca,MF0032
19077,ADV,-48,e0:5a:1b:15:c4:ca,MF0033
19559,ADV,-49,e0:5a:1b:15:c4:ca,MF0034
20068,ADV,-52,e0:5a:1b:15:c4:ca,MF0035
20571,ADV,-48,e0:5a:1b:15:c4:ca,MF0036
21073,ADV,-49,e0:5a:1b:15:c4:ca,MF0037
21577,ADV,-52,e0:5a:1b:15:c4:ca,MF0038
22084,ADV,-50,e0:5a:1b:15:c4:ca,MF0039
22594,ADV,-54,e0:5a:1b:15:c4:ca,MF003A
23099,ADV,-48,e0:5a:1b:15:c4:ca,MF003B
23605,ADV,-50,e0:5a:1b:15:c4:ca,MF003C
24109,ADV,-53,e0:5a:1b:15:c4:ca,MF003D
24617,ADV,-48,e0:5a:1b:15:c4:ca,MF003E
25120,ADV,-50,e0:5a:1b:15:c4:ca,MF003F
25627,ADV,-51,e0:5a:1b:15:c4:ca,MF0040
26133,ADV,-48,e0:5a:1b:15:c4:ca,MF0041
26643,ADV,-54,e0:5a:1b:15:c4:ca,MF0042
27659,ADV,-50,e0:5a:1b:15:c4:ca,MF0044
28172,ADV,-54,e0:5a:1b:15:c4:ca,MF0045
28677,ADV,-48,e0:5a:1b:15:c4:ca,MF0046
29183,ADV,-53,e0:5a:1b:15:c4:ca,MF0047
29692,ADV,-48,e0:5a:1b:15:c4:ca,MF0048
30190,ADV,-50,e0:5a:1b:15:c4:ca,MF0049
30698,ADV,-53,e0:5a:1b:15:c4:ca,MF004A
31201,ADV,-48,e0:5a:1b:15:c4:ca,MF004B
31709,ADV,-49,e0:5a:1b:15:c4:ca,MF004C
32212,ADV,-53,e0:5a:1b:15:c4:ca,MF004D
32713,ADV,-49,e0:5a:1b:15:c4:ca,MF004E
33219,ADV,-50,e0:5a:1b:15:c4:ca,MF004F
33733,ADV,-47,e0:5a:1b:15:c4:ca,MF0050
34253,ADV,-49,e0:5a:1b:15:c4:ca,MF0051
34743,ADV,-54,e0:5a:1b:15:c4:ca,MF0052
35256,ADV,-48,e0:5a:1b:15:c4:ca,MF0053
35755,ADV,-50,e0:5a:1b:15:c4:ca,MF0054
