scenario_id,env_id,prior_env_id,filter_env_id,switch_env_id,switch_at,actions,actions_used,tau_s,epsilon,rep,method,reward_mode,cost_unit,constraint_ci,constraint_delta,init_strategy,avg_cost,violation_rate,violations_first_100,violations_last_100,violations_after_switch,after_switch_k,violations_first_after_switch_k,safe_set_empty_rate,safe_set_size_mean,filter_margin,filter_prior_weight,filter_reset_on_switch,distinct_actions_pulled,regret_vs_oracle,pull_100,pull_500,pull_1000,pull_2000
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,3,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1096.9231803201835,0.116,9.0,11.0,,50,,,,,,,1,-424180.47314687516,0,0,1000,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,3,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.1036534670586,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,E2_fixed_v01,,,"500,1000,2000","500,1000,2000",1.0,0.1,3,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.1036534670586,0.0,0.0,0.0,,50,,0.0,1.0,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,4,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.0336317676845,0.0,0.0,0.0,,50,,0.02,0.98,,,,3,0.0,0,1005,5,5
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000",500,1.0,0.1,4,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.0336317676845,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,4,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1077.1548965280806,0.571,52.0,56.0,,50,,,,,,,3,-442878.735239604,0,1,1,998
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,4,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1096.2943037560883,0.108,13.0,11.0,,50,,,,,,,1,-423739.32801159634,0,0,1000,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,4,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.0336317676845,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,E2_fixed_v01,,,"500,1000,2000","500,1000,2000",1.0,0.1,4,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1520.0336317676845,0.0,0.0,0.0,,50,,0.0,1.0,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,5,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1515.9801903477112,0.0,0.0,0.0,,50,,0.02,0.98,,,,3,0.0,0,1005,5,5
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000",500,1.0,0.1,5,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1515.9801903477112,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,5,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1075.8658762314317,0.549,42.0,53.0,,50,,,,,,,3,-440114.31411627936,0,2,1,997
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,5,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1093.912002243461,0.132,15.0,10.0,,50,,,,,,,1,-422068.18810425,0,0,1000,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,5,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1515.9801903477112,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,E2_fixed_v01,,,"500,1000,2000","500,1000,2000",1.0,0.1,5,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1515.9801903477112,0.0,0.0,0.0,,50,,0.0,1.0,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,6,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1504.4113726172613,0.0,0.0,0.0,,50,,0.02,0.98,,,,3,0.0,0,1005,5,5
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000",500,1.0,0.1,6,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1504.4113726172613,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,6,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1072.6492455240382,0.542,44.0,62.0,,50,,,,,,,3,-431762.12709322316,0,1,4,995
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,6,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1087.1127398086505,0.099,4.0,12.0,,50,,,,,,,1,-417298.6328086108,0,0,1000,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,6,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1504.4113726172613,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,E2_fixed_v01,,,"500,1000,2000","500,1000,2000",1.0,0.1,6,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1504.4113726172613,0.0,0.0,0.0,,50,,0.0,1.0,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,7,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1512.6970961089653,0.0,0.0,0.0,,50,,0.02,0.98,,,,3,0.0,0,1005,5,5
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000",500,1.0,0.1,7,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1512.6970961089653,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,7,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1075.2327014012346,0.587,53.0,63.0,,50,,,,,,,3,-437464.39470773074,0,1,1,998
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,7,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1091.9824516318479,0.103,16.0,10.0,,50,,,,,,,1,-420714.6444771176,0,0,1000,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,7,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1512.6970961089653,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,E2_fixed_v01,,,"500,1000,2000","500,1000,2000",1.0,0.1,7,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1512.6970961089653,0.0,0.0,0.0,,50,,0.0,1.0,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,8,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1517.9334983907984,0.0,0.0,0.0,,50,,0.02,0.98,,,,3,0.0,0,1005,5,5
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000",500,1.0,0.1,8,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1517.9334983907984,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,8,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1076.5224988921682,0.535,51.0,56.0,,50,,,,,,,3,-441410.9994986302,0,1,1,998
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,8,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1095.0600066731656,0.113,10.0,14.0,,50,,,,,,,1,-422873.49171763286,0,0,1000,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,8,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1517.9334983907984,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,E2_fixed_v01,,,"500,1000,2000","500,1000,2000",1.0,0.1,8,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1517.9334983907984,0.0,0.0,0.0,,50,,0.0,1.0,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.02,0.98,,,,3,0.0,0,1005,5,5
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000",500,1.0,0.1,9,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1074.3619612784055,0.574,61.0,60.0,,50,,,,,,,3,-435078.8634169486,0,1,8,991
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1090.0686654165224,0.11,16.0,11.0,,50,,,,,,,1,-419372.1592788317,0,0,1000,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,E2_fixed_v01,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.0,1.0,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.02,0.98,,,,3,0.0,0,1005,5,5
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000",500,1.0,0.1,10,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1076.4973002187644,0.542,52.0,48.0,,50,,,,,,,3,-442283.94201081176,0,1,1,998
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1095.5582453844734,0.108,12.0,6.0,,50,,,,,,,1,-423222.99684510287,0,0,1000,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,E2_fixed_v01,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.0,1.0,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.02,0.98,,,,3,0.0,0,1005,5,5
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000",500,1.0,0.1,11,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1072.2237954232678,0.544,49.0,48.0,,50,,,,,,,3,-429446.60273344954,0,2,1,997
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1085.5018055612095,0.117,13.0,9.0,,50,,,,,,,1,-416168.59259550786,0,0,1000,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,E2_fixed_v01,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.0,1.0,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,12,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1522.0607410326982,0.0,0.0,0.0,,50,,0.02,0.98,,,,3,0.0,0,1005,5,5
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000",500,1.0,0.1,12,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1522.0607410326982,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,12,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1077.7710483647909,0.552,58.0,48.0,,50,,,,,,,3,-444289.69266790734,0,1,1,998
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,12,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1097.4856828752008,0.094,10.0,4.0,,50,,,,,,,1,-424575.0581574973,0,0,1000,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,12,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1522.0607410326982,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,E2_fixed_v01,,,"500,1000,2000","500,1000,2000",1.0,0.1,12,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1522.0607410326982,0.0,0.0,0.0,,50,,0.0,1.0,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,13,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.628365751894,0.0,0.0,0.0,,50,,0.02,0.98,,,,3,0.0,0,1005,5,5
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000",500,1.0,0.1,13,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.628365751894,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,13,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1077.626681520236,0.556,56.0,51.0,,50,,,,,,,3,-444001.68423165823,0,1,1,998
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,13,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1097.2315658968716,0.128,12.0,10.0,,50,,,,,,,1,-424396.79985502246,0,0,1000,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,13,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.628365751894,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,E2_fixed_v01,,,"500,1000,2000","500,1000,2000",1.0,0.1,13,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.628365751894,0.0,0.0,0.0,,50,,0.0,1.0,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,14,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.6229824678583,0.0,0.0,0.0,,50,,0.02,0.98,,,,3,0.0,0,1005,5,5
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000",500,1.0,0.1,14,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.6229824678583,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,14,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1097.4701307126459,0.097,10.0,7.0,,50,,,,,,,3,-424152.8517552125,0,1,998,1
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,14,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1097.2284020160168,0.096,9.0,7.0,,50,,,,,,,1,-424394.58045184147,0,0,1000,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,14,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.6229824678583,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,E2_fixed_v01,,,"500,1000,2000","500,1000,2000",1.0,0.1,14,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1521.6229824678583,0.0,0.0,0.0,,50,,0.0,1.0,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,15,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1504.601286406553,0.0,0.0,0.0,,50,,0.02,0.98,,,,3,0.0,0,1005,5,5
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000",500,1.0,0.1,15,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1504.601286406553,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,15,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1072.842845692441,0.55,51.0,56.0,,50,,,,,,,3,-431758.44071411225,0,1,1,998
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,15,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1087.2243565462848,0.115,12.0,9.0,,50,,,,,,,1,-417376.92986026825,0,0,1000,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,15,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1504.601286406553,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,E2_fixed_v01,,,"500,1000,2000","500,1000,2000",1.0,0.1,15,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1504.601286406553,0.0,0.0,0.0,,50,,0.0,1.0,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,16,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1508.6383659136159,0.0,0.0,0.0,,50,,0.02,0.98,,,,3,0.0,0,1005,5,5
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000",500,1.0,0.1,16,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1508.6383659136159,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,16,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1074.011625898151,0.544,55.0,53.0,,50,,,,,,,3,-434626.74001546483,0,1,1,998
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,16,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1089.597041783299,0.118,12.0,10.0,,50,,,,,,,1,-419041.32413031696,0,0,1000,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,16,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1508.6383659136159,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,E2_fixed_v01,,,"500,1000,2000","500,1000,2000",1.0,0.1,16,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1508.6383659136159,0.0,0.0,0.0,,50,,0.0,1.0,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,17,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1500.5707518991849,0.0,0.0,0.0,,50,,0.02,0.98,,,,3,0.0,0,1005,5,5
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000",500,1.0,0.1,17,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1500.5707518991849,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,17,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1085.3040329657933,0.122,13.0,11.0,,50,,,,,,,3,-415266.7189333916,0,1,998,1
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,17,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1084.8555179573584,0.122,13.0,11.0,,50,,,,,,,1,-415715.2339418265,0,0,1000,0
E2_actions_500_1000_2000_warm_in_domain,E2_fixed_v01,E2_fixed_v01,,,,"500,1000,2000","500,1000,2000",1.0,0.1,17,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1500.5707518991849,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
