ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_C, trial_index=5, adv_interval_ms=100, buf_size=512
49,ADV,-40,e0:5a:1b:15:c4:ca,MF00D6
145,ADV,-41,e0:5a:1b:15:c4:ca,MF00D7
245,ADV,-40,e0:5a:1b:15:c4:ca,MF00D8
371,ADV,-40,e0:5a:1b:15:c4:ca,MF00D9
468,ADV,-42,e0:5a:1b:15:c4:ca,MF00DA
562,ADV,-41,e0:5a:1b:15:c4:ca,MF00DB
665,ADV,-41,e0:5a:1b:15:c4:ca,MF00DC
778,ADV,-42,e0:5a:1b:15:c4:ca,MF00DD
990,ADV,-41,e0:5a:1b:15:c4:ca,MF00DF
1095,ADV,-42,e0:5a:1b:15:c4:ca,MF00E0
1197,ADV,-43,e0:5a:1b:15:c4:ca,MF00E1
1304,ADV,-37,e0:5a:1b:15:c4:ca,MF00E2
1411,ADV,-40,e0:5a:1b:15:c4:ca,MF00E3
1517,ADV,-43,e0:5a:1b:15:c4:ca,MF00E4
1617,ADV,-40,e0:5a:1b:15:c4:ca,MF00E5
1728,ADV,-41,e0:5a:1b:15:c4:ca,MF00E6
1861,ADV,-41,e0:5a:1b:15:c4:ca,MF00E7
1934,ADV,-42,e0:5a:1b:15:c4:ca,MF00E8
2038,ADV,-40,e0:5a:1b:15:c4:ca,MF00EA
2150,ADV,-41,e0:5a:1b:15:c4:ca,MF00EB
2278,ADV,-42,e0:5a:1b:15:c4:ca,MF00EC
2355,ADV,-41,e0:5a:1b:15:c4:ca,MF00ED
2467,ADV,-41,e0:5a:1b:15:c4:ca,MF00EE
2570,ADV,-42,e0:5a:1b:15:c4:ca,MF00EF
2673,ADV,-40,e0:5a:1b:15:c4:ca,MF00F0
2778,ADV,-40,e0:5a:1b:15:c4:ca,MF00F1
2892,ADV,-40,e0:5a:1b:15:c4:ca,MF00F2
2992,ADV,-42,e0:5a:1b:15:c4:ca,MF00F3
3100,ADV,-40,e0:5a:1b:15:c4:ca,MF00F4
3220,ADV,-41,e0:5a:1b:15:c4:ca,MF00F5
3311,ADV,-42,e0:5a:1b:15:c4:ca,MF00F6
3423,ADV,-40,e0:5a:1b:15:c4:ca,MF00F7
3526,ADV,-40,e0:5a:1b:15:c4:ca,MF00F8
3641,ADV,-40,e0:5a:1b:15:c4:ca,MF00F9
3757,ADV,-42,e0:5a:1b:15:c4:ca,MF00FB
3851,ADV,-40,e0:5a:1b:15:c4:ca,MF00FC
3964,ADV,-41,e0:5a:1b:15:c4:ca,MF00FD
4065,ADV,-41,e0:5a:1b:15:c4:ca,MF00FE
4166,ADV,-40,e0:5a:1b:15:c4:ca,MF00FF
4278,ADV,-40,e0:5a:1b:15:c4:ca,MF0100
4372,ADV,-42,e0:5a:1b:15:c4:ca,MF0101
4478,ADV,-41,e0:5a:1b:15:c4:ca,MF0102
4692,ADV,-41,e0:5a:1b:15:c4:ca,MF0104
4797,ADV,-42,e0:5a:1b:15:c4:ca,MF0105
4904,ADV,-40,e0:5a:1b:15:c4:ca,MF0106
5015,ADV,-41,e0:5a:1b:15:c4:ca,MF0107
5119,ADV,-42,e0:5a:1b:15:c4:ca,MF0108
5226,ADV,-40,e0:5a:1b:15:c4:ca,MF0109
5439,ADV,-41,e0:5a:1b:15:c4:ca,MF010B
5540,ADV,-42,e0:5a:1b:15:c4:ca,MF010C
5650,ADV,-40,e0:5a:1b:15:c4:ca,MF010D
5745,ADV,-41,e0:5a:1b:15:c4:ca,MF010F
5864,ADV,-41,e0:5a:1b:15:c4:ca,MF0110
5949,ADV,-40,e0:5a:1b:15:c4:ca,MF0111
6058,ADV,-41,e0:5a:1b:15:c4:ca,MF0112
6156,ADV,-41,e0:5a:1b:15:c4:ca,MF0113
6254,ADV,-40,e0:5a:1b:15:c4:ca,MF0114
6374,ADV,-41,e0:5a:1b:15:c4:ca,MF0115
6472,ADV,-42,e0:5a:1b:15:c4:ca,MF0116
6572,ADV,-40,e0:5a:1b:15:c4:ca,MF0117
6676,ADV,-41,e0:5a:1b:15:c4:ca,MF0118
6776,ADV,-43,e0:5a:1b:15:c4:ca,MF0119
6888,ADV,-42,e0:5a:1b:15:c4:ca,MF011A
6988,ADV,-39,e0:5a:1b:15:c4:ca,MF011B
7118,ADV,-40,e0:5a:1b:15:c4:ca,MF011C
7202,ADV,-42,e0:5a:1b:15:c4:ca,MF011D
7318,ADV,-41,e0:5a:1b:15:c4:ca,MF011E
7419,ADV,-41,e0:5a:1b:15:c4:ca,MF011F
7519,ADV,-42,e0:5a:1b:15:c4:ca,MF0120
7623,ADV,-40,e0:5a:1b:15:c4:ca,MF0121
