ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_C, trial_index=2, adv_interval_ms=100, buf_size=512
50,ADV,-41,e0:5a:1b:15:c4:ca,MF00D1
149,ADV,-37,e0:5a:1b:15:c4:ca,MF00D2
273,ADV,-41,e0:5a:1b:15:c4:ca,MF00D3
366,ADV,-40,e0:5a:1b:15:c4:ca,MF00D4
469,ADV,-40,e0:5a:1b:15:c4:ca,MF00D5
680,ADV,-41,e0:5a:1b:15:c4:ca,MF00D7
890,ADV,-40,e0:5a:1b:15:c4:ca,MF00D9
996,ADV,-41,e0:5a:1b:15:c4:ca,MF00DA
1107,ADV,-42,e0:5a:1b:15:c4:ca,MF00DB
1197,ADV,-39,e0:5a:1b:15:c4:ca,MF00DC
1310,ADV,-41,e0:5a:1b:15:c4:ca,MF00DD
1411,ADV,-41,e0:5a:1b:15:c4:ca,MF00DE
1523,ADV,-40,e0:5a:1b:15:c4:ca,MF00DF
1623,ADV,-41,e0:5a:1b:15:c4:ca,MF00E0
1736,ADV,-41,e0:5a:1b:15:c4:ca,MF00E1
1833,ADV,-41,e0:5a:1b:15:c4:ca,MF00E2
1935,ADV,-40,e0:5a:1b:15:c4:ca,MF00E3
2038,ADV,-41,e0:5a:1b:15:c4:ca,MF00E5
2147,ADV,-41,e0:5a:1b:15:c4:ca,MF00E6
2247,ADV,-39,e0:5a:1b:15:c4:ca,MF00E7
2358,ADV,-41,e0:5a:1b:15:c4:ca,MF00E8
2458,ADV,-40,e0:5a:1b:15:c4:ca,MF00E9
2668,ADV,-40,e0:5a:1b:15:c4:ca,MF00EB
2773,ADV,-41,e0:5a:1b:15:c4:ca,MF00EC
2983,ADV,-40,e0:5a:1b:15:c4:ca,MF00EE
3091,ADV,-39,e0:5a:1b:15:c4:ca,MF00EF
3196,ADV,-41,e0:5a:1b:15:c4:ca,MF00F0
3299,ADV,-40,e0:5a:1b:15:c4:ca,MF00F1
3405,ADV,-40,e0:5a:1b:15:c4:ca,MF00F2
3511,ADV,-40,e0:5a:1b:15:c4:ca,MF00F3
3618,ADV,-39,e0:5a:1b:15:c4:ca,MF00F4
3836,ADV,-41,e0:5a:1b:15:c4:ca,MF00F6
3932,ADV,-41,e0:5a:1b:15:c4:ca,MF00F8
4039,ADV,-39,e0:5a:1b:15:c4:ca,MF00F9
4138,ADV,-40,e0:5a:1b:15:c4:ca,MF00FA
4241,ADV,-40,e0:5a:1b:15:c4:ca,MF00FB
4339,ADV,-40,e0:5a:1b:15:c4:ca,MF00FC
4446,ADV,-40,e0:5a:1b:15:c4:ca,MF00FD
4550,ADV,-40,e0:5a:1b:15:c4:ca,MF00FE
4650,ADV,-36,e0:5a:1b:15:c4:ca,MF00FF
4755,ADV,-41,e0:5a:1b:15:c4:ca,MF0100
4870,ADV,-40,e0:5a:1b:15:c4:ca,MF0101
4960,ADV,-36,e0:5a:1b:15:c4:ca,MF0102
5065,ADV,-42,e0:5a:1b:15:c4:ca,MF0103
5171,ADV,-40,e0:5a:1b:15:c4:ca,MF0104
5273,ADV,-36,e0:5a:1b:15:c4:ca,MF0105
5591,ADV,-41,e0:5a:1b:15:c4:ca,MF0108
5679,ADV,-37,e0:5a:1b:15:c4:ca,MF0109
5787,ADV,-41,e0:5a:1b:15:c4:ca,MF010A
5889,ADV,-41,e0:5a:1b:15:c4:ca,MF010B
5993,ADV,-39,e0:5a:1b:15:c4:ca,MF010C
6090,ADV,-42,e0:5a:1b:15:c4:ca,MF010D
6205,ADV,-42,e0:5a:1b:15:c4:ca,MF010E
6303,ADV,-39,e0:5a:1b:15:c4:ca,MF010F
6421,ADV,-41,e0:5a:1b:15:c4:ca,MF0110
6523,ADV,-41,e0:5a:1b:15:c4:ca,MF0111
6622,ADV,-39,e0:5a:1b:15:c4:ca,MF0112
6830,ADV,-40,e0:5a:1b:15:c4:ca,MF0114
6934,ADV,-41,e0:5a:1b:15:c4:ca,MF0116
7034,ADV,-39,e0:5a:1b:15:c4:ca,MF0117
7142,ADV,-42,e0:5a:1b:15:c4:ca,MF0118
7244,ADV,-42,e0:5a:1b:15:c4:ca,MF0119
7373,ADV,-39,e0:5a:1b:15:c4:ca,MF011A
7462,ADV,-42,e0:5a:1b:15:c4:ca,MF011B
7573,ADV,-41,e0:5a:1b:15:c4:ca,MF011C
7672,ADV,-39,e0:5a:1b:15:c4:ca,MF011D
7891,ADV,-42,e0:5a:1b:15:c4:ca,MF011F
7991,ADV,-41,e0:5a:1b:15:c4:ca,MF0120
8084,ADV,-39,e0:5a:1b:15:c4:ca,MF0121
8197,ADV,-42,e0:5a:1b:15:c4:ca,MF0122
