ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_C, trial_index=18, adv_interval_ms=100, buf_size=512
454,ADV,-40,e0:5a:1b:15:c4:ca,MF0028
957,ADV,-42,e0:5a:1b:15:c4:ca,MF0029
1480,ADV,-41,e0:5a:1b:15:c4:ca,MF002A
1977,ADV,-42,e0:5a:1b:15:c4:ca,MF002B
2482,ADV,-42,e0:5a:1b:15:c4:ca,MF002C
2982,ADV,-40,e0:5a:1b:15:c4:ca,MF002D
3483,ADV,-42,e0:5a:1b:15:c4:ca,MF002E
3989,ADV,-42,e0:5a:1b:15:c4:ca,MF002F
4490,ADV,-40,e0:5a:1b:15:c4:ca,MF0030
4994,ADV,-42,e0:5a:1b:15:c4:ca,MF0032
5500,ADV,-42,e0:5a:1b:15:c4:ca,MF0033
6007,ADV,-40,e0:5a:1b:15:c4:ca,MF0034
7025,ADV,-41,e0:5a:1b:15:c4:ca,MF0036
8524,ADV,-41,e0:5a:1b:15:c4:ca,MF0039
9017,ADV,-42,e0:5a:1b:15:c4:ca,MF003A
9523,ADV,-42,e0:5a:1b:15:c4:ca,MF003B
10031,ADV,-40,e0:5a:1b:15:c4:ca,MF003C
10541,ADV,-43,e0:5a:1b:15:c4:ca,MF003D
11032,ADV,-42,e0:5a:1b:15:c4:ca,MF003E
11541,ADV,-41,e0:5a:1b:15:c4:ca,MF003F
12038,ADV,-42,e0:5a:1b:15:c4:ca,MF0040
12557,ADV,-42,e0:5a:1b:15:c4:ca,MF0041
13049,ADV,-41,e0:5a:1b:15:c4:ca,MF0042
13557,ADV,-43,e0:5a:1b:15:c4:ca,MF0043
14071,ADV,-41,e0:5a:1b:15:c4:ca,MF0044
14581,ADV,-42,e0:5a:1b:15:c4:ca,MF0045
15068,ADV,-42,e0:5a:1b:15:c4:ca,MF0046
15577,ADV,-41,e0:5a:1b:15:c4:ca,MF0047
16076,ADV,-42,e0:5a:1b:15:c4:ca,MF0048
16597,ADV,-42,e0:5a:1b:15:c4:ca,MF0049
17107,ADV,-40,e0:5a:1b:15:c4:ca,MF004A
17596,ADV,-72,e0:5a:1b:15:c4:ca,MF004B
18105,ADV,-42,e0:5a:1b:15:c4:ca,MF004C
19626,ADV,-40,e0:5a:1b:15:c4:ca,MF004F
20115,ADV,-42,e0:5a:1b:15:c4:ca,MF0050
20631,ADV,-42,e0:5a:1b:15:c4:ca,MF0051
21131,ADV,-41,e0:5a:1b:15:c4:ca,MF0052
21633,ADV,-42,e0:5a:1b:15:c4:ca,MF0053
22135,ADV,-42,e0:5a:1b:15:c4:ca,MF0054
22657,ADV,-41,e0:5a:1b:15:c4:ca,MF0055
23150,ADV,-43,e0:5a:1b:15:c4:ca,MF0056
23651,ADV,-42,e0:5a:1b:15:c4:ca,MF0057
24154,ADV,-41,e0:5a:1b:15:c4:ca,MF0058
25207,ADV,-40,e0:5a:1b:15:c4:ca,MF005A
25672,ADV,-43,e0:5a:1b:15:c4:ca,MF005B
26180,ADV,-42,e0:5a:1b:15:c4:ca,MF005C
26698,ADV,-40,e0:5a:1b:15:c4:ca,MF005D
27180,ADV,-42,e0:5a:1b:15:c4:ca,MF005E
27687,ADV,-42,e0:5a:1b:15:c4:ca,MF005F
28192,ADV,-41,e0:5a:1b:15:c4:ca,MF0060
28698,ADV,-43,e0:5a:1b:15:c4:ca,MF0061
29199,ADV,-42,e0:5a:1b:15:c4:ca,MF0062
30215,ADV,-42,e0:5a:1b:15:c4:ca,MF0064
30720,ADV,-41,e0:5a:1b:15:c4:ca,MF0065
31226,ADV,-42,e0:5a:1b:15:c4:ca,MF0066
31752,ADV,-43,e0:5a:1b:15:c4:ca,MF0067
32239,ADV,-40,e0:5a:1b:15:c4:ca,MF0068
32742,ADV,-42,e0:5a:1b:15:c4:ca,MF0069
33249,ADV,-42,e0:5a:1b:15:c4:ca,MF006A
33757,ADV,-41,e0:5a:1b:15:c4:ca,MF006B
34257,ADV,-42,e0:5a:1b:15:c4:ca,MF006C
34757,ADV,-42,e0:5a:1b:15:c4:ca,MF006D
35785,ADV,-42,e0:5a:1b:15:c4:ca,MF006F
36279,ADV,-40,e0:5a:1b:15:c4:ca,MF0070
36784,ADV,-42,e0:5a:1b:15:c4:ca,MF0071
37285,ADV,-42,e0:5a:1b:15:c4:ca,MF0072
37807,ADV,-41,e0:5a:1b:15:c4:ca,MF0073
38300,ADV,-42,e0:5a:1b:15:c4:ca,MF0074
38804,ADV,-42,e0:5a:1b:15:c4:ca,MF0075
39312,ADV,-100,e0:5a:1b:15:c4:ca,MF0076
39836,ADV,-42,e0:5a:1b:15:c4:ca,MF0077
40324,ADV,-41,e0:5a:1b:15:c4:ca,MF0078
40830,ADV,-42,e0:5a:1b:15:c4:ca,MF0079
41334,ADV,-42,e0:5a:1b:15:c4:ca,MF007A
41842,ADV,-41,e0:5a:1b:15:c4:ca,MF007B
42354,ADV,-42,e0:5a:1b:15:c4:ca,MF007C
42847,ADV,-42,e0:5a:1b:15:c4:ca,MF007D
43856,ADV,-43,e0:5a:1b:15:c4:ca,MF007F
44370,ADV,-41,e0:5a:1b:15:c4:ca,MF0080
44882,ADV,-43,e0:5a:1b:15:c4:ca,MF0081
45375,ADV,-42,e0:5a:1b:15:c4:ca,MF0082
45883,ADV,-40,e0:5a:1b:15:c4:ca,MF0083
46389,ADV,-42,e0:5a:1b:15:c4:ca,MF0084
46891,ADV,-42,e0:5a:1b:15:c4:ca,MF0085
47900,ADV,-43,e0:5a:1b:15:c4:ca,MF0087
48406,ADV,-42,e0:5a:1b:15:c4:ca,MF0088
49418,ADV,-42,e0:5a:1b:15:c4:ca,MF008A
49926,ADV,-41,e0:5a:1b:15:c4:ca,MF008B
50425,ADV,-42,e0:5a:1b:15:c4:ca,MF008C
50934,ADV,-42,e0:5a:1b:15:c4:ca,MF008D
51448,ADV,-41,e0:5a:1b:15:c4:ca,MF008E
51957,ADV,-43,e0:5a:1b:15:c4:ca,MF008F
52466,ADV,-41,e0:5a:1b:15:c4:ca,MF0090
52968,ADV,-43,e0:5a:1b:15:c4:ca,MF0091
53485,ADV,-42,e0:5a:1b:15:c4:ca,MF0092
54007,ADV,-41,e0:5a:1b:15:c4:ca,MF0093
54487,ADV,-42,e0:5a:1b:15:c4:ca,MF0094
55007,ADV,-42,e0:5a:1b:15:c4:ca,MF0096
55498,ADV,-41,e0:5a:1b:15:c4:ca,MF0097
55998,ADV,-42,e0:5a:1b:15:c4:ca,MF0098
56507,ADV,-42,e0:5a:1b:15:c4:ca,MF0099
57527,ADV,-42,e0:5a:1b:15:c4:ca,MF009B
58051,ADV,-41,e0:5a:1b:15:c4:ca,MF009C
58536,ADV,-42,e0:5a:1b:15:c4:ca,MF009D
59026,ADV,-42,e0:5a:1b:15:c4:ca,MF009E
59548,ADV,-40,e0:5a:1b:15:c4:ca,MF009F
60037,ADV,-42,e0:5a:1b:15:c4:ca,MF00A0
60549,ADV,-42,e0:5a:1b:15:c4:ca,MF00A1
61049,ADV,-41,e0:5a:1b:15:c4:ca,MF00A2
61551,ADV,-42,e0:5a:1b:15:c4:ca,MF00A3
62107,ADV,-41,e0:5a:1b:15:c4:ca,MF00A4
62567,ADV,-42,e0:5a:1b:15:c4:ca,MF00A5
63085,ADV,-42,e0:5a:1b:15:c4:ca,MF00A6
63586,ADV,-41,e0:5a:1b:15:c4:ca,MF00A7
64081,ADV,-42,e0:5a:1b:15:c4:ca,MF00A8
64586,ADV,-42,e0:5a:1b:15:c4:ca,MF00A9
65086,ADV,-41,e0:5a:1b:15:c4:ca,MF00AA
65593,ADV,-43,e0:5a:1b:15:c4:ca,MF00AB
66096,ADV,-42,e0:5a:1b:15:c4:ca,MF00AC
66607,ADV,-41,e0:5a:1b:15:c4:ca,MF00AD
67107,ADV,-42,e0:5a:1b:15:c4:ca,MF00AE
67605,ADV,-42,e0:5a:1b:15:c4:ca,MF00AF
68614,ADV,-42,e0:5a:1b:15:c4:ca,MF00B1
69135,ADV,-41,e0:5a:1b:15:c4:ca,MF00B2
69633,ADV,-42,e0:5a:1b:15:c4:ca,MF00B3
70133,ADV,-41,e0:5a:1b:15:c4:ca,MF00B4
70657,ADV,-41,e0:5a:1b:15:c4:ca,MF00B5
71152,ADV,-42,e0:5a:1b:15:c4:ca,MF00B6
71652,ADV,-41,e0:5a:1b:15:c4:ca,MF00B7
72154,ADV,-41,e0:5a:1b:15:c4:ca,MF00B8
72655,ADV,-42,e0:5a:1b:15:c4:ca,MF00B9
73164,ADV,-41,e0:5a:1b:15:c4:ca,MF00BA
73667,ADV,-42,e0:5a:1b:15:c4:ca,MF00BB
74176,ADV,-42,e0:5a:1b:15:c4:ca,MF00BC
74680,ADV,-41,e0:5a:1b:15:c4:ca,MF00BD
75182,ADV,-42,e0:5a:1b:15:c4:ca,MF00BE
75695,ADV,-42,e0:5a:1b:15:c4:ca,MF00BF
76207,ADV,-41,e0:5a:1b:15:c4:ca,MF00C0
76697,ADV,-42,e0:5a:1b:15:c4:ca,MF00C1
77201,ADV,-42,e0:5a:1b:15:c4:ca,MF00C2
77705,ADV,-40,e0:5a:1b:15:c4:ca,MF00C3
78212,ADV,-43,e0:5a:1b:15:c4:ca,MF00C4
78718,ADV,-41,e0:5a:1b:15:c4:ca,MF00C5
79215,ADV,-42,e0:5a:1b:15:c4:ca,MF00C6
79734,ADV,-41,e0:5a:1b:15:c4:ca,MF00C7
80233,ADV,-40,e0:5a:1b:15:c4:ca,MF00C8
80737,ADV,-42,e0:5a:1b:15:c4:ca,MF00C9
81247,ADV,-42,e0:5a:1b:15:c4:ca,MF00CA
81756,ADV,-41,e0:5a:1b:15:c4:ca,MF00CB
82766,ADV,-41,e0:5a:1b:15:c4:ca,MF00CD
83270,ADV,-42,e0:5a:1b:15:c4:ca,MF00CE
83770,ADV,-43,e0:5a:1b:15:c4:ca,MF00CF
84271,ADV,-40,e0:5a:1b:15:c4:ca,MF00D0
84776,ADV,-42,e0:5a:1b:15:c4:ca,MF00D1
85280,ADV,-42,e0:5a:1b:15:c4:ca,MF00D2
85789,ADV,-40,e0:5a:1b:15:c4:ca,MF00D3
86290,ADV,-43,e0:5a:1b:15:c4:ca,MF00D4
86807,ADV,-42,e0:5a:1b:15:c4:ca,MF00D5
87296,ADV,-41,e0:5a:1b:15:c4:ca,MF00D6
87807,ADV,-42,e0:5a:1b:15:c4:ca,MF00D7
88305,ADV,-42,e0:5a:1b:15:c4:ca,MF00D8
89314,ADV,-41,e0:5a:1b:15:c4:ca,MF00DA
89820,ADV,-41,e0:5a:1b:15:c4:ca,MF00DB
90326,ADV,-42,e0:5a:1b:15:c4:ca,MF00DC
90826,ADV,-42,e0:5a:1b:15:c4:ca,MF00DD
91348,ADV,-40,e0:5a:1b:15:c4:ca,MF00DE
91832,ADV,-42,e0:5a:1b:15:c4:ca,MF00DF
92357,ADV,-42,e0:5a:1b:15:c4:ca,MF00E0
92844,ADV,-41,e0:5a:1b:15:c4:ca,MF00E1
93357,ADV,-42,e0:5a:1b:15:c4:ca,MF00E2
93857,ADV,-42,e0:5a:1b:15:c4:ca,MF00E3
94886,ADV,-42,e0:5a:1b:15:c4:ca,MF00E5
95401,ADV,-41,e0:5a:1b:15:c4:ca,MF00E6
95886,ADV,-42,e0:5a:1b:15:c4:ca,MF00E7
96376,ADV,-42,e0:5a:1b:15:c4:ca,MF00E8
96888,ADV,-41,e0:5a:1b:15:c4:ca,MF00E9
97391,ADV,-43,e0:5a:1b:15:c4:ca,MF00EA
97907,ADV,-41,e0:5a:1b:15:c4:ca,MF00EB
98407,ADV,-40,e0:5a:1b:15:c4:ca,MF00EC
98915,ADV,-42,e0:5a:1b:15:c4:ca,MF00ED
99433,ADV,-41,e0:5a:1b:15:c4:ca,MF00EE
100437,ADV,-42,e0:5a:1b:15:c4:ca,MF00F0
100933,ADV,-41,e0:5a:1b:15:c4:ca,MF00F1
101447,ADV,-42,e0:5a:1b:15:c4:ca,MF00F2
101936,ADV,-42,e0:5a:1b:15:c4:ca,MF00F3
102457,ADV,-41,e0:5a:1b:15:c4:ca,MF00F4
102949,ADV,-43,e0:5a:1b:15:c4:ca,MF00F5
103456,ADV,-42,e0:5a:1b:15:c4:ca,MF00F6
103975,ADV,-42,e0:5a:1b:15:c4:ca,MF00F7
104484,ADV,-42,e0:5a:1b:15:c4:ca,MF00F8
104974,ADV,-40,e0:5a:1b:15:c4:ca,MF00F9
105484,ADV,-43,e0:5a:1b:15:c4:ca,MF00FA
105984,ADV,-42,e0:5a:1b:15:c4:ca,MF00FB
106502,ADV,-41,e0:5a:1b:15:c4:ca,MF00FD
107000,ADV,-42,e0:5a:1b:15:c4:ca,MF00FE
107517,ADV,-40,e0:5a:1b:15:c4:ca,MF00FF
108515,ADV,-42,e0:5a:1b:15:c4:ca,MF0101
109030,ADV,-40,e0:5a:1b:15:c4:ca,MF0102
109521,ADV,-42,e0:5a:1b:15:c4:ca,MF0103
110039,ADV,-42,e0:5a:1b:15:c4:ca,MF0104
110538,ADV,-41,e0:5a:1b:15:c4:ca,MF0105
111049,ADV,-42,e0:5a:1b:15:c4:ca,MF0106
111554,ADV,-42,e0:5a:1b:15:c4:ca,MF0107
112587,ADV,-43,e0:5a:1b:15:c4:ca,MF0109
113082,ADV,-41,e0:5a:1b:15:c4:ca,MF010A
113577,ADV,-42,e0:5a:1b:15:c4:ca,MF010B
114087,ADV,-43,e0:5a:1b:15:c4:ca,MF010C
114601,ADV,-40,e0:5a:1b:15:c4:ca,MF010D
115107,ADV,-43,e0:5a:1b:15:c4:ca,MF010E
115604,ADV,-42,e0:5a:1b:15:c4:ca,MF010F
116628,ADV,-42,e0:5a:1b:15:c4:ca,MF0111
117127,ADV,-41,e0:5a:1b:15:c4:ca,MF0112
117631,ADV,-42,e0:5a:1b:15:c4:ca,MF0113
118140,ADV,-42,e0:5a:1b:15:c4:ca,MF0114
118657,ADV,-40,e0:5a:1b:15:c4:ca,MF0115
119150,ADV,-42,e0:5a:1b:15:c4:ca,MF0116
120666,ADV,-41,e0:5a:1b:15:c4:ca,MF0119
121207,ADV,-41,e0:5a:1b:15:c4:ca,MF011A
121697,ADV,-42,e0:5a:1b:15:c4:ca,MF011B
122686,ADV,-40,e0:5a:1b:15:c4:ca,MF011D
123187,ADV,-43,e0:5a:1b:15:c4:ca,MF011E
123685,ADV,-42,e0:5a:1b:15:c4:ca,MF011F
124190,ADV,-41,e0:5a:1b:15:c4:ca,MF0120
124692,ADV,-42,e0:5a:1b:15:c4:ca,MF0121
125197,ADV,-42,e0:5a:1b:15:c4:ca,MF0122
