timestamp_ms,interval_ms,ccs,u,s
299000,500,0.8673,0.0181,0.6
300000,100,0.5641,0.4513,0.6
301000,100,0.8461,0.1341,0.8
302000,2000,0.9519,0.0687,1.0
303000,2000,0.7938,0.2946,1.0
304000,2000,0.9279,0.103,1.0
305000,2000,0.976,0.0343,1.0
306000,500,0.8027,0.1961,0.8
307000,500,0.7226,0.3105,0.8
308000,500,0.8164,0.1766,0.8
309000,500,0.7809,0.2273,0.8
310000,500,0.806,0.2772,1.0
311000,500,0.8835,0.1665,1.0
312000,500,0.8487,0.2161,1.0
313000,500,0.8367,0.2333,1.0
314000,500,0.8324,0.2394,1.0
315000,500,0.8253,0.2496,1.0
316000,500,0.7684,0.3308,1.0
317000,100,0.6593,0.4867,1.0
318000,100,0.8426,0.2248,1.0
319000,500,0.8171,0.2613,1.0
320000,500,0.6544,0.4937,1.0
321000,500,0.8623,0.1967,1.0
322000,100,0.5023,0.711,1.0
323000,100,0.8217,0.2547,1.0
324000,500,0.8471,0.2184,1.0
325000,500,0.886,0.1629,1.0
326000,500,0.864,0.1943,1.0
327000,500,0.8675,0.1893,1.0
328000,500,0.8488,0.2159,1.0
329000,500,0.7792,0.3155,1.0
330000,500,0.8504,0.2137,1.0
331000,2000,0.9056,0.1349,1.0
332000,2000,0.8228,0.2531,1.0
333000,500,0.7707,0.3276,1.0
334000,500,0.8157,0.2633,1.0
335000,500,0.8491,0.2155,1.0
336000,500,0.825,0.2501,1.0
337000,100,0.7232,0.3954,1.0
338000,100,0.8091,0.2727,1.0
339000,100,0.7788,0.316,1.0
340000,100,0.7706,0.3277,1.0
341000,500,0.8361,0.2342,1.0
342000,500,0.832,0.24,1.0
343000,500,0.7868,0.3045,1.0
344000,100,0.682,0.4543,1.0
345000,100,0.8918,0.1546,1.0
346000,500,0.8421,0.2256,1.0
347000,500,0.7354,0.3781,1.0
348000,500,0.8163,0.2624,1.0
349000,500,0.8604,0.1994,1.0
350000,100,0.6993,0.4295,1.0
351000,100,0.6491,0.5013,1.0
352000,500,0.8558,0.2059,1.0
353000,500,0.8594,0.2008,1.0
354000,100,0.7016,0.4263,1.0
355000,100,0.7909,0.2987,1.0
356000,500,0.8276,0.2463,1.0
357000,500,0.7676,0.332,1.0
358000,500,0.8814,0.1695,1.0
359000,500,0.8702,0.1854,1.0
360000,500,0.8362,0.2339,1.0
361000,500,0.7722,0.3255,1.0
362000,500,0.8735,0.1807,1.0
363000,500,0.8662,0.1912,1.0
364000,100,0.6823,0.4539,1.0
365000,100,0.8253,0.2495,1.0
366000,500,0.8756,0.1777,1.0
367000,500,0.7356,0.3777,1.0
368000,100,0.7239,0.3944,1.0
369000,100,0.8803,0.171,1.0
370000,500,0.8259,0.2487,1.0
371000,500,0.6603,0.4853,1.0
372000,500,0.847,0.2186,1.0
373000,2000,0.9844,0.0223,1.0
374000,2000,0.8726,0.182,1.0
375000,100,0.6584,0.488,1.0
376000,100,0.9819,0.0259,1.0
377000,2000,0.932,0.0971,1.0
378000,2000,0.7125,0.4107,1.0
379000,2000,0.9759,0.0344,1.0
380000,2000,0.9769,0.033,1.0
381000,100,0.7442,0.3654,1.0
382000,100,0.924,0.1086,1.0
383000,2000,0.9607,0.0561,1.0
384000,2000,0.5892,0.5868,1.0
385000,2000,0.8648,0.1932,1.0
386000,2000,0.9848,0.0217,1.0
387000,100,0.6684,0.4737,1.0
388000,100,0.8457,0.2204,1.0
389000,2000,0.988,0.0172,1.0
390000,2000,0.6463,0.5053,1.0
391000,100,0.6846,0.4506,1.0
392000,100,0.9431,0.0813,1.0
393000,500,0.8178,0.2603,1.0
394000,500,0.8674,0.1895,1.0
395000,2000,0.9691,0.0441,1.0
396000,2000,0.9527,0.0675,1.0
397000,500,0.8472,0.2182,1.0
398000,500,0.96,0.0571,1.0
399000,2000,0.976,0.0343,1.0
400000,2000,0.5024,0.7108,1.0
401000,100,0.7296,0.3863,1.0
402000,100,0.9889,0.0158,1.0
403000,500,0.8781,0.1741,1.0
404000,500,0.784,0.3086,1.0
405000,2000,0.9729,0.0388,1.0
406000,2000,0.8814,0.1694,1.0
407000,500,0.7954,0.2923,1.0
408000,500,0.9665,0.0479,1.0
409000,2000,0.9749,0.0359,1.0
410000,2000,0.8745,0.1793,1.0
411000,2000,0.9363,0.0909,1.0
412000,2000,0.975,0.0357,1.0
413000,100,0.6015,0.5693,1.0
414000,100,0.791,0.2985,1.0
415000,2000,0.9834,0.0238,1.0
416000,2000,0.708,0.4171,1.0
417000,100,0.722,0.3972,1.0
418000,100,0.9842,0.0226,1.0
419000,100,0.7324,0.3823,1.0
420000,100,0.6798,0.4575,1.0
421000,2000,0.9806,0.0277,1.0
422000,2000,0.8926,0.1534,1.0
423000,2000,0.9147,0.1219,1.0
424000,2000,0.9841,0.0228,1.0
425000,2000,0.8727,0.1818,1.0
426000,500,0.8023,0.2825,1.0
427000,500,0.9656,0.0492,1.0
428000,2000,0.9344,0.0938,1.0
429000,2000,0.8333,0.2381,1.0
430000,2000,0.9315,0.0978,1.0
431000,2000,0.9065,0.1336,1.0
432000,100,0.6112,0.5554,1.0
433000,100,0.8765,0.1765,1.0
434000,2000,0.9815,0.0264,1.0
435000,2000,0.9938,0.0089,1.0
436000,2000,0.9953,0.0068,1.0
437000,2000,0.9967,0.0048,1.0
438000,2000,0.9921,0.0113,1.0
439000,2000,0.9934,0.0094,1.0
440000,2000,0.9964,0.0051,1.0
441000,2000,0.9967,0.0047,1.0
442000,2000,0.9956,0.0062,1.0
443000,2000,0.9957,0.0061,1.0
444000,2000,0.9953,0.0067,1.0
445000,2000,0.9961,0.0055,1.0
446000,2000,0.9962,0.0054,1.0
447000,2000,0.9959,0.0059,1.0
448000,2000,0.9955,0.0065,1.0
449000,2000,0.9958,0.0059,1.0
450000,2000,0.9962,0.0055,1.0
451000,2000,0.9967,0.0047,1.0
452000,2000,0.9965,0.0051,1.0
453000,2000,0.9958,0.006,1.0
454000,2000,0.9964,0.0052,1.0
455000,2000,0.9972,0.0039,1.0
456000,2000,0.9976,0.0035,1.0
457000,2000,0.9973,0.0038,1.0
458000,2000,0.9971,0.0041,1.0
459000,2000,0.9968,0.0046,1.0
460000,2000,0.9968,0.0045,1.0
461000,2000,0.9965,0.005,1.0
462000,2000,0.996,0.0057,1.0
463000,2000,0.9961,0.0055,1.0
464000,2000,0.997,0.0043,1.0
465000,2000,0.9968,0.0046,1.0
466000,2000,0.9963,0.0053,1.0
467000,2000,0.9954,0.0066,1.0
468000,2000,0.994,0.0086,1.0
469000,2000,0.9958,0.006,1.0
470000,2000,0.9954,0.0065,1.0
471000,2000,0.9955,0.0064,1.0
472000,2000,0.9946,0.0077,1.0
473000,2000,0.9939,0.0087,1.0
474000,2000,0.9948,0.0074,1.0
475000,2000,0.9957,0.0061,1.0
476000,2000,0.9951,0.007,1.0
477000,2000,0.9929,0.0101,1.0
478000,2000,0.9944,0.008,1.0
479000,2000,0.9958,0.006,1.0
480000,2000,0.995,0.0071,1.0
481000,2000,0.9948,0.0075,1.0
482000,2000,0.9959,0.0058,1.0
483000,2000,0.9939,0.0087,1.0
484000,2000,0.9951,0.007,1.0
485000,2000,0.9977,0.0033,1.0
486000,2000,0.9973,0.0039,1.0
487000,2000,0.9966,0.0048,1.0
488000,2000,0.9943,0.0081,1.0
489000,2000,0.9914,0.0123,1.0
490000,2000,0.9919,0.0116,1.0
491000,2000,0.9966,0.0048,1.0
492000,2000,0.9955,0.0064,1.0
493000,2000,0.996,0.0057,1.0
494000,2000,0.9963,0.0053,1.0
495000,2000,0.9374,0.0037,0.8
496000,2000,0.9374,0.0037,0.8
497000,2000,0.9368,0.0046,0.8
498000,2000,0.9377,0.0033,0.8
499000,2000,0.9965,0.005,1.0
500000,2000,0.9962,0.0055,1.0
501000,2000,0.9968,0.0046,1.0
502000,2000,0.9966,0.0048,1.0
503000,2000,0.9951,0.007,1.0
504000,2000,0.997,0.0043,1.0
505000,2000,0.9968,0.0046,1.0
506000,2000,0.9972,0.0041,1.0
507000,2000,0.997,0.0043,1.0
508000,2000,0.9974,0.0037,1.0
509000,2000,0.9979,0.003,1.0
510000,2000,0.9974,0.0038,1.0
511000,2000,0.9965,0.005,1.0
512000,2000,0.9957,0.0061,1.0
513000,2000,0.9971,0.0041,1.0
514000,2000,0.9978,0.0031,1.0
515000,2000,0.9972,0.004,1.0
516000,2000,0.9968,0.0046,1.0
517000,2000,0.9971,0.0042,1.0
518000,2000,0.9967,0.0047,1.0
519000,2000,0.9981,0.0027,1.0
520000,2000,0.9976,0.0035,1.0
521000,2000,0.9964,0.0051,1.0
522000,2000,0.997,0.0043,1.0
523000,2000,0.9975,0.0036,1.0
524000,2000,0.9971,0.0042,1.0
525000,2000,0.9971,0.0041,1.0
526000,2000,0.9971,0.0041,1.0
527000,2000,0.9966,0.0048,1.0
528000,2000,0.9966,0.0048,1.0
529000,2000,0.9967,0.0047,1.0
530000,2000,0.9967,0.0047,1.0
531000,2000,0.9949,0.0073,1.0
532000,2000,0.9965,0.0051,1.0
533000,2000,0.9978,0.0032,1.0
534000,2000,0.9976,0.0034,1.0
535000,2000,0.9972,0.004,1.0
536000,2000,0.9973,0.0039,1.0
537000,2000,0.9971,0.0041,1.0
538000,2000,0.997,0.0043,1.0
539000,2000,0.9957,0.0062,1.0
540000,2000,0.9961,0.0056,1.0
541000,2000,0.9964,0.0051,1.0
542000,2000,0.997,0.0043,1.0
543000,2000,0.9963,0.0053,1.0
544000,2000,0.9975,0.0035,1.0
545000,2000,0.9977,0.0033,1.0
546000,2000,0.9972,0.0039,1.0
547000,2000,0.9961,0.0055,1.0
548000,2000,0.9975,0.0036,1.0
549000,2000,0.9967,0.0047,1.0
550000,2000,0.9963,0.0052,1.0
551000,2000,0.9952,0.0068,1.0
552000,2000,0.997,0.0042,1.0
553000,2000,0.9969,0.0044,1.0
554000,2000,0.9964,0.0052,1.0
555000,2000,0.9943,0.0082,1.0
556000,2000,1.0,0.0,1.0
557000,2000,1.0,0.0,1.0
558000,2000,1.0,0.0,1.0
559000,2000,1.0,0.0,1.0
560000,2000,1.0,0.0001,1.0
561000,2000,0.9999,0.0001,1.0
562000,2000,0.9999,0.0001,1.0
563000,2000,1.0,0.0,1.0
564000,2000,1.0,0.0,1.0
565000,2000,1.0,0.0,1.0
566000,2000,1.0,0.0,1.0
567000,2000,1.0,0.0,1.0
568000,2000,1.0,0.0,1.0
569000,2000,1.0,0.0,1.0
570000,2000,1.0,0.0,1.0
571000,2000,1.0,0.0001,1.0
572000,2000,1.0,0.0,1.0
573000,2000,1.0,0.0,1.0
574000,2000,1.0,0.0,1.0
575000,2000,1.0,0.0001,1.0
576000,2000,1.0,0.0,1.0
577000,2000,1.0,0.0,1.0
578000,2000,0.9999,0.0001,1.0
579000,2000,1.0,0.0001,1.0
580000,2000,1.0,0.0001,1.0
581000,2000,0.9999,0.0001,1.0
582000,2000,1.0,0.0001,1.0
583000,2000,1.0,0.0,1.0
584000,2000,1.0,0.0,1.0
585000,2000,1.0,0.0,1.0
586000,2000,1.0,0.0,1.0
587000,2000,1.0,0.0,1.0
588000,2000,1.0,0.0,1.0
589000,2000,1.0,0.0,1.0
590000,2000,0.9999,0.0001,1.0
591000,2000,1.0,0.0,1.0
592000,2000,1.0,0.0,1.0
593000,2000,1.0,0.0,1.0
594000,2000,1.0,0.0,1.0
595000,2000,1.0,0.0,1.0
596000,2000,1.0,0.0,1.0
597000,2000,1.0,0.0,1.0
598000,2000,1.0,0.0,1.0
599000,2000,1.0,0.0001,1.0
