ms,mv,uA,p_mW
# meta, firmware=TXSD_PowerLogger_PASS_THRU_ON_v2
13,3316,76#00,253,0.3
23,3316,75 00,249,0.2
33,3316,76#00,253,0.3
43,3316,74 00,245,0.2
53,3316,76#00,253,0.3
63,3316,72"00,239,0.2
73,3316,76900,255,255.0
83,3316,70"00,233,0.2
93,3316,76900,255,255.0
103,3316,76#00,253,0.3
113,3316,76 00,252,0.3
123,3316,76#00,253,0.3
133,3316,74$00,247,0.2
143,3316,76$00,253,0.3
153,3316,74 00,245,0.2
163,3316,76%00,254,0.3
173,3316,70'00,234,0.2
183,3316,76900,255,255.0
193,3316,70!00,232,0.2
203,3316,76900,255,255.0
213,3316,76#00,253,0.3
223,3316,75'00,251,0.2
233,3316,76#00,253,0.3
243,3316,74000,245,245.4
253,3316,76$00,253,0.3
263,3316,73$00,243,0.2
273,3316,76900,255,255.0
283,3316,70"00,233,0.2
293,3316,77 00,255,0.3
303,3316,76$00,253,0.3
313,3316,76'00,254,0.3
323,3316,76#00,253,0.3
333,3316,74&00,247,0.2
343,3316,76#00,253,0.3
353,3316,73900,245,245.1
363,3316,76$00,253,0.3
373,3316,71&00,237,0.2
383,3316,77 00,255,0.3
393,3316,70"00,233,0.2
403,3316,77 00,255,0.3
413,3316,76$00,253,0.3
423,3316,75900,252,251.7
433,3316,76$00,253,0.3
443,3316,74"00,246,0.2
453,3316,76$00,253,0.3
463,3316,73900,245,245.1
473,3316,76'00,254,0.3
483,3316,70#00,233,0.2
493,3316,77 00,255,0.3
503,3316,69'00,231,0.2
513,3316,76900,255,255.0
523,3316,76#00,253,0.3
533,3316,75#00,250,0.2
543,3316,76#00,253,0.3
553,3316,73900,245,245.1
563,3316,76#00,253,0.3
573,3316,72&00,241,0.2
583,3316,76800,255,254.7
593,3316,70"00,233,0.2
603,3316,77 00,255,0.3
613,3316,76#00,253,0.3
623,3316,76"00,253,0.3
633,3316,76#00,253,0.3
643,3316,74$00,247,0.2
653,3316,76$00,253,0.3
663,3316,74 00,245,0.2
673,3316,76$00,253,0.3
683,3316,70900,235,235.1
693,3316,77 00,255,0.3
703,3316,70!00,232,0.2
713,3316,76900,255,255.0
723,3316,76#00,253,0.3
733,3316,75'00,251,0.2
743,3316,76#00,253,0.3
753,3316,74 00,245,0.2
763,3316,76#00,253,0.3
773,3316,73&00,244,0.2
783,3316,76800,255,254.7
793,3316,70"00,233,0.2
803,3316,76900,255,255.0
813,3316,69"00,229,0.2
823,3316,76800,255,254.7
833,3316,76#00,253,0.3
843,3316,74800,248,248.0
853,3316,76#00,253,0.3
863,3316,74 00,245,0.2
873,3316,76#00,253,0.3
883,3316,71900,238,238.4
893,3316,76900,255,255.0
903,3316,70!00,232,0.2
913,3316,76900,255,255.0
923,3316,76#00,253,0.3
933,3316,75900,252,251.7
943,3316,76$00,253,0.3
953,3316,74"00,246,0.2
963,3316,76$00,253,0.3
973,3316,73900,245,245.1
983,3316,76&00,254,0.3
993,3316,70%00,234,0.2
1003,3316,77 00,255,0.3
1013,3316,69900,232,231.8
1023,3316,76900,255,255.0
1033,3316,76$00,253,0.3
1043,3316,75%00,250,0.2
1053,3316,76$00,253,0.3
1063,3316,73900,245,245.1
1073,3316,76#00,253,0.3
1083,3316,72900,242,241.7
1093,3316,76900,255,255.0
1103,3316,70"00,233,0.2
1113,3316,77000,255,255.3
1123,3316,76$00,253,0.3
1133,3316,76$00,253,0.3
1143,3316,76#00,253,0.3
1153,3316,74%00,247,0.2
1163,3316,76$00,253,0.3
1173,3316,74 00,245,0.2
1183,3316,76#00,253,0.3
1193,3316,71"00,236,0.2
1203,3316,76900,255,255.0
1213,3316,70"00,233,0.2
1223,3316,76900,255,255.0
1233,3316,76#00,253,0.3
1243,3316,75800,251,251.4
1253,3316,76#00,253,0.3
1263,3316,74 00,245,0.2
1273,3316,76#00,253,0.3
1283,3316,73900,245,245.1
1293,3316,76800,255,254.7
1303,3316,70#00,233,0.2
1313,3316,76900,255,255.0
1323,3316,69%00,230,0.2
1333,3316,76900,255,255.0
1343,3316,76#00,253,0.3
1353,3316,75!00,249,0.2
1363,3316,76$00,253,0.3
1373,3316,74 00,245,0.2
1383,3316,76$00,253,0.3
1393,3312,72#00,239,0.2
1403,3316,76900,255,255.0
1413,3316,70"00,233,0.2
1423,3316,76900,255,255.0
1433,3316,76$00,253,0.3
1443,3316,76 00,252,0.3
1453,3316,76$00,253,0.3
1463,3316,74#00,246,0.2
1473,3316,76#00,253,0.3
1483,3316,74 00,245,0.2
