ms,voltage,current,power
1643,3.296,66.4,218.0
1646,3.304,64.1,211.0
1649,3.300,6.0,0.0
1652,3.300,6.0,0.0
1655,3.296,6.0,0.0
1658,3.292,6.0,0.0
1661,3.296,6.0,0.0
1664,3.300,6.0,0.0
1667,3.300,6.0,0.0
1670,3.300,6.0,0.0
1673,3.296,6.0,0.0
1676,3.292,6.0,0.0
1679,3.300,6.0,0.0
1682,3.300,6.0,0.0
1685,3.304,6.0,0.0
1688,3.228,1.0,0.0
1691,3.216,1.0,0.0
1694,3.232,6.0,0.0
1697,3.280,6.0,0.0
1700,3.292,6.0,0.0
1703,3.292,6.0,0.0
1706,3.300,6.0,0.0
1709,3.300,6.0,0.0
1712,3.304,6.0,0.0
1715,3.296,6.0,0.0
1718,3.292,6.0,0.0
1721,3.300,6.0,0.0
1724,3.300,6.0,0.0
1727,3.300,6.0,0.0
1730,3.296,6.0,0.0
1733,3.292,6.0,0.0
1736,3.300,6.0,0.0
1739,3.300,6.0,0.0
1745,3.300,6.0,0.0
1745,3.296,6.0,0.0
1748,3.296,6.0,0.0
1751,3.292,6.0,0.0
1754,3.304,6.0,0.0
1757,3.300,6.0,0.0
1760,3.300,6.0,0.0
1763,3.296,6.0,0.0
1766,3.296,6.0,0.0
1769,3.300,6.0,0.0
1772,3.300,6.0,0.0
1775,3.300,6.0,0.0
1778,3.300,6.0,0.0
1781,3.292,6.0,0.0
1784,3.296,6.0,0.0
1787,3.300,6.0,0.0
1790,3.256,1.0,0.0
1793,3.232,1.0,0.0
1796,3.232,2.0,0.0
1799,3.296,6.0,0.0
1802,3.304,6.0,0.0
1805,3.300,6.0,0.0
1808,3.300,6.0,0.0
1811,3.296,6.0,0.0
1814,3.292,6.0,0.0
1817,3.284,1.0,0.0
1820,3.296,6.0,0.0
1823,3.292,6.0,0.0
1826,3.300,6.0,0.0
1829,3.300,6.0,0.0
1832,3.300,6.0,0.0
1835,3.296,6.0,0.0
1838,3.292,6.0,0.0
1841,3.296,6.0,0.0
1844,3.304,6.0,0.0
1847,3.300,6.0,0.0
1850,3.300,6.0,0.0
1853,3.296,6.0,0.0
1856,3.292,6.0,0.0
1859,3.300,6.0,0.0
1862,3.300,6.0,0.0
1865,3.304,6.0,0.0
1868,3.300,6.0,0.0
1871,3.292,6.0,0.0
1874,3.292,6.0,0.0
1877,3.304,6.0,0.0
1880,3.300,6.0,0.0
1883,3.300,69.2,213.0
1886,3.296,6.0,0.0
1889,3.296,6.0,0.0
1892,3.304,6.0,0.0
1895,3.300,6.0,0.0
1898,3.216,1.0,0.0
1901,3.172,1.0,0.0
1904,3.160,1.0,0.0
1907,3.296,6.0,0.0
1910,3.300,6.0,0.0
1913,3.284,6.0,0.0
1916,3.296,6.0,0.0
1919,3.300,6.0,0.0
1922,3.300,6.0,0.0
1925,3.300,68.3,213.0
1928,3.296,6.0,0.0
1931,3.292,6.0,0.0
1934,3.304,6.0,0.0
1937,3.300,6.0,0.0
1940,3.300,6.0,0.0
1943,3.296,6.0,0.0
1946,3.292,6.0,0.0
1949,3.304,6.0,0.0
1952,3.300,6.0,0.0
1955,3.300,6.0,0.0
1958,3.300,6.0,0.0
1961,3.292,6.0,0.0
1964,3.292,6.0,0.0
1967,3.300,6.0,0.0
1970,3.300,6.0,0.0
1973,3.300,6.0,0.0
1976,3.296,6.0,0.0
1979,3.292,6.0,0.0
1982,3.300,6.0,0.0
1985,3.300,6.0,0.0
1988,3.300,6.0,0.0
1991,3.296,6.0,0.0
1994,3.292,6.0,0.0
1997,3.292,6.0,0.0
1999,3.300,6.0,0.0
2003,3.300,6.0,0.0
2006,3.300,1.0,0.0
2009,3.224,1.0,0.0
2012,3.232,7.0,0.0
2015,3.300,69.1,211.0
2018,3.296,6.0,0.0
2021,3.296,6.0,0.0
