ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_MODEC2P_1202, buf_size=512
12,ADV,-48,11,9,e0:5a:1b:15:c4:ca,0011_9
122,ADV,-47,12,9,e0:5a:1b:15:c4:ca,0012_9
217,ADV,-46,13,9,e0:5a:1b:15:c4:ca,0013_9
434,ADV,-47,15,9,e0:5a:1b:15:c4:ca,0015_9
543,ADV,-48,16,9,e0:5a:1b:15:c4:ca,0016_9
647,ADV,-46,17,9,e0:5a:1b:15:c4:ca,0017_9
756,ADV,-46,19,9,e0:5a:1b:15:c4:ca,0019_9
860,ADV,-48,20,9,e0:5a:1b:15:c4:ca,0020_9
958,ADV,-46,21,9,e0:5a:1b:15:c4:ca,0021_9
1173,ADV,-49,23,9,e0:5a:1b:15:c4:ca,0023_9
1273,ADV,-46,24,9,e0:5a:1b:15:c4:ca,0024_9
1373,ADV,-47,25,9,e0:5a:1b:15:c4:ca,0025_9
1582,ADV,-48,27,9,e0:5a:1b:15:c4:ca,0027_9
1679,ADV,-45,28,9,e0:5a:1b:15:c4:ca,0028_9
1788,ADV,-47,29,9,e0:5a:1b:15:c4:ca,0029_9
1895,ADV,-47,30,9,e0:5a:1b:15:c4:ca,0030_9
2009,ADV,-46,31,9,e0:5a:1b:15:c4:ca,0031_9
2108,ADV,-48,32,9,e0:5a:1b:15:c4:ca,0032_9
2211,ADV,-48,33,9,e0:5a:1b:15:c4:ca,0033_9
2311,ADV,-48,34,9,e0:5a:1b:15:c4:ca,0034_9
2410,ADV,-48,35,9,e0:5a:1b:15:c4:ca,0035_9
2516,ADV,-47,36,9,e0:5a:1b:15:c4:ca,0036_9
2617,ADV,-47,37,9,e0:5a:1b:15:c4:ca,0037_9
2830,ADV,-47,39,9,e0:5a:1b:15:c4:ca,0039_9
2940,ADV,-47,40,9,e0:5a:1b:15:c4:ca,0040_9
3046,ADV,-47,41,9,e0:5a:1b:15:c4:ca,0041_9
3153,ADV,-47,43,9,e0:5a:1b:15:c4:ca,0043_9
3264,ADV,-47,44,9,e0:5a:1b:15:c4:ca,0044_9
3373,ADV,-47,45,9,e0:5a:1b:15:c4:ca,0045_9
3473,ADV,-48,46,9,e0:5a:1b:15:c4:ca,0046_9
3677,ADV,-47,48,5,e0:5a:1b:15:c4:ca,0048_5
3782,ADV,-47,49,5,e0:5a:1b:15:c4:ca,0049_5
3891,ADV,-47,50,5,e0:5a:1b:15:c4:ca,0050_5
4005,ADV,-47,51,5,e0:5a:1b:15:c4:ca,0051_5
4100,ADV,-49,52,5,e0:5a:1b:15:c4:ca,0052_5
4199,ADV,-47,53,5,e0:5a:1b:15:c4:ca,0053_5
4313,ADV,-49,54,5,e0:5a:1b:15:c4:ca,0054_5
