ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_MODEC2P_1202, buf_size=512
110,ADV,-63,0,1,e0:5a:1b:15:c4:ca,0000_1
212,ADV,-52,0,1,e0:5a:1b:15:c4:ca,0000_1
523,ADV,-66,0,1,e0:5a:1b:15:c4:ca,0000_1
735,ADV,-48,1,0,e0:5a:1b:15:c4:ca,0001_0
842,ADV,-65,1,0,e0:5a:1b:15:c4:ca,0001_0
942,ADV,-51,1,0,e0:5a:1b:15:c4:ca,0001_0
1045,ADV,-48,1,0,e0:5a:1b:15:c4:ca,0001_0
1151,ADV,-65,1,0,e0:5a:1b:15:c4:ca,0001_0
1252,ADV,-50,1,0,e0:5a:1b:15:c4:ca,0001_0
1350,ADV,-48,1,0,e0:5a:1b:15:c4:ca,0001_0
1457,ADV,-63,1,0,e0:5a:1b:15:c4:ca,0001_0
1556,ADV,-53,1,0,e0:5a:1b:15:c4:ca,0001_0
1768,ADV,-48,1,0,e0:5a:1b:15:c4:ca,0001_0
1981,ADV,-50,1,0,e0:5a:1b:15:c4:ca,0001_0
2085,ADV,-46,1,0,e0:5a:1b:15:c4:ca,0001_0
2187,ADV,-61,1,0,e0:5a:1b:15:c4:ca,0001_0
2395,ADV,-48,1,0,e0:5a:1b:15:c4:ca,0001_0
2503,ADV,-63,1,0,e0:5a:1b:15:c4:ca,0001_0
2603,ADV,-52,1,0,e0:5a:1b:15:c4:ca,0001_0
2707,ADV,-49,2,0,e0:5a:1b:15:c4:ca,0002_0
2928,ADV,-65,2,0,e0:5a:1b:15:c4:ca,0002_0
3033,ADV,-52,2,0,e0:5a:1b:15:c4:ca,0002_0
3136,ADV,-48,2,0,e0:5a:1b:15:c4:ca,0002_0
3240,ADV,-67,2,0,e0:5a:1b:15:c4:ca,0002_0
3342,ADV,-50,2,0,e0:5a:1b:15:c4:ca,0002_0
3445,ADV,-47,2,0,e0:5a:1b:15:c4:ca,0002_0
3562,ADV,-66,2,0,e0:5a:1b:15:c4:ca,0002_0
3653,ADV,-49,2,0,e0:5a:1b:15:c4:ca,0002_0
3758,ADV,-47,2,0,e0:5a:1b:15:c4:ca,0002_0
3969,ADV,-59,2,0,e0:5a:1b:15:c4:ca,0002_0
4074,ADV,-50,2,0,e0:5a:1b:15:c4:ca,0002_0
4176,ADV,-47,2,0,e0:5a:1b:15:c4:ca,0002_0
4289,ADV,-60,2,0,e0:5a:1b:15:c4:ca,0002_0
4384,ADV,-53,2,0,e0:5a:1b:15:c4:ca,0002_0
4492,ADV,-47,2,0,e0:5a:1b:15:c4:ca,0002_0
4605,ADV,-64,2,0,e0:5a:1b:15:c4:ca,0002_0
4709,ADV,-50,3,0,e0:5a:1b:15:c4:ca,0003_0
4811,ADV,-47,3,0,e0:5a:1b:15:c4:ca,0003_0
4912,ADV,-64,3,0,e0:5a:1b:15:c4:ca,0003_0
5022,ADV,-64,3,0,e0:5a:1b:15:c4:ca,0003_0
5124,ADV,-51,3,0,e0:5a:1b:15:c4:ca,0003_0
5340,ADV,-62,3,0,e0:5a:1b:15:c4:ca,0003_0
5445,ADV,-55,3,0,e0:5a:1b:15:c4:ca,0003_0
5550,ADV,-48,3,0,e0:5a:1b:15:c4:ca,0003_0
5655,ADV,-62,3,0,e0:5a:1b:15:c4:ca,0003_0
5761,ADV,-55,3,0,e0:5a:1b:15:c4:ca,0003_0
5860,ADV,-48,3,0,e0:5a:1b:15:c4:ca,0003_0
6076,ADV,-63,3,0,e0:5a:1b:15:c4:ca,0003_0
6178,ADV,-54,3,0,e0:5a:1b:15:c4:ca,0003_0
6387,ADV,-62,3,0,e0:5a:1b:15:c4:ca,0003_0
6491,ADV,-57,3,0,e0:5a:1b:15:c4:ca,0003_0
6601,ADV,-49,3,0,e0:5a:1b:15:c4:ca,0003_0
6702,ADV,-59,4,0,e0:5a:1b:15:c4:ca,0004_0
6804,ADV,-57,4,0,e0:5a:1b:15:c4:ca,0004_0
7122,ADV,-56,4,0,e0:5a:1b:15:c4:ca,0004_0
7228,ADV,-60,4,0,e0:5a:1b:15:c4:ca,0004_0
7328,ADV,-48,4,0,e0:5a:1b:15:c4:ca,0004_0
7433,ADV,-57,4,0,e0:5a:1b:15:c4:ca,0004_0
7546,ADV,-55,4,0,e0:5a:1b:15:c4:ca,0004_0
7649,ADV,-49,4,0,e0:5a:1b:15:c4:ca,0004_0
7752,ADV,-58,4,0,e0:5a:1b:15:c4:ca,0004_0
7854,ADV,-54,4,0,e0:5a:1b:15:c4:ca,0004_0
